sample_index,candidate,global_shift_tv
1323,mass_times_exp_mean_q,8.955509944730267e-17
1323,partition_sum,9.71445146547012e-17
1324,mean_q_softmax,9.400032835449323e-17
1324,mass_times_exp_mean_q,2.246466901389965e-16
1324,partition_sum,7.849623728795052e-17
1325,mean_q_softmax,5.968532959532702e-17
1325,mass_times_exp_mean_q,8.857931749206571e-17
1325,partition_sum,2.3201926491189795e-17
1326,mean_q_softmax,1.1180834903756764e-16
1326,mass_times_exp_mean_q,9.437979911486316e-17
1326,partition_sum,8.180305391403131e-17
1327,mean_q_softmax,3.859759734048396e-17
1327,mass_times_exp_mean_q,3.5128150388530344e-17
1327,partition_sum,1.0755285551056204e-16
1328,mean_q_softmax,1.748276003132876e-16
1328,mass_times_exp_mean_q,3.1539441197603324e-16
1328,partition_sum,1.325979256949772e-16
1329,mean_q_softmax,1.6729239521451333e-16
1329,mass_times_exp_mean_q,1.1275702593849246e-16
1329,partition_sum,1.4647571350279165e-16
1330,mean_q_softmax,1.1462727468602996e-16
1330,mass_times_exp_mean_q,5.64327230778705e-17
1330,partition_sum,6.288372600415926e-17
1331,mean_q_softmax,1.8691645453650096e-16
1331,mass_times_exp_mean_q,1.6371452804531117e-16
1331,partition_sum,1.6675029412827058e-16
1332,mean_q_softmax,2.3115190317390955e-16
1332,mass_times_exp_mean_q,1.0755285551056204e-16
1332,partition_sum,1.682681771697503e-16
1333,mean_q_softmax,6.27486242490722e-17
1333,mass_times_exp_mean_q,1.7510881525177602e-16
1333,partition_sum,3.915325095388278e-17
1334,mean_q_softmax,6.505213034913027e-17
1334,mass_times_exp_mean_q,2.949029909160572e-17
1334,partition_sum,1.8474805019152996e-16
1335,mean_q_softmax,1.0614339268633088e-16
1335,mass_times_exp_mean_q,1.201296007113939e-16
1335,partition_sum,5.5402731014009277e-17
1336,mean_q_softmax,5.4643789493269423e-17
1336,mass_times_exp_mean_q,1.3704315460216776e-16
1336,partition_sum,7.632783294297951e-17
1337,mean_q_softmax,1.2370746788059606e-16
1337,mass_times_exp_mean_q,1.1514227071796057e-16
1337,partition_sum,6.667843360785852e-17
1338,mean_q_softmax,2.7842311789427754e-16
1338,mass_times_exp_mean_q,2.937374735806353e-16
1338,partition_sum,1.1061572664783359e-16
1339,mean_q_softmax,8.123384777347642e-17
1339,mass_times_exp_mean_q,1.1085967213664283e-16
1339,partition_sum,1.6132928326584306e-16
1340,mean_q_softmax,5.637851296924623e-17
1340,mass_times_exp_mean_q,1.3140530330524314e-16
1340,partition_sum,1.3075478200175183e-16
1341,mean_q_softmax,9.107298248878237e-17
1341,mass_times_exp_mean_q,1.1319070680748666e-16
1341,partition_sum,1.1535911115245767e-16
1342,mean_q_softmax,7.668697491261534e-17
1342,mass_times_exp_mean_q,3.881443777498106e-17
1342,partition_sum,9.259086553026208e-17
1343,mean_q_softmax,5.1662233518934286e-17
1343,mass_times_exp_mean_q,1.3042952135000618e-16
1343,partition_sum,8.592302216947623e-17
1344,mean_q_softmax,1.1996697038552107e-16
1344,mass_times_exp_mean_q,2.0109239794174893e-16
1344,partition_sum,1.4235574524734673e-16
1345,mean_q_softmax,1.3248950547772864e-16
1345,mass_times_exp_mean_q,8.868773770931426e-17
1345,partition_sum,1.4040418133687282e-16
1346,mean_q_softmax,1.1319070680748666e-16
1346,mass_times_exp_mean_q,1.6740081543176188e-16
1346,partition_sum,1.1579279202145187e-16
1347,mean_q_softmax,7.777117708510084e-17
1347,mass_times_exp_mean_q,1.4257258568184383e-16
1347,partition_sum,1.3617579286417936e-16
1348,mean_q_softmax,7.112366251504909e-17
1348,mass_times_exp_mean_q,9.410874857174178e-17
1348,partition_sum,1.734723475976807e-16
1349,mean_q_softmax,1.05574186545776e-16
1349,mass_times_exp_mean_q,5.4155898515650946e-17
1349,partition_sum,1.0462550964485118e-16
1350,mean_q_softmax,1.1079868576444052e-16
1350,mass_times_exp_mean_q,1.376394657970348e-16
1350,partition_sum,1.034870973637414e-16
1351,mean_q_softmax,1.192622389734055e-16
1351,mass_times_exp_mean_q,1.826880660638075e-16
1351,partition_sum,7.45931094670027e-17
1352,mean_q_softmax,1.1102230246251565e-16
1352,mass_times_exp_mean_q,5.377642775528102e-17
1352,partition_sum,7.45931094670027e-17
1353,mean_q_softmax,7.623296525288703e-17
1353,mass_times_exp_mean_q,1.809533425878307e-16
1353,partition_sum,9.053088140253962e-17
1354,mean_q_softmax,1.464282796577454e-16
1354,mass_times_exp_mean_q,1.5410578629165839e-16
1354,partition_sum,1.2831532711365945e-16
1355,mean_q_softmax,1.0668549377257364e-16
1355,mass_times_exp_mean_q,1.3899471851264167e-16
1355,partition_sum,1.839891086707901e-16
1356,mean_q_softmax,9.974659986866641e-18
1356,mass_times_exp_mean_q,8.868773770931426e-17
1356,partition_sum,6.591949208711867e-17
1357,mean_q_softmax,7.050363439765894e-17
1357,mass_times_exp_mean_q,1.0372087845718359e-16
1357,partition_sum,3.108949729602184e-17
1358,mean_q_softmax,1.2404289292770876e-16
1358,mass_times_exp_mean_q,6.570265165262157e-17
1358,partition_sum,4.640385298237959e-17
1359,mean_q_softmax,1.5157146371347352e-16
1359,mass_times_exp_mean_q,9.540979117872439e-17
1359,partition_sum,8.500145032286355e-17
1360,mean_q_softmax,7.251957281212418e-17
1360,mass_times_exp_mean_q,9.128982292327947e-17
1360,partition_sum,9.600610237359142e-17
1361,mean_q_softmax,1.6371452804531117e-16
1361,mass_times_exp_mean_q,8.803721640582296e-17
1361,partition_sum,2.710505431213761e-17
1362,mean_q_softmax,1.9125326322644298e-16
1362,mass_times_exp_mean_q,1.9927635930283571e-16
1362,partition_sum,9.128982292327947e-17
1363,mean_q_softmax,1.5265566588595902e-16
1363,mass_times_exp_mean_q,1.249000902703301e-16
1363,partition_sum,1.2836953722228372e-16
1364,mean_q_softmax,7.324971521265738e-17
1364,mass_times_exp_mean_q,1.6444636451173889e-16
1364,partition_sum,1.0245710529988017e-16
1365,mean_q_softmax,3.5561831257524545e-17
1365,mass_times_exp_mean_q,9.194034422677078e-17
1365,partition_sum,7.28583859910259e-17
1366,mean_q_softmax,1.4245061293743921e-16
1366,mass_times_exp_mean_q,2.082752373344654e-16
1366,partition_sum,1.1752751549742868e-16
1367,mean_q_softmax,5.898059818321144e-17
1367,mass_times_exp_mean_q,3.469446951953614e-17
1367,partition_sum,8.847089727481716e-17
1368,mean_q_softmax,1.691355389077387e-17
1368,mass_times_exp_mean_q,3.0249240612345574e-17
1368,partition_sum,1.8431436932253575e-17
1369,mean_q_softmax,9.367506770274758e-17
1369,mass_times_exp_mean_q,1.0408340855860843e-16
1369,partition_sum,6.418476861114186e-17
1370,mean_q_softmax,2.6698478497455547e-17
1370,mass_times_exp_mean_q,1.0531668852981069e-16
1370,partition_sum,2.200930410145574e-17
1371,mean_q_softmax,1.3604026759261867e-16
1371,mass_times_exp_mean_q,2.05239471251506e-16
1371,partition_sum,1.5525775109992423e-16
1372,mean_q_softmax,4.0549161250957866e-17
1372,mass_times_exp_mean_q,1.4354836763708079e-16
1372,partition_sum,5.941427905220564e-17
1373,mean_q_softmax,7.299137016374482e-17
1373,mass_times_exp_mean_q,2.3219544776492684e-16
1373,partition_sum,1.28816770618434e-16
1374,mean_q_softmax,9.8879238130678e-17
1374,mass_times_exp_mean_q,2.3592239273284576e-16
1374,partition_sum,5.984795992119984e-17
1375,mean_q_softmax,9.410874857174178e-17
1375,mass_times_exp_mean_q,2.5804011705155006e-17
1375,partition_sum,8.847089727481716e-17
1376,mean_q_softmax,6.757459446605357e-17
1376,mass_times_exp_mean_q,1.6664187391102203e-16
1376,partition_sum,2.7115896333862466e-16
1377,mean_q_softmax,3.7621815385247004e-17
1377,mass_times_exp_mean_q,1.736891880321778e-16
1377,partition_sum,6.201636426617085e-17
1378,mean_q_softmax,9.181837148236616e-17
1378,mass_times_exp_mean_q,2.583247201218275e-16
1378,partition_sum,1.4535085374883794e-16
1379,mean_q_softmax,7.741203511546502e-17
1379,mass_times_exp_mean_q,4.92227786308419e-17
1379,partition_sum,5.095750210681871e-17
1380,mean_q_softmax,1.1470858984896637e-16
1380,mass_times_exp_mean_q,1.966742740888705e-16
1380,partition_sum,9.75781955236954e-17
1381,mean_q_softmax,6.705790436822845e-17
1381,mass_times_exp_mean_q,1.336821278674627e-16
1381,partition_sum,2.0551052179462737e-16
1382,mean_q_softmax,7.806255641895632e-17
1382,mass_times_exp_mean_q,8.803721640582296e-17
1382,partition_sum,1.4029576111962427e-16
1383,mean_q_softmax,9.901476340223869e-17
1383,mass_times_exp_mean_q,1.3465790982269965e-16
1383,partition_sum,1.189911884302841e-16
1384,mean_q_softmax,8.370040771588094e-17
1384,mass_times_exp_mean_q,1.36501053515925e-16
1384,partition_sum,1.091791587692903e-16
1385,mean_q_softmax,1.5233040523421337e-16
1385,mass_times_exp_mean_q,1.5417354892743873e-16
1385,partition_sum,1.7911019889460533e-16
1386,mean_q_softmax,9.020562075079397e-17
1386,mass_times_exp_mean_q,1.465841337200402e-16
1386,partition_sum,7.025630077706069e-17
1387,mean_q_softmax,6.438128025490486e-17
1387,mass_times_exp_mean_q,1.3162214373974024e-16
1387,partition_sum,1.1709383462843448e-16
1388,mean_q_softmax,2.196390313548291e-16
1388,mass_times_exp_mean_q,2.260019428546034e-16
1388,partition_sum,1.1996697038552107e-16
1389,mean_q_softmax,2.008484524529397e-16
1389,mass_times_exp_mean_q,1.6111244283134596e-16
1389,partition_sum,3.301395615218361e-17
1390,mean_q_softmax,1.4620466295967027e-16
1390,mass_times_exp_mean_q,3.0075768264747893e-16
1390,partition_sum,1.605703417451032e-16
1391,mean_q_softmax,1.554788266991576e-16
1391,mass_times_exp_mean_q,2.276011410590195e-16
1391,partition_sum,1.5368565794982025e-16
1392,mean_q_softmax,9.8879238130678e-17
1392,mass_times_exp_mean_q,1.3010426069826053e-16
1392,partition_sum,2.177077962350893e-16
1393,mean_q_softmax,1.0657707355532509e-16
1393,mass_times_exp_mean_q,9.302454639925628e-17
1393,partition_sum,1.1676857397668883e-16
1394,mean_q_softmax,9.367506770274758e-17
1394,mass_times_exp_mean_q,2.7603787311480943e-16
1394,partition_sum,4.9439619065339e-17
1395,mean_q_softmax,7.361732751176575e-17
1395,mass_times_exp_mean_q,4.7488055154865094e-17
1395,partition_sum,1.0711917464156784e-16
1396,mean_q_softmax,1.72150976199964e-16
1396,mass_times_exp_mean_q,8.922983879555701e-17
1396,partition_sum,7.784571598445922e-17
1397,mean_q_softmax,1.1232334506949826e-16
1397,mass_times_exp_mean_q,2.732189474663471e-16
1397,partition_sum,2.2985086056692694e-17
1398,mean_q_softmax,2.0372158821002628e-16
1398,mass_times_exp_mean_q,9.877081791342945e-17
1398,partition_sum,6.787105599759258e-17
1399,mean_q_softmax,9.459663954936026e-17
1399,mass_times_exp_mean_q,6.982261990806649e-17
1399,partition_sum,5.0306980803327406e-17
1400,mean_q_softmax,2.1488887058662698e-16
1400,mass_times_exp_mean_q,1.566672139241554e-16
1400,partition_sum,4.7813315806610746e-17
1401,mean_q_softmax,1.0711917464156784e-16
1401,mass_times_exp_mean_q,1.6512399086954233e-16
1401,partition_sum,9.25366554216378e-17
1402,mean_q_softmax,1.4094628242311558e-16
1402,mass_times_exp_mean_q,2.8102520310824275e-16
1402,partition_sum,1.3400738851920835e-16
1403,mean_q_softmax,1.6132928326584306e-16
1403,mass_times_exp_mean_q,2.5890747878953846e-16
1403,partition_sum,1.0711917464156784e-16
1404,mean_q_softmax,1.682681771697503e-16
1404,mass_times_exp_mean_q,1.0061396160665481e-16
1404,partition_sum,6.678685382510707e-17
1405,mean_q_softmax,2.168404344971009e-17
1405,mass_times_exp_mean_q,2.42861286636753e-17
1405,partition_sum,8.456776945386935e-17
1406,mean_q_softmax,3.9898639947466563e-17
1406,mass_times_exp_mean_q,5.898059818321144e-17
1406,partition_sum,7.28583859910259e-17
1407,mean_q_softmax,6.331740687315346e-17
1407,mass_times_exp_mean_q,2.487159783681747e-16
1407,partition_sum,6.071532165918825e-17
1408,mean_q_softmax,2.916503843986007e-17
1408,mass_times_exp_mean_q,6.071532165918825e-17
1408,partition_sum,7.567731163948821e-17
1409,mean_q_softmax,8.001412032943023e-17
1409,mass_times_exp_mean_q,5.941427905220564e-17
1409,partition_sum,9.839134715305953e-17
1410,mean_q_softmax,1.5384828827569308e-16
1410,mass_times_exp_mean_q,1.0972125985553305e-16
1410,partition_sum,8.933825901280557e-17
1411,mean_q_softmax,1.5135462327897642e-16
1411,mass_times_exp_mean_q,1.2858637765678083e-16
1411,partition_sum,6.076953176781252e-17
1412,mean_q_softmax,1.0603497246908233e-16
1412,mass_times_exp_mean_q,1.46150452851046e-16
1412,partition_sum,8.847089727481716e-17
1413,mean_q_softmax,1.9087379246607306e-16
1413,mass_times_exp_mean_q,1.1340754724198376e-16
1413,partition_sum,1.0267394573437727e-16
1414,mean_q_softmax,1.0191500421363742e-16
1414,mass_times_exp_mean_q,1.5005358067199381e-16
1414,partition_sum,1.8778381627448937e-16
1415,mean_q_softmax,6.635317295611287e-17
1415,mass_times_exp_mean_q,2.0729945537922845e-16
1415,partition_sum,8.044780119842443e-17
1416,mean_q_softmax,7.376640531048251e-17
1416,mass_times_exp_mean_q,1.8339279747592308e-16
1416,partition_sum,9.150666335777657e-17
1417,mean_q_softmax,9.453904130894697e-17
1417,mass_times_exp_mean_q,2.6369152087563075e-16
1417,partition_sum,1.280713816248502e-16
1418,mean_q_softmax,1.0299920638612292e-16
1418,mass_times_exp_mean_q,1.0256552551712872e-16
1418,partition_sum,8.459487450818148e-17
1419,mean_q_softmax,1.3617579286417936e-16
1419,mass_times_exp_mean_q,1.2609271266006417e-16
1419,partition_sum,1.0972125985553305e-16
1420,mean_q_softmax,6.299892248498584e-17
1420,mass_times_exp_mean_q,1.1815093174660785e-16
1420,partition_sum,7.112366251504909e-17
1421,mean_q_softmax,2.5370330836160804e-17
1421,mass_times_exp_mean_q,3.832654679736258e-17
1421,partition_sum,5.318011656041399e-17
1422,mean_q_softmax,1.235990476633475e-16
1422,mass_times_exp_mean_q,1.3617579286417936e-16
1422,partition_sum,1.8778381627448937e-16
1423,mean_q_softmax,1.635247926651262e-16
1423,mass_times_exp_mean_q,8.136937304503711e-17
1423,partition_sum,7.112366251504909e-17
1424,mean_q_softmax,1.1666015375944028e-16
1424,mass_times_exp_mean_q,9.84455572616838e-17
1424,partition_sum,1.1666015375944028e-16
1425,mean_q_softmax,8.218252467440124e-17
1425,mass_times_exp_mean_q,3.838075690598686e-17
1425,partition_sum,8.44593492366208e-17
1426,mean_q_softmax,8.933825901280557e-17
1426,mass_times_exp_mean_q,7.860465750519907e-17
1426,partition_sum,1.1590121223870042e-16
1427,mean_q_softmax,1.2923689896027213e-16
1427,mass_times_exp_mean_q,1.4268100589909238e-16
1427,partition_sum,4.0332320816460765e-17
1428,mean_q_softmax,6.006480035569695e-17
1428,mass_times_exp_mean_q,9.454242944073599e-17
1428,partition_sum,5.2909066017292616e-17
1429,mean_q_softmax,1.1102230246251565e-16
1429,mass_times_exp_mean_q,1.457167719820518e-16
1429,partition_sum,1.457167719820518e-16
1430,mean_q_softmax,1.3087675474615645e-16
1430,mass_times_exp_mean_q,9.719872476332547e-17
1430,partition_sum,9.809319155562601e-17
1431,mean_q_softmax,1.881632870348593e-16
1431,mass_times_exp_mean_q,2.2144829373016428e-16
1431,partition_sum,1.2441219929271163e-16
1432,mean_q_softmax,9.107298248878237e-17
1432,mass_times_exp_mean_q,5.594483210025203e-17
1432,partition_sum,6.028164079019405e-17
1433,mean_q_softmax,8.89316831981235e-17
1433,mass_times_exp_mean_q,1.3162214373974024e-16
1433,partition_sum,6.353424730765056e-17
1434,mean_q_softmax,6.811246038756005e-17
1434,mass_times_exp_mean_q,1.112662479513249e-16
1434,partition_sum,1.4425309904919636e-16
1435,mean_q_softmax,1.100465205072787e-16
1435,mass_times_exp_mean_q,1.0039712117215771e-16
1435,partition_sum,6.440160904563896e-17
1436,mean_q_softmax,9.681925400295555e-17
1436,mass_times_exp_mean_q,1.4127154307486123e-16
1436,partition_sum,1.5498670055680286e-16
1437,mean_q_softmax,7.37257477290143e-17
1437,mass_times_exp_mean_q,5.0306980803327406e-17
1437,partition_sum,6.895525817007808e-17
1438,mean_q_softmax,2.9371036852632315e-16
1438,mass_times_exp_mean_q,1.452830911130576e-16
1438,partition_sum,2.862293735361732e-17
1439,mean_q_softmax,6.751869029153479e-17
1439,mass_times_exp_mean_q,5.3017486234541167e-17
1439,partition_sum,6.928051882182373e-17
1440,mean_q_softmax,1.1012783567021511e-16
1440,mass_times_exp_mean_q,1.6393136847980827e-16
1440,partition_sum,1.568840543586525e-16
1441,mean_q_softmax,1.0383268680622115e-16
1441,mass_times_exp_mean_q,8.928404890418129e-17
1441,partition_sum,7.589415207398531e-17
1442,mean_q_softmax,8.57603918436034e-17
1442,mass_times_exp_mean_q,1.3780209612290761e-16
1442,partition_sum,5.811323644522304e-17
1443,mean_q_softmax,9.952975943416931e-17
1443,mass_times_exp_mean_q,1.0408340855860843e-16
1443,partition_sum,1.1275702593849246e-16
1444,mean_q_softmax,1.1129335300563703e-16
1444,mass_times_exp_mean_q,6.993104012531504e-17
1444,partition_sum,1.3812735677465326e-16
1445,mean_q_softmax,7.914675859144182e-17
1445,mass_times_exp_mean_q,6.158268339717665e-17
1445,partition_sum,3.252606517456513e-17
1446,mean_q_softmax,6.765421556309548e-17
1446,mass_times_exp_mean_q,1.4430730915782064e-16
1446,partition_sum,7.090682208055199e-17
1447,mean_q_softmax,4.103705222857634e-17
1447,mass_times_exp_mean_q,1.5157146371347352e-16
1447,partition_sum,6.830473686658678e-17
1448,mean_q_softmax,9.551821139597294e-17
1448,mass_times_exp_mean_q,1.4539151133030614e-16
1448,partition_sum,1.214306433183765e-16
1449,mean_q_softmax,1.1325169317968897e-16
1449,mass_times_exp_mean_q,6.955156936494511e-17
1449,partition_sum,6.933472893044801e-17
1450,mean_q_softmax,1.6550346162991225e-16
1450,mass_times_exp_mean_q,2.824346659324739e-16
1450,partition_sum,1.0516761073109393e-16
1451,mean_q_softmax,6.03900610074426e-17
1451,mass_times_exp_mean_q,1.0148132334464322e-16
1451,partition_sum,5.789639601072594e-17
1452,mean_q_softmax,1.3617579286417936e-16
1452,mass_times_exp_mean_q,2.688821387764051e-17
1452,partition_sum,8.716985466783456e-17
1453,mean_q_softmax,1.682681771697503e-16
1453,mass_times_exp_mean_q,1.8127860323957634e-16
1453,partition_sum,1.5178830414797062e-16
1454,mean_q_softmax,1.1460016963171782e-16
1454,mass_times_exp_mean_q,9.280770596475918e-17
1454,partition_sum,8.326672684688674e-17
1455,mean_q_softmax,8.765774564545303e-17
1455,mass_times_exp_mean_q,1.2598429244281562e-16
1455,partition_sum,1.3812735677465326e-16
1456,mean_q_softmax,1.3953681959888442e-16
1456,mass_times_exp_mean_q,1.249000902703301e-16
1456,partition_sum,1.938553484404082e-16
1457,mean_q_softmax,1.2836953722228372e-16
1457,mass_times_exp_mean_q,5.0306980803327406e-17
1457,partition_sum,8.153200337090993e-17
1458,mean_q_softmax,6.591949208711867e-17
1458,mass_times_exp_mean_q,1.1069704181077e-16
1458,partition_sum,3.642919299551295e-17
1459,mean_q_softmax,2.1381652687540303e-16
1459,mass_times_exp_mean_q,1.627929561986985e-16
1459,partition_sum,1.3682631416767066e-16
1460,mean_q_softmax,7.031051088568496e-17
1460,mass_times_exp_mean_q,6.120321263680673e-17
1460,partition_sum,1.240327285323417e-16
1461,mean_q_softmax,6.941604409338442e-17
1461,mass_times_exp_mean_q,2.970713952610282e-17
1461,partition_sum,1.7737547541862853e-16
1462,mean_q_softmax,1.1061572664783359e-16
1462,mass_times_exp_mean_q,1.8328437725867452e-16
1462,partition_sum,1.2977900004651488e-16
1463,mean_q_softmax,7.756111291418177e-17
1463,mass_times_exp_mean_q,1.0741733023900135e-16
1463,partition_sum,6.036295595313046e-17
1464,mean_q_softmax,1.125672905583075e-16
1464,mass_times_exp_mean_q,2.1456360993488133e-16
1464,partition_sum,1.4072944198861848e-16
1465,mean_q_softmax,1.1208331710807007e-16
1465,mass_times_exp_mean_q,1.7801583232675278e-16
