sample_index,leaf_distribution_tv
1194,0.5108857988914703
1195,0.4424285084745057
1196,0.4437978270124416
1197,0.5380498713100238
1198,0.4450060989586322
1199,0.32682746777316585
1200,0.4075315092662469
1201,0.2946637113459534
1202,0.5030410433289838
1203,0.36142514750808374
1204,0.5419115121839043
1205,0.3913479827412968
1206,0.5099185201679549
1207,0.2127354848569794
1208,0.4812363340734238
1209,0.45594307600167244
1210,0.3730159214348382
1211,0.3669054949707592
1212,0.43720452867625276
1213,0.2991324153865833
1214,0.31541897015804665
1215,0.41181410959611686
1216,0.35547310611008903
1217,0.3610330664573344
1218,0.26542379461681226
1219,0.279190624889559
1220,0.5068190494727083
1221,0.33612438937799943
1222,0.4603549931839717
1223,0.4002798115286365
1224,0.45494858378585934
1225,0.3693631408806578
1226,0.23890208259640297
1227,0.5842018042764306
1228,0.23367224758375157
1229,0.543314492319544
1230,0.42170164138151356
1231,0.2901989418730837
1232,0.42231060327449915
1233,0.30829708253458865
1234,0.2877561424001989
1235,0.5090822337024766
1236,0.3868370746921328
1237,0.3487954426700597
1238,0.2823062194544109
1239,0.5426573482666202
1240,0.45035563053621647
1241,0.3728778125820256
1242,0.4305569972351985
1243,0.4965283699215144
1244,0.3224066343632598
1245,0.39106600654588675
1246,0.3057708919694329
1247,0.3854058271627325
1248,0.34968800316065385
1249,0.3199771857640606
1250,0.35179076402991205
