n,row,column,covariance,precision
160,3,10,1.1645933955299382e-06,140808.8187462206
160,3,11,1.422636429059381e-06,133817.88176057025
160,3,12,7.676360624375633e-07,136769.80683017807
160,3,13,1.5871715107646822e-07,159541.49069747367
160,3,14,2.9163867782698045e-07,149797.9652467629
160,3,15,3.5254043751121874e-07,135633.66777554018
160,3,16,1.0637963741047151e-07,147368.71902663595
160,3,17,2.607225668909591e-07,143240.70744419246
160,3,18,-1.3962001270692138e-07,138871.31408598318
160,3,19,-8.16997978521875e-08,152081.8258142829
160,3,20,-2.340041103634894e-07,190408.62026754243
160,3,21,-6.308862310895196e-07,185982.5882745767
160,3,22,-2.2339105606865952e-07,149278.31452353022
160,3,23,-5.917534712318461e-07,180831.27117577172
160,3,24,-3.705195113318713e-07,132680.3729622601
160,3,25,-8.589433061684256e-07,196096.7164054091
160,3,26,-5.367571213985317e-07,144925.85047038554
160,3,27,-6.078167645895419e-07,143563.48376214196
160,3,28,-6.037435043438895e-07,126075.53608450305
160,3,29,-9.795990993053345e-07,177494.57758283534
160,3,30,-4.231508918728196e-07,130282.20063600066
160,3,31,-7.165913719257187e-07,162682.97097386778
160,3,32,-7.276799865143391e-07,161977.69976723805
160,3,33,-9.378845849439153e-07,191157.14212616038
160,3,34,-7.295140830849674e-07,141188.36696660993
160,3,35,-1.0046640063837686e-06,200474.61032596263
160,3,36,-7.357864372511356e-07,176770.52810569393
160,3,37,-7.76672035078996e-07,154873.15221269158
160,3,38,-5.740326501564569e-07,104202.9903082839
160,3,39,-7.769583383932393e-07,139802.61509089023
160,3,40,-9.53677732832218e-07,168700.97201991582
160,3,41,-7.740847744633236e-07,144120.9097578785
160,3,42,-9.480683059197993e-07,189026.69234974118
160,3,43,-4.892995082716368e-07,131634.19769577708
160,3,44,-8.436880361295807e-07,135951.20884025426
160,3,45,-1.1658662695274873e-06,209508.82409706872
160,3,46,-6.05049628912215e-07,110599.8132398134
160,3,47,-5.046097668567542e-07,76712.99748649544
160,3,48,-4.71650997021815e-07,121724.17038437487
160,3,49,-6.948462099818658e-07,154987.8322240492
160,3,50,-7.089284720655766e-07,142372.8475722314
160,3,51,-1.0863095745550718e-06,210799.84889056353
160,3,52,-6.190207574031301e-07,111540.63571967103
160,3,53,-1.0838588457858581e-06,147111.0421388612
160,3,54,-8.830364068398235e-07,186321.91701943334
160,3,55,-6.587328391333483e-07,143201.93698742497
160,3,56,-8.873079167106585e-07,188902.26664027898
160,3,57,-7.068424359187154e-07,154788.06014760458
160,3,58,-7.873890354213424e-07,221596.16220994495
160,3,59,-8.624937845348167e-07,155401.91184577276
160,3,60,-6.798442663805189e-07,151895.7151331152
160,3,61,-6.620864787125577e-07,169335.54979242542
160,3,62,-5.205803894939256e-07,151097.06868712555
160,3,63,-9.423012430789458e-07,237944.93897299987
160,3,64,-7.302379806846116e-07,161700.85520580216
160,3,65,-5.709967034698587e-07,141092.32740853613
160,3,66,-6.580397523150448e-07,195265.824775598
160,3,67,-4.851112639592665e-07,110444.38524279984
160,3,68,-6.26999418678558e-07,175064.55720684316
160,3,69,-6.522473208193214e-07,146116.4079410078
160,3,70,-4.209358331784023e-07,98877.86054911921
160,3,71,-1.128285841768072e-05,160279.95145306917
160,4,0,6.574967546227449e-06,142006.14283468755
160,4,1,4.85127748771685e-06,140361.64734041932
160,4,2,2.5421982085513565e-06,160062.3601247184
160,4,3,3.5542836365654677e-06,120008.66432934155
160,4,4,8.08385839376139e-06,365645.78318412567
160,4,5,1.8634007982728756e-06,152405.13191884288
160,4,6,1.771276681280768e-06,152387.24000360104
160,4,7,8.829017486307007e-07,146875.8905879319
160,4,8,7.075743294881521e-07,162071.8406299025
160,4,9,1.195645384628908e-06,138818.91853317455
160,4,10,7.230899075353381e-07,158772.61910238938
160,4,11,1.229338676704687e-06,145223.2098907908
160,4,12,1.7670532629961873e-07,174826.62443221707
160,4,13,9.87192579692541e-07,125223.12932830742
160,4,14,5.777159084027241e-07,134215.1743100378
160,4,15,2.5516124735440672e-08,168078.97599364162
160,4,16,-7.171455364652757e-09,166080.3297834037
160,4,17,7.156613388623104e-08,152212.67655271408
160,4,18,-4.1896313700524545e-07,184602.41128560324
160,4,19,1.1728299840883125e-07,158270.74329034827
160,4,20,1.3123800706187658e-07,124584.70153502071
160,4,21,-4.1072417276625703e-07,156051.42358022518
160,4,22,9.421487738204548e-08,122510.5816894139
160,4,23,-9.948303276919418e-08,121890.4611964133
160,4,24,-5.587407812460685e-07,169477.46829246313
160,4,25,-4.5469045062226174e-07,140160.3605608111
160,4,26,-3.59686454209055e-07,144900.01164664948
160,4,27,-3.778721508103376e-07,133639.77703787328
160,4,28,-9.865524457302915e-07,201515.31130751065
160,4,29,-8.843907307098427e-07,174587.05048863933
160,4,30,-3.0718407737730505e-07,150325.21460769302
160,4,31,-8.220690600040665e-07,182810.05950558154
160,4,32,-3.4905068833172333e-07,136338.35357315338
160,4,33,-4.870989683004372e-07,133786.17415219353
160,4,34,-5.368639488406332e-07,143682.57616606637
160,4,35,-7.329588565231273e-07,149856.29145350488
160,4,36,-6.920602912726381e-07,178016.50848654108
160,4,37,-7.91184246769465e-07,190485.70554106124
160,4,38,-9.194559383021458e-07,213708.20099574162
160,4,39,-5.779674110742963e-07,170771.25135902417
160,4,40,-8.28103642950493e-07,191972.34042297644
160,4,41,-6.54990068265676e-07,159013.15368809094
160,4,42,-8.780550390465894e-07,222662.32110349412
160,4,43,-6.022555194722128e-07,190784.8802453101
160,4,44,-6.436867240138944e-07,150111.2960172507
160,4,45,-7.853821203794394e-07,184802.51532930674
160,4,46,-5.717002650145484e-07,143362.2518017323
160,4,47,-7.369813059756615e-07,195654.65192478185
160,4,48,-6.031817318913284e-07,167911.0150870019
160,4,49,-7.062351043916176e-07,206247.15492785018
160,4,50,-4.779600790120158e-07,146498.97562251112
160,4,51,-7.128604527283646e-07,117485.42981979826
160,4,52,-6.641081334814516e-07,174143.7247731705
160,4,53,-8.633404633311015e-07,221883.0616520586
160,4,54,-4.562442226791214e-07,131478.7413971807
160,4,55,-5.380392555337112e-07,166582.19960768174
160,4,56,-4.948446100614982e-07,79496.75666402909
160,4,57,-4.2772813577423654e-07,141701.08988077182
160,4,58,-4.5885429511357274e-07,123258.35499431878
160,4,59,-6.132114220601702e-07,164384.43046211093
160,4,60,-5.997033571835395e-07,177454.68817350778
160,4,61,-3.953477200418455e-07,147859.95158150655
160,4,62,-1.4585845106827112e-07,74650.36104673958
160,4,63,-5.155396678907751e-07,100069.64722325397
160,4,64,-5.329607831441536e-07,169989.22612481806
160,4,65,-3.315010328650037e-07,117219.76551008485
160,4,66,-4.550703103931931e-07,136610.20474574668
160,4,67,-4.655308778267828e-07,190706.06095428462
160,4,68,-3.8887923388197025e-07,86844.87401718374
160,4,69,-4.006450376785429e-07,82008.4186590262
160,4,70,-3.4850563115096845e-07,123099.23524961532
160,4,71,-8.000816354298602e-06,168393.61878163758
160,5,0,4.91053872035e-06,152473.32371880524
160,5,1,3.96156271106044e-06,143726.4246981048
160,5,2,2.7611170496950126e-06,145846.34146740887
160,5,3,2.2707069134898185e-06,145834.49232093123
160,5,4,1.8634007982728756e-06,152405.13191884288
160,5,5,8.421729322469052e-06,319464.04107547377
160,5,6,1.371661331572982e-06,148143.3254693101
160,5,7,5.534402761238338e-07,150340.003681201
160,5,8,7.752732453219861e-07,159670.07713841688
160,5,9,1.0971109185194864e-06,134662.54673888732
160,5,10,5.070566698005001e-07,155518.60848974314
160,5,11,1.2408734947594743e-06,132696.08581577934
160,5,12,1.5944996428217303e-07,154615.5382169097
160,5,13,3.882003646175565e-07,148714.85931703533
160,5,14,7.643625798058765e-07,125145.33024116216
160,5,15,4.882880057625442e-08,174312.8947281781
160,5,16,-2.414219460869575e-07,171282.61313539077
160,5,17,2.61381196300081e-07,139460.45773432768
160,5,18,-2.2572151494748785e-07,159449.87677068874
160,5,19,-4.528457413540383e-07,176844.6800241349
160,5,20,3.364093499947604e-08,137840.8492911865
160,5,21,-6.785580236448812e-08,146157.58660116678
160,5,22,-9.407644028577519e-08,147017.42013209587
160,5,23,-6.71003138875194e-07,181247.04125784602
160,5,24,-2.458817341105278e-07,149016.9085469511
160,5,25,-1.7636156066879667e-07,116208.3791141332
160,5,26,-3.1044137565695693e-07,149373.03532217228
160,5,27,-5.838149982339964e-07,164492.96055991534
160,5,28,-3.3724265762360675e-07,150010.0059979552
160,5,29,-5.491353666304884e-07,150632.2365243304
160,5,30,-3.402539757229762e-07,153000.12281966806
160,5,31,-7.945588993439338e-07,186564.48174793774
160,5,32,-6.290510975153961e-07,175738.10831639363
160,5,33,-7.14275112726168e-07,162504.38798432282
160,5,34,-5.440214659722357e-07,159887.55852486566
160,5,35,-4.4934471835995405e-07,126486.35523249209
160,5,36,-2.028564040908976e-07,117425.02095414599
160,5,37,-4.7581771261302294e-07,148721.9245563326
160,5,38,-7.551862745129682e-07,189460.58974421327
160,5,39,-5.908793704645881e-07,161972.26752685258
160,5,40,-6.07163657931583e-07,168425.7886797882
160,5,41,-4.897961787728772e-07,135054.86830101616
160,5,42,-5.797751855150885e-07,155542.6101695475
160,5,43,-4.3361116527638486e-07,149599.2655489193
160,5,44,-5.620995426192308e-07,148484.44335729856
160,5,45,-5.562412669617458e-07,136651.63303223404
160,5,46,-6.087197048697558e-07,166102.56367623532
160,5,47,-5.36150948631361e-07,165637.7907348343
160,5,48,-5.271001129148743e-07,152386.6552205008
160,5,49,-4.089617228517378e-07,144650.73750668773
160,5,50,-5.238917524565915e-07,180620.6996365878
160,5,51,-8.024930341899048e-07,197511.33717377376
160,5,52,-6.139337164079756e-07,194077.75971008858
160,5,53,-6.48594690142746e-07,160708.42771430465
160,5,54,-6.883267581463312e-07,189037.91999924698
160,5,55,-4.841467476959496e-07,182204.55022783732
160,5,56,-4.2589253981372773e-07,116002.32298392503
160,5,57,-4.5656419159542855e-07,156436.86172475538
160,5,58,-1.8828557914853883e-07,66540.43087446132
160,5,59,-5.351872444247899e-07,151331.49210700754
160,5,60,-4.780651747436047e-07,162020.1184812362
160,5,61,-5.287159663805822e-07,208835.4592614078
160,5,62,-3.8364081196762274e-07,140857.4007131333
160,5,63,-4.547702325945074e-07,167899.36400756607
160,5,64,-5.259286076234088e-07,179170.19758718586
160,5,65,-3.0798193179357e-07,123429.33211401524
160,5,66,-3.4601121121756725e-07,109179.94133872699
160,5,67,-4.245450517469527e-07,154259.54677649753
160,5,68,-3.568540780261324e-07,127972.19070714632
160,5,69,-4.166619119199422e-07,153939.96544812727
160,5,70,-3.8355155185852065e-07,170403.9021972499
160,5,71,-6.565670305013545e-06,162247.92365355842
160,6,0,5.611728059588838e-06,135876.23423162344
160,6,1,2.975750101904143e-06,166339.74949573248
160,6,2,2.349438227254957e-06,155513.27149140494
160,6,3,2.3121485469954945e-06,150570.0622795236
160,6,4,1.771276681280768e-06,152387.240003601
160,6,5,1.371661331572982e-06,148143.3254693101
160,6,6,7.021350387170566e-06,367936.54245044605
160,6,7,5.36402189106279e-07,168626.7518614699
160,6,8,6.052754219192821e-07,147600.83045711313
160,6,9,5.613354277173355e-07,159075.5014912319
160,6,10,8.08309127926517e-07,131512.55788244237
160,6,11,9.983405278414205e-07,137659.23880990729
160,6,12,6.382150503485409e-07,135636.99964612682
160,6,13,2.58813251153669e-07,163782.27517065284
160,6,14,3.0311243533562624e-08,155966.69920012614
160,6,15,-1.501365742548202e-07,167704.42457072833
160,6,16,-1.569560410308985e-07,167035.39741008615
160,6,17,4.243069912887489e-07,113551.61118059471
160,6,18,1.694840819982116e-07,140535.48114898358
160,6,19,-8.177532624056409e-08,162492.1556485159
160,6,20,3.7179880100962404e-08,149851.47853285383
160,6,21,-1.5365345195890144e-07,149399.47323120682
160,6,22,-3.1418893750077106e-07,186070.13857252704
160,6,23,-3.4910016752992387e-07,162880.58073146982
160,6,24,-5.999074505082221e-07,198485.70369833757
160,6,25,-7.373295948626061e-07,224494.65667066502
160,6,26,-2.244180116827134e-07,131433.77259429407
160,6,27,-2.9623226216410104e-07,146042.37906441255
160,6,28,-5.24394642422311e-07,157994.50581137702
160,6,29,-4.941244894579001e-07,152791.75678928228
160,6,30,-4.097103150507393e-07,167645.18032618763
160,6,31,-2.2998808241491354e-07,137259.46337815493
160,6,32,-4.801975262670763e-07,164156.19200476966
160,6,33,-3.536398692013418e-07,148842.93180661908
160,6,34,-3.1178827361701797e-07,129014.63991992848
160,6,35,-5.512261943077204e-07,176792.76726179523
160,6,36,-4.925707045895749e-07,168144.2216021623
160,6,37,-4.790061932965025e-07,164539.47617385417
160,6,38,-4.916818235554974e-07,167097.67869664868
160,6,39,-5.720534280208106e-07,176770.81169156896
160,6,40,-6.890738534397101e-07,216276.83180242317
160,6,41,-4.943804598918416e-07,164215.82180696237
160,6,42,-5.958585951110305e-07,190085.73677114394
160,6,43,-2.7851830695391604e-07,134069.24476387267
160,6,44,-4.4664702327323456e-07,134895.50063037375
160,6,45,-3.7801063247058435e-07,128921.81897063713
160,6,46,-5.324831924170005e-07,180221.96424717305
160,6,47,-4.537507498865298e-07,151803.55223770678
160,6,48,-4.1046322193019895e-07,182994.50578133462
160,6,49,-5.534155453213151e-07,221788.5281111207
160,6,50,-3.2330856219124254e-07,149856.59739819032
160,6,51,-4.4002133560132994e-07,112861.41607154031
160,6,52,-5.144717730189356e-07,205473.7320764685
160,6,53,-5.606160206314993e-07,146287.14015027235
160,6,54,-5.165152034560286e-07,222842.6798458266
160,6,55,-4.627978595839213e-07,185004.15751698537
160,6,56,-4.580274501612767e-07,139716.03335233504
160,6,57,-3.0147958545946445e-07,154976.0638932713
160,6,58,-3.611256982928202e-07,140852.14545417886
160,6,59,-6.094600263194482e-07,228832.48841949605
160,6,60,-2.7228611232352216e-07,97059.32838566015
160,6,61,-2.3256883496136474e-07,81873.4813307583
160,6,62,-2.798304504263896e-07,106362.50146493601
160,6,63,-4.788994291134416e-07,178225.94311078996
160,6,64,-3.831712425131231e-07,154001.73170626047
160,6,65,-2.6483480776407273e-07,122536.56209113823
160,6,66,-3.0776041523133054e-07,86842.46602419765
160,6,67,-3.2320837193910534e-07,151848.42291028242
160,6,68,-2.6077004944265374e-07,76245.15537914944
160,6,69,-3.084295742283353e-07,60414.48321235202
160,6,70,-2.038982627577111e-07,67260.86662580863
160,6,71,-7.2422091140510995e-06,179286.3341201516
160,7,0,2.652690176948862e-06,152700.21523732264
160,7,1,1.9690140501710457e-06,154623.54089713946
160,7,2,1.3138105948694958e-06,152466.01118440868
160,7,3,1.8072464189835546e-06,129520.18722738819
160,7,4,8.829017486307007e-07,146875.8905879319
160,7,5,5.534402761238338e-07,150340.003681201
160,7,6,5.36402189106279e-07,168626.75186146994
160,7,7,5.6662570948360375e-06,385569.14754802693
160,7,8,7.39633681236158e-07,130248.03201171073
160,7,9,6.449057260483448e-07,129068.22191784884
160,7,10,3.446991146558318e-07,139705.87548283537
160,7,11,4.426889344750872e-07,140966.58057044304
160,7,12,2.101168219370428e-07,161518.68601175834
160,7,13,8.308626950359535e-09,169793.37529419886
160,7,14,-1.9442212193837085e-07,173000.54736060704
160,7,15,-4.947495170767077e-08,160279.5321205103
160,7,16,3.01190265404474e-07,125359.02167571074
160,7,17,-1.6630303132329353e-07,166145.0113964213
160,7,18,1.602413406604473e-07,150111.68527753203
160,7,19,-3.675568077407013e-08,147524.04461300286
160,7,20,1.8023013524630588e-07,130651.04361731467
160,7,21,-1.9000124849478673e-08,140610.14194316728
160,7,22,-2.9616307770278823e-07,178611.39440915507
160,7,23,-1.1839142861958375e-07,132810.3474864587
160,7,24,-5.198605684536757e-07,201999.35394204032
160,7,25,-4.4063011705566637e-07,187557.8103761
160,7,26,-2.7410442880861034e-07,164113.9878401598
160,7,27,-1.4728612290441335e-07,120175.38251014834
160,7,28,-2.7333854300580585e-08,118463.21088399609
160,7,29,-1.558588288399087e-07,129258.85075070905
160,7,30,-3.7221764310018537e-07,176038.9160732061
160,7,31,-6.003714869543384e-08,105008.3603785662
160,7,32,-5.185558942981361e-07,177349.6558436748
160,7,33,-5.711342298321856e-07,196824.42960330402
160,7,34,-5.340246328415391e-07,214779.33622404066
160,7,35,-5.859813984366045e-07,227787.6770085573
160,7,36,-1.934501151286976e-07,130112.72034536264
160,7,37,-2.8248088307888275e-07,150790.70816824853
160,7,38,-2.8048212608923706e-07,152312.07796630875
160,7,39,-3.6149185842471445e-07,160329.57424180795
160,7,40,-4.934006013777472e-07,205360.8841107074
160,7,41,-3.37758860823355e-07,171716.41248703116
160,7,42,-1.3232337049745523e-07,107680.1266848495
160,7,43,-2.979654544326559e-07,145106.17325135277
160,7,44,-4.091060438192641e-07,156582.76728337933
160,7,45,-3.0929813586064996e-07,144312.9286639735
160,7,46,-3.837125592872232e-07,172840.89132374508
160,7,47,-3.538682236850223e-07,178522.90667872157
160,7,48,-2.3544947651115374e-07,164823.48647629342
160,7,49,-3.922928020644238e-07,211509.96965810301
160,7,50,-3.267124114459479e-07,150817.04295258113
160,7,51,-2.609920368076404e-07,130105.79127161088
160,7,52,-2.8499311834825023e-07,151702.60024636993
160,7,53,-2.7743175207437184e-07,114739.7602549954
160,7,54,-4.164818486637586e-07,212774.23505726125
160,7,55,-1.4080851361108282e-07,95944.26994319631
160,7,56,-2.0677294013127392e-07,129088.42690067446
160,7,57,-2.642397922272759e-07,181429.38517166887
160,7,58,-3.825685476751406e-07,183633.42349609564
160,7,59,-3.582713186296321e-07,186543.58212848776
160,7,60,-2.881033672419459e-07,150678.66994195894
160,7,61,-1.9469557158498463e-07,103950.80487233354
160,7,62,-1.6760253825293657e-07,114773.8038341566
160,7,63,-1.529592568284055e-07,100835.96495708896
160,7,64,-1.9962730995411565e-07,103471.97322583308
160,7,65,-2.629207026176492e-07,181189.95558091626
160,7,66,-2.664548722106447e-07,130151.40125244026
160,7,67,-1.8843973679996545e-07,168056.27289786757
160,7,68,-1.8472286322180597e-07,129916.30514891485
160,7,69,-2.679821035585954e-07,160883.67043682354
160,7,70,-1.916166898491238e-07,111975.11070673262
160,7,71,-3.4898087003827723e-06,160441.0556545706
160,8,0,2.816120767494565e-06,158649.58739370416
