sample_index,lambda_first,lambda_second,total_variation
1583,0.5,1.0,0.10246320706828985
1583,0.5,2.0,0.24890350032958983
1583,1.0,2.0,0.15660971920896186
1584,0.5,1.0,0.19115049402680337
1584,0.5,2.0,0.4504568002690943
1584,1.0,2.0,0.2593063062422909
1585,0.5,1.0,0.09837660192378046
1585,0.5,2.0,0.18759580955867686
1585,1.0,2.0,0.09742042409470951
1586,0.5,1.0,0.156814671711593
1586,0.5,2.0,0.3756735543098367
1586,1.0,2.0,0.22344073943430798
1587,0.5,1.0,0.19033970319213317
1587,0.5,2.0,0.4499297084960173
1587,1.0,2.0,0.25959000530388415
1588,0.5,1.0,0.13995651559054834
1588,0.5,2.0,0.30640848719729197
1588,1.0,2.0,0.16645197160674358
1589,0.5,1.0,0.1400633580163798
1589,0.5,2.0,0.2541300192425389
1589,1.0,2.0,0.11426138268511568
1590,0.5,1.0,0.2158831515946409
1590,0.5,2.0,0.4770686299553557
1590,1.0,2.0,0.26118547836071476
1591,0.5,1.0,0.14680513046663074
1591,0.5,2.0,0.36500179110056036
1591,1.0,2.0,0.24565375218532717
1592,0.5,1.0,0.15264603016935208
1592,0.5,2.0,0.40003492749423303
1592,1.0,2.0,0.24738889732488095
1593,0.5,1.0,0.1376093515492049
1593,0.5,2.0,0.3650117693996604
1593,1.0,2.0,0.24799046081514048
1594,0.5,1.0,0.18195421952579727
1594,0.5,2.0,0.5345662247273704
1594,1.0,2.0,0.3526120052015731
1595,0.5,1.0,0.17032118298871987
1595,0.5,2.0,0.4232183615592323
1595,1.0,2.0,0.275517756867409
1596,0.5,1.0,0.12380300564766587
1596,0.5,2.0,0.2744465735832804
1596,1.0,2.0,0.17107301347075612
1597,0.5,1.0,0.1346165939819883
1597,0.5,2.0,0.33605386221045774
1597,1.0,2.0,0.20143726822846944
1598,0.5,1.0,0.24791275127988785
1598,0.5,2.0,0.5331605210027348
1598,1.0,2.0,0.28524776972284693
1599,0.5,1.0,0.21282793564552513
1599,0.5,2.0,0.44088021199943406
1599,1.0,2.0,0.22805227635390896
1600,0.5,1.0,0.1577542774803476
1600,0.5,2.0,0.44605267991518305
1600,1.0,2.0,0.29843451105047164
1601,0.5,1.0,0.276921623652446
1601,0.5,2.0,0.5948937148306827
1601,1.0,2.0,0.3179720911782366
1602,0.5,1.0,0.2979324501268692
1602,0.5,2.0,0.5489069678356118
1602,1.0,2.0,0.2509745177087424
1603,0.5,1.0,0.24783147790857454
1603,0.5,2.0,0.567498288980914
1603,1.0,2.0,0.3196668110723395
1604,0.5,1.0,0.21186350396670525
1604,0.5,2.0,0.44426025096054983
1604,1.0,2.0,0.23239674699384458
1605,0.5,1.0,0.24022196830365933
1605,0.5,2.0,0.5085769748487867
1605,1.0,2.0,0.2683550065451273
1606,0.5,1.0,0.1475098286390688
1606,0.5,2.0,0.3120746191506265
1606,1.0,2.0,0.1645647905115577
1607,0.5,1.0,0.17816839440722815
1607,0.5,2.0,0.4040669668248531
1607,1.0,2.0,0.22589857241762495
1608,0.5,1.0,0.23471969269924953
1608,0.5,2.0,0.45959766054902607
1608,1.0,2.0,0.22487796784977654
1609,0.5,1.0,0.11649017095299964
1609,0.5,2.0,0.3506246207715811
1609,1.0,2.0,0.23413444981858142
1610,0.5,1.0,0.17178984052228982
1610,0.5,2.0,0.4078842433891028
1610,1.0,2.0,0.2617476210042914
1611,0.5,1.0,0.11650649328018686
1611,0.5,2.0,0.26651867286530573
1611,1.0,2.0,0.1500121795851189
1612,0.5,1.0,0.191319651540463
1612,0.5,2.0,0.4157130214464887
1612,1.0,2.0,0.24671110138202704
1613,0.5,1.0,0.1364459350817605
1613,0.5,2.0,0.30086932439243363
1613,1.0,2.0,0.16442338931067316
1614,0.5,1.0,0.12326075976807725
1614,0.5,2.0,0.29363224473615834
1614,1.0,2.0,0.18623208054615384
1615,0.5,1.0,0.14782546798282856
1615,0.5,2.0,0.3506544148300947
1615,1.0,2.0,0.20282894684726616
1616,0.5,1.0,0.2022973937395074
1616,0.5,2.0,0.4388133355401198
1616,1.0,2.0,0.23651594180061242
1617,0.5,1.0,0.1913868102584216
1617,0.5,2.0,0.4143517410208921
1617,1.0,2.0,0.2229649307624705
1618,0.5,1.0,0.21323670933775093
1618,0.5,2.0,0.3818630028779992
1618,1.0,2.0,0.16862629354024827
1619,0.5,1.0,0.21563753348152953
1619,0.5,2.0,0.432393084927094
1619,1.0,2.0,0.2314745679241165
1620,0.5,1.0,0.2871546391701497
1620,0.5,2.0,0.6302212933415576
1620,1.0,2.0,0.34306665417140797
1621,0.5,1.0,0.21317656172206745
1621,0.5,2.0,0.44796785819728363
1621,1.0,2.0,0.23479129647521618
1622,0.5,1.0,0.09127523370942782
1622,0.5,2.0,0.16190123275802076
1622,1.0,2.0,0.08544441175885528
1623,0.5,1.0,0.14068119436429927
1623,0.5,2.0,0.37652929204338553
1623,1.0,2.0,0.2535472157912076
1624,0.5,1.0,0.18733891494843447
1624,0.5,2.0,0.46228188473652165
1624,1.0,2.0,0.2749429697880872
1625,0.5,1.0,0.12489026299517064
1625,0.5,2.0,0.28339948371889767
1625,1.0,2.0,0.16881570393116455
1626,0.5,1.0,0.1935184438743605
1626,0.5,2.0,0.45027918051113425
1626,1.0,2.0,0.2567607366367738
1627,0.5,1.0,0.1634160442361734
1627,0.5,2.0,0.42577666085485893
1627,1.0,2.0,0.2674882103341365
1628,0.5,1.0,0.21735919262156253
1628,0.5,2.0,0.5474476547602929
1628,1.0,2.0,0.3300884621387304
1629,0.5,1.0,0.17096650451710932
1629,0.5,2.0,0.3223385435456758
1629,1.0,2.0,0.1513720390285665
1630,0.5,1.0,0.20095921059377653
1630,0.5,2.0,0.3815049506076591
1630,1.0,2.0,0.18054574001388257
1631,0.5,1.0,0.21298133194135363
1631,0.5,2.0,0.5503614641644601
1631,1.0,2.0,0.3373801322231065
1632,0.5,1.0,0.21444087988966373
1632,0.5,2.0,0.38158383156262554
1632,1.0,2.0,0.1671429516729618
1633,0.5,1.0,0.12079319353797148
1633,0.5,2.0,0.2738455873941293
1633,1.0,2.0,0.16075206036332113
1634,0.5,1.0,0.2535692144953055
1634,0.5,2.0,0.45808140269962394
1634,1.0,2.0,0.2045121882043184
1635,0.5,1.0,0.2098066909379569
1635,0.5,2.0,0.4958670307495771
1635,1.0,2.0,0.2860603398116202
1636,0.5,1.0,0.210458064436208
1636,0.5,2.0,0.39711796807397515
1636,1.0,2.0,0.2087516679010073
1637,0.5,1.0,0.24278505824611482
1637,0.5,2.0,0.4835566017034061
1637,1.0,2.0,0.24077154345729124
1638,0.5,1.0,0.2701859448278658
1638,0.5,2.0,0.5791804581638532
1638,1.0,2.0,0.3089945133359875
1639,0.5,1.0,0.14018607061957317
1639,0.5,2.0,0.3441213445985998
1639,1.0,2.0,0.20393527397902664
1640,0.5,1.0,0.10948128711257353
1640,0.5,2.0,0.2532146533549854
1640,1.0,2.0,0.15631771618682122
1641,0.5,1.0,0.13431328714987495
1641,0.5,2.0,0.30444707762902945
1641,1.0,2.0,0.17013379047915456
1642,0.5,1.0,0.196780808264354
1642,0.5,2.0,0.4832915797516724
1642,1.0,2.0,0.31945790525379564
1643,0.5,1.0,0.15958486532737087
1643,0.5,2.0,0.346702342107929
1643,1.0,2.0,0.18711747678055812
1644,0.5,1.0,0.205669045984136
1644,0.5,2.0,0.4633634490799634
1644,1.0,2.0,0.30354829110730064
1645,0.5,1.0,0.0911571130400443
1645,0.5,2.0,0.14068848485978508
1645,1.0,2.0,0.06982632777187925
1646,0.5,1.0,0.1710223804333061
1646,0.5,2.0,0.4044458463518759
1646,1.0,2.0,0.23342346591856986
1647,0.5,1.0,0.21492347944366816
1647,0.5,2.0,0.38145432439731436
1647,1.0,2.0,0.16653084495364617
1648,0.5,1.0,0.20549018625024135
1648,0.5,2.0,0.475534805675963
1648,1.0,2.0,0.273154473806022
1649,0.5,1.0,0.18029799544666592
1649,0.5,2.0,0.34462112773950165
1649,1.0,2.0,0.1643231322928357
1650,0.5,1.0,0.21439393927533096
1650,0.5,2.0,0.4674295837531392
1650,1.0,2.0,0.25303564447780824
1651,0.5,1.0,0.1274083127272723
1651,0.5,2.0,0.3065030592304794
1651,1.0,2.0,0.19957311083598944
1652,0.5,1.0,0.23979689212152983
1652,0.5,2.0,0.5301602799818168
1652,1.0,2.0,0.290363387860287
1653,0.5,1.0,0.19488739523038331
1653,0.5,2.0,0.4320947521749392
1653,1.0,2.0,0.23720735694455586
1654,0.5,1.0,0.19217696949225746
1654,0.5,2.0,0.42318948789006094
1654,1.0,2.0,0.2310125183978035
1655,0.5,1.0,0.20180995655106332
1655,0.5,2.0,0.5456494022797803
1655,1.0,2.0,0.34918892542204744
1656,0.5,1.0,0.20461410234812885
1656,0.5,2.0,0.38755660305254136
1656,1.0,2.0,0.22265698791755759
1657,0.5,1.0,0.21083632673916064
1657,0.5,2.0,0.4289341689453521
1657,1.0,2.0,0.22707097773179347
1658,0.5,1.0,0.12077674208805875
1658,0.5,2.0,0.23478802450776173
1658,1.0,2.0,0.11549757419419733
1659,0.5,1.0,0.26124143190888344
1659,0.5,2.0,0.5721307943952445
1659,1.0,2.0,0.310889362486361
1660,0.5,1.0,0.21831078665483236
1660,0.5,2.0,0.421290484181742
1660,1.0,2.0,0.2029796975269096
1661,0.5,1.0,0.20291236325665976
1661,0.5,2.0,0.46043260783667994
1661,1.0,2.0,0.265834621870704
1662,0.5,1.0,0.18876534459866268
1662,0.5,2.0,0.4513827980391552
1662,1.0,2.0,0.28505187789828956
1663,0.5,1.0,0.2129422464976386
1663,0.5,2.0,0.38192189604584414
1663,1.0,2.0,0.16897964954820557
1664,0.5,1.0,0.21335588936126454
1664,0.5,2.0,0.38183813000104827
1664,1.0,2.0,0.16848224063978368
1665,0.5,1.0,0.23525510551043544
1665,0.5,2.0,0.4279846866921173
1665,1.0,2.0,0.23291486598332437
1666,0.5,1.0,0.21070375516940631
1666,0.5,2.0,0.4696878213790502
1666,1.0,2.0,0.26577683328426754
1667,0.5,1.0,0.18814073887855237
1667,0.5,2.0,0.44546933782500503
1667,1.0,2.0,0.2760823440473331
1668,0.5,1.0,0.19783360169531428
1668,0.5,2.0,0.492912631549174
1668,1.0,2.0,0.31001061855635115
1669,0.5,1.0,0.1685486305662573
1669,0.5,2.0,0.3835320205218439
1669,1.0,2.0,0.2149833899555866
1670,0.5,1.0,0.1692247625423526
1670,0.5,2.0,0.4904693736383742
1670,1.0,2.0,0.3218371662492209
1671,0.5,1.0,0.13124569592171317
1671,0.5,2.0,0.3224698737071226
1671,1.0,2.0,0.20176142749704565
1672,0.5,1.0,0.24530426948404835
1672,0.5,2.0,0.5689991969208839
1672,1.0,2.0,0.3357085666178737
1673,0.5,1.0,0.17985914560959979
1673,0.5,2.0,0.431750797072795
1673,1.0,2.0,0.25189165146319525
1674,0.5,1.0,0.16682923353933218
1674,0.5,2.0,0.396158719097763
1674,1.0,2.0,0.22932948555843088
1675,0.5,1.0,0.3249266607696144
1675,0.5,2.0,0.6054051919398818
1675,1.0,2.0,0.28047853117026744
1676,0.5,1.0,0.24916073441817782
1676,0.5,2.0,0.4888534479980936
1676,1.0,2.0,0.23969271357991576
1677,0.5,1.0,0.19554403967823478
1677,0.5,2.0,0.3797024910948672
1677,1.0,2.0,0.1841584514166324
1678,0.5,1.0,0.2366753182094109
1678,0.5,2.0,0.5247092523107517
1678,1.0,2.0,0.28803393410134076
1679,0.5,1.0,0.10131625500295628
1679,0.5,2.0,0.22174825819292662
1679,1.0,2.0,0.1278961592286698
1680,0.5,1.0,0.12030700729945537
1680,0.5,2.0,0.20543307679323058
1680,1.0,2.0,0.08648160520418988
1681,0.5,1.0,0.13755656562023996
1681,0.5,2.0,0.3144251887117412
1681,1.0,2.0,0.1970735616972802
1682,0.5,1.0,0.25174785438284164
1682,0.5,2.0,0.6225720332853588
1682,1.0,2.0,0.3708241789025171
1683,0.5,1.0,0.31732963343264403
1683,0.5,2.0,0.5773287974206942
1683,1.0,2.0,0.25999916398805023
1684,0.5,1.0,0.15559444783651144
1684,0.5,2.0,0.32948577431095966
1684,1.0,2.0,0.18625120935786124
1685,0.5,1.0,0.12488221292624725
1685,0.5,2.0,0.2819299880236512
1685,1.0,2.0,0.15942018178583323
1686,0.5,1.0,0.1586602741296581
1686,0.5,2.0,0.34145694451248565
1686,1.0,2.0,0.2073477423834827
1687,0.5,1.0,0.18842382042676464
1687,0.5,2.0,0.4223972253911561
1687,1.0,2.0,0.23643558229937287
1688,0.5,1.0,0.18292480151400214
1688,0.5,2.0,0.44087470594621186
1688,1.0,2.0,0.2579499044322097
1689,0.5,1.0,0.21459568042261656
1689,0.5,2.0,0.5325883692507088
1689,1.0,2.0,0.3179926888280923
1690,0.5,1.0,0.23341332411810767
1690,0.5,2.0,0.5898304846685033
1690,1.0,2.0,0.369530234486981
1691,0.5,1.0,0.1569070368542873
1691,0.5,2.0,0.3570884188075897
1691,1.0,2.0,0.20018138195330237
1692,0.5,1.0,0.1905843497321135
1692,0.5,2.0,0.5160529616611347
1692,1.0,2.0,0.34401327523653863
1693,0.5,1.0,0.17122890387404902
1693,0.5,2.0,0.41460823982300676
1693,1.0,2.0,0.2433793359489578
1694,0.5,1.0,0.19580571873220148
1694,0.5,2.0,0.48403174497866364
1694,1.0,2.0,0.29671339099416105
1695,0.5,1.0,0.19515780981744554
1695,0.5,2.0,0.38592184983810895
1695,1.0,2.0,0.20320834022840234
1696,0.5,1.0,0.14560079940922363
1696,0.5,2.0,0.3728684685842346
1696,1.0,2.0,0.22726766917501104
1697,0.5,1.0,0.10654557669514106
1697,0.5,2.0,0.2427264137735471
1697,1.0,2.0,0.13618083707840606
1698,0.5,1.0,0.24988118891254923
1698,0.5,2.0,0.5204906579870959
1698,1.0,2.0,0.2947066425081125
1699,0.5,1.0,0.2215686482413785
1699,0.5,2.0,0.5346084231204218
1699,1.0,2.0,0.3130397748790432
1700,0.5,1.0,0.18014289537652245
1700,0.5,2.0,0.4951089704958874
1700,1.0,2.0,0.3322847437477281
1701,0.5,1.0,0.24386504366805412
1701,0.5,2.0,0.45813566268337635
1701,1.0,2.0,0.21427061901532227
1702,0.5,1.0,0.3035436143535481
1702,0.5,2.0,0.6448719909400327
1702,1.0,2.0,0.34132837658648474
1703,0.5,1.0,0.1182309361986479
1703,0.5,2.0,0.3023354243648429
1703,1.0,2.0,0.18987365029803652
1704,0.5,1.0,0.19925579298539828
1704,0.5,2.0,0.4405550779278271
1704,1.0,2.0,0.2596043914944173
1705,0.5,1.0,0.23854482106271602
1705,0.5,2.0,0.5474229383910371
1705,1.0,2.0,0.30887811732832093
1706,0.5,1.0,0.23741768483042552
1706,0.5,2.0,0.459514097014708
1706,1.0,2.0,0.2220964121842825
1707,0.5,1.0,0.14418897303233144
1707,0.5,2.0,0.33537311718651863
1707,1.0,2.0,0.20895876521171566
1708,0.5,1.0,0.17252627393197895
1708,0.5,2.0,0.3625029302379459
1708,1.0,2.0,0.18997665630596694
1709,0.5,1.0,0.1984292396205357
1709,0.5,2.0,0.44238289645078716
1709,1.0,2.0,0.2749483407767712
1710,0.5,1.0,0.13578252725449108
1710,0.5,2.0,0.25189157937297835
1710,1.0,2.0,0.11610905211848724
1711,0.5,1.0,0.17509518053613973
1711,0.5,2.0,0.4503454991637182
1711,1.0,2.0,0.2867185905112246
1712,0.5,1.0,0.2140327150762485
1712,0.5,2.0,0.5083144347164442
1712,1.0,2.0,0.2942817196401958
1713,0.5,1.0,0.15502512938686003
1713,0.5,2.0,0.4058019415172699
1713,1.0,2.0,0.2685409058684201
1714,0.5,1.0,0.25304061474466427
1714,0.5,2.0,0.45815929928297544
1714,1.0,2.0,0.2051186845383112
1715,0.5,1.0,0.286832038763644
1715,0.5,2.0,0.6526874393685168
1715,1.0,2.0,0.36585540060487276
1716,0.5,1.0,0.16498864089369675
1716,0.5,2.0,0.3665948191628637
1716,1.0,2.0,0.20160617826916682
1717,0.5,1.0,0.131088510911118
1717,0.5,2.0,0.307951704522221
1717,1.0,2.0,0.18387053516084748
1718,0.5,1.0,0.22583922580633697
1718,0.5,2.0,0.48268511154941723
1718,1.0,2.0,0.29432779578796603
1719,0.5,1.0,0.1808903249669368
1719,0.5,2.0,0.3996827647070179
1719,1.0,2.0,0.2327176354601223
1720,0.5,1.0,0.2273721157225222
1720,0.5,2.0,0.5009703894468461
1720,1.0,2.0,0.273598273724324
1721,0.5,1.0,0.11404162482472482
1721,0.5,2.0,0.23093201008394015
1721,1.0,2.0,0.11689038525921532
1722,0.5,1.0,0.14247578418354456
1722,0.5,2.0,0.2860200543625623
1722,1.0,2.0,0.15226860050756555
1723,0.5,1.0,0.16071701552035916
1723,0.5,2.0,0.38302328557742293
1723,1.0,2.0,0.22230627005706377
1724,0.5,1.0,0.14936446174850906
1724,0.5,2.0,0.37663660815067135
1724,1.0,2.0,0.2272721464021623
1725,0.5,1.0,0.1312703905904109
1725,0.5,2.0,0.27117294272654635
1725,1.0,2.0,0.13990255213613548
1726,0.5,1.0,0.15658941647863506
1726,0.5,2.0,0.4195314759856463
1726,1.0,2.0,0.2737394428618771
1727,0.5,1.0,0.17839472693802538
1727,0.5,2.0,0.45682796544397236
1727,1.0,2.0,0.278433238505947
1728,0.5,1.0,0.21311467139858245
1728,0.5,2.0,0.4834602336436264
1728,1.0,2.0,0.2703455622450439
1729,0.5,1.0,0.20639467042135629
1729,0.5,2.0,0.44668823159296234
1729,1.0,2.0,0.25452150839910465
1730,0.5,1.0,0.12618666630785635
1730,0.5,2.0,0.32987374878229514
1730,1.0,2.0,0.20368708247443879
1731,0.5,1.0,0.22894369387889468
1731,0.5,2.0,0.5046123092826234
1731,1.0,2.0,0.27566861540372867
1732,0.5,1.0,0.12768557495681757
1732,0.5,2.0,0.29106299409228
1732,1.0,2.0,0.16337741913546242
1733,0.5,1.0,0.1487403271362367
1733,0.5,2.0,0.34213287951968996
1733,1.0,2.0,0.19339255238345324
1734,0.5,1.0,0.1764295271011551
1734,0.5,2.0,0.3717041354303325
1734,1.0,2.0,0.21541441381231563
1735,0.5,1.0,0.11015101803138191
1735,0.5,2.0,0.25153547829927414
1735,1.0,2.0,0.14138446026789225
1736,0.5,1.0,0.17765164540032202
1736,0.5,2.0,0.3287415045664284
1736,1.0,2.0,0.15108985916610637
1737,0.5,1.0,0.134915292704064
1737,0.5,2.0,0.3013327830193559
1737,1.0,2.0,0.17198705990803037
1738,0.5,1.0,0.17823601657712115
1738,0.5,2.0,0.5018374938118852
1738,1.0,2.0,0.32360147723476407
1739,0.5,1.0,0.105361191499285
1739,0.5,2.0,0.2797088472931229
1739,1.0,2.0,0.17434765579383793
1740,0.5,1.0,0.22698249697931763
1740,0.5,2.0,0.5025224235924957
1740,1.0,2.0,0.3009273650509824
1741,0.5,1.0,0.320488535651924
1741,0.5,2.0,0.6046714940807871
1741,1.0,2.0,0.2841829584288632
1742,0.5,1.0,0.22281851832653574
1742,0.5,2.0,0.5294968442428862
1742,1.0,2.0,0.322976105890845
1743,0.5,1.0,0.1771677147906621
1743,0.5,2.0,0.45538256102186214
1743,1.0,2.0,0.2782148462312001
1744,0.5,1.0,0.21571757373220862
1744,0.5,2.0,0.3812187311576158
1744,1.0,2.0,0.16550115742540714
1745,0.5,1.0,0.18187480405881742
1745,0.5,2.0,0.37367316360738156
1745,1.0,2.0,0.19179835954856414
1746,0.5,1.0,0.15785484386797144
1746,0.5,2.0,0.33947723857023276
1746,1.0,2.0,0.1938604702196523
1747,0.5,1.0,0.19635277985231384
1747,0.5,2.0,0.5151505910922866
1747,1.0,2.0,0.33177416198662857
1748,0.5,1.0,0.2064451522153429
1748,0.5,2.0,0.44252845093744325
1748,1.0,2.0,0.23824885727747414
1749,0.5,1.0,0.1605552485116497
1749,0.5,2.0,0.3480303011143322
1749,1.0,2.0,0.1874750526026825
1750,0.5,1.0,0.13124632326616725
1750,0.5,2.0,0.28195058042470356
1750,1.0,2.0,0.1507042571585363
1751,0.5,1.0,0.17797066122052804
1751,0.5,2.0,0.51018659308084
1751,1.0,2.0,0.33221593186031195
1752,0.5,1.0,0.20484960553166676
1752,0.5,2.0,0.4740242963065328
1752,1.0,2.0,0.2973902302070659
1753,0.5,1.0,0.21271393642370032
1753,0.5,2.0,0.5394490743017477
1753,1.0,2.0,0.3267351378780474
1754,0.5,1.0,0.141090687623414
1754,0.5,2.0,0.29168708982044445
1754,1.0,2.0,0.1557008264134115
1755,0.5,1.0,0.20916354587662775
1755,0.5,2.0,0.3823654622961283
1755,1.0,2.0,0.17320191641950056
1756,0.5,1.0,0.19913311811440593
1756,0.5,2.0,0.42550547274170974
1756,1.0,2.0,0.22637235462730382
1757,0.5,1.0,0.19322708228623808
1757,0.5,2.0,0.43218046950793554
1757,1.0,2.0,0.23895338722169737
1758,0.5,1.0,0.15496187840634942
1758,0.5,2.0,0.42502001261238054
1758,1.0,2.0,0.2913326089011109
1759,0.5,1.0,0.1290422048851194
1759,0.5,2.0,0.32192973112622725
1759,1.0,2.0,0.19745252064556537
1760,0.5,1.0,0.12983418795579404
1760,0.5,2.0,0.32179459419234463
1760,1.0,2.0,0.197321713243997
1761,0.5,1.0,0.1939823079542506
1761,0.5,2.0,0.43751469151377637
1761,1.0,2.0,0.26663752884897013
1762,0.5,1.0,0.13881320859718538
1762,0.5,2.0,0.30310203752560405
1762,1.0,2.0,0.17175527791642825
1763,0.5,1.0,0.16222609594183968
1763,0.5,2.0,0.3347310086322609
1763,1.0,2.0,0.1725049126904212
1764,0.5,1.0,0.12455607177068273
1764,0.5,2.0,0.2408417074213287
1764,1.0,2.0,0.12178359594734386
1765,0.5,1.0,0.19785359986743972
1765,0.5,2.0,0.4205827860665521
1765,1.0,2.0,0.23653499640700074
1766,0.5,1.0,0.14651099182345284
1766,0.5,2.0,0.41266011704581174
1766,1.0,2.0,0.2840884521831079
1767,0.5,1.0,0.15402560997328987
1767,0.5,2.0,0.3432067630719865
1767,1.0,2.0,0.18918115309869665
1768,0.5,1.0,0.1410375123264405
1768,0.5,2.0,0.38017923873007553
1768,1.0,2.0,0.2441776162904915
1769,0.5,1.0,0.16071786597992097
1769,0.5,2.0,0.3354382321912417
1769,1.0,2.0,0.17472036621132075
1770,0.5,1.0,0.24536079687094242
1770,0.5,2.0,0.45915131405064175
1770,1.0,2.0,0.21379051717969935
1771,0.5,1.0,0.16415673697112454
1771,0.5,2.0,0.39437273111199556
1771,1.0,2.0,0.23949891316600305
1772,0.5,1.0,0.19492453511126262
1772,0.5,2.0,0.5384637242525776
1772,1.0,2.0,0.35750013957397136
1773,0.5,1.0,0.13768826419757743
1773,0.5,2.0,0.3231899451294254
1773,1.0,2.0,0.19643057942470737
1774,0.5,1.0,0.2500536909479366
1774,0.5,2.0,0.5459353224076348
1774,1.0,2.0,0.29588163145969826
1775,0.5,1.0,0.1933112898172948
1775,0.5,2.0,0.43660814900893696
1775,1.0,2.0,0.24329685919164218
1776,0.5,1.0,0.19037376743737214
1776,0.5,2.0,0.42248937058386604
1776,1.0,2.0,0.254813498769885
1777,0.5,1.0,0.1960147793739602
1777,0.5,2.0,0.42415135844725665
1777,1.0,2.0,0.24936312843130062
1778,0.5,1.0,0.10756142066836397
1778,0.5,2.0,0.24176797334826222
1778,1.0,2.0,0.13700836751569345
1779,0.5,1.0,0.21520826545289062
1779,0.5,2.0,0.48916063562928425
1779,1.0,2.0,0.27395237017639357
1780,0.5,1.0,0.1954396758629679
1780,0.5,2.0,0.5117296714992023
1780,1.0,2.0,0.32693925018665626
1781,0.5,1.0,0.2034253079341747
1781,0.5,2.0,0.4576199342173926
1781,1.0,2.0,0.2573054159872705
1782,0.5,1.0,0.2071178988405179
1782,0.5,2.0,0.4952055338445154
1782,1.0,2.0,0.2880876350039975
1783,0.5,1.0,0.19893200319560086
1783,0.5,2.0,0.47980437984895874
1783,1.0,2.0,0.28087237665335785
1784,0.5,1.0,0.1428979241499723
1784,0.5,2.0,0.3611438780480715
1784,1.0,2.0,0.23197369471851387
1785,0.5,1.0,0.17551426605146497
1785,0.5,2.0,0.3291039186724399
1785,1.0,2.0,0.15358965262097493
1786,0.5,1.0,0.13922854605195858
1786,0.5,2.0,0.3684297684142249
1786,1.0,2.0,0.2455228030088551
1787,0.5,1.0,0.2406097032900436
1787,0.5,2.0,0.5735559582395656
1787,1.0,2.0,0.332946254949522
1788,0.5,1.0,0.2333853357997227
1788,0.5,2.0,0.4980212623628769
1788,1.0,2.0,0.2646359265631542
1789,0.5,1.0,0.1926840992258586
1789,0.5,2.0,0.4042818699181071
1789,1.0,2.0,0.2345182238293147
1790,0.5,1.0,0.2007439998997782
1790,0.5,2.0,0.5252227346536922
1790,1.0,2.0,0.34278112833044316
1791,0.5,1.0,0.16573667166515
1791,0.5,2.0,0.43837581679068977
1791,1.0,2.0,0.2844594540325598
1792,0.5,1.0,0.12367943714907166
1792,0.5,2.0,0.3632620296818456
1792,1.0,2.0,0.2513965179650608
1793,0.5,1.0,0.12935287716293953
1793,0.5,2.0,0.32110020171090925
1793,1.0,2.0,0.1917473245479696
1794,0.5,1.0,0.2346838022755907
1794,0.5,2.0,0.45678897582190414
1794,1.0,2.0,0.2221051735463135
1795,0.5,1.0,0.15011574795522814
1795,0.5,2.0,0.2923827768709473
1795,1.0,2.0,0.14647393234071782
1796,0.5,1.0,0.14351169574235279
1796,0.5,2.0,0.2668052230160708
1796,1.0,2.0,0.13838402530507626
1797,0.5,1.0,0.2166599615730182
1797,0.5,2.0,0.43473632197283735
1797,1.0,2.0,0.2562932407976387
1798,0.5,1.0,0.265750355608252
1798,0.5,2.0,0.5092418940366905
1798,1.0,2.0,0.24349153842843857
1799,0.5,1.0,0.1320250644957798
1799,0.5,2.0,0.2503223057823724
1799,1.0,2.0,0.12474596365856316
1800,0.5,1.0,0.16974310835247558
1800,0.5,2.0,0.4142330712848646
1800,1.0,2.0,0.2457305256187953
1801,0.5,1.0,0.14656196051826473
1801,0.5,2.0,0.29644286838465433
1801,1.0,2.0,0.14988090786638963
1802,0.5,1.0,0.24060145264626337
1802,0.5,2.0,0.5873082441749065
1802,1.0,2.0,0.3467067915286431
1803,0.5,1.0,0.19652431955113603
1803,0.5,2.0,0.44969479186300754
1803,1.0,2.0,0.28008366226121806
1804,0.5,1.0,0.12800699548385247
1804,0.5,2.0,0.3335531420335673
1804,1.0,2.0,0.20554614654971484
1805,0.5,1.0,0.19830147759896916
1805,0.5,2.0,0.3807365447425398
1805,1.0,2.0,0.18243506714357063
1806,0.5,1.0,0.21696650216831784
1806,0.5,2.0,0.5658193989080478
1806,1.0,2.0,0.3488528967397299
1807,0.5,1.0,0.23776782774053876
1807,0.5,2.0,0.5025218617659135
1807,1.0,2.0,0.2647540340253748
1808,0.5,1.0,0.14241796337364185
1808,0.5,2.0,0.3495283332963961
1808,1.0,2.0,0.2176611101320095
1809,0.5,1.0,0.1834526230492387
1809,0.5,2.0,0.45482671140850206
1809,1.0,2.0,0.27137408835926335
1810,0.5,1.0,0.09103371664881559
1810,0.5,2.0,0.21153294617647775
1810,1.0,2.0,0.12239162246188516
