sample_index,function,relative_odds_error
1220,exp_0_5,2.1056680635369312e-16
1220,exp_1,0.0
1220,exp_2,1.7957214266166835e-16
1220,asinh,0.0
1220,logistic,1.8172296218103707e-16
1221,exp_0_5,0.0
1221,exp_1,1.570749925070306e-16
1221,exp_2,0.0
1221,asinh,0.0
1221,logistic,0.0
1222,exp_0_5,2.215013252513454e-16
1222,exp_1,0.0
1222,exp_2,0.0
1222,asinh,1.9993623120360683e-16
1222,logistic,3.4923326951941027e-16
1223,exp_0_5,1.7007082788351133e-16
1223,exp_1,2.605250103396886e-16
1223,exp_2,1.5283704153814232e-16
1223,asinh,0.0
1223,logistic,0.0
1224,exp_0_5,1.1261025546028537e-16
1224,exp_1,0.0
1224,exp_2,1.1751169356541762e-16
1224,asinh,0.0
1224,logistic,1.1186617214495693e-16
1225,exp_0_5,0.0
1225,exp_1,0.0
1225,exp_2,1.635958052342734e-16
1225,asinh,0.0
1225,logistic,1.399947386388354e-16
1226,exp_0_5,1.2378650105528618e-16
1226,exp_1,0.0
1226,exp_2,1.7157833930700968e-16
1226,asinh,0.0
1226,logistic,1.3195174524122492e-16
1227,exp_0_5,1.4749141696505167e-16
1227,exp_1,1.959400732632385e-16
1227,exp_2,1.7290450413494932e-16
1227,asinh,0.0
1227,logistic,0.0
1228,exp_0_5,0.0
1228,exp_1,1.910111475560401e-16
1228,exp_2,0.0
1228,asinh,0.0
1228,logistic,0.0
1229,exp_0_5,1.198554072037542e-16
1229,exp_1,1.2939128731209556e-16
1229,exp_2,1.5079947777099904e-16
1229,asinh,0.0
1229,logistic,1.601211628156387e-16
1230,exp_0_5,0.0
1230,exp_1,1.30117242902715e-16
1230,exp_2,0.0
1230,asinh,1.211226915261013e-16
1230,logistic,0.0
1231,exp_0_5,1.685307058060533e-16
1231,exp_1,0.0
1231,exp_2,1.4737556317243293e-16
1231,asinh,1.6876798804473798e-16
1231,logistic,0.0
1232,exp_0_5,0.0
1232,exp_1,0.0
1232,exp_2,0.0
1232,asinh,0.0
1232,logistic,0.0
1233,exp_0_5,0.0
1233,exp_1,2.0024328853697716e-16
1233,exp_2,0.0
1233,asinh,0.0
1233,logistic,1.4613080490133053e-16
1234,exp_0_5,0.0
1234,exp_1,1.5959914546095901e-16
1234,exp_2,0.0
1234,asinh,1.674687587422403e-16
1234,logistic,1.3819488747140398e-16
1235,exp_0_5,0.0
1235,exp_1,0.0
1235,exp_2,0.0
1235,asinh,0.0
1235,logistic,0.0
1236,exp_0_5,1.8098321571045306e-16
1236,exp_1,0.0
1236,exp_2,0.0
1236,asinh,1.4948139418114802e-16
1236,logistic,0.0
1237,exp_0_5,0.0
1237,exp_1,1.2860875702590205e-16
1237,exp_2,0.0
1237,asinh,0.0
1237,logistic,0.0
1238,exp_0_5,0.0
1238,exp_1,0.0
1238,exp_2,1.7287379476119767e-16
1238,asinh,0.0
1238,logistic,0.0
1239,exp_0_5,0.0
1239,exp_1,3.1540059205699514e-16
1239,exp_2,0.0
1239,asinh,2.0900791676635854e-16
1239,logistic,0.0
1240,exp_0_5,3.8946135269051457e-16
1240,exp_1,1.7077666139505727e-16
1240,exp_2,1.3134598828505146e-16
1240,asinh,0.0
1240,logistic,1.8712039545990758e-16
1241,exp_0_5,0.0
1241,exp_1,1.785474630981649e-16
1241,exp_2,0.0
1241,asinh,1.2917874835030956e-16
1241,logistic,0.0
1242,exp_0_5,0.0
1242,exp_1,0.0
1242,exp_2,0.0
1242,asinh,0.0
1242,logistic,0.0
1243,exp_0_5,0.0
1243,exp_1,1.277315723194695e-16
1243,exp_2,0.0
1243,asinh,1.2250465475452923e-16
1243,logistic,1.601288949406699e-16
1244,exp_0_5,0.0
1244,exp_1,3.348017174683206e-16
1244,exp_2,0.0
1244,asinh,0.0
1244,logistic,0.0
1245,exp_0_5,0.0
1245,exp_1,2.15011592527508e-16
1245,exp_2,0.0
1245,asinh,0.0
1245,logistic,0.0
1246,exp_0_5,0.0
1246,exp_1,1.8848131984780474e-16
1246,exp_2,1.599913132028802e-16
1246,asinh,1.8257540517696503e-16
1246,logistic,0.0
1247,exp_0_5,0.0
1247,exp_1,0.0
1247,exp_2,1.645709498761483e-16
1247,asinh,1.9012636949265519e-16
1247,logistic,1.120633200772804e-16
1248,exp_0_5,1.555377148438668e-16
1248,exp_1,0.0
1248,exp_2,2.1383666424247472e-16
1248,asinh,1.4329964902067794e-16
1248,logistic,0.0
1249,exp_0_5,0.0
1249,exp_1,0.0
1249,exp_2,1.6266351747948185e-16
1249,asinh,0.0
1249,logistic,1.5605018744400055e-16
1250,exp_0_5,0.0
1250,exp_1,1.2174178980287084e-16
1250,exp_2,0.0
1250,asinh,0.0
1250,logistic,0.0
1251,exp_0_5,0.0
1251,exp_1,1.3197382746829605e-16
1251,exp_2,0.0
1251,asinh,1.2826203461996144e-16
1251,logistic,0.0
1252,exp_0_5,0.0
1252,exp_1,0.0
1252,exp_2,0.0
1252,asinh,0.0
1252,logistic,2.1502086797339736e-16
1253,exp_0_5,0.0
1253,exp_1,0.0
1253,exp_2,0.0
1253,asinh,0.0
1253,logistic,1.5294175654127597e-16
1254,exp_0_5,0.0
1254,exp_1,0.0
1254,exp_2,0.0
1254,asinh,0.0
1254,logistic,0.0
1255,exp_0_5,0.0
1255,exp_1,1.5904175089046998e-16
1255,exp_2,0.0
1255,asinh,0.0
1255,logistic,2.1532144208731967e-16
1256,exp_0_5,0.0
1256,exp_1,1.169634759507451e-16
1256,exp_2,0.0
1256,asinh,2.2953908033142334e-16
1256,logistic,0.0
1257,exp_0_5,1.1553316210267223e-16
1257,exp_1,0.0
1257,exp_2,0.0
1257,asinh,0.0
1257,logistic,0.0
1258,exp_0_5,0.0
1258,exp_1,0.0
1258,exp_2,1.5317042493017235e-16
1258,asinh,1.8709678084663507e-16
1258,logistic,0.0
1259,exp_0_5,1.5900772221443756e-16
1259,exp_1,0.0
1259,exp_2,2.335673752608022e-16
1259,asinh,0.0
1259,logistic,1.7701125835270846e-16
1260,exp_0_5,1.783349359802112e-16
1260,exp_1,1.4322955246673859e-16
1260,exp_2,0.0
1260,asinh,0.0
1260,logistic,1.1325070315841305e-16
1261,exp_0_5,1.5335828293490533e-16
1261,exp_1,2.118381840683145e-16
1261,exp_2,0.0
1261,asinh,0.0
1261,logistic,2.108796799683979e-16
1262,exp_0_5,0.0
1262,exp_1,1.4943596707019289e-16
1262,exp_2,0.0
1262,asinh,0.0
1262,logistic,1.3669170895132018e-16
1263,exp_0_5,0.0
1263,exp_1,0.0
1263,exp_2,1.217331456128472e-16
1263,asinh,0.0
1263,logistic,0.0
1264,exp_0_5,1.6253828329244277e-16
1264,exp_1,3.5693765508836506e-16
1264,exp_2,0.0
1264,asinh,0.0
1264,logistic,0.0
1265,exp_0_5,0.0
1265,exp_1,1.7953137030590269e-16
1265,exp_2,1.451578295937316e-16
1265,asinh,0.0
1265,logistic,0.0
1266,exp_0_5,1.3838411779959198e-16
1266,exp_1,0.0
1266,exp_2,2.6798735876582487e-16
1266,asinh,0.0
1266,logistic,0.0
1267,exp_0_5,0.0
1267,exp_1,0.0
1267,exp_2,1.9278808086739336e-16
1267,asinh,1.4658229095272989e-16
1267,logistic,0.0
1268,exp_0_5,0.0
1268,exp_1,0.0
1268,exp_2,0.0
1268,asinh,0.0
1268,logistic,0.0
1269,exp_0_5,1.3615889335834558e-16
1269,exp_1,0.0
1269,exp_2,1.2558083513969263e-16
1269,asinh,1.2098709050804225e-16
1269,logistic,0.0
1270,exp_0_5,0.0
1270,exp_1,1.5306147574643865e-16
1270,exp_2,2.1101900102988343e-16
1270,asinh,0.0
1270,logistic,1.2162790236188308e-16
1271,exp_0_5,1.9200948661980274e-16
1271,exp_1,0.0
1271,exp_2,0.0
1271,asinh,1.9738167504386716e-16
1271,logistic,2.1075152394925364e-16
1272,exp_0_5,0.0
1272,exp_1,2.5500778515813967e-16
1272,exp_2,1.4643222363636255e-16
1272,asinh,0.0
1272,logistic,2.346511580360058e-16
1273,exp_0_5,0.0
1273,exp_1,0.0
1273,exp_2,2.2125329286906598e-16
1273,asinh,0.0
1273,logistic,1.2537652594558722e-16
1274,exp_0_5,0.0
1274,exp_1,0.0
1274,exp_2,0.0
1274,asinh,1.127288775528664e-16
1274,logistic,0.0
1275,exp_0_5,1.5697340120071026e-16
1275,exp_1,0.0
1275,exp_2,0.0
1275,asinh,0.0
1275,logistic,1.7625199899723965e-16
1276,exp_0_5,1.5858466783591551e-16
1276,exp_1,1.132614633042704e-16
1276,exp_2,0.0
1276,asinh,2.164091675979412e-16
1276,logistic,0.0
1277,exp_0_5,1.7829170428145404e-16
1277,exp_1,0.0
1277,exp_2,1.8460092158695874e-16
1277,asinh,0.0
1277,logistic,0.0
1278,exp_0_5,0.0
1278,exp_1,1.4184848079618529e-16
1278,exp_2,0.0
1278,asinh,0.0
1278,logistic,1.1251063692597463e-16
1279,exp_0_5,1.9893549887273237e-16
1279,exp_1,0.0
1279,exp_2,0.0
1279,asinh,0.0
1279,logistic,1.1906125548082455e-16
1280,exp_0_5,2.498391344703767e-16
1280,exp_1,1.4055642814195293e-16
1280,exp_2,0.0
1280,asinh,0.0
1280,logistic,0.0
1281,exp_0_5,0.0
1281,exp_1,1.7531116417767677e-16
1281,exp_2,2.768273004940517e-16
1281,asinh,0.0
1281,logistic,0.0
1282,exp_0_5,0.0
1282,exp_1,2.145808702586548e-16
1282,exp_2,2.0736801912619193e-16
1282,asinh,0.0
1282,logistic,1.3656221574682146e-16
1283,exp_0_5,0.0
1283,exp_1,1.6338074816003868e-16
1283,exp_2,0.0
1283,asinh,1.5286265234397083e-16
1283,logistic,0.0
1284,exp_0_5,0.0
1284,exp_1,1.4209422731036643e-16
1284,exp_2,0.0
1284,asinh,0.0
1284,logistic,1.797825009924505e-16
1285,exp_0_5,1.897014077600761e-16
1285,exp_1,1.6206934691480016e-16
1285,exp_2,1.1829367895814524e-16
1285,asinh,0.0
1285,logistic,0.0
1286,exp_0_5,2.4851933790161945e-16
1286,exp_1,1.3907534779309756e-16
1286,exp_2,0.0
1286,asinh,0.0
1286,logistic,1.2475925468054722e-16
1287,exp_0_5,1.9553023600074784e-16
1287,exp_1,1.721819505743741e-16
1287,exp_2,0.0
1287,asinh,1.8417217606120638e-16
1287,logistic,0.0
1288,exp_0_5,0.0
1288,exp_1,0.0
1288,exp_2,0.0
1288,asinh,2.2215907727707463e-16
1288,logistic,1.8822930300873367e-16
1289,exp_0_5,0.0
1289,exp_1,1.3020339113689296e-16
1289,exp_2,0.0
1289,asinh,0.0
1289,logistic,1.725717444271399e-16
1290,exp_0_5,0.0
1290,exp_1,2.0333622945234306e-16
1290,exp_2,0.0
1290,asinh,0.0
1290,logistic,2.164450027189507e-16
1291,exp_0_5,2.43030581950686e-16
1291,exp_1,0.0
1291,exp_2,1.593283414301547e-16
1291,asinh,0.0
1291,logistic,0.0
1292,exp_0_5,0.0
1292,exp_1,0.0
1292,exp_2,0.0
1292,asinh,1.4828298389271154e-16
1292,logistic,1.4757394279210874e-16
1293,exp_0_5,0.0
1293,exp_1,0.0
1293,exp_2,0.0
1293,asinh,0.0
1293,logistic,1.8120810242668663e-16
1294,exp_0_5,0.0
1294,exp_1,0.0
1294,exp_2,1.992230479556463e-16
1294,asinh,1.2220495012816112e-16
1294,logistic,1.3375271495998906e-16
1295,exp_0_5,0.0
1295,exp_1,0.0
1295,exp_2,0.0
1295,asinh,0.0
1295,logistic,0.0
1296,exp_0_5,1.6682059154675368e-16
1296,exp_1,0.0
1296,exp_2,1.4148420105590008e-16
1296,asinh,1.2187403506323044e-16
1296,logistic,0.0
1297,exp_0_5,1.9073822610305998e-16
1297,exp_1,0.0
1297,exp_2,1.209011079531124e-16
1297,asinh,0.0
1297,logistic,1.9698700881228426e-16
1298,exp_0_5,1.2951526658508149e-16
1298,exp_1,0.0
1298,exp_2,0.0
1298,asinh,1.9269688648942786e-16
1298,logistic,2.1075554129140436e-16
1299,exp_0_5,0.0
1299,exp_1,1.6397469658261114e-16
1299,exp_2,0.0
1299,asinh,0.0
1299,logistic,1.8689058220144475e-16
1300,exp_0_5,1.8647066620199846e-16
1300,exp_1,0.0
1300,exp_2,0.0
1300,asinh,1.4460780514009496e-16
1300,logistic,2.0263517217982819e-16
1301,exp_0_5,2.416779153913133e-16
1301,exp_1,1.3152360717706047e-16
1301,exp_2,1.558106692185218e-16
1301,asinh,0.0
1301,logistic,0.0
1302,exp_0_5,0.0
1302,exp_1,0.0
1302,exp_2,0.0
1302,asinh,1.9741357582973177e-16
1302,logistic,1.6102397049133331e-16
1303,exp_0_5,0.0
1303,exp_1,0.0
1303,exp_2,1.3073105580718305e-16
1303,asinh,0.0
1303,logistic,1.3010393505128963e-16
1304,exp_0_5,0.0
1304,exp_1,0.0
1304,exp_2,0.0
1304,asinh,1.6699184966746029e-16
1304,logistic,1.1794426102856055e-16
1305,exp_0_5,1.167838075386747e-16
1305,exp_1,1.228443060603517e-16
1305,exp_2,0.0
1305,asinh,0.0
1305,logistic,0.0
1306,exp_0_5,2.623497478374686e-16
1306,exp_1,0.0
1306,exp_2,2.1635748893289118e-16
1306,asinh,1.5349318520838466e-16
1306,logistic,0.0
1307,exp_0_5,0.0
1307,exp_1,0.0
1307,exp_2,0.0
1307,asinh,0.0
1307,logistic,0.0
1308,exp_0_5,1.1614690676501466e-16
1308,exp_1,0.0
1308,exp_2,1.3298415652758411e-16
1308,asinh,1.1937110497257996e-16
1308,logistic,0.0
1309,exp_0_5,1.3730931988613397e-16
1309,exp_1,0.0
1309,exp_2,1.2987913244812277e-16
1309,asinh,0.0
1309,logistic,1.123543869925537e-16
1310,exp_0_5,1.8645955202380849e-16
1310,exp_1,3.1315477854242634e-16
1310,exp_2,0.0
1310,asinh,2.150550513791764e-16
1310,logistic,1.4083339665175697e-16
1311,exp_0_5,1.6111822058772281e-16
1311,exp_1,0.0
1311,exp_2,0.0
1311,asinh,1.1414462920725092e-16
1311,logistic,1.6591385789190342e-16
1312,exp_0_5,1.7897695261382174e-16
1312,exp_1,0.0
1312,exp_2,0.0
1312,asinh,0.0
1312,logistic,0.0
1313,exp_0_5,1.4370962826291068e-16
1313,exp_1,1.8602079759998533e-16
1313,exp_2,1.5584137768813581e-16
1313,asinh,2.641701366302616e-16
1313,logistic,1.2243359880951538e-16
1314,exp_0_5,0.0
1314,exp_1,0.0
1314,exp_2,1.5842576907130471e-16
1314,asinh,1.3347047904109339e-16
1314,logistic,0.0
1315,exp_0_5,0.0
1315,exp_1,1.4868217657052746e-16
1315,exp_2,1.9911665619809372e-16
1315,asinh,1.561906356868526e-16
1315,logistic,0.0
1316,exp_0_5,2.1740786013699268e-16
1316,exp_1,0.0
1316,exp_2,0.0
1316,asinh,0.0
1316,logistic,0.0
1317,exp_0_5,0.0
1317,exp_1,1.7439876747033115e-16
1317,exp_2,0.0
1317,asinh,0.0
1317,logistic,0.0
1318,exp_0_5,0.0
1318,exp_1,0.0
1318,exp_2,3.435710511833679e-16
1318,asinh,1.755037560724225e-16
1318,logistic,1.3361393354422492e-16
1319,exp_0_5,0.0
1319,exp_1,0.0
1319,exp_2,0.0
1319,asinh,0.0
1319,logistic,0.0
1320,exp_0_5,1.8828443756231983e-16
1320,exp_1,1.5965724292255785e-16
1320,exp_2,1.1479871454764213e-16
1320,asinh,0.0
1320,logistic,0.0
1321,exp_0_5,1.1648240125912395e-16
1321,exp_1,0.0
1321,exp_2,0.0
1321,asinh,1.4381661141835786e-16
1321,logistic,0.0
1322,exp_0_5,0.0
1322,exp_1,1.36499076343439e-16
1322,exp_2,0.0
1322,asinh,1.3342121314975035e-16
1322,logistic,1.4379350271867658e-16
1323,exp_0_5,3.8915361181018774e-16
1323,exp_1,0.0
1323,exp_2,2.0690384144430085e-16
1323,asinh,1.2791267075492586e-16
1323,logistic,1.3962663136487698e-16
1324,exp_0_5,0.0
1324,exp_1,0.0
1324,exp_2,0.0
1324,asinh,0.0
1324,logistic,1.3751763513092606e-16
1325,exp_0_5,1.8001064021835233e-16
1325,exp_1,1.4593387937870205e-16
1325,exp_2,1.9182359470258647e-16
1325,asinh,1.3395252976722586e-16
1325,logistic,0.0
1326,exp_0_5,0.0
1326,exp_1,0.0
1326,exp_2,0.0
1326,asinh,0.0
1326,logistic,2.0023863822980165e-16
1327,exp_0_5,2.1603602021274643e-16
1327,exp_1,2.1019002936423458e-16
1327,exp_2,1.9896834899030385e-16
1327,asinh,0.0
1327,logistic,2.1595922729935755e-16
1328,exp_0_5,0.0
1328,exp_1,1.171351581205608e-16
1328,exp_2,1.2358458583185364e-16
1328,asinh,0.0
1328,logistic,0.0
1329,exp_0_5,1.1453215523013636e-16
1329,exp_1,1.18152968283908e-16
1329,exp_2,1.2574161771695835e-16
1329,asinh,0.0
1329,logistic,0.0
1330,exp_0_5,0.0
1330,exp_1,0.0
1330,exp_2,0.0
1330,asinh,1.9860053744499156e-16
1330,logistic,0.0
1331,exp_0_5,1.1877462097368094e-16
1331,exp_1,1.2706825812952893e-16
1331,exp_2,1.4543332164745965e-16
1331,asinh,0.0
1331,logistic,2.1723440382456185e-16
1332,exp_0_5,0.0
1332,exp_1,1.251824210375155e-16
1332,exp_2,0.0
1332,asinh,0.0
1332,logistic,1.641519062893441e-16
1333,exp_0_5,0.0
1333,exp_1,2.052864420477015e-16
1333,exp_2,1.897930521790108e-16
1333,asinh,2.0821117030042663e-16
1333,logistic,0.0
1334,exp_0_5,0.0
1334,exp_1,0.0
1334,exp_2,2.0735404446141887e-16
1334,asinh,1.622296799378677e-16
1334,logistic,1.382529980767431e-16
1335,exp_0_5,0.0
1335,exp_1,1.9686212347297258e-16
1335,exp_2,1.7453563292552236e-16
1335,asinh,0.0
1335,logistic,0.0
1336,exp_0_5,1.2695875713930304e-16
1336,exp_1,2.90365551008071e-16
1336,exp_2,0.0
1336,asinh,0.0
1336,logistic,0.0
1337,exp_0_5,1.5175324169622625e-16
1337,exp_1,2.074272092590454e-16
1337,exp_2,0.0
1337,asinh,0.0
1337,logistic,0.0
1338,exp_0_5,0.0
1338,exp_1,1.7438733594015547e-16
1338,exp_2,0.0
1338,asinh,1.7801029389486198e-16
1338,logistic,0.0
1339,exp_0_5,1.4181648402524584e-16
1339,exp_1,0.0
1339,exp_2,1.4779038168194105e-16
1339,asinh,0.0
1339,logistic,0.0
1340,exp_0_5,1.2571670987647752e-16
1340,exp_1,0.0
1340,exp_2,1.8253297702206474e-16
1340,asinh,1.5950897696691168e-16
1340,logistic,0.0
1341,exp_0_5,0.0
1341,exp_1,2.0800713884638049e-16
1341,exp_2,0.0
1341,asinh,0.0
1341,logistic,0.0
1342,exp_0_5,1.47099437282073e-16
1342,exp_1,0.0
1342,exp_2,1.7107374409367588e-16
1342,asinh,0.0
1342,logistic,1.2876642982398373e-16
1343,exp_0_5,1.3887011543673808e-16
1343,exp_1,0.0
1343,exp_2,1.358859331088617e-16
1343,asinh,0.0
1343,logistic,1.3998211921666578e-16
1344,exp_0_5,1.1491529980370178e-16
1344,exp_1,0.0
1344,exp_2,0.0
1344,asinh,1.1657955794512775e-16
1344,logistic,0.0
1345,exp_0_5,1.1763331955393788e-16
1345,exp_1,1.2463800121557411e-16
1345,exp_2,0.0
1345,asinh,1.1771334208346412e-16
1345,logistic,3.390454630444667e-16
1346,exp_0_5,0.0
1346,exp_1,0.0
1346,exp_2,1.8683757123736572e-16
1346,asinh,0.0
1346,logistic,0.0
1347,exp_0_5,0.0
1347,exp_1,0.0
1347,exp_2,0.0
1347,asinh,0.0
1347,logistic,1.1788716550144259e-16
1348,exp_0_5,1.720375422342303e-16
1348,exp_1,0.0
1348,exp_2,1.600303065817411e-16
1348,asinh,1.2003327846255437e-16
1348,logistic,1.917414596836985e-16
1349,exp_0_5,0.0
1349,exp_1,1.288535763902649e-16
1349,exp_2,2.9909745664241766e-16
1349,asinh,0.0
1349,logistic,1.518206186524685e-16
1350,exp_0_5,1.9221970854712778e-16
1350,exp_1,1.6640087412354646e-16
1350,exp_2,0.0
1350,asinh,1.3251014511304104e-16
1350,logistic,0.0
1351,exp_0_5,0.0
1351,exp_1,1.8561410035745888e-16
1351,exp_2,1.5516069063304206e-16
1351,asinh,1.5517423779760625e-16
1351,logistic,1.254456019166522e-16
1352,exp_0_5,0.0
1352,exp_1,1.240471442288112e-16
1352,exp_2,1.386000258508313e-16
1352,asinh,1.6647255894819537e-16
1352,logistic,0.0
1353,exp_0_5,0.0
1353,exp_1,0.0
1353,exp_2,0.0
1353,asinh,2.0149216604557266e-16
1353,logistic,0.0
1354,exp_0_5,2.374750453015252e-16
1354,exp_1,0.0
1354,exp_2,0.0
1354,asinh,1.890507753173394e-16
1354,logistic,1.7469918737799246e-16
1355,exp_0_5,1.8602029935274301e-16
1355,exp_1,1.5584054286285086e-16
1355,exp_2,0.0
1355,asinh,0.0
1355,logistic,0.0
1356,exp_0_5,1.8233551445938185e-16
1356,exp_1,0.0
1356,exp_2,0.0
1356,asinh,0.0
1356,logistic,1.3545657824488434e-16
1357,exp_0_5,1.2601976893273442e-16
1357,exp_1,1.4304317069285833e-16
1357,exp_2,0.0
1357,asinh,1.6952660732534586e-16
1357,logistic,0.0
1358,exp_0_5,0.0
1358,exp_1,0.0
1358,exp_2,0.0
1358,asinh,0.0
1358,logistic,2.104209465136831e-16
1359,exp_0_5,1.4728199412902258e-16
1359,exp_1,0.0
1359,exp_2,1.7192456636686482e-16
1359,asinh,0.0
1359,logistic,1.586406439334795e-16
1360,exp_0_5,2.231570747693582e-16
1360,exp_1,0.0
1360,exp_2,1.1326401888814405e-16
1360,asinh,1.1210546986183564e-16
1360,logistic,0.0
1361,exp_0_5,0.0
1361,exp_1,0.0
1361,exp_2,1.4427064829604546e-16
1361,asinh,0.0
1361,logistic,1.1797909290301874e-16
1362,exp_0_5,0.0
1362,exp_1,1.5401338074128527e-16
1362,exp_2,2.1365186022302778e-16
1362,asinh,0.0
1362,logistic,0.0
1363,exp_0_5,0.0
1363,exp_1,1.2845898613696893e-16
1363,exp_2,0.0
1363,asinh,1.2201141169103618e-16
1363,logistic,1.2412431502179245e-16
1364,exp_0_5,1.6913092500940212e-16
1364,exp_1,1.2882668238750483e-16
1364,exp_2,1.4948630794767071e-16
1364,asinh,1.3541480855655887e-16
1364,logistic,0.0
1365,exp_0_5,2.0377802552154682e-16
1365,exp_1,1.8701415285221818e-16
1365,exp_2,1.5751021457531546e-16
1365,asinh,0.0
1365,logistic,1.637509539506467e-16
1366,exp_0_5,1.3344269223736219e-16
1366,exp_1,0.0
1366,exp_2,1.1585599100179971e-16
1366,asinh,0.0
1366,logistic,1.2900129114287862e-16
1367,exp_0_5,0.0
1367,exp_1,0.0
1367,exp_2,0.0
1367,asinh,0.0
1367,logistic,0.0
1368,exp_0_5,1.6322268812554252e-16
1368,exp_1,1.1998330663302136e-16
1368,exp_2,0.0
1368,asinh,0.0
1368,logistic,1.9065780926011e-16
1369,exp_0_5,0.0
1369,exp_1,2.1255494085537344e-16
1369,exp_2,0.0
1369,asinh,0.0
1369,logistic,0.0
1370,exp_0_5,0.0
1370,exp_1,0.0
1370,exp_2,1.4619132476268327e-16
1370,asinh,0.0
1370,logistic,0.0
1371,exp_0_5,1.3146747116419472e-16
1371,exp_1,3.1135538699792044e-16
1371,exp_2,0.0
1371,asinh,0.0
1371,logistic,1.1461783912032979e-16
1372,exp_0_5,0.0
1372,exp_1,1.5567963972583005e-16
1372,exp_2,0.0
1372,asinh,1.3447458763335263e-16
1372,logistic,1.9348817408239514e-16
1373,exp_0_5,0.0
1373,exp_1,0.0
1373,exp_2,1.3694965451754046e-16
1373,asinh,0.0
1373,logistic,0.0
1374,exp_0_5,1.239089493811071e-16
1374,exp_1,1.3829138286799205e-16
1374,exp_2,1.722582413745072e-16
1374,asinh,1.6047240084112534e-16
1374,logistic,0.0
1375,exp_0_5,0.0
1375,exp_1,0.0
1375,exp_2,1.9288060300053223e-16
1375,asinh,0.0
1375,logistic,0.0
1376,exp_0_5,0.0
1376,exp_1,1.9224915669547458e-16
1376,exp_2,0.0
1376,asinh,2.7302491847377878e-16
1376,logistic,0.0
1377,exp_0_5,0.0
1377,exp_1,1.5657931373604147e-16
1377,exp_2,0.0
1377,asinh,1.5096560370158937e-16
1377,logistic,0.0
1378,exp_0_5,0.0
1378,exp_1,2.366998526759334e-16
1378,exp_2,1.2616118341565844e-16
1378,asinh,1.4470275797671825e-16
1378,logistic,0.0
1379,exp_0_5,0.0
1379,exp_1,0.0
1379,exp_2,0.0
1379,asinh,0.0
1379,logistic,0.0
1380,exp_0_5,1.5042014045163814e-16
1380,exp_1,0.0
1380,exp_2,0.0
1380,asinh,0.0
1380,logistic,1.175885182512722e-16
1381,exp_0_5,1.2796432070950643e-16
1381,exp_1,0.0
1381,exp_2,1.9594080724723848e-16
1381,asinh,0.0
1381,logistic,1.3176572813875958e-16
1382,exp_0_5,0.0
1382,exp_1,0.0
1382,exp_2,1.7411632425007195e-16
1382,asinh,0.0
1382,logistic,1.8077550126755733e-16
1383,exp_0_5,0.0
1383,exp_1,1.2963847611703656e-16
1383,exp_2,1.5137620205293157e-16
1383,asinh,2.399932978186981e-16
1383,logistic,1.2663577614780607e-16
1384,exp_0_5,0.0
1384,exp_1,2.1018175025247476e-16
1384,exp_2,1.9895267509025453e-16
1384,asinh,2.1056265607247758e-16
1384,logistic,0.0
1385,exp_0_5,1.3872476760164886e-16
1385,exp_1,0.0
1385,exp_2,0.0
1385,asinh,1.23375476192202e-16
1385,logistic,0.0
1386,exp_0_5,0.0
1386,exp_1,1.3928270598099478e-16
1386,exp_2,0.0
1386,asinh,1.5557529429074942e-16
1386,logistic,2.231812420137667e-16
1387,exp_0_5,0.0
1387,exp_1,0.0
1387,exp_2,0.0
1387,asinh,0.0
1387,logistic,1.6854490611391514e-16
1388,exp_0_5,0.0
1388,exp_1,1.6633588778295325e-16
1388,exp_2,1.2460391718990248e-16
1388,asinh,0.0
1388,logistic,0.0
1389,exp_0_5,0.0
1389,exp_1,0.0
1389,exp_2,1.6701034400956947e-16
1389,asinh,0.0
1389,logistic,0.0
1390,exp_0_5,1.4711287237364846e-16
1390,exp_1,1.949355826531558e-16
1390,exp_2,0.0
1390,asinh,1.913230367702705e-16
1390,logistic,1.4272660190399766e-16
1391,exp_0_5,0.0
1391,exp_1,1.4070184442198757e-16
1391,exp_2,0.0
1391,asinh,1.4219575555741114e-16
1391,logistic,1.731906090407139e-16
1392,exp_0_5,1.4211167027663819e-16
1392,exp_1,1.8190693564146352e-16
1392,exp_2,0.0
1392,asinh,1.4702510502059052e-16
1392,logistic,1.219722897618072e-16
1393,exp_0_5,0.0
1393,exp_1,1.7998269041159133e-16
1393,exp_2,1.458885653120544e-16
1393,asinh,1.8005631104483075e-16
1393,logistic,0.0
1394,exp_0_5,1.1955960847846726e-16
1394,exp_1,1.2875340956246712e-16
1394,exp_2,1.4931630948256927e-16
1394,asinh,1.9730288667416395e-16
1394,logistic,0.0
1395,exp_0_5,0.0
1395,exp_1,0.0
1395,exp_2,0.0
1395,asinh,0.0
1395,logistic,3.167557673506518e-16
1396,exp_0_5,3.661164196578584e-16
1396,exp_1,0.0
1396,exp_2,2.0514746895344913e-16
1396,asinh,0.0
1396,logistic,0.0
1397,exp_0_5,1.6576913098706434e-16
1397,exp_1,0.0
1397,exp_2,1.3795071708492387e-16
1397,asinh,1.6931150609434417e-16
1397,logistic,2.0678841062670504e-16
1398,exp_0_5,1.8018673386911467e-16
1398,exp_1,1.462195358152523e-16
1398,exp_2,1.925752950516082e-16
1398,asinh,1.7375872810532494e-16
1398,logistic,1.5902766131361088e-16
1399,exp_0_5,1.7450469668781309e-16
1399,exp_1,0.0
1399,exp_2,1.6940951539776826e-16
