sample_index,function,aggregation_error
679,asinh,0.0
679,logistic,0.0
680,exp_0_5,1.1102230246251565e-16
680,exp_1,0.0
680,exp_2,0.0
680,asinh,0.0
680,logistic,1.1102230246251565e-16
681,exp_0_5,0.0
681,exp_1,2.7755575615628914e-17
681,exp_2,1.3877787807814457e-17
681,asinh,5.551115123125783e-17
681,logistic,0.0
682,exp_0_5,0.0
682,exp_1,1.1102230246251565e-16
682,exp_2,0.0
682,asinh,0.0
682,logistic,0.0
683,exp_0_5,0.0
683,exp_1,2.7755575615628914e-17
683,exp_2,0.0
683,asinh,0.0
683,logistic,0.0
684,exp_0_5,0.0
684,exp_1,0.0
684,exp_2,0.0
684,asinh,0.0
684,logistic,0.0
685,exp_0_5,1.3877787807814457e-17
685,exp_1,0.0
685,exp_2,1.734723475976807e-18
685,asinh,6.938893903907228e-18
685,logistic,0.0
686,exp_0_5,5.551115123125783e-17
686,exp_1,0.0
686,exp_2,2.7755575615628914e-17
686,asinh,5.551115123125783e-17
686,logistic,1.1102230246251565e-16
687,exp_0_5,0.0
687,exp_1,0.0
687,exp_2,1.1102230246251565e-16
687,asinh,1.1102230246251565e-16
687,logistic,5.551115123125783e-17
688,exp_0_5,0.0
688,exp_1,5.551115123125783e-17
688,exp_2,5.551115123125783e-17
688,asinh,1.1102230246251565e-16
688,logistic,0.0
689,exp_0_5,0.0
689,exp_1,0.0
689,exp_2,1.1102230246251565e-16
689,asinh,5.551115123125783e-17
689,logistic,0.0
690,exp_0_5,5.551115123125783e-17
690,exp_1,5.551115123125783e-17
690,exp_2,0.0
690,asinh,0.0
690,logistic,0.0
691,exp_0_5,0.0
691,exp_1,0.0
691,exp_2,0.0
691,asinh,0.0
691,logistic,2.7755575615628914e-17
692,exp_0_5,5.551115123125783e-17
692,exp_1,0.0
692,exp_2,0.0
692,asinh,0.0
692,logistic,0.0
693,exp_0_5,1.1102230246251565e-16
693,exp_1,0.0
693,exp_2,0.0
693,asinh,5.551115123125783e-17
693,logistic,0.0
694,exp_0_5,1.1102230246251565e-16
694,exp_1,1.1102230246251565e-16
694,exp_2,1.1102230246251565e-16
694,asinh,0.0
694,logistic,1.1102230246251565e-16
695,exp_0_5,0.0
695,exp_1,0.0
695,exp_2,0.0
695,asinh,0.0
695,logistic,0.0
696,exp_0_5,5.551115123125783e-17
696,exp_1,0.0
696,exp_2,0.0
696,asinh,0.0
696,logistic,5.551115123125783e-17
697,exp_0_5,0.0
697,exp_1,0.0
697,exp_2,0.0
697,asinh,0.0
697,logistic,0.0
698,exp_0_5,5.551115123125783e-17
698,exp_1,0.0
698,exp_2,2.7755575615628914e-17
698,asinh,0.0
698,logistic,0.0
699,exp_0_5,0.0
699,exp_1,5.551115123125783e-17
699,exp_2,0.0
699,asinh,0.0
699,logistic,5.551115123125783e-17
700,exp_0_5,0.0
700,exp_1,0.0
700,exp_2,0.0
700,asinh,0.0
700,logistic,5.551115123125783e-17
701,exp_0_5,1.1102230246251565e-16
701,exp_1,0.0
701,exp_2,1.1102230246251565e-16
701,asinh,1.1102230246251565e-16
701,logistic,0.0
702,exp_0_5,0.0
702,exp_1,0.0
702,exp_2,1.1102230246251565e-16
702,asinh,0.0
702,logistic,1.1102230246251565e-16
703,exp_0_5,0.0
703,exp_1,5.551115123125783e-17
703,exp_2,1.3877787807814457e-17
703,asinh,5.551115123125783e-17
703,logistic,0.0
704,exp_0_5,0.0
704,exp_1,5.551115123125783e-17
704,exp_2,2.7755575615628914e-17
704,asinh,5.551115123125783e-17
704,logistic,0.0
705,exp_0_5,0.0
705,exp_1,2.220446049250313e-16
705,exp_2,1.1102230246251565e-16
705,asinh,1.1102230246251565e-16
705,logistic,2.220446049250313e-16
706,exp_0_5,0.0
706,exp_1,2.7755575615628914e-17
706,exp_2,1.3877787807814457e-17
706,asinh,5.551115123125783e-17
706,logistic,5.551115123125783e-17
707,exp_0_5,2.7755575615628914e-17
707,exp_1,1.3877787807814457e-17
707,exp_2,1.3877787807814457e-17
707,asinh,0.0
707,logistic,2.7755575615628914e-17
708,exp_0_5,5.551115123125783e-17
708,exp_1,2.7755575615628914e-17
708,exp_2,0.0
708,asinh,5.551115123125783e-17
708,logistic,0.0
709,exp_0_5,2.220446049250313e-16
709,exp_1,1.1102230246251565e-16
709,exp_2,1.1102230246251565e-16
709,asinh,2.220446049250313e-16
709,logistic,1.1102230246251565e-16
710,exp_0_5,5.551115123125783e-17
710,exp_1,0.0
710,exp_2,0.0
710,asinh,0.0
710,logistic,5.551115123125783e-17
711,exp_0_5,0.0
711,exp_1,0.0
711,exp_2,0.0
711,asinh,0.0
711,logistic,0.0
712,exp_0_5,0.0
712,exp_1,0.0
712,exp_2,0.0
712,asinh,0.0
712,logistic,0.0
713,exp_0_5,5.551115123125783e-17
713,exp_1,0.0
713,exp_2,6.938893903907228e-18
713,asinh,2.7755575615628914e-17
713,logistic,0.0
714,exp_0_5,2.7755575615628914e-17
714,exp_1,2.7755575615628914e-17
714,exp_2,1.3877787807814457e-17
714,asinh,0.0
714,logistic,0.0
715,exp_0_5,0.0
715,exp_1,1.3877787807814457e-17
715,exp_2,0.0
715,asinh,0.0
715,logistic,0.0
716,exp_0_5,1.1102230246251565e-16
716,exp_1,0.0
716,exp_2,0.0
716,asinh,0.0
716,logistic,0.0
717,exp_0_5,2.220446049250313e-16
717,exp_1,0.0
717,exp_2,0.0
717,asinh,1.1102230246251565e-16
717,logistic,0.0
718,exp_0_5,0.0
718,exp_1,0.0
718,exp_2,0.0
718,asinh,1.1102230246251565e-16
718,logistic,1.1102230246251565e-16
719,exp_0_5,1.1102230246251565e-16
719,exp_1,5.551115123125783e-17
719,exp_2,5.551115123125783e-17
719,asinh,5.551115123125783e-17
719,logistic,1.1102230246251565e-16
720,exp_0_5,0.0
720,exp_1,0.0
720,exp_2,0.0
720,asinh,0.0
720,logistic,0.0
721,exp_0_5,0.0
721,exp_1,1.1102230246251565e-16
721,exp_2,0.0
721,asinh,3.3306690738754696e-16
721,logistic,0.0
722,exp_0_5,0.0
722,exp_1,1.1102230246251565e-16
722,exp_2,0.0
722,asinh,0.0
722,logistic,1.1102230246251565e-16
723,exp_0_5,1.1102230246251565e-16
723,exp_1,1.1102230246251565e-16
723,exp_2,1.1102230246251565e-16
723,asinh,1.1102230246251565e-16
723,logistic,0.0
724,exp_0_5,1.1102230246251565e-16
724,exp_1,1.1102230246251565e-16
724,exp_2,0.0
724,asinh,1.1102230246251565e-16
724,logistic,0.0
725,exp_0_5,0.0
725,exp_1,1.1102230246251565e-16
725,exp_2,0.0
725,asinh,0.0
725,logistic,0.0
726,exp_0_5,0.0
726,exp_1,1.1102230246251565e-16
726,exp_2,0.0
726,asinh,0.0
726,logistic,0.0
727,exp_0_5,0.0
727,exp_1,0.0
727,exp_2,0.0
727,asinh,0.0
727,logistic,0.0
728,exp_0_5,5.551115123125783e-17
728,exp_1,1.1102230246251565e-16
728,exp_2,1.1102230246251565e-16
728,asinh,1.1102230246251565e-16
728,logistic,0.0
729,exp_0_5,0.0
729,exp_1,0.0
729,exp_2,0.0
729,asinh,0.0
729,logistic,0.0
730,exp_0_5,0.0
730,exp_1,0.0
730,exp_2,0.0
730,asinh,0.0
730,logistic,0.0
731,exp_0_5,0.0
731,exp_1,0.0
731,exp_2,0.0
731,asinh,5.551115123125783e-17
731,logistic,0.0
732,exp_0_5,1.1102230246251565e-16
732,exp_1,1.1102230246251565e-16
732,exp_2,0.0
732,asinh,0.0
732,logistic,0.0
733,exp_0_5,2.7755575615628914e-17
733,exp_1,6.938893903907228e-18
733,exp_2,0.0
733,asinh,0.0
733,logistic,0.0
734,exp_0_5,0.0
734,exp_1,0.0
734,exp_2,5.551115123125783e-17
734,asinh,5.551115123125783e-17
734,logistic,0.0
735,exp_0_5,0.0
735,exp_1,0.0
735,exp_2,5.551115123125783e-17
735,asinh,0.0
735,logistic,2.220446049250313e-16
736,exp_0_5,0.0
736,exp_1,0.0
736,exp_2,1.1102230246251565e-16
736,asinh,0.0
736,logistic,1.1102230246251565e-16
737,exp_0_5,0.0
737,exp_1,0.0
737,exp_2,0.0
737,asinh,0.0
737,logistic,2.7755575615628914e-17
738,exp_0_5,1.1102230246251565e-16
738,exp_1,1.1102230246251565e-16
738,exp_2,2.220446049250313e-16
738,asinh,0.0
738,logistic,0.0
739,exp_0_5,5.551115123125783e-17
739,exp_1,0.0
739,exp_2,5.551115123125783e-17
739,asinh,0.0
739,logistic,5.551115123125783e-17
740,exp_0_5,0.0
740,exp_1,0.0
740,exp_2,0.0
740,asinh,0.0
740,logistic,5.551115123125783e-17
741,exp_0_5,1.1102230246251565e-16
741,exp_1,1.1102230246251565e-16
741,exp_2,1.1102230246251565e-16
741,asinh,1.1102230246251565e-16
741,logistic,1.1102230246251565e-16
742,exp_0_5,5.551115123125783e-17
742,exp_1,2.7755575615628914e-17
742,exp_2,2.0816681711721685e-17
742,asinh,0.0
742,logistic,5.551115123125783e-17
743,exp_0_5,0.0
743,exp_1,0.0
743,exp_2,0.0
743,asinh,0.0
743,logistic,5.551115123125783e-17
744,exp_0_5,0.0
744,exp_1,2.7755575615628914e-17
744,exp_2,0.0
744,asinh,0.0
744,logistic,5.551115123125783e-17
745,exp_0_5,0.0
745,exp_1,0.0
745,exp_2,0.0
745,asinh,0.0
745,logistic,1.1102230246251565e-16
746,exp_0_5,5.551115123125783e-17
746,exp_1,0.0
746,exp_2,5.551115123125783e-17
746,asinh,0.0
746,logistic,5.551115123125783e-17
747,exp_0_5,0.0
747,exp_1,0.0
747,exp_2,0.0
747,asinh,0.0
747,logistic,0.0
748,exp_0_5,0.0
748,exp_1,0.0
748,exp_2,5.551115123125783e-17
748,asinh,5.551115123125783e-17
748,logistic,5.551115123125783e-17
749,exp_0_5,0.0
749,exp_1,5.551115123125783e-17
749,exp_2,2.7755575615628914e-17
749,asinh,0.0
749,logistic,0.0
750,exp_0_5,1.1102230246251565e-16
750,exp_1,0.0
750,exp_2,2.220446049250313e-16
750,asinh,1.1102230246251565e-16
750,logistic,0.0
751,exp_0_5,1.6653345369377348e-16
751,exp_1,0.0
751,exp_2,1.1102230246251565e-16
751,asinh,1.1102230246251565e-16
751,logistic,5.551115123125783e-17
752,exp_0_5,2.7755575615628914e-17
752,exp_1,0.0
752,exp_2,0.0
752,asinh,0.0
752,logistic,0.0
753,exp_0_5,5.551115123125783e-17
753,exp_1,1.1102230246251565e-16
753,exp_2,0.0
753,asinh,1.1102230246251565e-16
753,logistic,1.1102230246251565e-16
754,exp_0_5,1.1102230246251565e-16
754,exp_1,0.0
754,exp_2,0.0
754,asinh,0.0
754,logistic,0.0
755,exp_0_5,0.0
755,exp_1,5.551115123125783e-17
755,exp_2,0.0
755,asinh,0.0
755,logistic,0.0
756,exp_0_5,0.0
756,exp_1,1.1102230246251565e-16
756,exp_2,5.551115123125783e-17
756,asinh,0.0
756,logistic,1.1102230246251565e-16
757,exp_0_5,0.0
757,exp_1,0.0
757,exp_2,2.7755575615628914e-17
757,asinh,0.0
757,logistic,1.1102230246251565e-16
758,exp_0_5,0.0
758,exp_1,0.0
758,exp_2,0.0
758,asinh,0.0
758,logistic,0.0
759,exp_0_5,0.0
759,exp_1,1.1102230246251565e-16
759,exp_2,1.1102230246251565e-16
759,asinh,1.1102230246251565e-16
759,logistic,1.1102230246251565e-16
760,exp_0_5,5.551115123125783e-17
760,exp_1,0.0
760,exp_2,5.551115123125783e-17
760,asinh,1.1102230246251565e-16
760,logistic,5.551115123125783e-17
761,exp_0_5,5.551115123125783e-17
761,exp_1,0.0
761,exp_2,0.0
761,asinh,0.0
761,logistic,5.551115123125783e-17
762,exp_0_5,5.551115123125783e-17
762,exp_1,5.551115123125783e-17
762,exp_2,0.0
762,asinh,5.551115123125783e-17
762,logistic,0.0
763,exp_0_5,1.1102230246251565e-16
763,exp_1,1.1102230246251565e-16
763,exp_2,1.1102230246251565e-16
763,asinh,0.0
763,logistic,0.0
764,exp_0_5,1.1102230246251565e-16
764,exp_1,2.7755575615628914e-17
764,exp_2,0.0
764,asinh,5.551115123125783e-17
764,logistic,1.1102230246251565e-16
765,exp_0_5,0.0
765,exp_1,1.1102230246251565e-16
765,exp_2,1.1102230246251565e-16
765,asinh,0.0
765,logistic,5.551115123125783e-17
766,exp_0_5,0.0
766,exp_1,5.551115123125783e-17
766,exp_2,1.3877787807814457e-17
766,asinh,0.0
766,logistic,0.0
767,exp_0_5,0.0
767,exp_1,1.1102230246251565e-16
767,exp_2,0.0
767,asinh,1.1102230246251565e-16
767,logistic,2.220446049250313e-16
768,exp_0_5,1.1102230246251565e-16
768,exp_1,0.0
768,exp_2,0.0
768,asinh,0.0
768,logistic,0.0
769,exp_0_5,5.551115123125783e-17
769,exp_1,0.0
769,exp_2,2.220446049250313e-16
769,asinh,0.0
769,logistic,0.0
770,exp_0_5,5.551115123125783e-17
770,exp_1,0.0
770,exp_2,0.0
770,asinh,0.0
770,logistic,1.1102230246251565e-16
771,exp_0_5,0.0
771,exp_1,1.1102230246251565e-16
771,exp_2,0.0
771,asinh,0.0
771,logistic,0.0
772,exp_0_5,5.551115123125783e-17
772,exp_1,5.551115123125783e-17
772,exp_2,6.938893903907228e-18
772,asinh,0.0
772,logistic,0.0
773,exp_0_5,0.0
773,exp_1,2.220446049250313e-16
773,exp_2,1.1102230246251565e-16
773,asinh,0.0
773,logistic,1.1102230246251565e-16
774,exp_0_5,1.1102230246251565e-16
774,exp_1,1.1102230246251565e-16
774,exp_2,1.1102230246251565e-16
774,asinh,0.0
774,logistic,1.1102230246251565e-16
775,exp_0_5,1.1102230246251565e-16
775,exp_1,1.1102230246251565e-16
775,exp_2,0.0
775,asinh,0.0
775,logistic,1.1102230246251565e-16
776,exp_0_5,0.0
776,exp_1,0.0
776,exp_2,0.0
776,asinh,0.0
776,logistic,0.0
777,exp_0_5,1.1102230246251565e-16
777,exp_1,0.0
777,exp_2,3.469446951953614e-18
777,asinh,5.551115123125783e-17
777,logistic,5.551115123125783e-17
778,exp_0_5,2.7755575615628914e-17
778,exp_1,0.0
778,exp_2,3.469446951953614e-18
778,asinh,2.7755575615628914e-17
778,logistic,0.0
779,exp_0_5,2.7755575615628914e-17
779,exp_1,0.0
779,exp_2,0.0
779,asinh,2.7755575615628914e-17
779,logistic,0.0
780,exp_0_5,0.0
780,exp_1,1.1102230246251565e-16
780,exp_2,0.0
780,asinh,5.551115123125783e-17
780,logistic,5.551115123125783e-17
781,exp_0_5,1.1102230246251565e-16
781,exp_1,0.0
781,exp_2,2.7755575615628914e-17
781,asinh,0.0
781,logistic,0.0
782,exp_0_5,0.0
782,exp_1,0.0
782,exp_2,4.163336342344337e-17
782,asinh,5.551115123125783e-17
782,logistic,0.0
783,exp_0_5,1.1102230246251565e-16
783,exp_1,0.0
783,exp_2,0.0
783,asinh,0.0
783,logistic,2.220446049250313e-16
784,exp_0_5,0.0
784,exp_1,5.551115123125783e-17
784,exp_2,5.551115123125783e-17
784,asinh,5.551115123125783e-17
784,logistic,0.0
785,exp_0_5,1.1102230246251565e-16
785,exp_1,1.1102230246251565e-16
785,exp_2,0.0
785,asinh,1.1102230246251565e-16
785,logistic,5.551115123125783e-17
786,exp_0_5,1.1102230246251565e-16
786,exp_1,1.1102230246251565e-16
786,exp_2,5.551115123125783e-17
786,asinh,0.0
786,logistic,0.0
787,exp_0_5,0.0
787,exp_1,0.0
787,exp_2,0.0
787,asinh,0.0
787,logistic,5.551115123125783e-17
788,exp_0_5,0.0
788,exp_1,8.326672684688674e-17
788,exp_2,2.7755575615628914e-17
788,asinh,0.0
788,logistic,5.551115123125783e-17
789,exp_0_5,1.1102230246251565e-16
789,exp_1,0.0
789,exp_2,1.1102230246251565e-16
789,asinh,1.1102230246251565e-16
789,logistic,0.0
790,exp_0_5,0.0
790,exp_1,0.0
790,exp_2,0.0
790,asinh,5.551115123125783e-17
790,logistic,0.0
791,exp_0_5,2.7755575615628914e-17
791,exp_1,5.551115123125783e-17
791,exp_2,0.0
791,asinh,5.551115123125783e-17
791,logistic,2.7755575615628914e-17
792,exp_0_5,2.220446049250313e-16
792,exp_1,1.1102230246251565e-16
792,exp_2,5.551115123125783e-17
792,asinh,1.1102230246251565e-16
792,logistic,2.220446049250313e-16
793,exp_0_5,1.1102230246251565e-16
793,exp_1,1.1102230246251565e-16
793,exp_2,1.1102230246251565e-16
793,asinh,0.0
793,logistic,0.0
794,exp_0_5,0.0
794,exp_1,1.1102230246251565e-16
794,exp_2,0.0
794,asinh,0.0
794,logistic,5.551115123125783e-17
795,exp_0_5,5.551115123125783e-17
795,exp_1,1.1102230246251565e-16
795,exp_2,5.551115123125783e-17
795,asinh,0.0
795,logistic,5.551115123125783e-17
796,exp_0_5,0.0
796,exp_1,1.1102230246251565e-16
796,exp_2,1.1102230246251565e-16
796,asinh,0.0
796,logistic,0.0
797,exp_0_5,0.0
797,exp_1,0.0
797,exp_2,0.0
797,asinh,0.0
797,logistic,0.0
798,exp_0_5,0.0
798,exp_1,5.551115123125783e-17
798,exp_2,5.551115123125783e-17
798,asinh,0.0
798,logistic,1.1102230246251565e-16
799,exp_0_5,1.1102230246251565e-16
799,exp_1,0.0
799,exp_2,0.0
799,asinh,2.220446049250313e-16
799,logistic,0.0
800,exp_0_5,0.0
800,exp_1,0.0
800,exp_2,0.0
800,asinh,0.0
800,logistic,0.0
801,exp_0_5,5.551115123125783e-17
801,exp_1,1.1102230246251565e-16
801,exp_2,1.1102230246251565e-16
801,asinh,1.1102230246251565e-16
801,logistic,5.551115123125783e-17
802,exp_0_5,1.1102230246251565e-16
802,exp_1,1.1102230246251565e-16
802,exp_2,1.1102230246251565e-16
802,asinh,0.0
802,logistic,5.551115123125783e-17
803,exp_0_5,2.7755575615628914e-17
803,exp_1,0.0
803,exp_2,0.0
803,asinh,5.551115123125783e-17
803,logistic,0.0
804,exp_0_5,5.551115123125783e-17
804,exp_1,0.0
804,exp_2,1.1102230246251565e-16
804,asinh,5.551115123125783e-17
804,logistic,0.0
805,exp_0_5,0.0
805,exp_1,2.7755575615628914e-17
805,exp_2,1.3877787807814457e-17
805,asinh,2.7755575615628914e-17
805,logistic,0.0
806,exp_0_5,2.7755575615628914e-17
806,exp_1,0.0
806,exp_2,0.0
806,asinh,0.0
806,logistic,2.7755575615628914e-17
807,exp_0_5,1.1102230246251565e-16
807,exp_1,1.1102230246251565e-16
807,exp_2,1.1102230246251565e-16
807,asinh,1.1102230246251565e-16
807,logistic,1.1102230246251565e-16
808,exp_0_5,0.0
808,exp_1,0.0
808,exp_2,1.1102230246251565e-16
808,asinh,0.0
808,logistic,5.551115123125783e-17
809,exp_0_5,1.1102230246251565e-16
809,exp_1,1.6653345369377348e-16
809,exp_2,5.551115123125783e-17
809,asinh,0.0
809,logistic,1.1102230246251565e-16
810,exp_0_5,5.551115123125783e-17
810,exp_1,0.0
810,exp_2,0.0
810,asinh,5.551115123125783e-17
810,logistic,0.0
811,exp_0_5,0.0
811,exp_1,2.220446049250313e-16
811,exp_2,1.1102230246251565e-16
811,asinh,0.0
811,logistic,5.551115123125783e-17
812,exp_0_5,0.0
812,exp_1,0.0
812,exp_2,6.938893903907228e-18
812,asinh,0.0
812,logistic,2.7755575615628914e-17
813,exp_0_5,5.551115123125783e-17
813,exp_1,5.551115123125783e-17
813,exp_2,1.1102230246251565e-16
813,asinh,1.1102230246251565e-16
813,logistic,1.1102230246251565e-16
814,exp_0_5,1.1102230246251565e-16
814,exp_1,1.1102230246251565e-16
814,exp_2,1.1102230246251565e-16
814,asinh,1.1102230246251565e-16
814,logistic,0.0
815,exp_0_5,0.0
815,exp_1,2.7755575615628914e-17
815,exp_2,2.7755575615628914e-17
815,asinh,0.0
815,logistic,0.0
816,exp_0_5,0.0
816,exp_1,2.220446049250313e-16
816,exp_2,1.1102230246251565e-16
816,asinh,1.1102230246251565e-16
816,logistic,3.3306690738754696e-16
817,exp_0_5,5.551115123125783e-17
817,exp_1,0.0
817,exp_2,2.7755575615628914e-17
817,asinh,0.0
817,logistic,0.0
818,exp_0_5,0.0
818,exp_1,0.0
818,exp_2,0.0
818,asinh,0.0
818,logistic,0.0
819,exp_0_5,0.0
819,exp_1,5.551115123125783e-17
819,exp_2,2.7755575615628914e-17
819,asinh,5.551115123125783e-17
819,logistic,0.0
820,exp_0_5,5.551115123125783e-17
820,exp_1,5.551115123125783e-17
820,exp_2,0.0
820,asinh,0.0
820,logistic,5.551115123125783e-17
821,exp_0_5,1.1102230246251565e-16
821,exp_1,0.0
821,exp_2,0.0
821,asinh,0.0
821,logistic,0.0
822,exp_0_5,5.551115123125783e-17
822,exp_1,2.7755575615628914e-17
822,exp_2,1.3877787807814457e-17
822,asinh,5.551115123125783e-17
822,logistic,5.551115123125783e-17
823,exp_0_5,1.1102230246251565e-16
823,exp_1,1.1102230246251565e-16
823,exp_2,0.0
823,asinh,0.0
823,logistic,1.1102230246251565e-16
824,exp_0_5,1.1102230246251565e-16
824,exp_1,5.551115123125783e-17
824,exp_2,0.0
824,asinh,1.1102230246251565e-16
824,logistic,0.0
825,exp_0_5,5.551115123125783e-17
825,exp_1,0.0
825,exp_2,0.0
825,asinh,0.0
825,logistic,5.551115123125783e-17
826,exp_0_5,0.0
826,exp_1,0.0
826,exp_2,0.0
826,asinh,1.1102230246251565e-16
826,logistic,1.1102230246251565e-16
827,exp_0_5,0.0
827,exp_1,0.0
827,exp_2,0.0
827,asinh,1.3877787807814457e-17
827,logistic,2.7755575615628914e-17
828,exp_0_5,5.551115123125783e-17
828,exp_1,0.0
828,exp_2,0.0
828,asinh,5.551115123125783e-17
828,logistic,5.551115123125783e-17
829,exp_0_5,0.0
829,exp_1,1.1102230246251565e-16
829,exp_2,0.0
829,asinh,0.0
829,logistic,0.0
830,exp_0_5,0.0
830,exp_1,5.551115123125783e-17
830,exp_2,0.0
830,asinh,5.551115123125783e-17
830,logistic,0.0
831,exp_0_5,0.0
831,exp_1,2.7755575615628914e-17
831,exp_2,0.0
831,asinh,2.7755575615628914e-17
831,logistic,0.0
832,exp_0_5,5.551115123125783e-17
832,exp_1,1.1102230246251565e-16
832,exp_2,6.938893903907228e-18
832,asinh,1.1102230246251565e-16
832,logistic,0.0
833,exp_0_5,5.551115123125783e-17
833,exp_1,0.0
833,exp_2,5.551115123125783e-17
833,asinh,0.0
833,logistic,0.0
834,exp_0_5,0.0
834,exp_1,0.0
834,exp_2,0.0
834,asinh,0.0
834,logistic,0.0
835,exp_0_5,0.0
835,exp_1,5.551115123125783e-17
835,exp_2,5.551115123125783e-17
835,asinh,0.0
835,logistic,0.0
836,exp_0_5,5.551115123125783e-17
836,exp_1,5.551115123125783e-17
836,exp_2,0.0
836,asinh,5.551115123125783e-17
836,logistic,0.0
837,exp_0_5,5.551115123125783e-17
837,exp_1,5.551115123125783e-17
837,exp_2,5.551115123125783e-17
837,asinh,1.6653345369377348e-16
837,logistic,5.551115123125783e-17
838,exp_0_5,0.0
838,exp_1,0.0
838,exp_2,1.1102230246251565e-16
838,asinh,5.551115123125783e-17
838,logistic,0.0
839,exp_0_5,0.0
839,exp_1,5.551115123125783e-17
839,exp_2,5.551115123125783e-17
839,asinh,5.551115123125783e-17
839,logistic,5.551115123125783e-17
840,exp_0_5,0.0
840,exp_1,0.0
840,exp_2,0.0
840,asinh,0.0
840,logistic,5.551115123125783e-17
841,exp_0_5,1.1102230246251565e-16
841,exp_1,5.551115123125783e-17
841,exp_2,1.1102230246251565e-16
841,asinh,1.1102230246251565e-16
841,logistic,5.551115123125783e-17
842,exp_0_5,0.0
842,exp_1,1.1102230246251565e-16
842,exp_2,1.1102230246251565e-16
842,asinh,0.0
842,logistic,1.1102230246251565e-16
843,exp_0_5,5.551115123125783e-17
843,exp_1,1.1102230246251565e-16
843,exp_2,0.0
843,asinh,5.551115123125783e-17
843,logistic,0.0
844,exp_0_5,1.1102230246251565e-16
844,exp_1,0.0
844,exp_2,2.0816681711721685e-17
844,asinh,5.551115123125783e-17
844,logistic,0.0
845,exp_0_5,0.0
845,exp_1,0.0
845,exp_2,0.0
845,asinh,0.0
845,logistic,0.0
846,exp_0_5,5.551115123125783e-17
846,exp_1,0.0
846,exp_2,5.551115123125783e-17
846,asinh,5.551115123125783e-17
846,logistic,5.551115123125783e-17
847,exp_0_5,2.7755575615628914e-17
847,exp_1,0.0
847,exp_2,0.0
847,asinh,2.7755575615628914e-17
847,logistic,5.551115123125783e-17
848,exp_0_5,0.0
848,exp_1,2.7755575615628914e-17
848,exp_2,6.938893903907228e-18
848,asinh,2.7755575615628914e-17
848,logistic,0.0
849,exp_0_5,5.551115123125783e-17
849,exp_1,0.0
849,exp_2,2.7755575615628914e-17
849,asinh,0.0
849,logistic,0.0
850,exp_0_5,0.0
850,exp_1,1.1102230246251565e-16
850,exp_2,5.551115123125783e-17
850,asinh,1.1102230246251565e-16
850,logistic,0.0
851,exp_0_5,0.0
851,exp_1,1.1102230246251565e-16
851,exp_2,1.1102230246251565e-16
851,asinh,0.0
851,logistic,0.0
852,exp_0_5,0.0
852,exp_1,1.3877787807814457e-17
852,exp_2,0.0
852,asinh,2.7755575615628914e-17
852,logistic,0.0
853,exp_0_5,2.0816681711721685e-17
853,exp_1,0.0
853,exp_2,1.0842021724855044e-19
853,asinh,0.0
853,logistic,6.938893903907228e-18
854,exp_0_5,1.1102230246251565e-16
854,exp_1,1.1102230246251565e-16
854,exp_2,1.1102230246251565e-16
854,asinh,1.1102230246251565e-16
854,logistic,0.0
855,exp_0_5,0.0
855,exp_1,2.7755575615628914e-17
855,exp_2,2.7755575615628914e-17
855,asinh,2.7755575615628914e-17
855,logistic,0.0
856,exp_0_5,2.7755575615628914e-17
856,exp_1,0.0
856,exp_2,5.551115123125783e-17
856,asinh,2.7755575615628914e-17
856,logistic,2.7755575615628914e-17
857,exp_0_5,1.1102230246251565e-16
857,exp_1,0.0
857,exp_2,5.551115123125783e-17
857,asinh,5.551115123125783e-17
857,logistic,0.0
858,exp_0_5,5.551115123125783e-17
858,exp_1,5.551115123125783e-17
858,exp_2,0.0
858,asinh,5.551115123125783e-17
858,logistic,0.0
859,exp_0_5,0.0
859,exp_1,0.0
859,exp_2,0.0
859,asinh,0.0
859,logistic,1.1102230246251565e-16
860,exp_0_5,0.0
860,exp_1,0.0
860,exp_2,0.0
860,asinh,5.551115123125783e-17
860,logistic,0.0
861,exp_0_5,5.551115123125783e-17
861,exp_1,5.551115123125783e-17
861,exp_2,0.0
861,asinh,5.551115123125783e-17
861,logistic,1.1102230246251565e-16
862,exp_0_5,5.551115123125783e-17
