copula,marginal,permutation_code,count,probability
gaussian_negative,power_anisotropic,222,40,0.0004
gaussian_negative,power_anisotropic,223,36,0.00036
gaussian_negative,power_anisotropic,224,51,0.00051
gaussian_negative,power_anisotropic,225,118,0.00118
gaussian_negative,power_anisotropic,226,77,0.00077
gaussian_negative,power_anisotropic,227,147,0.00147
gaussian_negative,power_anisotropic,228,43,0.00043
gaussian_negative,power_anisotropic,229,67,0.00067
gaussian_negative,power_anisotropic,230,48,0.00048
gaussian_negative,power_anisotropic,231,129,0.00129
gaussian_negative,power_anisotropic,232,92,0.00092
gaussian_negative,power_anisotropic,233,184,0.00184
gaussian_negative,power_anisotropic,234,51,0.00051
gaussian_negative,power_anisotropic,235,72,0.00072
gaussian_negative,power_anisotropic,236,86,0.00086
gaussian_negative,power_anisotropic,237,206,0.00206
gaussian_negative,power_anisotropic,238,107,0.00107
gaussian_negative,power_anisotropic,239,217,0.00217
gaussian_negative,power_anisotropic,240,12,0.00012
gaussian_negative,power_anisotropic,241,12,0.00012
gaussian_negative,power_anisotropic,242,9,9e-05
gaussian_negative,power_anisotropic,243,14,0.00014
gaussian_negative,power_anisotropic,244,11,0.00011
gaussian_negative,power_anisotropic,245,16,0.00016
gaussian_negative,power_anisotropic,246,5,5e-05
gaussian_negative,power_anisotropic,247,9,9e-05
gaussian_negative,power_anisotropic,248,14,0.00014
gaussian_negative,power_anisotropic,249,31,0.00031
gaussian_negative,power_anisotropic,250,16,0.00016
gaussian_negative,power_anisotropic,251,33,0.00033
gaussian_negative,power_anisotropic,252,15,0.00015
gaussian_negative,power_anisotropic,253,20,0.0002
gaussian_negative,power_anisotropic,254,24,0.00024
gaussian_negative,power_anisotropic,255,26,0.00026
gaussian_negative,power_anisotropic,256,32,0.00032
gaussian_negative,power_anisotropic,257,33,0.00033
gaussian_negative,power_anisotropic,258,13,0.00013
gaussian_negative,power_anisotropic,259,18,0.00018
gaussian_negative,power_anisotropic,260,25,0.00025
gaussian_negative,power_anisotropic,261,27,0.00027
gaussian_negative,power_anisotropic,262,34,0.00034
gaussian_negative,power_anisotropic,263,29,0.00029
gaussian_negative,power_anisotropic,264,12,0.00012
gaussian_negative,power_anisotropic,265,26,0.00026
gaussian_negative,power_anisotropic,266,18,0.00018
gaussian_negative,power_anisotropic,267,13,0.00013
gaussian_negative,power_anisotropic,268,12,0.00012
gaussian_negative,power_anisotropic,269,16,0.00016
gaussian_negative,power_anisotropic,270,21,0.00021
gaussian_negative,power_anisotropic,271,20,0.0002
gaussian_negative,power_anisotropic,272,30,0.0003
gaussian_negative,power_anisotropic,273,68,0.00068
gaussian_negative,power_anisotropic,274,31,0.00031
gaussian_negative,power_anisotropic,275,88,0.00088
gaussian_negative,power_anisotropic,276,19,0.00019
gaussian_negative,power_anisotropic,277,26,0.00026
gaussian_negative,power_anisotropic,278,29,0.00029
gaussian_negative,power_anisotropic,279,70,0.0007
gaussian_negative,power_anisotropic,280,41,0.00041
gaussian_negative,power_anisotropic,281,96,0.00096
gaussian_negative,power_anisotropic,282,28,0.00028
gaussian_negative,power_anisotropic,283,33,0.00033
gaussian_negative,power_anisotropic,284,49,0.00049
gaussian_negative,power_anisotropic,285,115,0.00115
gaussian_negative,power_anisotropic,286,64,0.00064
gaussian_negative,power_anisotropic,287,121,0.00121
gaussian_negative,power_anisotropic,288,16,0.00016
gaussian_negative,power_anisotropic,289,21,0.00021
gaussian_negative,power_anisotropic,290,14,0.00014
gaussian_negative,power_anisotropic,291,34,0.00034
gaussian_negative,power_anisotropic,292,23,0.00023
gaussian_negative,power_anisotropic,293,38,0.00038
gaussian_negative,power_anisotropic,294,22,0.00022
gaussian_negative,power_anisotropic,295,27,0.00027
gaussian_negative,power_anisotropic,296,23,0.00023
gaussian_negative,power_anisotropic,297,79,0.00079
gaussian_negative,power_anisotropic,298,42,0.00042
gaussian_negative,power_anisotropic,299,95,0.00095
gaussian_negative,power_anisotropic,300,39,0.00039
gaussian_negative,power_anisotropic,301,53,0.00053
gaussian_negative,power_anisotropic,302,42,0.00042
gaussian_negative,power_anisotropic,303,115,0.00115
gaussian_negative,power_anisotropic,304,171,0.00171
gaussian_negative,power_anisotropic,305,261,0.00261
gaussian_negative,power_anisotropic,306,57,0.00057
gaussian_negative,power_anisotropic,307,92,0.00092
gaussian_negative,power_anisotropic,308,70,0.0007
gaussian_negative,power_anisotropic,309,179,0.00179
gaussian_negative,power_anisotropic,310,183,0.00183
gaussian_negative,power_anisotropic,311,263,0.00263
gaussian_negative,power_anisotropic,312,21,0.00021
gaussian_negative,power_anisotropic,313,33,0.00033
gaussian_negative,power_anisotropic,314,22,0.00022
gaussian_negative,power_anisotropic,315,51,0.00051
gaussian_negative,power_anisotropic,316,43,0.00043
gaussian_negative,power_anisotropic,317,69,0.00069
gaussian_negative,power_anisotropic,318,19,0.00019
gaussian_negative,power_anisotropic,319,29,0.00029
gaussian_negative,power_anisotropic,320,40,0.0004
gaussian_negative,power_anisotropic,321,114,0.00114
gaussian_negative,power_anisotropic,322,49,0.00049
gaussian_negative,power_anisotropic,323,147,0.00147
gaussian_negative,power_anisotropic,324,34,0.00034
gaussian_negative,power_anisotropic,325,61,0.00061
gaussian_negative,power_anisotropic,326,40,0.0004
gaussian_negative,power_anisotropic,327,134,0.00134
gaussian_negative,power_anisotropic,328,184,0.00184
gaussian_negative,power_anisotropic,329,248,0.00248
gaussian_negative,power_anisotropic,330,100,0.001
gaussian_negative,power_anisotropic,331,135,0.00135
gaussian_negative,power_anisotropic,332,93,0.00093
gaussian_negative,power_anisotropic,333,241,0.00241
gaussian_negative,power_anisotropic,334,241,0.00241
gaussian_negative,power_anisotropic,335,390,0.0039
gaussian_negative,power_anisotropic,336,43,0.00043
gaussian_negative,power_anisotropic,337,46,0.00046
gaussian_negative,power_anisotropic,338,50,0.0005
gaussian_negative,power_anisotropic,339,102,0.00102
gaussian_negative,power_anisotropic,340,61,0.00061
gaussian_negative,power_anisotropic,341,87,0.00087
gaussian_negative,power_anisotropic,342,46,0.00046
gaussian_negative,power_anisotropic,343,56,0.00056
gaussian_negative,power_anisotropic,344,81,0.00081
gaussian_negative,power_anisotropic,345,157,0.00157
gaussian_negative,power_anisotropic,346,112,0.00112
gaussian_negative,power_anisotropic,347,195,0.00195
gaussian_negative,power_anisotropic,348,75,0.00075
gaussian_negative,power_anisotropic,349,109,0.00109
gaussian_negative,power_anisotropic,350,97,0.00097
gaussian_negative,power_anisotropic,351,224,0.00224
gaussian_negative,power_anisotropic,352,276,0.00276
gaussian_negative,power_anisotropic,353,381,0.00381
gaussian_negative,power_anisotropic,354,102,0.00102
gaussian_negative,power_anisotropic,355,166,0.00166
gaussian_negative,power_anisotropic,356,133,0.00133
gaussian_negative,power_anisotropic,357,305,0.00305
gaussian_negative,power_anisotropic,358,277,0.00277
gaussian_negative,power_anisotropic,359,439,0.00439
gaussian_negative,power_anisotropic,360,11,0.00011
gaussian_negative,power_anisotropic,361,8,8e-05
gaussian_negative,power_anisotropic,362,16,0.00016
gaussian_negative,power_anisotropic,363,24,0.00024
gaussian_negative,power_anisotropic,364,14,0.00014
gaussian_negative,power_anisotropic,365,32,0.00032
gaussian_negative,power_anisotropic,366,15,0.00015
gaussian_negative,power_anisotropic,367,19,0.00019
gaussian_negative,power_anisotropic,368,18,0.00018
gaussian_negative,power_anisotropic,369,41,0.00041
gaussian_negative,power_anisotropic,370,28,0.00028
gaussian_negative,power_anisotropic,371,32,0.00032
gaussian_negative,power_anisotropic,372,20,0.0002
gaussian_negative,power_anisotropic,373,34,0.00034
gaussian_negative,power_anisotropic,374,30,0.0003
gaussian_negative,power_anisotropic,375,37,0.00037
gaussian_negative,power_anisotropic,376,50,0.0005
gaussian_negative,power_anisotropic,377,66,0.00066
gaussian_negative,power_anisotropic,378,29,0.00029
gaussian_negative,power_anisotropic,379,36,0.00036
gaussian_negative,power_anisotropic,380,33,0.00033
gaussian_negative,power_anisotropic,381,43,0.00043
gaussian_negative,power_anisotropic,382,67,0.00067
gaussian_negative,power_anisotropic,383,52,0.00052
gaussian_negative,power_anisotropic,384,15,0.00015
gaussian_negative,power_anisotropic,385,20,0.0002
gaussian_negative,power_anisotropic,386,15,0.00015
gaussian_negative,power_anisotropic,387,41,0.00041
gaussian_negative,power_anisotropic,388,27,0.00027
gaussian_negative,power_anisotropic,389,21,0.00021
gaussian_negative,power_anisotropic,390,11,0.00011
gaussian_negative,power_anisotropic,391,19,0.00019
gaussian_negative,power_anisotropic,392,36,0.00036
gaussian_negative,power_anisotropic,393,98,0.00098
gaussian_negative,power_anisotropic,394,36,0.00036
gaussian_negative,power_anisotropic,395,116,0.00116
gaussian_negative,power_anisotropic,396,22,0.00022
gaussian_negative,power_anisotropic,397,36,0.00036
gaussian_negative,power_anisotropic,398,34,0.00034
gaussian_negative,power_anisotropic,399,115,0.00115
gaussian_negative,power_anisotropic,400,90,0.0009
gaussian_negative,power_anisotropic,401,139,0.00139
gaussian_negative,power_anisotropic,402,39,0.00039
gaussian_negative,power_anisotropic,403,50,0.0005
gaussian_negative,power_anisotropic,404,59,0.00059
gaussian_negative,power_anisotropic,405,147,0.00147
gaussian_negative,power_anisotropic,406,122,0.00122
gaussian_negative,power_anisotropic,407,183,0.00183
gaussian_negative,power_anisotropic,408,24,0.00024
gaussian_negative,power_anisotropic,409,22,0.00022
gaussian_negative,power_anisotropic,410,25,0.00025
gaussian_negative,power_anisotropic,411,54,0.00054
gaussian_negative,power_anisotropic,412,25,0.00025
gaussian_negative,power_anisotropic,413,44,0.00044
gaussian_negative,power_anisotropic,414,24,0.00024
gaussian_negative,power_anisotropic,415,25,0.00025
gaussian_negative,power_anisotropic,416,38,0.00038
gaussian_negative,power_anisotropic,417,104,0.00104
gaussian_negative,power_anisotropic,418,41,0.00041
gaussian_negative,power_anisotropic,419,110,0.0011
gaussian_negative,power_anisotropic,420,44,0.00044
gaussian_negative,power_anisotropic,421,88,0.00088
gaussian_negative,power_anisotropic,422,50,0.0005
gaussian_negative,power_anisotropic,423,138,0.00138
gaussian_negative,power_anisotropic,424,194,0.00194
gaussian_negative,power_anisotropic,425,296,0.00296
gaussian_negative,power_anisotropic,426,58,0.00058
gaussian_negative,power_anisotropic,427,93,0.00093
gaussian_negative,power_anisotropic,428,75,0.00075
gaussian_negative,power_anisotropic,429,197,0.00197
gaussian_negative,power_anisotropic,430,250,0.0025
gaussian_negative,power_anisotropic,431,319,0.00319
gaussian_negative,power_anisotropic,432,20,0.0002
gaussian_negative,power_anisotropic,433,46,0.00046
gaussian_negative,power_anisotropic,434,53,0.00053
gaussian_negative,power_anisotropic,435,81,0.00081
gaussian_negative,power_anisotropic,436,82,0.00082
gaussian_negative,power_anisotropic,437,93,0.00093
gaussian_negative,power_anisotropic,438,41,0.00041
gaussian_negative,power_anisotropic,439,73,0.00073
gaussian_negative,power_anisotropic,440,35,0.00035
gaussian_negative,power_anisotropic,441,173,0.00173
gaussian_negative,power_anisotropic,442,152,0.00152
gaussian_negative,power_anisotropic,443,260,0.0026
gaussian_negative,power_anisotropic,444,50,0.0005
gaussian_negative,power_anisotropic,445,103,0.00103
gaussian_negative,power_anisotropic,446,57,0.00057
gaussian_negative,power_anisotropic,447,171,0.00171
gaussian_negative,power_anisotropic,448,236,0.00236
gaussian_negative,power_anisotropic,449,326,0.00326
gaussian_negative,power_anisotropic,450,212,0.00212
gaussian_negative,power_anisotropic,451,268,0.00268
gaussian_negative,power_anisotropic,452,278,0.00278
gaussian_negative,power_anisotropic,453,422,0.00422
gaussian_negative,power_anisotropic,454,399,0.00399
gaussian_negative,power_anisotropic,455,606,0.00606
gaussian_negative,power_anisotropic,456,66,0.00066
gaussian_negative,power_anisotropic,457,91,0.00091
gaussian_negative,power_anisotropic,458,78,0.00078
gaussian_negative,power_anisotropic,459,128,0.00128
gaussian_negative,power_anisotropic,460,138,0.00138
gaussian_negative,power_anisotropic,461,177,0.00177
gaussian_negative,power_anisotropic,462,58,0.00058
gaussian_negative,power_anisotropic,463,86,0.00086
gaussian_negative,power_anisotropic,464,95,0.00095
gaussian_negative,power_anisotropic,465,265,0.00265
gaussian_negative,power_anisotropic,466,198,0.00198
gaussian_negative,power_anisotropic,467,376,0.00376
gaussian_negative,power_anisotropic,468,91,0.00091
gaussian_negative,power_anisotropic,469,153,0.00153
gaussian_negative,power_anisotropic,470,121,0.00121
gaussian_negative,power_anisotropic,471,294,0.00294
gaussian_negative,power_anisotropic,472,389,0.00389
gaussian_negative,power_anisotropic,473,532,0.00532
gaussian_negative,power_anisotropic,474,260,0.0026
gaussian_negative,power_anisotropic,475,303,0.00303
gaussian_negative,power_anisotropic,476,335,0.00335
gaussian_negative,power_anisotropic,477,581,0.00581
gaussian_negative,power_anisotropic,478,509,0.00509
gaussian_negative,power_anisotropic,479,728,0.00728
gaussian_negative,power_anisotropic,480,18,0.00018
gaussian_negative,power_anisotropic,481,28,0.00028
gaussian_negative,power_anisotropic,482,26,0.00026
gaussian_negative,power_anisotropic,483,35,0.00035
gaussian_negative,power_anisotropic,484,28,0.00028
gaussian_negative,power_anisotropic,485,51,0.00051
gaussian_negative,power_anisotropic,486,21,0.00021
gaussian_negative,power_anisotropic,487,24,0.00024
gaussian_negative,power_anisotropic,488,23,0.00023
gaussian_negative,power_anisotropic,489,49,0.00049
gaussian_negative,power_anisotropic,490,45,0.00045
gaussian_negative,power_anisotropic,491,67,0.00067
gaussian_negative,power_anisotropic,492,26,0.00026
gaussian_negative,power_anisotropic,493,51,0.00051
gaussian_negative,power_anisotropic,494,24,0.00024
gaussian_negative,power_anisotropic,495,56,0.00056
gaussian_negative,power_anisotropic,496,79,0.00079
gaussian_negative,power_anisotropic,497,77,0.00077
gaussian_negative,power_anisotropic,498,80,0.0008
gaussian_negative,power_anisotropic,499,85,0.00085
gaussian_negative,power_anisotropic,500,65,0.00065
gaussian_negative,power_anisotropic,501,97,0.00097
gaussian_negative,power_anisotropic,502,96,0.00096
gaussian_negative,power_anisotropic,503,114,0.00114
gaussian_negative,power_anisotropic,504,22,0.00022
gaussian_negative,power_anisotropic,505,31,0.00031
gaussian_negative,power_anisotropic,506,22,0.00022
gaussian_negative,power_anisotropic,507,37,0.00037
gaussian_negative,power_anisotropic,508,44,0.00044
gaussian_negative,power_anisotropic,509,49,0.00049
gaussian_negative,power_anisotropic,510,36,0.00036
gaussian_negative,power_anisotropic,511,46,0.00046
gaussian_negative,power_anisotropic,512,43,0.00043
gaussian_negative,power_anisotropic,513,139,0.00139
gaussian_negative,power_anisotropic,514,83,0.00083
gaussian_negative,power_anisotropic,515,177,0.00177
gaussian_negative,power_anisotropic,516,38,0.00038
gaussian_negative,power_anisotropic,517,53,0.00053
gaussian_negative,power_anisotropic,518,40,0.0004
gaussian_negative,power_anisotropic,519,137,0.00137
gaussian_negative,power_anisotropic,520,131,0.00131
gaussian_negative,power_anisotropic,521,252,0.00252
gaussian_negative,power_anisotropic,522,81,0.00081
gaussian_negative,power_anisotropic,523,108,0.00108
gaussian_negative,power_anisotropic,524,121,0.00121
gaussian_negative,power_anisotropic,525,271,0.00271
gaussian_negative,power_anisotropic,526,180,0.0018
gaussian_negative,power_anisotropic,527,279,0.00279
gaussian_negative,power_anisotropic,528,18,0.00018
gaussian_negative,power_anisotropic,529,41,0.00041
gaussian_negative,power_anisotropic,530,43,0.00043
gaussian_negative,power_anisotropic,531,68,0.00068
gaussian_negative,power_anisotropic,532,62,0.00062
gaussian_negative,power_anisotropic,533,103,0.00103
gaussian_negative,power_anisotropic,534,47,0.00047
gaussian_negative,power_anisotropic,535,38,0.00038
gaussian_negative,power_anisotropic,536,36,0.00036
gaussian_negative,power_anisotropic,537,131,0.00131
gaussian_negative,power_anisotropic,538,96,0.00096
gaussian_negative,power_anisotropic,539,205,0.00205
gaussian_negative,power_anisotropic,540,52,0.00052
gaussian_negative,power_anisotropic,541,103,0.00103
gaussian_negative,power_anisotropic,542,54,0.00054
gaussian_negative,power_anisotropic,543,183,0.00183
gaussian_negative,power_anisotropic,544,233,0.00233
gaussian_negative,power_anisotropic,545,420,0.0042
gaussian_negative,power_anisotropic,546,144,0.00144
gaussian_negative,power_anisotropic,547,185,0.00185
gaussian_negative,power_anisotropic,548,167,0.00167
gaussian_negative,power_anisotropic,549,354,0.00354
gaussian_negative,power_anisotropic,550,367,0.00367
gaussian_negative,power_anisotropic,551,526,0.00526
gaussian_negative,power_anisotropic,552,35,0.00035
gaussian_negative,power_anisotropic,553,56,0.00056
gaussian_negative,power_anisotropic,554,37,0.00037
gaussian_negative,power_anisotropic,555,90,0.0009
gaussian_negative,power_anisotropic,556,113,0.00113
gaussian_negative,power_anisotropic,557,137,0.00137
gaussian_negative,power_anisotropic,558,64,0.00064
gaussian_negative,power_anisotropic,559,59,0.00059
gaussian_negative,power_anisotropic,560,62,0.00062
gaussian_negative,power_anisotropic,561,172,0.00172
gaussian_negative,power_anisotropic,562,170,0.0017
gaussian_negative,power_anisotropic,563,308,0.00308
gaussian_negative,power_anisotropic,564,66,0.00066
gaussian_negative,power_anisotropic,565,108,0.00108
gaussian_negative,power_anisotropic,566,54,0.00054
gaussian_negative,power_anisotropic,567,212,0.00212
gaussian_negative,power_anisotropic,568,309,0.00309
gaussian_negative,power_anisotropic,569,415,0.00415
gaussian_negative,power_anisotropic,570,268,0.00268
gaussian_negative,power_anisotropic,571,321,0.00321
gaussian_negative,power_anisotropic,572,323,0.00323
