n,family,sample_index,score_hellinger_squared,p_value,compatible_at_alpha_0_05,ordering_fraction,target_ordering_fraction,ordering_fraction_mismatch,perturbation_fraction,profile_m0,profile_m1,profile_m2
96,transitive_percolation,30,0.010411243978015294,0.059800664451827246,True,0.5219298245614035,0.5225877192982457,0.0006578947368421906,0.0,0.10210084033613445,0.12941176470588237,0.11176470588235295
96,three_layer,30,0.5248128675938818,0.0033222591362126247,False,0.5225877192982457,0.5225877192982457,0.0,0.0,0.7582878724297104,0.0,0.0
96,transitive_percolation,31,0.02506285482253512,0.0033222591362126247,False,0.4774122807017544,0.4774122807017544,0.0,0.0,0.10794671566375746,0.13137344970142398,0.12723932016536518
96,three_layer,31,0.4862843848563989,0.0033222591362126247,False,0.4774122807017544,0.4774122807017544,0.0,0.0,0.735415709692237,0.0,0.0
96,transitive_percolation,32,0.00824935238408897,0.15614617940199335,True,0.5515350877192983,0.5506578947368421,0.0008771929824561431,0.0,0.09701789264413518,0.1172962226640159,0.10059642147117297
96,three_layer,32,0.5465844489576309,0.0033222591362126247,False,0.5506578947368421,0.5506578947368421,0.0,0.0,0.7706093189964157,0.0,0.0
96,transitive_percolation,33,0.017286541919077747,0.0033222591362126247,False,0.5092105263157894,0.5089912280701754,0.00021929824561406353,0.0,0.10723514211886305,0.12532299741602068,0.10766580534022395
96,three_layer,33,0.4838683150910795,0.0033222591362126247,False,0.5089912280701754,0.5089912280701754,0.0,0.0,0.7518311072813443,0.0,0.0
96,transitive_percolation,34,0.014160839607171738,0.006644518272425249,False,0.5067982456140351,0.5078947368421053,0.0010964912280702066,0.0,0.099524015577672,0.12332323669407183,0.1138035482475119
96,three_layer,34,0.5133972143879162,0.0033222591362126247,False,0.5078947368421053,0.5078947368421053,0.0,0.0,0.7512953367875648,0.0,0.0
96,transitive_percolation,35,0.010388042686648724,0.059800664451827246,True,0.5118421052631579,0.5096491228070176,0.002192982456140302,0.0,0.0921165381319623,0.1062553556126821,0.08697514995715509
96,three_layer,35,0.5155955441723257,0.0033222591362126247,False,0.5096491228070176,0.5096491228070176,0.0,0.0,0.7521514629948365,0.0,0.0
96,transitive_percolation,36,0.029853227744058297,0.0033222591362126247,False,0.4969298245614035,0.49429824561403507,0.0026315789473684292,0.0,0.09046778464254192,0.10061782877316858,0.09179170344218888
96,three_layer,36,0.49905093704355197,0.0033222591362126247,False,0.49429824561403507,0.49429824561403507,0.0,0.0,0.7444543034605147,0.0,0.0
96,transitive_percolation,37,0.009332926949862763,0.07641196013289037,True,0.5554824561403509,0.5554824561403509,0.0,0.0,0.08645874457165416,0.10817212791156731,0.0986971969996052
96,three_layer,37,0.5670404087640681,0.0033222591362126247,False,0.5554824561403509,0.5554824561403509,0.0,0.0,0.7726016581129096,0.0,0.0
96,transitive_percolation,38,0.02545269217519408,0.0033222591362126247,False,0.4743421052631579,0.47412280701754383,0.00021929824561406353,0.0,0.11511789181692095,0.1488673139158576,0.1276005547850208
96,three_layer,38,0.46373533788068677,0.0033222591362126247,False,0.47412280701754383,0.47412280701754383,0.0,0.0,0.7335800185013877,0.0,0.0
96,transitive_percolation,39,0.01993070974877953,0.0033222591362126247,False,0.4679824561403509,0.4675438596491228,0.00043859649122807154,0.0,0.1148078725398313,0.14104967197750704,0.11808809746954077
96,three_layer,39,0.47102962239824064,0.0033222591362126247,False,0.4675438596491228,0.4675438596491228,0.0,0.0,0.7298311444652908,0.0,0.0
96,transitive_percolation,40,0.01781862855698202,0.0033222591362126247,False,0.48596491228070177,0.4855263157894737,0.00043859649122807154,0.0,0.09882671480144405,0.12319494584837545,0.10875451263537907
96,three_layer,40,0.4841712081418674,0.0033222591362126247,False,0.4855263157894737,0.4855263157894737,0.0,0.0,0.7398373983739838,0.0,0.0
96,transitive_percolation,41,0.022964061314804995,0.0033222591362126247,False,0.5296052631578947,0.5293859649122807,0.0002192982456139525,0.0,0.08530020703933748,0.1031055900621118,0.09730848861283643
96,three_layer,41,0.5275491560672678,0.0033222591362126247,False,0.5293859649122807,0.5293859649122807,0.0,0.0,0.7613918806959403,0.0,0.0
96,transitive_percolation,42,0.012649173572061523,0.029900332225913623,False,0.543201754385965,0.5421052631578948,0.0010964912280702066,0.0,0.0944691158659669,0.12555510698425515,0.09810254339927331
96,three_layer,42,0.5352491850007158,0.0033222591362126247,False,0.5421052631578948,0.5421052631578948,0.0,0.0,0.7669902912621359,0.0,0.0
96,transitive_percolation,43,0.021739145104598845,0.0033222591362126247,False,0.4855263157894737,0.48662280701754385,0.001096491228070151,0.0,0.10885275519421861,0.14769647696476965,0.12195121951219512
96,three_layer,43,0.4812340160804601,0.0033222591362126247,False,0.48662280701754385,0.48662280701754385,0.0,0.0,0.740423614240649,0.0,0.0
