sample_index,shift_covariance_error,affine_rescaling_identity_error
3044,0.0,2.220446049250313e-16
3045,0.0,0.0
3046,2.220446049250313e-16,3.3306690738754696e-16
3047,4.440892098500626e-16,0.0
3048,4.440892098500626e-16,0.0
3049,3.3306690738754696e-16,0.0
3050,0.0,0.0
3051,0.0,4.440892098500626e-16
3052,1.1102230246251565e-16,6.938893903907228e-17
3053,0.0,0.0
3054,4.440892098500626e-16,4.440892098500626e-16
3055,4.440892098500626e-16,0.0
3056,2.220446049250313e-16,0.0
3057,0.0,8.881784197001252e-16
3058,0.0,0.0
3059,4.440892098500626e-16,0.0
3060,2.220446049250313e-16,0.0
3061,0.0,0.0
3062,1.1102230246251565e-16,1.1102230246251565e-16
3063,1.1102230246251565e-16,1.6653345369377348e-16
3064,2.220446049250313e-16,8.881784197001252e-16
3065,0.0,0.0
3066,0.0,0.0
3067,0.0,0.0
3068,4.440892098500626e-16,8.881784197001252e-16
3069,0.0,8.881784197001252e-16
3070,5.551115123125783e-17,1.3877787807814457e-17
3071,4.440892098500626e-16,8.881784197001252e-16
3072,0.0,4.440892098500626e-16
3073,0.0,4.440892098500626e-16
3074,4.440892098500626e-16,0.0
3075,0.0,0.0
3076,0.0,0.0
3077,0.0,3.3306690738754696e-16
3078,0.0,2.220446049250313e-16
3079,0.0,8.881784197001252e-16
3080,0.0,4.440892098500626e-16
3081,1.1102230246251565e-16,0.0
3082,0.0,4.440892098500626e-16
3083,0.0,8.881784197001252e-16
3084,6.938893903907228e-17,6.938893903907228e-17
3085,2.7755575615628914e-17,0.0
3086,2.220446049250313e-16,0.0
3087,2.220446049250313e-16,2.220446049250313e-16
3088,4.440892098500626e-16,1.1102230246251565e-16
3089,0.0,2.220446049250313e-16
3090,0.0,0.0
3091,5.551115123125783e-17,1.1102230246251565e-16
3092,2.220446049250313e-16,0.0
3093,4.440892098500626e-16,4.440892098500626e-16
3094,4.440892098500626e-16,0.0
3095,0.0,0.0
3096,2.220446049250313e-16,0.0
3097,2.220446049250313e-16,0.0
3098,3.3306690738754696e-16,0.0
3099,4.440892098500626e-16,4.440892098500626e-16
3100,4.440892098500626e-16,4.440892098500626e-16
3101,0.0,4.440892098500626e-16
3102,0.0,4.440892098500626e-16
3103,0.0,2.220446049250313e-16
3104,9.71445146547012e-17,4.440892098500626e-16
3105,1.1102230246251565e-16,1.1102230246251565e-16
3106,4.440892098500626e-16,4.440892098500626e-16
3107,4.440892098500626e-16,0.0
3108,0.0,2.220446049250313e-16
3109,2.220446049250313e-16,0.0
3110,4.440892098500626e-16,0.0
3111,1.6653345369377348e-16,2.7755575615628914e-16
3112,0.0,0.0
3113,0.0,0.0
3114,2.220446049250313e-16,2.220446049250313e-16
3115,2.7755575615628914e-16,2.706168622523819e-16
3116,0.0,0.0
3117,4.440892098500626e-16,0.0
3118,0.0,0.0
3119,4.440892098500626e-16,0.0
3120,2.220446049250313e-16,4.440892098500626e-16
3121,2.220446049250313e-16,0.0
3122,0.0,2.220446049250313e-16
3123,0.0,0.0
3124,4.440892098500626e-16,0.0
3125,0.0,0.0
3126,1.1102230246251565e-16,5.551115123125783e-17
3127,0.0,4.440892098500626e-16
3128,1.196959198423997e-16,0.0
3129,0.0,0.0
3130,2.220446049250313e-16,1.1102230246251565e-16
3131,4.440892098500626e-16,6.661338147750939e-16
3132,0.0,4.440892098500626e-16
3133,2.220446049250313e-16,0.0
3134,4.440892098500626e-16,0.0
3135,1.6653345369377348e-16,2.220446049250313e-16
3136,4.440892098500626e-16,4.440892098500626e-16
3137,0.0,0.0
3138,0.0,4.440892098500626e-16
3139,4.440892098500626e-16,0.0
3140,0.0,4.440892098500626e-16
3141,0.0,2.220446049250313e-16
3142,0.0,4.440892098500626e-16
3143,4.440892098500626e-16,4.440892098500626e-16
3144,0.0,4.440892098500626e-16
3145,4.440892098500626e-16,4.440892098500626e-16
3146,1.1102230246251565e-16,0.0
3147,4.440892098500626e-16,4.440892098500626e-16
3148,1.1102230246251565e-16,1.1102230246251565e-16
3149,1.1102230246251565e-16,5.551115123125783e-17
3150,0.0,2.220446049250313e-16
3151,4.440892098500626e-16,0.0
3152,2.220446049250313e-16,0.0
3153,5.551115123125783e-17,0.0
3154,0.0,4.440892098500626e-16
3155,0.0,2.220446049250313e-16
3156,0.0,0.0
3157,0.0,4.440892098500626e-16
3158,0.0,0.0
3159,0.0,4.440892098500626e-16
3160,2.220446049250313e-16,8.881784197001252e-16
3161,0.0,4.440892098500626e-16
3162,0.0,4.440892098500626e-16
3163,0.0,0.0
3164,4.440892098500626e-16,4.440892098500626e-16
3165,0.0,4.440892098500626e-16
3166,4.440892098500626e-16,1.1102230246251565e-16
3167,0.0,0.0
3168,0.0,0.0
3169,4.440892098500626e-16,4.440892098500626e-16
3170,1.1102230246251565e-16,2.220446049250313e-16
3171,2.220446049250313e-16,0.0
3172,0.0,1.3877787807814457e-16
3173,0.0,4.440892098500626e-16
3174,1.1102230246251565e-16,4.440892098500626e-16
3175,2.220446049250313e-16,0.0
3176,1.1102230246251565e-16,0.0
3177,0.0,5.551115123125783e-16
3178,2.7755575615628914e-17,0.0
3179,4.440892098500626e-16,0.0
3180,0.0,0.0
3181,8.326672684688674e-17,1.1102230246251565e-16
3182,0.0,0.0
3183,8.881784197001252e-16,0.0
3184,0.0,0.0
3185,0.0,4.440892098500626e-16
3186,0.0,2.220446049250313e-16
3187,0.0,1.1102230246251565e-16
3188,5.551115123125783e-17,9.71445146547012e-17
3189,0.0,0.0
3190,4.440892098500626e-16,4.440892098500626e-16
3191,4.440892098500626e-16,4.440892098500626e-16
3192,0.0,8.881784197001252e-16
3193,1.1102230246251565e-16,2.220446049250313e-16
3194,2.220446049250313e-16,0.0
3195,8.881784197001252e-16,8.881784197001252e-16
3196,0.0,0.0
3197,2.220446049250313e-16,0.0
3198,0.0,0.0
3199,0.0,0.0
3200,4.440892098500626e-16,0.0
3201,4.440892098500626e-16,4.440892098500626e-16
3202,0.0,2.220446049250313e-16
3203,0.0,0.0
3204,2.220446049250313e-16,2.220446049250313e-16
3205,4.440892098500626e-16,0.0
3206,8.326672684688674e-17,0.0
3207,0.0,0.0
3208,5.551115123125783e-17,0.0
3209,4.440892098500626e-16,0.0
3210,0.0,0.0
3211,0.0,0.0
3212,4.440892098500626e-16,2.220446049250313e-16
3213,4.440892098500626e-16,0.0
3214,4.440892098500626e-16,0.0
3215,0.0,8.881784197001252e-16
3216,0.0,0.0
3217,2.220446049250313e-16,3.3306690738754696e-16
3218,4.440892098500626e-16,8.881784197001252e-16
3219,1.3877787807814457e-17,1.1102230246251565e-16
3220,2.220446049250313e-16,2.220446049250313e-16
3221,2.220446049250313e-16,2.220446049250313e-16
3222,4.440892098500626e-16,0.0
3223,0.0,0.0
3224,0.0,2.220446049250313e-16
3225,4.440892098500626e-16,4.440892098500626e-16
3226,0.0,4.440892098500626e-16
3227,4.440892098500626e-16,4.440892098500626e-16
3228,0.0,4.440892098500626e-16
3229,0.0,0.0
3230,2.7755575615628914e-17,0.0
3231,0.0,0.0
3232,0.0,0.0
3233,0.0,0.0
3234,1.1102230246251565e-16,1.1102230246251565e-16
3235,4.440892098500626e-16,0.0
3236,2.220446049250313e-16,0.0
3237,0.0,0.0
3238,2.220446049250313e-16,2.220446049250313e-16
3239,2.220446049250313e-16,4.440892098500626e-16
3240,2.7755575615628914e-17,6.661338147750939e-16
3241,0.0,2.220446049250313e-16
3242,0.0,4.440892098500626e-16
3243,0.0,0.0
3244,4.440892098500626e-16,0.0
3245,4.440892098500626e-16,0.0
3246,0.0,2.220446049250313e-16
3247,0.0,0.0
3248,4.440892098500626e-16,0.0
3249,4.440892098500626e-16,4.440892098500626e-16
3250,2.671474153004283e-16,2.220446049250313e-16
3251,1.1102230246251565e-16,3.3306690738754696e-16
3252,0.0,4.440892098500626e-16
3253,0.0,0.0
3254,0.0,2.220446049250313e-16
3255,2.220446049250313e-16,4.440892098500626e-16
3256,4.440892098500626e-16,0.0
3257,4.440892098500626e-16,7.771561172376096e-16
3258,2.220446049250313e-16,4.440892098500626e-16
3259,4.440892098500626e-16,4.440892098500626e-16
3260,4.440892098500626e-16,0.0
3261,2.220446049250313e-16,1.1102230246251565e-16
3262,2.220446049250313e-16,2.220446049250313e-16
3263,0.0,4.440892098500626e-16
3264,0.0,4.440892098500626e-16
3265,0.0,0.0
3266,2.220446049250313e-16,4.440892098500626e-16
3267,2.220446049250313e-16,1.1102230246251565e-16
3268,2.220446049250313e-16,8.881784197001252e-16
3269,0.0,4.440892098500626e-16
3270,0.0,2.220446049250313e-16
3271,4.440892098500626e-16,4.440892098500626e-16
3272,0.0,1.1102230246251565e-16
3273,0.0,5.551115123125783e-17
3274,4.440892098500626e-16,0.0
3275,0.0,3.3306690738754696e-16
3276,0.0,1.1102230246251565e-16
3277,0.0,8.881784197001252e-16
3278,0.0,0.0
3279,2.220446049250313e-16,0.0
3280,2.7755575615628914e-16,5.551115123125783e-17
3281,2.220446049250313e-16,2.220446049250313e-16
3282,4.440892098500626e-16,2.220446049250313e-16
3283,4.440892098500626e-16,0.0
3284,2.220446049250313e-16,4.440892098500626e-16
3285,0.0,0.0
3286,2.220446049250313e-16,6.938893903907228e-17
3287,5.551115123125783e-17,1.1102230246251565e-16
3288,0.0,4.440892098500626e-16
3289,1.1102230246251565e-16,1.1102230246251565e-16
3290,4.440892098500626e-16,0.0
3291,2.220446049250313e-16,8.326672684688674e-17
3292,0.0,4.440892098500626e-16
3293,0.0,0.0
3294,4.440892098500626e-16,0.0
3295,2.220446049250313e-16,0.0
3296,0.0,2.220446049250313e-16
3297,0.0,0.0
3298,0.0,0.0
3299,4.440892098500626e-16,4.440892098500626e-16
3300,4.440892098500626e-16,0.0
3301,0.0,4.440892098500626e-16
3302,2.7755575615628914e-17,0.0
3303,5.551115123125783e-17,5.551115123125783e-17
3304,8.881784197001252e-16,0.0
3305,0.0,0.0
3306,8.326672684688674e-17,0.0
3307,0.0,0.0
3308,4.440892098500626e-16,0.0
3309,0.0,0.0
3310,0.0,2.220446049250313e-16
3311,0.0,2.220446049250313e-16
3312,1.1102230246251565e-16,8.881784197001252e-16
3313,4.440892098500626e-16,4.440892098500626e-16
3314,2.220446049250313e-16,4.440892098500626e-16
3315,2.220446049250313e-16,1.1102230246251565e-16
3316,0.0,0.0
3317,2.220446049250313e-16,8.881784197001252e-16
3318,0.0,0.0
3319,4.440892098500626e-16,2.6020852139652106e-17
3320,0.0,4.440892098500626e-16
3321,2.220446049250313e-16,0.0
3322,0.0,0.0
3323,4.440892098500626e-16,4.440892098500626e-16
3324,0.0,0.0
3325,4.440892098500626e-16,8.881784197001252e-16
3326,0.0,0.0
3327,0.0,1.249000902703301e-16
3328,4.440892098500626e-16,0.0
3329,0.0,1.1102230246251565e-16
3330,1.1102230246251565e-16,0.0
3331,2.220446049250313e-16,0.0
3332,2.220446049250313e-16,1.1102230246251565e-16
3333,0.0,4.440892098500626e-16
3334,0.0,4.440892098500626e-16
3335,0.0,0.0
3336,0.0,8.881784197001252e-16
3337,2.220446049250313e-16,0.0
3338,0.0,1.1102230246251565e-16
3339,0.0,0.0
3340,0.0,4.440892098500626e-16
3341,2.220446049250313e-16,0.0
3342,0.0,0.0
3343,0.0,2.220446049250313e-16
3344,0.0,5.551115123125783e-17
3345,4.440892098500626e-16,4.440892098500626e-16
3346,4.440892098500626e-16,4.440892098500626e-16
3347,8.881784197001252e-16,0.0
3348,0.0,3.3306690738754696e-16
3349,0.0,8.881784197001252e-16
3350,0.0,0.0
3351,4.440892098500626e-16,0.0
3352,0.0,0.0
3353,4.440892098500626e-16,4.440892098500626e-16
3354,0.0,0.0
3355,0.0,0.0
3356,0.0,4.440892098500626e-16
3357,1.1102230246251565e-16,0.0
3358,4.440892098500626e-16,4.440892098500626e-16
3359,4.440892098500626e-16,4.440892098500626e-16
3360,0.0,0.0
3361,1.3877787807814457e-16,5.551115123125783e-17
3362,2.220446049250313e-16,0.0
3363,0.0,0.0
3364,0.0,0.0
3365,0.0,0.0
3366,4.440892098500626e-16,0.0
3367,0.0,4.440892098500626e-16
3368,0.0,0.0
3369,2.220446049250313e-16,2.220446049250313e-16
3370,5.551115123125783e-17,1.6653345369377348e-16
3371,4.440892098500626e-16,4.440892098500626e-16
3372,0.0,0.0
3373,4.440892098500626e-16,0.0
3374,0.0,4.440892098500626e-16
3375,0.0,2.220446049250313e-16
3376,0.0,0.0
3377,1.1102230246251565e-16,5.551115123125783e-17
3378,4.440892098500626e-16,4.440892098500626e-16
3379,0.0,0.0
3380,0.0,2.220446049250313e-16
3381,0.0,2.498001805406602e-16
3382,8.326672684688674e-17,2.7755575615628914e-16
3383,5.551115123125783e-17,0.0
3384,2.7755575615628914e-17,1.1102230246251565e-16
3385,0.0,4.440892098500626e-16
3386,2.220446049250313e-16,1.1102230246251565e-16
3387,0.0,4.440892098500626e-16
3388,4.440892098500626e-16,2.220446049250313e-16
3389,4.440892098500626e-16,4.440892098500626e-16
3390,1.0234868508263162e-16,1.1102230246251565e-16
3391,0.0,0.0
3392,0.0,0.0
3393,0.0,4.440892098500626e-16
3394,0.0,3.4867941867133823e-16
3395,8.881784197001252e-16,0.0
3396,0.0,0.0
3397,0.0,4.440892098500626e-16
3398,4.440892098500626e-16,0.0
3399,0.0,0.0
3400,2.7755575615628914e-16,4.440892098500626e-16
3401,0.0,0.0
3402,5.551115123125783e-17,2.220446049250313e-16
3403,0.0,0.0
3404,4.440892098500626e-16,2.220446049250313e-16
3405,4.163336342344337e-17,6.938893903907228e-17
3406,0.0,6.661338147750939e-16
3407,0.0,0.0
3408,0.0,0.0
3409,0.0,4.440892098500626e-16
3410,0.0,2.220446049250313e-16
3411,4.440892098500626e-16,4.440892098500626e-16
3412,0.0,5.551115123125783e-17
3413,4.440892098500626e-16,0.0
3414,0.0,0.0
3415,4.440892098500626e-16,0.0
3416,0.0,4.440892098500626e-16
3417,1.6653345369377348e-16,2.220446049250313e-16
3418,4.440892098500626e-16,4.440892098500626e-16
3419,0.0,0.0
3420,5.551115123125783e-17,1.6653345369377348e-16
3421,2.220446049250313e-16,1.6653345369377348e-16
3422,0.0,0.0
3423,0.0,0.0
3424,2.220446049250313e-16,0.0
3425,4.440892098500626e-16,0.0
3426,0.0,4.440892098500626e-16
3427,8.881784197001252e-16,4.440892098500626e-16
3428,0.0,4.440892098500626e-16
3429,8.881784197001252e-16,0.0
3430,4.440892098500626e-16,4.440892098500626e-16
3431,4.440892098500626e-16,4.440892098500626e-16
3432,0.0,4.440892098500626e-16
3433,4.440892098500626e-16,0.0
3434,0.0,0.0
3435,4.440892098500626e-16,0.0
3436,4.440892098500626e-16,0.0
3437,0.0,2.220446049250313e-16
3438,2.220446049250313e-16,0.0
3439,2.220446049250313e-16,2.220446049250313e-16
3440,0.0,4.440892098500626e-16
3441,0.0,0.0
3442,1.1102230246251565e-16,2.220446049250313e-16
3443,0.0,8.881784197001252e-16
3444,0.0,0.0
3445,0.0,4.440892098500626e-16
3446,1.0668549377257364e-16,5.551115123125783e-17
3447,4.440892098500626e-16,8.881784197001252e-16
3448,2.220446049250313e-16,2.220446049250313e-16
3449,4.440892098500626e-16,0.0
3450,0.0,0.0
3451,0.0,4.440892098500626e-16
3452,0.0,0.0
3453,3.3306690738754696e-16,2.498001805406602e-16
3454,1.1102230246251565e-16,0.0
3455,1.1102230246251565e-16,1.3877787807814457e-16
3456,1.1102230246251565e-16,1.1102230246251565e-16
3457,0.0,1.6653345369377348e-16
3458,4.440892098500626e-16,2.220446049250313e-16
3459,8.881784197001252e-16,8.881784197001252e-16
3460,0.0,4.440892098500626e-16
3461,0.0,0.0
3462,0.0,1.1102230246251565e-16
3463,0.0,0.0
3464,0.0,0.0
3465,0.0,0.0
3466,0.0,0.0
3467,2.220446049250313e-16,0.0
3468,0.0,4.440892098500626e-16
3469,0.0,5.551115123125783e-16
3470,0.0,4.440892098500626e-16
3471,2.220446049250313e-16,0.0
3472,0.0,8.881784197001252e-16
3473,0.0,0.0
3474,0.0,0.0
3475,4.440892098500626e-16,0.0
3476,0.0,0.0
3477,0.0,0.0
3478,8.881784197001252e-16,4.440892098500626e-16
3479,0.0,0.0
3480,8.881784197001252e-16,4.440892098500626e-16
3481,0.0,0.0
3482,8.881784197001252e-16,0.0
3483,0.0,1.1102230246251565e-16
3484,4.440892098500626e-16,0.0
3485,1.0061396160665481e-16,1.6653345369377348e-16
3486,0.0,0.0
3487,2.220446049250313e-16,0.0
3488,0.0,4.440892098500626e-16
3489,0.0,2.220446049250313e-16
3490,4.440892098500626e-16,0.0
3491,4.440892098500626e-16,0.0
3492,5.551115123125783e-17,0.0
3493,2.220446049250313e-16,7.719519468096792e-17
3494,2.220446049250313e-16,4.440892098500626e-16
3495,2.220446049250313e-16,0.0
3496,0.0,4.440892098500626e-16
3497,2.220446049250313e-16,1.1102230246251565e-16
3498,0.0,0.0
3499,1.942890293094024e-16,0.0
3500,4.440892098500626e-16,4.440892098500626e-16
3501,4.440892098500626e-16,0.0
3502,4.440892098500626e-16,0.0
3503,0.0,0.0
3504,2.220446049250313e-16,0.0
3505,0.0,4.440892098500626e-16
3506,0.0,0.0
3507,0.0,0.0
3508,0.0,4.440892098500626e-16
3509,1.1102230246251565e-16,2.220446049250313e-16
3510,4.440892098500626e-16,0.0
3511,0.0,0.0
3512,0.0,4.440892098500626e-16
3513,0.0,1.1102230246251565e-16
3514,0.0,0.0
3515,4.440892098500626e-16,2.220446049250313e-16
3516,1.1102230246251565e-16,6.661338147750939e-16
3517,0.0,0.0
3518,5.551115123125783e-17,0.0
3519,5.551115123125783e-17,1.1102230246251565e-16
3520,2.220446049250313e-16,1.1102230246251565e-16
3521,2.220446049250313e-16,2.220446049250313e-16
3522,4.440892098500626e-16,5.551115123125783e-16
3523,4.440892098500626e-16,8.881784197001252e-16
3524,0.0,0.0
3525,4.440892098500626e-16,4.440892098500626e-16
3526,2.220446049250313e-16,2.220446049250313e-16
3527,0.0,2.220446049250313e-16
3528,2.220446049250313e-16,0.0
3529,0.0,0.0
3530,2.220446049250313e-16,0.0
3531,1.1102230246251565e-16,8.326672684688674e-17
3532,0.0,0.0
3533,0.0,4.440892098500626e-16
3534,2.220446049250313e-16,2.220446049250313e-16
3535,1.1102230246251565e-16,2.7755575615628914e-16
3536,0.0,2.220446049250313e-16
3537,2.220446049250313e-16,4.440892098500626e-16
3538,0.0,0.0
3539,4.440892098500626e-16,0.0
3540,4.440892098500626e-16,0.0
3541,2.220446049250313e-16,0.0
3542,0.0,0.0
3543,1.1102230246251565e-16,2.220446049250313e-16
3544,2.220446049250313e-16,2.220446049250313e-16
3545,0.0,6.106226635438361e-16
3546,0.0,0.0
3547,8.881784197001252e-16,1.7763568394002505e-15
3548,5.551115123125783e-17,2.220446049250313e-16
3549,0.0,2.220446049250313e-16
3550,0.0,4.440892098500626e-16
3551,0.0,0.0
3552,2.220446049250313e-16,4.440892098500626e-16
3553,0.0,0.0
3554,0.0,4.440892098500626e-16
3555,0.0,4.440892098500626e-16
3556,0.0,0.0
3557,4.440892098500626e-16,4.440892098500626e-16
3558,0.0,0.0
3559,0.0,1.1102230246251565e-16
3560,1.1102230246251565e-16,0.0
3561,0.0,2.220446049250313e-16
3562,0.0,4.440892098500626e-16
3563,2.220446049250313e-16,1.1102230246251565e-16
3564,1.1102230246251565e-16,0.0
3565,0.0,0.0
3566,1.1102230246251565e-16,1.3877787807814457e-16
3567,0.0,4.440892098500626e-16
3568,4.440892098500626e-16,4.440892098500626e-16
3569,0.0,0.0
3570,8.326672684688674e-17,2.220446049250313e-16
3571,0.0,4.440892098500626e-16
3572,0.0,0.0
3573,0.0,0.0
3574,0.0,0.0
3575,0.0,2.220446049250313e-16
3576,4.440892098500626e-16,0.0
3577,0.0,0.0
3578,0.0,2.220446049250313e-16
3579,2.220446049250313e-16,2.220446049250313e-16
3580,0.0,0.0
3581,0.0,4.440892098500626e-16
3582,1.1102230246251565e-16,0.0
3583,4.440892098500626e-16,0.0
3584,5.551115123125783e-17,1.942890293094024e-16
3585,0.0,4.440892098500626e-16
3586,1.3877787807814457e-16,1.1102230246251565e-16
3587,2.220446049250313e-16,0.0
3588,0.0,2.220446049250313e-16
3589,2.220446049250313e-16,2.220446049250313e-16
3590,0.0,4.440892098500626e-16
3591,2.220446049250313e-16,0.0
3592,0.0,4.440892098500626e-16
3593,1.1102230246251565e-16,8.881784197001252e-16
3594,5.551115123125783e-17,1.1102230246251565e-16
3595,2.6020852139652106e-17,1.6653345369377348e-16
3596,0.0,0.0
3597,0.0,2.220446049250313e-16
3598,0.0,0.0
3599,0.0,0.0
3600,0.0,0.0
3601,2.220446049250313e-16,2.220446049250313e-16
3602,0.0,0.0
3603,0.0,0.0
3604,0.0,2.220446049250313e-16
3605,1.1102230246251565e-16,2.0816681711721685e-16
3606,0.0,0.0
3607,4.440892098500626e-16,0.0
3608,1.1102230246251565e-16,0.0
3609,4.440892098500626e-16,0.0
3610,2.220446049250313e-16,0.0
3611,2.7755575615628914e-17,1.1102230246251565e-16
3612,4.440892098500626e-16,1.1102230246251565e-16
3613,0.0,8.881784197001252e-16
3614,4.440892098500626e-16,0.0
3615,0.0,0.0
3616,0.0,0.0
3617,2.220446049250313e-16,2.220446049250313e-16
3618,2.220446049250313e-16,2.220446049250313e-16
3619,0.0,1.1102230246251565e-16
3620,0.0,0.0
3621,4.440892098500626e-16,0.0
3622,0.0,0.0
3623,1.1102230246251565e-16,2.5673907444456745e-16
3624,0.0,0.0
3625,0.0,1.1102230246251565e-16
3626,0.0,4.440892098500626e-16
3627,4.440892098500626e-16,0.0
3628,2.220446049250313e-16,2.220446049250313e-16
3629,0.0,4.440892098500626e-16
3630,2.220446049250313e-16,9.71445146547012e-17
3631,4.440892098500626e-16,4.440892098500626e-16
3632,0.0,1.1102230246251565e-16
3633,0.0,3.3306690738754696e-16
3634,4.440892098500626e-16,4.440892098500626e-16
3635,2.220446049250313e-16,2.220446049250313e-16
3636,1.1102230246251565e-16,2.220446049250313e-16
3637,4.440892098500626e-16,1.1102230246251565e-16
3638,0.0,2.220446049250313e-16
3639,1.1102230246251565e-16,1.1102230246251565e-16
3640,0.0,0.0
3641,2.220446049250313e-16,2.220446049250313e-16
3642,0.0,0.0
3643,0.0,1.3877787807814457e-16
3644,0.0,2.220446049250313e-16
3645,0.0,4.440892098500626e-16
3646,4.440892098500626e-16,0.0
3647,1.6653345369377348e-16,2.0816681711721685e-16
3648,0.0,0.0
3649,1.6653345369377348e-16,0.0
3650,9.71445146547012e-17,5.551115123125783e-17
3651,0.0,0.0
3652,8.881784197001252e-16,0.0
3653,0.0,0.0
3654,2.220446049250313e-16,0.0
3655,0.0,2.220446049250313e-16
3656,0.0,0.0
3657,2.220446049250313e-16,0.0
3658,1.1102230246251565e-16,7.28583859910259e-17
3659,0.0,8.881784197001252e-16
3660,4.440892098500626e-16,0.0
3661,4.440892098500626e-16,0.0
3662,4.440892098500626e-16,2.220446049250313e-16
3663,8.881784197001252e-16,0.0
3664,0.0,4.440892098500626e-16
3665,1.3183898417423734e-16,0.0
3666,0.0,4.440892098500626e-16
3667,0.0,0.0
3668,0.0,0.0
3669,4.440892098500626e-16,4.440892098500626e-16
3670,0.0,0.0
3671,0.0,0.0
3672,8.881784197001252e-16,8.881784197001252e-16
3673,1.1102230246251565e-16,1.6653345369377348e-16
3674,2.220446049250313e-16,8.881784197001252e-16
3675,2.220446049250313e-16,2.220446049250313e-16
3676,4.440892098500626e-16,4.440892098500626e-16
3677,0.0,4.440892098500626e-16
3678,0.0,4.440892098500626e-16
3679,4.440892098500626e-16,4.440892098500626e-16
3680,0.0,4.440892098500626e-16
3681,8.881784197001252e-16,0.0
3682,2.220446049250313e-16,8.881784197001252e-16
3683,1.4224732503009818e-16,5.551115123125783e-17
3684,4.440892098500626e-16,0.0
3685,0.0,0.0
3686,4.440892098500626e-16,0.0
3687,0.0,2.220446049250313e-16
3688,1.1102230246251565e-16,1.1102230246251565e-16
3689,3.3306690738754696e-16,2.220446049250313e-16
3690,0.0,2.220446049250313e-16
3691,0.0,8.881784197001252e-16
3692,2.220446049250313e-16,4.440892098500626e-16
3693,0.0,0.0
3694,2.220446049250313e-16,0.0
3695,1.1102230246251565e-16,1.1102230246251565e-16
3696,2.220446049250313e-16,4.440892098500626e-16
3697,4.440892098500626e-16,0.0
3698,0.0,0.0
3699,4.440892098500626e-16,4.440892098500626e-16
3700,0.0,0.0
3701,0.0,4.440892098500626e-16
3702,0.0,4.440892098500626e-16
3703,0.0,5.551115123125783e-16
3704,1.1102230246251565e-16,7.686993402922226e-17
3705,4.440892098500626e-16,0.0
3706,2.7755575615628914e-16,5.551115123125783e-17
3707,9.020562075079397e-17,1.1102230246251565e-16
3708,2.220446049250313e-16,4.440892098500626e-16
3709,0.0,0.0
3710,0.0,0.0
3711,0.0,0.0
3712,2.220446049250313e-16,4.440892098500626e-16
3713,0.0,4.440892098500626e-16
3714,4.440892098500626e-16,4.440892098500626e-16
3715,4.440892098500626e-16,4.440892098500626e-16
3716,2.220446049250313e-16,1.1102230246251565e-16
3717,0.0,0.0
3718,4.440892098500626e-16,0.0
3719,2.220446049250313e-16,0.0
3720,0.0,1.1102230246251565e-16
3721,4.440892098500626e-16,4.440892098500626e-16
3722,5.551115123125783e-17,2.7755575615628914e-17
3723,2.220446049250313e-16,0.0
3724,5.551115123125783e-17,0.0
3725,1.1102230246251565e-16,2.220446049250313e-16
3726,0.0,0.0
3727,0.0,0.0
3728,4.440892098500626e-16,0.0
3729,0.0,0.0
3730,1.1102230246251565e-16,4.440892098500626e-16
3731,0.0,2.220446049250313e-16
3732,4.440892098500626e-16,1.942890293094024e-16
3733,1.1102230246251565e-16,2.220446049250313e-16
3734,4.440892098500626e-16,4.440892098500626e-16
3735,5.551115123125783e-17,0.0
3736,0.0,8.881784197001252e-16
3737,4.163336342344337e-17,2.220446049250313e-16
3738,2.220446049250313e-16,2.220446049250313e-16
3739,4.440892098500626e-16,4.440892098500626e-16
3740,2.220446049250313e-16,2.220446049250313e-16
3741,0.0,4.440892098500626e-16
3742,2.1510571102112408e-16,1.3877787807814457e-16
3743,0.0,4.440892098500626e-16
3744,0.0,4.440892098500626e-16
3745,0.0,4.440892098500626e-16
3746,2.7755575615628914e-17,1.3877787807814457e-17
3747,1.1102230246251565e-16,2.220446049250313e-16
3748,2.220446049250313e-16,0.0
3749,4.440892098500626e-16,0.0
3750,2.220446049250313e-16,0.0
3751,0.0,8.881784197001252e-16
3752,0.0,0.0
3753,0.0,8.881784197001252e-16
3754,0.0,2.220446049250313e-16
3755,0.0,0.0
3756,2.220446049250313e-16,2.220446049250313e-16
3757,0.0,8.881784197001252e-16
3758,5.551115123125783e-17,3.885780586188048e-16
3759,0.0,1.3877787807814457e-16
3760,8.881784197001252e-16,0.0
3761,4.440892098500626e-16,4.440892098500626e-16
3762,0.0,4.440892098500626e-16
3763,0.0,6.661338147750939e-16
3764,0.0,0.0
3765,2.220446049250313e-16,2.220446049250313e-16
3766,0.0,1.5265566588595902e-16
3767,0.0,0.0
3768,4.440892098500626e-16,0.0
3769,0.0,2.7755575615628914e-16
3770,0.0,3.3306690738754696e-16
3771,1.1102230246251565e-16,5.551115123125783e-17
3772,0.0,0.0
3773,0.0,2.220446049250313e-16
3774,1.1102230246251565e-16,2.7755575615628914e-16
3775,4.163336342344337e-17,4.440892098500626e-16
3776,2.220446049250313e-16,1.1102230246251565e-16
3777,0.0,0.0
3778,0.0,4.440892098500626e-16
3779,0.0,0.0
3780,0.0,2.220446049250313e-16
3781,1.1102230246251565e-16,2.220446049250313e-16
3782,0.0,2.220446049250313e-16
3783,4.440892098500626e-16,0.0
