sample_index,lambda,second_order_error,third_order_error,fourth_order_error
87,0.05,0.00013256529562588604,2.485602114937757e-06,7.435944149314366e-08
87,0.1,0.0005197296944824126,2.0473896480854847e-05,1.1839550933256948e-06
87,0.2,0.0019877947117812322,0.0001730196520718652,1.8700120971687495e-05
88,0.025,1.6294144454989667e-05,3.371112359956685e-07,2.186128361669759e-09
88,0.05,6.650718399205113e-05,2.679051116102893e-06,3.5327798769690943e-08
88,0.1,0.00027645156396985393,2.1139032466047092e-05,5.759988529058235e-07
88,0.2,0.001185438534017938,0.00016418840800268286,9.5318425489474e-06
89,0.025,3.023730796025692e-07,2.796715943553796e-07,1.284611306218153e-12
89,0.05,9.102720219256177e-08,2.237151493611478e-06,2.1098445213141304e-10
89,0.1,8.57541211271573e-06,1.7888126895904133e-05,1.0772928549229732e-08
89,0.2,0.00010553251125178242,0.0001427833703845638,4.07828211090866e-07
90,0.025,1.0009473349448239e-05,2.2131979121597922e-07,9.493804353777335e-10
90,0.05,4.0915361173315956e-05,1.7627469403314056e-06,1.540643296271682e-08
90,0.1,0.00017058241488418502,1.3971957952246816e-05,2.5326903410616275e-07
90,0.2,0.0007359852806936851,0.00010954345296598778,4.258362924947079e-06
91,0.025,1.6820259532368542e-05,8.260835765439012e-09,5.971520916636663e-10
91,0.05,6.730924165980479e-05,6.124687339237322e-08,9.617029519959353e-09
91,0.1,0.0002694030307234252,4.1105157776166745e-07,1.5585964552311538e-07
91,0.2,0.0010779467743649296,1.9788577823032227e-06,2.5564320040166733e-06
92,0.025,1.33012611437857e-05,9.42445728038116e-08,8.639933993942472e-10
92,0.05,5.282118635628434e-05,7.608365100763084e-07,1.3791874834898077e-08
92,0.1,0.00020813217748669004,6.19591397875343e-06,2.1955689682561647e-07
92,0.2,0.000806029652550444,5.128271331132986e-05,3.471856655903882e-06
93,0.025,7.966761199032502e-06,2.7715353984048008e-08,3.171513884847599e-10
93,0.05,3.1975411660695174e-05,2.1922828048748233e-07,5.0317625066576e-09
93,0.1,0.00012873967587663515,1.714942355804383e-06,7.913798816261419e-08
93,0.2,0.000521229239258042,1.3130305174718915e-05,1.2223375770725742e-06
94,0.025,1.5148018188138046e-06,7.894402559438518e-08,1.5449092005681564e-10
94,0.05,6.373701939982324e-06,6.302707670768903e-07,2.517365094156787e-09
94,0.1,2.7994317426893733e-05,5.020592735244245e-06,4.171232217964338e-08
94,0.2,0.00013168118702727716,3.978628826062369e-05,7.121521987951684e-07
95,0.025,1.4400112161028211e-06,1.3450707214701652e-10,1.0570488928607347e-11
95,0.05,5.760497873819048e-06,9.910376408406307e-10,1.6958284776436017e-10
95,0.1,2.304458334084769e-05,6.555996245882767e-09,2.7289674964237065e-09
95,0.2,9.218222896101302e-05,3.011958255028091e-08,4.416012738817088e-08
96,0.025,1.0144989830485063e-05,1.6322256365941534e-07,9.951625773441108e-10
96,0.05,4.1224772472509e-05,1.2977034052133463e-06,1.603840463215711e-08
96,0.1,0.00016995802713999641,1.024975087082075e-05,2.601836079432762e-07
96,0.2,0.0007186443896273556,7.981128455064601e-05,4.268191279490491e-06
97,0.025,4.465432760059063e-06,3.315366808864795e-08,2.2771429186718706e-10
97,0.05,1.7992516365306077e-05,2.6339999731339603e-07,3.6510618972585007e-09
97,0.1,7.299422583850745e-05,2.0777603665922406e-06,5.864810731504022e-08
97,0.2,0.0002998122756444066,1.614641375685677e-05,9.448540344014766e-07
98,0.025,1.8352574624347362e-05,4.506937631432173e-08,1.1857224854749937e-09
98,0.05,7.358114697237489e-05,3.511259802357891e-07,1.891481014176799e-08
98,0.1,0.0002955796734216143,2.6595894530578867e-06,3.007368699833868e-07
98,0.2,0.0011906169419056145,1.8936606031402792e-05,4.746004552955152e-06
99,0.025,5.499867799407809e-06,4.717748854909942e-07,1.7876424784901701e-09
99,0.05,2.3871549555631866e-05,3.7591778997425607e-06,2.9322324124336774e-08
99,0.1,0.00011026578402251186,2.9816297399176683e-05,4.917043916474739e-07
99,0.2,0.0005557080136753267,0.00023391006718198604,8.553947144607221e-06
100,0.025,5.8786531896726224e-05,1.3696448736277844e-07,7.880437968843523e-09
100,0.05,0.00023563178159552445,1.0335119580151542e-06,1.252474446933327e-07
100,0.1,0.0009456869659277833,7.293887377773922e-06,1.976187844004995e-06
100,0.2,0.0037970518434114475,4.347952921140985e-05,3.0681072562904754e-05
101,0.025,5.772481183732858e-06,1.9286392247130912e-07,9.815577517446883e-11
101,0.05,2.2319459004008224e-05,1.5419214208084453e-06,1.7752051634234434e-09
101,0.1,8.313086777281264e-05,1.2314653926467911e-05,3.491908134173327e-08
101,0.2,0.00028374950587310016,9.803258092400818e-05,7.640031384481549e-07
102,0.025,2.0447120512120942e-05,1.3126339707542067e-07,1.9076254464955866e-11
102,0.05,8.126340264842657e-05,1.0501329883588761e-06,1.784217912303987e-10
102,0.1,0.0003208555925483525,8.398549998775429e-06,1.0865337518595197e-09
102,0.2,0.0012499555571740956,6.706101301444389e-05,1.3607924573277863e-07
103,0.025,5.488712199686052e-06,8.415551489004969e-08,5.370387468062177e-10
103,0.05,2.229572513740008e-05,6.774983982438254e-07,8.550589181144375e-09
103,0.1,9.195989652607817e-05,5.486989569397638e-06,1.3540709681292284e-07
103,0.2,0.0003908223299124991,4.493070208580474e-05,2.1180423051270214e-06
104,0.025,7.67633917320154e-06,5.543469622226738e-08,4.209592119330807e-10
104,0.05,3.092371168195163e-05,4.400937740345334e-07,6.75146921702563e-09
104,0.1,0.00012540072714523065,3.4662555135067663e-06,1.0850643256121728e-07
104,0.2,0.0005145865156107043,2.6848629083919828e-05,1.749466484457507e-06
105,0.025,3.531640156095861e-05,5.5839189133655154e-08,2.7282225228963952e-09
105,0.05,0.00014146739255772867,4.2514307041496835e-07,4.3396222892955194e-08
105,0.1,0.0005672313171177085,3.0623191684536755e-06,6.859951779680795e-07
105,0.2,0.0022759633401762125,1.928734837916557e-05,1.069916639220847e-05
106,0.025,3.922049642696157e-07,6.027410644898756e-08,1.1018556206332519e-10
106,0.05,1.8090008199328489e-06,4.812773886503363e-07,1.7969474172541133e-09
106,0.1,9.145666529389307e-06,3.8347728042661955e-06,2.98218842953446e-08
106,0.2,5.164969900758182e-05,3.0406124107082433e-05,5.106334013960101e-07
107,0.025,1.2796703398043618e-06,1.9234175779869744e-08,4.693678778977528e-11
107,0.05,5.195238818422876e-06,1.5349416229715196e-07,7.547383273909247e-10
107,0.1,2.138877590129873e-05,1.221797276851344e-06,1.2193928200510129e-08
107,0.2,9.034110367206472e-05,9.673189174219665e-06,1.987404661951686e-07
108,0.025,2.9606235846246776e-07,4.314188534193519e-09,6.22071838485283e-12
108,0.05,1.2014551401401397e-06,3.446246042704271e-08,1.0081356582869461e-10
108,0.1,4.942821820702603e-06,2.7485110182939865e-07,1.6550900580614147e-09
108,0.2,2.0856102145673516e-05,2.1842192701876373e-06,2.7830264925921e-08
109,0.025,1.8425490302398373e-05,3.311694973806567e-09,6.429888843584308e-10
109,0.05,7.37101359076231e-05,2.142147798034344e-08,1.0215992940487695e-08
109,0.1,0.0002948467959696943,9.193825101228015e-08,1.6116151624334663e-07
109,0.2,0.0011785386536740106,4.80777200717597e-07,2.5055753385960777e-06
110,0.025,2.0732428617914467e-06,3.9400208692863536e-08,1.5017140309048216e-10
110,0.05,8.451740713399936e-06,3.1637010097784746e-07,2.3698026319074472e-09
110,0.1,3.509033491398694e-05,2.5488524643263455e-06,3.6850077544947624e-08
110,0.2,0.00015081637070175902,2.065044090310969e-05,5.544218088307518e-07
111,0.025,2.1638234380325083e-05,1.0602560523986782e-08,1.423998530203363e-09
111,0.05,8.658380534193322e-05,7.327806270107651e-08,2.2934409690811286e-08
111,0.1,0.00034644010888006116,3.979997631325949e-07,3.717000159469963e-07
111,0.2,0.001384231461953156,6.302548544168118e-08,6.094572747195048e-06
112,0.025,5.168979285902209e-06,4.5371192164411767e-08,2.5593885344399325e-10
112,0.05,2.0492395019389154e-05,3.6500689282181753e-07,4.08486641734207e-09
112,0.1,8.04772124736175e-05,2.952395175254141e-06,6.501896393507067e-08
112,0.2,0.0003095910542788294,2.4127376316629423e-05,1.028366625993593e-06
113,0.025,8.753049217991027e-06,1.59505709196317e-08,2.7096114241231817e-10
113,0.05,3.507385185141931e-05,1.254572630227102e-07,4.314993584664251e-09
113,0.1,0.00014076336734725192,9.697889937210213e-07,6.838905891592972e-08
113,0.2,0.0005664065519739858,7.232238559917725e-06,1.0731858612333944e-06
114,0.025,2.679450305047293e-05,6.685037337583744e-08,1.153553752519798e-09
114,0.05,0.00010743594831012782,5.253376017255729e-07,1.869381535679615e-08
114,0.1,0.00043168796917120167,4.045526337606575e-06,3.0672499903849904e-07
114,0.2,0.001740234172002475,2.9664400668094615e-05,5.1536100250937356e-06
115,0.025,1.484846979954435e-07,1.896769291631628e-07,1.9438142762062682e-10
115,0.05,1.6616086287446485e-07,1.5188073715297068e-06,2.9469896592471123e-09
115,0.1,6.758204365339693e-06,1.2168790399953722e-05,4.190734496228865e-08
115,0.2,7.587405829712762e-05,9.751640243559068e-05,5.013379956661512e-07
116,0.025,3.0189821798587424e-06,1.96536720231677e-08,1.0488626633886611e-10
116,0.05,1.2153701685724272e-05,1.563876544929954e-07,1.6808117120348243e-09
116,0.1,4.922683242558623e-05,1.237576300605614e-06,2.6971429090139054e-08
116,0.2,0.00020163965510622273,9.682630606355769e-06,4.337512309882108e-07
117,0.025,8.370929607787181e-06,3.4741984997199715e-07,1.1425420332056291e-10
117,0.05,3.487204700633462e-05,2.778007975060004e-06,2.2648583425377566e-09
117,0.1,0.00015056811624955535,2.2191960124443022e-05,5.022254277731175e-08
117,0.2,0.0006901923640910135,0.00017668773959056416,1.2497217472262623e-06
118,0.025,2.127321595296605e-05,1.1733280730341633e-07,1.0329440636169807e-09
118,0.05,8.46152589157323e-05,9.469361253733322e-07,1.6537219427181782e-08
118,0.1,0.00033454071236135863,7.708067803063878e-06,2.64876555577942e-07
118,0.2,0.0013052052228961775,6.378989776156807e-05,4.244367781763847e-06
119,0.025,4.469585154348588e-06,2.919622904551389e-08,9.901462982853104e-11
119,0.05,1.776076455532738e-05,2.3436097824902635e-07,1.5832629790546449e-09
119,0.1,7.00929689241847e-05,1.8875332100931619e-06,2.531148793338822e-08
119,0.2,0.0002726199006027885,1.5302107934350717e-05,4.043341570170167e-07
120,0.025,2.115229953647546e-05,1.0698358331173718e-07,1.6436841054900952e-09
120,0.05,8.416811870787244e-05,8.690137712624724e-07,2.6294577598617863e-08
120,0.1,0.00033298638827322646,7.162141643340947e-06,4.20388094016233e-07
120,0.2,0.0012999566013841835,6.0637518282058434e-05,6.703489887460723e-06
121,0.025,1.6186973348097933e-05,6.192219714762359e-08,9.163000913581243e-10
121,0.05,6.498826174172745e-05,4.88057137870701e-07,1.4650839819108086e-08
121,0.1,0.00026178845922214533,3.787640806773851e-06,2.3402301485564436e-07
121,0.2,0.0010604491439416552,2.8445870280113805e-05,3.7274402930886907e-06
122,0.025,2.4139518407684246e-05,7.020740444563245e-08,1.0551496065769328e-09
122,0.05,9.683020268200226e-05,5.529586690200539e-07,1.7141763314354463e-08
122,0.1,0.0003893871485203815,4.278172468424879e-06,2.826309901393653e-07
122,0.2,0.0015721294054035773,3.169350119572312e-05,4.792926472846348e-06
123,0.025,8.470010524896932e-06,1.718401386879842e-07,5.901080873949027e-10
123,0.05,3.318810596167343e-05,1.3792966926939876e-06,9.296447875395408e-09
123,0.1,0.00012716558125602795,1.1104029361427847e-05,1.4402740292074334e-07
123,0.2,0.0004632488129436077,8.98296295262363e-05,2.1496138582211e-06
124,0.025,3.7340509216193807e-06,2.7737684080153535e-08,5.686683207661858e-10
124,0.05,1.4820949274380046e-05,2.2620514840421269e-07,8.853022315236103e-09
124,0.1,5.831607831954799e-05,1.8725393716167993e-06,1.337223629188644e-07
124,0.2,0.00022496098666563435,1.5793484099024813e-05,1.882948029413578e-06
125,0.025,2.1531268084851174e-05,1.4081032190249587e-07,1.2253682513119202e-09
125,0.05,8.55521017118499e-05,1.136211915053753e-06,1.9532286010814914e-08
125,0.1,0.00033750977083646383,9.243483671150798e-06,3.1004663875178196e-07
125,0.2,0.001310670916286505,7.634210174400913e-05,4.8746054849280185e-06
126,0.025,5.240700718611713e-06,9.124995481446518e-09,1.3547341026765025e-10
126,0.05,2.099822259787887e-05,7.191970530229241e-08,2.164045720398633e-09
126,0.1,8.42633768903811e-05,5.581653201303105e-07,3.4504687940195566e-08
126,0.2,0.0003390142292378773,4.193382956763081e-06,5.479771079119899e-07
127,0.025,3.09740995009522e-06,7.848844772728736e-08,1.7753096215322728e-10
127,0.05,1.2702124518010338e-05,6.264385085247293e-07,2.8893210046732065e-09
127,0.1,5.3289597648886744e-05,4.986853610923492e-06,4.776902533254468e-08
127,0.2,0.00023267559928219494,3.9464623130335e-05,8.123579597271724e-07
128,0.025,1.5896770711398833e-05,2.803039461651835e-08,5.025168614558595e-10
128,0.05,6.347079757906826e-05,2.2840684488212304e-07,8.18382278611196e-09
128,0.1,0.00025289942981415736,1.8973878816996859e-06,1.3560370493159724e-07
128,0.2,0.001002770163241573,1.6417107541910614e-05,2.3228341275993714e-06
129,0.025,1.4454368053848365e-05,1.4741681286789543e-07,1.3996595132903522e-09
129,0.05,5.839587924580392e-05,1.168074281854281e-06,2.2457497222960754e-08
129,0.1,0.0002380743165878857,9.16309673208715e-06,3.6115750050302875e-07
129,0.2,0.0009860128124211387,7.03679329979584e-05,5.826100862721395e-06
130,0.025,9.776969069341668e-07,5.659237842237097e-08,1.4846290863346212e-11
130,0.05,4.137522200575727e-06,4.5310408652854406e-07,4.838295875053689e-10
130,0.1,1.8374237036433705e-05,3.6365645802172164e-06,1.5602524605640156e-08
130,0.2,8.841690452238149e-05,2.9466214697460025e-05,4.985182526229259e-07
131,0.025,1.099764353046373e-05,4.5434509474140405e-08,4.3380812830839943e-10
131,0.05,4.380535728883833e-05,3.6695487089233314e-07,6.949260090982623e-09
131,0.1,0.00017369777699662026,2.9914716423024013e-06,1.1142675588465822e-07
131,0.2,0.0006819276320059256,2.4829362549758094e-05,1.789003458395333e-06
132,0.025,2.649386284300781e-05,7.776984706497903e-07,5.769484279216641e-09
132,0.05,0.00010281986069793358,6.266384556641302e-06,9.095266578773575e-08
132,0.1,0.000385531408014117,5.08135730042103e-05,1.4101178773540113e-06
132,0.2,0.0013291309346330216,0.0004162489894402599,2.1021348425409592e-05
133,0.025,1.2798272902569963e-06,5.53204383968442e-07,7.558365044957327e-11
133,0.05,7.330563210894425e-06,4.42407158585123e-06,2.168154766835073e-09
133,0.1,4.697059333702569e-05,3.534462683696393e-05,6.529108831365704e-08
133,0.2,0.00032776951502522245,0.00028126564902508644,2.013694377245301e-06
134,0.025,2.2588277938051515e-05,2.005239797542302e-07,1.6014947701314952e-09
134,0.05,9.114224321415954e-05,1.5912273809703947e-06,2.5776415224498805e-08
134,0.1,0.0003707230102660275,1.2518946933159913e-05,4.1708343617719024e-07
134,0.2,0.001529496196694069,9.667994336270969e-05,6.808299592098166e-06
135,0.025,6.169402269606827e-08,2.2269763144677768e-08,1.0378226056317885e-11
135,0.05,3.359327135632473e-07,1.7823567538544083e-07,1.605960919803806e-10
135,0.1,2.057780094238959e-06,1.4269919415277332e-06,2.3913070690273486e-09
135,0.2,1.3952477541018249e-05,1.142932493014559e-05,3.2519854559209804e-08
136,0.025,1.0627296507248474e-06,1.1666263483034456e-08,9.65224289384281e-11
136,0.05,4.296811638881959e-06,9.255808994246273e-08,1.5441973255647667e-09
136,0.1,1.7545129906565426e-05,7.281157108074421e-07,2.4702587364533457e-08
136,0.2,7.289582968281194e-05,5.627772899807759e-06,3.94773485512534e-07
137,0.025,1.0572844068350296e-05,5.035642715311983e-08,7.636355506268622e-10
137,0.05,4.248671830829609e-05,3.9676774350044797e-07,1.2192758129525583e-08
137,0.1,0.0001714372741349196,3.0774718757439756e-06,1.9421213728193498e-07
137,0.2,0.0006965367362513422,2.3097527214648375e-05,3.0759448895606445e-06
138,0.025,6.4987460380860895e-06,1.3132411325056381e-08,6.017684128778455e-10
138,0.05,2.6042716268381838e-05,1.0026176136546106e-07,9.611676621279486e-09
138,0.1,0.00010449558995317965,7.257719251141381e-07,1.5321557883529735e-07
138,0.2,0.000419680235885983,4.600963773693234e-06,2.4309362579022498e-06
139,0.025,2.4394409749470963e-05,2.7779361604952924e-07,1.144389359317155e-09
139,0.05,9.869745177759973e-05,2.2309872439174594e-06,1.7793430392293308e-08
139,0.1,0.0004038389540214696,1.797309588673357e-05,2.6754537853918015e-07
139,0.2,0.0016888001411730774,0.00014533670863414727,3.692304568578275e-06
140,0.025,4.238799374966379e-05,1.6750581681500114e-07,1.5513196768845994e-09
140,0.05,0.00016887002760156838,1.3519706643472067e-06,2.4334687242708042e-08
140,0.1,0.0006698928444380733,1.0995148625589021e-05,3.7406080875303227e-07
140,0.2,0.0026330698644255676,9.048210782908184e-05,5.513405294393925e-06
141,0.025,4.411326281678063e-06,7.388484968284814e-08,3.2890168366606076e-10
141,0.05,1.7347158678432395e-05,5.93685847039005e-07,5.238263073303884e-09
141,0.1,6.697279211287377e-05,4.790585989039586e-06,8.300531734173333e-08
141,0.2,0.0002480925934823519,3.896091892532927e-05,1.3002735517464448e-06
142,0.025,3.279672638302478e-05,5.916849984575687e-07,6.104614405991193e-09
142,0.05,0.00012877207759687953,4.781567929051586e-06,9.692485663896633e-08
142,0.1,0.0004952121639707416,3.9002418132982886e-05,1.5252735536853967e-06
142,0.2,0.0018135498172648645,0.00032330851115003334,2.349135451563955e-05
143,0.025,9.373217956243352e-07,4.040246137648751e-09,1.4834355965831492e-11
143,0.05,3.7653291848904757e-06,3.220298699924129e-08,2.376571717199738e-10
143,0.1,1.5188218410344678e-05,2.557136188907627e-07,3.811534365905089e-09
143,0.2,6.174496927344175e-05,2.0149501075428233e-06,6.125111831623009e-08
144,0.025,4.322139390930402e-06,1.683286543485707e-08,2.045894183233532e-10
144,0.05,1.7354254675944203e-05,1.3302857396375878e-07,3.2710648599498793e-09
144,0.1,6.992305264902181e-05,1.0381482410998146e-06,5.2248869488553604e-08
144,0.2,0.00028343018402831807,7.890566396629231e-06,8.326104880777146e-07
145,0.025,1.5101302108244674e-06,7.484589736872493e-08,7.124729139995623e-10
145,0.05,5.735494961606191e-06,6.044094711943337e-07,1.1342075473264046e-08
145,0.1,2.0435485789394026e-05,4.924131941780319e-06,1.7959277592849432e-07
145,0.2,6.067183475949589e-05,4.0766636165201486e-05,2.8103228383313805e-06
146,0.025,1.950724786398128e-06,3.6039379772145885e-08,2.0272757084160986e-10
146,0.05,7.94542923120145e-06,2.866876046836442e-07,3.249254115766931e-09
146,0.1,3.2902304907864166e-05,2.2673384017651843e-06,5.21564686162268e-08
146,0.2,0.00014025697973110707,1.7717113706738896e-05,8.388452562985149e-07
147,0.025,1.0868285048384885e-06,1.541001894977967e-07,9.061747185956648e-11
147,0.05,4.964352838213171e-06,1.2334395768504036e-06,1.3630006290288321e-09
147,0.1,2.4799265893729605e-05,9.875612848278537e-06,1.9000238500599398e-08
147,0.2,0.00013876034883999327,7.906573665818987e-05,2.128357799724423e-07
148,0.025,2.360903233439293e-06,6.536462327649817e-08,1.390995651995297e-10
148,0.05,9.703924476398007e-06,5.217700357607047e-07,2.259746965938003e-09
148,0.1,4.0883622923336416e-05,4.155005160780267e-06,3.723310105369082e-08
148,0.2,0.00017982303064320582,3.29085595929951e-05,6.293465016626865e-07
149,0.025,2.130022141971777e-05,5.784184598511821e-07,4.237662665218522e-09
149,0.05,8.285415780134864e-05,4.660401716927165e-06,6.695533960598965e-08
149,0.1,0.00031226753997093404,3.7790698102224685e-05,1.0431270835442596e-06
