sample_index,n,group_count,effective_score_error,partition_weight_error
3165,9,5,1.1102230246251565e-16,2.220446049250313e-16
3166,12,4,4.440892098500626e-16,8.881784197001252e-16
3167,49,5,0.0,4.440892098500626e-16
3168,80,5,0.0,0.0
3169,17,9,0.0,4.440892098500626e-16
3170,11,9,2.7755575615628914e-16,2.220446049250313e-16
3171,27,10,2.220446049250313e-16,4.440892098500626e-16
3172,31,6,0.0,0.0
3173,36,7,0.0,0.0
3174,39,8,1.1102230246251565e-16,0.0
3175,54,4,2.220446049250313e-16,0.0
3176,40,5,1.1102230246251565e-16,4.440892098500626e-16
3177,77,2,2.220446049250313e-16,0.0
3178,72,2,1.1102230246251565e-16,0.0
3179,79,2,1.6653345369377348e-16,0.0
3180,50,3,0.0,0.0
3181,33,3,0.0,0.0
3182,20,5,2.220446049250313e-16,4.440892098500626e-16
3183,7,3,8.326672684688674e-17,0.0
3184,47,5,0.0,1.7763568394002505e-15
3185,33,10,2.220446049250313e-16,0.0
3186,36,10,2.7755575615628914e-16,0.0
3187,79,8,2.220446049250313e-16,0.0
3188,61,4,2.7755575615628914e-16,4.440892098500626e-16
3189,17,8,2.220446049250313e-16,0.0
3190,78,8,0.0,4.440892098500626e-16
3191,75,5,2.220446049250313e-16,0.0
3192,77,3,0.0,4.440892098500626e-16
3193,63,3,0.0,8.881784197001252e-16
3194,22,7,1.1102230246251565e-16,2.220446049250313e-16
3195,6,4,0.0,4.440892098500626e-16
3196,31,9,3.3306690738754696e-16,0.0
3197,47,3,2.220446049250313e-16,4.440892098500626e-16
3198,67,7,2.220446049250313e-16,1.7763568394002505e-15
3199,53,8,3.3306690738754696e-16,0.0
3200,67,4,3.3306690738754696e-16,4.440892098500626e-16
3201,30,3,0.0,4.440892098500626e-16
3202,25,3,2.220446049250313e-16,1.3322676295501878e-15
3203,43,8,3.3306690738754696e-16,4.440892098500626e-16
3204,19,8,0.0,0.0
3205,78,3,2.220446049250313e-16,0.0
3206,56,4,2.220446049250313e-16,1.7763568394002505e-15
3207,36,9,0.0,4.440892098500626e-16
3208,37,2,0.0,4.440892098500626e-16
3209,55,9,3.3306690738754696e-16,2.220446049250313e-16
3210,11,2,1.1102230246251565e-16,4.440892098500626e-16
3211,76,10,2.220446049250313e-16,0.0
3212,47,9,3.3306690738754696e-16,4.440892098500626e-16
3213,70,6,2.220446049250313e-16,4.440892098500626e-16
3214,61,3,4.440892098500626e-16,8.881784197001252e-16
3215,68,4,6.661338147750939e-16,1.3322676295501878e-15
3216,8,2,4.440892098500626e-16,1.7763568394002505e-15
3217,58,3,0.0,8.881784197001252e-16
3218,78,2,3.3306690738754696e-16,4.440892098500626e-16
3219,14,4,1.1102230246251565e-16,2.220446049250313e-16
3220,18,2,0.0,0.0
3221,61,10,0.0,0.0
3222,80,3,0.0,0.0
3223,70,4,1.1102230246251565e-16,4.440892098500626e-16
3224,41,5,2.220446049250313e-16,0.0
3225,59,6,2.220446049250313e-16,4.440892098500626e-16
3226,75,4,1.1102230246251565e-16,8.881784197001252e-16
3227,47,2,0.0,4.440892098500626e-16
3228,19,2,1.1102230246251565e-16,2.220446049250313e-16
3229,70,2,4.440892098500626e-16,8.881784197001252e-16
3230,70,10,2.220446049250313e-16,0.0
3231,27,5,2.220446049250313e-16,0.0
3232,46,2,2.220446049250313e-16,8.881784197001252e-16
3233,45,10,2.220446049250313e-16,4.440892098500626e-16
3234,61,10,2.220446049250313e-16,0.0
3235,11,6,0.0,2.6645352591003757e-15
3236,31,2,1.1102230246251565e-16,8.881784197001252e-16
3237,21,7,1.1102230246251565e-16,4.440892098500626e-16
3238,28,2,2.220446049250313e-16,4.440892098500626e-16
3239,23,5,4.440892098500626e-16,4.440892098500626e-16
3240,76,7,6.661338147750939e-16,2.6645352591003757e-15
3241,17,3,5.551115123125783e-17,2.220446049250313e-16
3242,49,10,4.440892098500626e-16,8.881784197001252e-16
3243,26,8,0.0,0.0
3244,36,9,2.220446049250313e-16,4.440892098500626e-16
3245,55,7,2.220446049250313e-16,2.6645352591003757e-15
3246,78,4,1.1102230246251565e-16,0.0
3247,35,7,0.0,1.7763568394002505e-15
3248,27,5,0.0,0.0
3249,76,4,2.220446049250313e-16,0.0
3250,33,7,0.0,8.881784197001252e-16
3251,10,2,0.0,8.881784197001252e-16
3252,16,10,2.220446049250313e-16,0.0
3253,70,7,0.0,8.881784197001252e-16
3254,28,6,0.0,4.440892098500626e-16
3255,13,10,0.0,0.0
3256,36,7,2.220446049250313e-16,0.0
3257,16,9,3.3306690738754696e-16,0.0
3258,65,5,0.0,4.440892098500626e-16
3259,7,3,1.1102230246251565e-16,8.881784197001252e-16
3260,63,5,4.440892098500626e-16,4.440892098500626e-16
3261,35,2,6.661338147750939e-16,1.7763568394002505e-15
3262,76,3,1.1102230246251565e-16,8.881784197001252e-16
3263,28,8,1.1102230246251565e-16,0.0
3264,78,2,0.0,4.440892098500626e-16
3265,30,8,8.326672684688674e-17,4.440892098500626e-16
3266,26,6,1.1102230246251565e-16,8.881784197001252e-16
3267,49,6,6.661338147750939e-16,1.7763568394002505e-15
3268,69,10,0.0,8.881784197001252e-16
3269,35,3,0.0,0.0
3270,70,5,2.220446049250313e-16,8.881784197001252e-16
3271,7,6,2.220446049250313e-16,1.1102230246251565e-16
3272,55,3,1.1102230246251565e-16,2.220446049250313e-16
3273,33,7,1.6653345369377348e-16,0.0
3274,30,8,0.0,4.440892098500626e-16
3275,61,7,0.0,0.0
3276,44,7,2.220446049250313e-16,0.0
3277,75,4,0.0,8.881784197001252e-16
3278,50,8,3.3306690738754696e-16,2.220446049250313e-16
3279,74,3,2.220446049250313e-16,4.440892098500626e-16
3280,20,4,2.220446049250313e-16,0.0
3281,65,8,2.220446049250313e-16,4.440892098500626e-16
3282,58,6,3.3306690738754696e-16,4.440892098500626e-16
3283,49,3,1.1102230246251565e-16,0.0
3284,60,7,0.0,0.0
3285,59,9,2.220446049250313e-16,0.0
3286,15,8,0.0,8.881784197001252e-16
3287,72,6,3.3306690738754696e-16,0.0
3288,18,6,8.326672684688674e-17,0.0
3289,25,7,0.0,0.0
3290,62,10,1.6653345369377348e-16,2.220446049250313e-16
3291,67,7,1.1102230246251565e-16,0.0
3292,55,5,2.220446049250313e-16,4.440892098500626e-16
3293,39,5,2.7755575615628914e-16,2.220446049250313e-16
3294,24,5,0.0,0.0
3295,70,10,0.0,0.0
3296,60,9,1.1102230246251565e-16,0.0
3297,68,7,4.440892098500626e-16,1.7763568394002505e-15
3298,58,10,4.440892098500626e-16,8.881784197001252e-16
3299,21,2,2.7755575615628914e-16,4.440892098500626e-16
3300,15,6,2.220446049250313e-16,0.0
3301,46,5,0.0,8.881784197001252e-16
3302,8,6,0.0,0.0
3303,28,9,2.220446049250313e-16,0.0
3304,46,10,4.440892098500626e-16,0.0
3305,40,10,2.220446049250313e-16,0.0
3306,16,5,1.1102230246251565e-16,0.0
3307,57,3,3.3306690738754696e-16,0.0
3308,11,4,2.7755575615628914e-16,2.220446049250313e-16
3309,66,4,0.0,0.0
3310,22,7,1.1102230246251565e-16,4.440892098500626e-16
3311,59,6,1.1102230246251565e-16,0.0
3312,22,9,0.0,0.0
3313,6,6,8.326672684688674e-17,0.0
3314,11,5,0.0,0.0
3315,73,6,2.220446049250313e-16,0.0
3316,39,7,2.220446049250313e-16,8.881784197001252e-16
3317,11,10,8.326672684688674e-17,0.0
3318,56,3,0.0,0.0
3319,30,10,0.0,0.0
3320,37,6,0.0,4.440892098500626e-16
3321,74,5,2.220446049250313e-16,1.7763568394002505e-15
3322,37,9,0.0,0.0
3323,74,6,1.1102230246251565e-16,8.881784197001252e-16
3324,50,10,0.0,4.440892098500626e-16
3325,75,6,0.0,8.881784197001252e-16
3326,26,9,3.3306690738754696e-16,0.0
3327,76,3,0.0,0.0
3328,62,2,2.7755575615628914e-16,4.440892098500626e-16
3329,27,6,4.440892098500626e-16,8.881784197001252e-16
3330,61,8,0.0,8.881784197001252e-16
3331,6,6,0.0,8.881784197001252e-16
3332,15,7,1.1102230246251565e-16,4.440892098500626e-16
3333,74,9,0.0,0.0
3334,79,8,0.0,0.0
3335,50,3,0.0,4.440892098500626e-16
3336,7,6,3.434752482434078e-16,0.0
3337,10,3,0.0,1.3322676295501878e-15
3338,51,9,6.661338147750939e-16,8.881784197001252e-16
3339,54,4,1.1102230246251565e-16,0.0
3340,51,4,0.0,4.440892098500626e-16
3341,8,2,4.440892098500626e-16,1.7763568394002505e-15
3342,42,8,0.0,2.220446049250313e-16
3343,63,4,3.3306690738754696e-16,8.881784197001252e-16
3344,76,10,1.1102230246251565e-16,2.220446049250313e-16
3345,47,8,2.220446049250313e-16,0.0
3346,64,10,1.1102230246251565e-16,4.440892098500626e-16
3347,47,3,0.0,4.440892098500626e-16
3348,64,2,0.0,0.0
3349,35,2,0.0,0.0
3350,8,7,2.220446049250313e-16,4.440892098500626e-16
3351,14,5,1.1102230246251565e-16,8.881784197001252e-16
3352,14,9,3.3306690738754696e-16,0.0
3353,28,10,3.3306690738754696e-16,4.440892098500626e-16
3354,43,2,0.0,8.881784197001252e-16
3355,34,7,1.6653345369377348e-16,0.0
3356,33,9,8.326672684688674e-17,2.220446049250313e-16
3357,62,7,1.1102230246251565e-16,8.881784197001252e-16
3358,15,9,0.0,0.0
3359,46,5,2.220446049250313e-16,1.3322676295501878e-15
3360,8,8,2.220446049250313e-16,0.0
3361,7,2,1.1102230246251565e-16,0.0
3362,25,3,0.0,2.220446049250313e-16
3363,10,3,3.3306690738754696e-16,4.440892098500626e-16
3364,15,4,3.3306690738754696e-16,0.0
3365,5,4,8.326672684688674e-17,0.0
3366,52,3,1.6653345369377348e-16,2.220446049250313e-16
3367,14,4,2.220446049250313e-16,0.0
3368,69,5,1.1102230246251565e-16,4.440892098500626e-16
3369,71,8,3.3306690738754696e-16,0.0
3370,35,8,1.6653345369377348e-16,4.440892098500626e-16
3371,49,10,2.220446049250313e-16,4.440892098500626e-16
3372,35,5,4.163336342344337e-17,0.0
3373,77,7,0.0,4.440892098500626e-16
3374,60,10,0.0,4.440892098500626e-16
3375,80,2,0.0,4.440892098500626e-16
3376,40,9,1.6653345369377348e-16,4.440892098500626e-16
3377,60,9,1.1102230246251565e-16,4.440892098500626e-16
3378,15,5,4.440892098500626e-16,8.881784197001252e-16
3379,78,2,0.0,0.0
3380,51,4,1.1102230246251565e-16,0.0
3381,56,7,4.440892098500626e-16,0.0
3382,10,4,0.0,0.0
3383,79,5,2.220446049250313e-16,0.0
3384,69,8,1.1102230246251565e-16,4.440892098500626e-16
3385,24,2,1.1102230246251565e-16,4.440892098500626e-16
3386,53,7,0.0,4.440892098500626e-16
3387,32,2,5.551115123125783e-17,2.220446049250313e-16
3388,15,8,0.0,0.0
3389,30,6,2.220446049250313e-16,4.440892098500626e-16
3390,9,5,2.220446049250313e-16,0.0
3391,57,4,0.0,4.440892098500626e-16
3392,9,9,2.220446049250313e-16,0.0
3393,46,3,0.0,8.881784197001252e-16
3394,48,4,0.0,4.440892098500626e-16
3395,63,9,2.220446049250313e-16,4.440892098500626e-16
3396,29,6,1.1102230246251565e-16,8.881784197001252e-16
3397,17,7,2.220446049250313e-16,1.3322676295501878e-15
3398,41,8,2.220446049250313e-16,0.0
3399,43,5,2.220446049250313e-16,0.0
3400,80,9,0.0,4.440892098500626e-16
3401,54,3,0.0,4.440892098500626e-16
3402,10,6,1.1102230246251565e-16,0.0
3403,79,3,1.1102230246251565e-16,4.440892098500626e-16
3404,59,4,4.440892098500626e-16,0.0
3405,68,7,3.3306690738754696e-16,0.0
3406,50,6,2.7755575615628914e-16,6.661338147750939e-16
3407,29,9,0.0,1.7763568394002505e-15
3408,17,10,0.0,4.440892098500626e-16
3409,21,7,0.0,0.0
3410,40,8,1.1102230246251565e-16,0.0
3411,25,7,1.1102230246251565e-16,8.881784197001252e-16
3412,5,5,0.0,4.440892098500626e-16
3413,29,8,1.6653345369377348e-16,2.220446049250313e-16
3414,34,8,0.0,0.0
3415,76,2,2.220446049250313e-16,1.3322676295501878e-15
3416,44,4,2.220446049250313e-16,4.440892098500626e-16
3417,58,4,4.440892098500626e-16,0.0
3418,75,9,2.220446049250313e-16,8.881784197001252e-16
3419,61,9,0.0,4.440892098500626e-16
3420,32,3,1.1102230246251565e-16,0.0
3421,75,3,2.220446049250313e-16,4.440892098500626e-16
3422,23,10,2.220446049250313e-16,4.440892098500626e-16
3423,10,6,2.220446049250313e-16,4.440892098500626e-16
3424,73,9,2.220446049250313e-16,4.440892098500626e-16
3425,43,5,0.0,0.0
3426,23,5,2.220446049250313e-16,8.881784197001252e-16
3427,49,10,1.1102230246251565e-16,0.0
3428,21,3,2.220446049250313e-16,4.440892098500626e-16
3429,65,2,1.1102230246251565e-16,4.440892098500626e-16
3430,73,4,0.0,0.0
3431,56,9,1.1102230246251565e-16,4.440892098500626e-16
3432,67,6,0.0,1.7763568394002505e-15
3433,27,7,2.220446049250313e-16,8.881784197001252e-16
3434,6,4,5.551115123125783e-17,2.220446049250313e-16
3435,74,10,0.0,4.440892098500626e-16
3436,39,2,1.1102230246251565e-16,8.881784197001252e-16
3437,32,3,0.0,0.0
3438,22,6,1.1102230246251565e-16,8.881784197001252e-16
3439,34,7,3.3306690738754696e-16,4.440892098500626e-16
3440,49,10,0.0,0.0
3441,50,7,0.0,4.440892098500626e-16
3442,32,7,0.0,4.440892098500626e-16
3443,22,9,1.700029006457271e-16,0.0
3444,13,6,0.0,8.881784197001252e-16
3445,75,10,0.0,0.0
3446,54,3,2.220446049250313e-16,4.440892098500626e-16
3447,40,6,0.0,4.440892098500626e-16
3448,41,10,0.0,0.0
3449,47,2,3.3306690738754696e-16,4.440892098500626e-16
3450,78,3,1.1102230246251565e-16,4.440892098500626e-16
3451,52,3,0.0,0.0
3452,15,10,2.220446049250313e-16,1.7763568394002505e-15
3453,14,6,2.220446049250313e-16,0.0
3454,20,5,0.0,4.440892098500626e-16
3455,31,9,0.0,1.7763568394002505e-15
3456,43,10,2.220446049250313e-16,0.0
3457,7,4,3.3306690738754696e-16,0.0
3458,34,10,0.0,4.440892098500626e-16
3459,70,8,0.0,8.881784197001252e-16
3460,22,3,1.1102230246251565e-16,0.0
3461,50,7,3.3306690738754696e-16,4.440892098500626e-16
3462,35,2,0.0,8.881784197001252e-16
3463,71,9,2.220446049250313e-16,8.881784197001252e-16
3464,80,10,2.220446049250313e-16,0.0
3465,9,7,0.0,6.661338147750939e-16
3466,50,5,0.0,0.0
3467,35,2,2.220446049250313e-16,8.881784197001252e-16
3468,29,10,0.0,4.440892098500626e-16
3469,37,7,2.220446049250313e-16,8.881784197001252e-16
3470,40,7,2.220446049250313e-16,1.3322676295501878e-15
3471,59,9,0.0,3.552713678800501e-15
3472,61,10,1.6653345369377348e-16,2.220446049250313e-16
3473,12,4,2.220446049250313e-16,0.0
3474,43,7,2.220446049250313e-16,1.7763568394002505e-15
3475,71,4,1.1102230246251565e-16,1.3322676295501878e-15
3476,15,6,0.0,4.440892098500626e-16
3477,43,2,2.220446049250313e-16,8.881784197001252e-16
3478,11,9,4.440892098500626e-16,1.7763568394002505e-15
3479,21,8,2.220446049250313e-16,0.0
3480,52,6,1.1102230246251565e-16,0.0
3481,45,3,0.0,4.440892098500626e-16
3482,49,3,0.0,4.440892098500626e-16
3483,62,2,0.0,0.0
3484,7,2,0.0,2.220446049250313e-16
3485,62,8,0.0,4.440892098500626e-16
3486,65,6,1.1102230246251565e-16,8.881784197001252e-16
3487,47,4,1.1102230246251565e-16,8.881784197001252e-16
3488,32,3,0.0,8.881784197001252e-16
3489,13,3,1.6653345369377348e-16,1.1102230246251565e-16
3490,64,8,0.0,4.440892098500626e-16
3491,8,4,2.220446049250313e-16,4.440892098500626e-16
3492,52,6,4.440892098500626e-16,0.0
3493,20,10,1.6653345369377348e-16,1.1102230246251565e-16
3494,61,2,1.1102230246251565e-16,2.220446049250313e-16
3495,32,5,3.3306690738754696e-16,0.0
3496,55,4,3.3306690738754696e-16,0.0
3497,19,7,1.6653345369377348e-16,0.0
3498,63,3,0.0,8.881784197001252e-16
3499,63,2,2.220446049250313e-16,4.440892098500626e-16
3500,8,4,0.0,0.0
3501,46,2,2.220446049250313e-16,0.0
3502,21,9,1.1102230246251565e-16,2.220446049250313e-16
3503,59,9,0.0,4.440892098500626e-16
3504,44,6,0.0,0.0
3505,55,10,1.1102230246251565e-16,4.440892098500626e-16
3506,11,7,8.326672684688674e-17,2.220446049250313e-16
3507,67,4,0.0,0.0
3508,69,5,4.440892098500626e-16,0.0
3509,36,5,0.0,0.0
3510,78,8,1.1102230246251565e-16,0.0
3511,17,6,2.220446049250313e-16,4.440892098500626e-16
3512,16,8,0.0,4.440892098500626e-16
3513,72,10,4.440892098500626e-16,0.0
3514,5,2,2.220446049250313e-16,8.881784197001252e-16
3515,40,5,1.1102230246251565e-16,0.0
3516,31,3,3.3306690738754696e-16,4.440892098500626e-16
3517,77,5,2.220446049250313e-16,8.881784197001252e-16
3518,44,9,1.1102230246251565e-16,1.3322676295501878e-15
3519,14,6,0.0,4.440892098500626e-16
3520,20,10,2.220446049250313e-16,8.881784197001252e-16
3521,13,7,0.0,4.440892098500626e-16
3522,46,7,2.220446049250313e-16,8.881784197001252e-16
3523,13,10,0.0,0.0
3524,5,5,0.0,4.440892098500626e-16
3525,6,3,2.220446049250313e-16,8.881784197001252e-16
3526,51,2,2.220446049250313e-16,8.881784197001252e-16
3527,28,4,0.0,1.1102230246251565e-16
3528,10,10,1.1102230246251565e-16,2.220446049250313e-16
3529,35,2,1.1102230246251565e-16,0.0
3530,51,5,1.1102230246251565e-16,4.440892098500626e-16
3531,71,2,2.220446049250313e-16,8.881784197001252e-16
3532,37,10,2.220446049250313e-16,8.881784197001252e-16
3533,23,5,0.0,8.881784197001252e-16
3534,70,4,1.1102230246251565e-16,4.440892098500626e-16
3535,14,2,0.0,4.440892098500626e-16
3536,6,6,0.0,0.0
3537,7,3,1.1102230246251565e-16,0.0
3538,6,2,1.1102230246251565e-16,2.220446049250313e-16
3539,64,6,3.3306690738754696e-16,0.0
3540,64,8,1.1102230246251565e-16,0.0
3541,11,9,0.0,2.220446049250313e-16
3542,40,2,2.220446049250313e-16,0.0
3543,41,5,1.1102230246251565e-16,0.0
3544,49,9,2.220446049250313e-16,8.881784197001252e-16
3545,49,10,2.220446049250313e-16,4.440892098500626e-16
3546,79,4,0.0,1.3322676295501878e-15
3547,49,6,2.7755575615628914e-16,2.220446049250313e-16
3548,60,6,1.1102230246251565e-16,4.440892098500626e-16
3549,65,4,0.0,0.0
3550,29,9,1.1102230246251565e-16,4.440892098500626e-16
3551,16,10,0.0,8.881784197001252e-16
3552,50,10,1.6653345369377348e-16,2.220446049250313e-16
3553,29,4,0.0,0.0
3554,19,3,0.0,4.440892098500626e-16
3555,21,8,2.220446049250313e-16,8.881784197001252e-16
3556,70,3,0.0,0.0
3557,61,4,0.0,0.0
3558,10,6,0.0,0.0
3559,26,4,1.6653345369377348e-16,6.661338147750939e-16
3560,6,2,1.942890293094024e-16,0.0
3561,43,5,2.220446049250313e-16,1.7763568394002505e-15
3562,67,8,5.551115123125783e-17,2.220446049250313e-16
3563,17,5,5.551115123125783e-17,0.0
3564,15,3,5.551115123125783e-17,2.220446049250313e-16
3565,30,3,0.0,1.7763568394002505e-15
3566,69,10,3.3306690738754696e-16,0.0
3567,29,8,1.6653345369377348e-16,0.0
3568,78,8,3.3306690738754696e-16,4.440892098500626e-16
3569,75,2,0.0,8.881784197001252e-16
3570,69,9,2.220446049250313e-16,0.0
3571,51,5,1.1102230246251565e-16,8.881784197001252e-16
3572,16,3,0.0,2.220446049250313e-16
3573,66,3,1.1102230246251565e-16,8.881784197001252e-16
3574,19,9,0.0,8.881784197001252e-16
3575,52,5,0.0,4.440892098500626e-16
3576,63,5,1.1102230246251565e-16,4.440892098500626e-16
3577,61,4,2.220446049250313e-16,0.0
3578,45,5,0.0,0.0
3579,55,2,3.3306690738754696e-16,0.0
3580,54,6,0.0,8.881784197001252e-16
3581,30,2,0.0,8.881784197001252e-16
3582,66,6,0.0,4.440892098500626e-16
3583,64,8,1.1102230246251565e-16,0.0
3584,48,3,1.1102230246251565e-16,0.0
3585,56,4,2.220446049250313e-16,8.881784197001252e-16
3586,18,9,2.220446049250313e-16,4.440892098500626e-16
3587,30,3,1.1102230246251565e-16,4.440892098500626e-16
3588,13,6,2.220446049250313e-16,0.0
3589,59,4,0.0,8.881784197001252e-16
3590,76,3,1.1102230246251565e-16,4.440892098500626e-16
3591,15,3,2.220446049250313e-16,0.0
3592,23,5,2.636779683484747e-16,2.220446049250313e-16
3593,78,7,3.3306690738754696e-16,4.440892098500626e-16
3594,15,8,2.220446049250313e-16,4.440892098500626e-16
3595,57,5,2.7755575615628914e-16,2.220446049250313e-16
3596,30,5,0.0,4.440892098500626e-16
3597,49,4,0.0,4.440892098500626e-16
3598,7,6,0.0,0.0
3599,14,4,0.0,0.0
3600,9,7,0.0,4.440892098500626e-16
3601,67,9,1.1102230246251565e-16,0.0
3602,73,2,2.220446049250313e-16,1.3322676295501878e-15
3603,46,7,1.1102230246251565e-16,4.440892098500626e-16
3604,30,7,3.3306690738754696e-16,0.0
3605,42,3,0.0,0.0
3606,65,9,2.220446049250313e-16,4.440892098500626e-16
3607,49,10,0.0,2.220446049250313e-16
3608,46,3,1.1102230246251565e-16,1.3322676295501878e-15
3609,76,3,0.0,4.440892098500626e-16
3610,72,6,1.1102230246251565e-16,4.440892098500626e-16
3611,35,7,2.220446049250313e-16,4.440892098500626e-16
3612,42,8,1.1102230246251565e-16,4.440892098500626e-16
3613,55,7,4.440892098500626e-16,8.881784197001252e-16
3614,10,8,0.0,0.0
3615,80,5,0.0,8.881784197001252e-16
3616,56,8,2.220446049250313e-16,3.552713678800501e-15
3617,65,3,2.220446049250313e-16,0.0
3618,55,9,0.0,8.881784197001252e-16
3619,40,4,0.0,8.881784197001252e-16
3620,10,7,2.220446049250313e-16,2.220446049250313e-16
3621,20,2,5.551115123125783e-17,4.440892098500626e-16
3622,40,4,1.6653345369377348e-16,2.220446049250313e-16
3623,79,2,1.1102230246251565e-16,0.0
3624,34,8,3.3306690738754696e-16,0.0
3625,55,6,0.0,0.0
3626,7,2,0.0,8.881784197001252e-16
3627,42,4,0.0,8.881784197001252e-16
3628,70,8,1.1102230246251565e-16,4.440892098500626e-16
3629,74,6,1.1102230246251565e-16,8.881784197001252e-16
3630,51,6,0.0,4.440892098500626e-16
3631,39,3,1.1102230246251565e-16,4.440892098500626e-16
3632,41,5,0.0,0.0
3633,35,3,2.220446049250313e-16,8.881784197001252e-16
3634,28,9,0.0,0.0
3635,53,8,6.661338147750939e-16,0.0
3636,53,5,1.1102230246251565e-16,4.440892098500626e-16
3637,54,4,0.0,4.440892098500626e-16
3638,9,8,0.0,4.440892098500626e-16
3639,40,3,0.0,8.881784197001252e-16
3640,39,6,2.220446049250313e-16,4.440892098500626e-16
3641,52,4,2.220446049250313e-16,8.881784197001252e-16
3642,50,9,2.220446049250313e-16,8.881784197001252e-16
3643,11,2,1.1102230246251565e-16,4.440892098500626e-16
3644,20,7,2.220446049250313e-16,2.220446049250313e-16
3645,43,10,3.3306690738754696e-16,4.440892098500626e-16
3646,30,6,4.440892098500626e-16,3.552713678800501e-15
3647,70,9,2.220446049250313e-16,4.440892098500626e-16
3648,52,3,2.220446049250313e-16,0.0
3649,17,5,2.220446049250313e-16,4.440892098500626e-15
3650,60,7,0.0,0.0
3651,75,6,0.0,0.0
3652,49,10,1.1102230246251565e-16,0.0
3653,16,7,0.0,8.881784197001252e-16
3654,63,2,1.1102230246251565e-16,1.3322676295501878e-15
3655,31,2,2.220446049250313e-16,0.0
3656,34,8,2.220446049250313e-16,4.440892098500626e-16
3657,80,7,5.551115123125783e-17,2.220446049250313e-16
3658,26,10,0.0,8.881784197001252e-16
3659,28,7,8.326672684688674e-17,2.220446049250313e-16
3660,16,7,0.0,4.440892098500626e-16
3661,21,10,1.1102230246251565e-16,0.0
3662,73,6,0.0,8.881784197001252e-16
3663,9,6,5.551115123125783e-17,0.0
3664,68,7,2.220446049250313e-16,0.0
3665,33,8,3.3306690738754696e-16,0.0
3666,72,10,1.1102230246251565e-16,0.0
3667,61,10,0.0,4.440892098500626e-16
3668,21,4,0.0,4.440892098500626e-16
3669,13,8,5.551115123125783e-17,2.220446049250313e-16
3670,10,3,1.1102230246251565e-16,4.440892098500626e-16
3671,56,8,0.0,4.440892098500626e-16
3672,80,5,0.0,4.440892098500626e-16
3673,71,4,1.1102230246251565e-16,8.881784197001252e-16
3674,51,5,0.0,0.0
3675,35,10,0.0,8.881784197001252e-16
3676,65,8,1.1102230246251565e-16,4.440892098500626e-16
3677,62,3,0.0,4.440892098500626e-16
