sample_index,operator,group_count,macro_probability_tv,maximum_group_weight_relative_error
681,weighted_arithmetic,8,0.14879428765135494,0.6757118916923369
681,exponential_mean,8,1.5439038936193583e-16,2.143583213582781e-16
681,weighted_median,8,0.2711635766620444,0.7864649630527009
681,minimum,8,0.2654917351705334,5.682123093902158
682,weighted_arithmetic,8,0.06571037291162851,0.6142121621368603
682,exponential_mean,8,3.8163916471489756e-17,1.6984545457132938e-16
682,weighted_median,8,0.0700618217515696,0.5277239726370679
682,minimum,8,0.04914386277090104,2.7616705815071256
683,weighted_arithmetic,3,0.016954845178483377,0.5823455416946814
683,exponential_mean,3,0.0,0.0
683,weighted_median,3,0.050424389581711845,0.6780774384646002
683,minimum,3,0.11738952852695576,5.030439524151265
684,weighted_arithmetic,4,0.061902667546216414,0.33711938747995235
684,exponential_mean,4,5.551115123125783e-17,1.822919032123821e-16
684,weighted_median,4,0.1760693839096847,0.7122504480251004
684,minimum,4,0.09840284498313655,0.8977273307288862
685,weighted_arithmetic,3,0.032091068030383696,0.4755464921889127
685,exponential_mean,3,8.326672684688674e-17,3.9773734964726944e-16
685,weighted_median,3,0.08110876781344778,0.4267571394678328
685,minimum,3,0.06898769758200529,2.6111707213440716
686,weighted_arithmetic,4,0.20437184140832174,0.764868913484773
686,exponential_mean,4,1.0408340855860843e-16,2.1165531386502014e-16
686,weighted_median,4,0.4250532622503707,0.8586696273790342
686,minimum,4,0.19752579608559698,7.792519189273541
687,weighted_arithmetic,6,0.055691413597260576,0.2187478541283869
687,exponential_mean,6,4.5102810375396984e-17,2.0626919290889796e-16
687,weighted_median,6,0.03060784847202596,0.34183664318260853
687,minimum,6,0.03060784847202596,0.34183664318260853
688,weighted_arithmetic,2,0.047963271875278546,0.7939889929694475
688,exponential_mean,2,0.0,1.1840180474076288e-16
688,weighted_median,2,0.049263698439494755,0.893174735391684
688,minimum,2,0.06395565244038734,8.753661732322847
689,weighted_arithmetic,6,0.09659756380064899,0.7170910381543705
689,exponential_mean,6,1.0755285551056204e-16,1.5111836979815207e-16
689,weighted_median,6,0.19986106405765644,0.7747600056788315
689,minimum,6,0.20105644665802913,6.086676260177211
690,weighted_arithmetic,4,0.24299512347643104,0.8022207872323103
690,exponential_mean,4,4.163336342344337e-17,1.415719673670966e-16
690,weighted_median,4,0.4093505813689121,0.9091355304972101
690,minimum,4,0.22008549141363562,7.426242286479848
691,weighted_arithmetic,2,0.1428009563286502,0.6058515383694922
691,exponential_mean,2,1.1102230246251565e-16,1.9510386299083586e-16
691,weighted_median,2,0.21516424510808146,0.5724513060742396
691,minimum,2,0.16078369245580865,5.652833135846243
692,weighted_arithmetic,4,0.20644275696188408,0.6776844606483896
692,exponential_mean,4,1.3877787807814457e-17,1.4754385353945598e-16
692,weighted_median,4,0.4034590478727631,0.9154444944983536
692,minimum,4,0.13152797506073233,1.5833952695864373
693,weighted_arithmetic,3,0.10075320087320361,0.6267961631593544
693,exponential_mean,3,5.551115123125783e-17,1.681695267918421e-16
693,weighted_median,3,0.22072705256200703,0.7221613341801514
693,minimum,3,0.13442132506679694,5.5670774640515415
694,weighted_arithmetic,2,6.188718615462996e-06,0.04494500002034691
694,exponential_mean,2,0.0,1.845584394719069e-16
694,weighted_median,2,0.07037550306334851,0.24430353703407512
694,minimum,2,0.027647711464440783,0.4797688424262921
695,weighted_arithmetic,3,0.0255842508864334,0.28114887790050497
695,exponential_mean,3,1.734723475976807e-17,1.8253348410713345e-16
695,weighted_median,3,0.035989748701427446,0.3381179701804779
695,minimum,3,0.14386944645297967,1.9289834254729379
696,weighted_arithmetic,7,0.02186881277420979,0.3876470400468504
696,exponential_mean,7,7.632783294297951e-17,1.9908469621876867e-16
696,weighted_median,7,0.049118118856305126,0.6389503869332109
696,minimum,7,0.0711964265919153,0.8499223111011524
697,weighted_arithmetic,3,0.018306806828730676,0.41913159764192887
697,exponential_mean,3,1.3877787807814457e-16,4.2132667716056843e-16
697,weighted_median,3,0.08407925963916146,0.4970564181017362
697,minimum,3,0.11461954722579681,4.604175984450939
698,weighted_arithmetic,7,0.104018244668039,0.5131064220406496
698,exponential_mean,7,8.673617379884035e-17,2.882450338168649e-16
698,weighted_median,7,0.15949604663322575,0.4668523344256531
698,minimum,7,0.1240137416172591,1.6128860775851486
699,weighted_arithmetic,8,0.08023652232355688,0.7210514642351723
699,exponential_mean,8,5.898059818321144e-17,2.5491531182063246e-16
699,weighted_median,8,0.260639020084961,0.7353920361726207
699,minimum,8,0.16887636350493385,4.251651825214581
700,weighted_arithmetic,2,0.30439123270932655,0.7832835823164869
700,exponential_mean,2,9.71445146547012e-17,4.269726597533576e-16
700,weighted_median,2,0.3572453245906956,0.8295727767003431
700,minimum,2,0.15497824480134065,8.012255225245477
701,weighted_arithmetic,6,0.08037477786906944,0.6859124398967007
701,exponential_mean,6,1.9081958235744878e-17,1.9914730534213998e-16
701,weighted_median,6,0.13998149989436298,0.6910605608954152
701,minimum,6,0.060332550007417406,1.934362334912201
702,weighted_arithmetic,3,0.0788845461644809,0.6892750187840083
702,exponential_mean,3,2.7755575615628914e-17,3.050382061854409e-16
702,weighted_median,3,0.04842198685161424,0.4866038507010331
702,minimum,3,0.12477676109235372,2.4684145536937168
703,weighted_arithmetic,4,0.22590817172888877,0.7136138473163366
703,exponential_mean,4,1.1102230246251565e-16,1.625288587879341e-16
703,weighted_median,4,0.23970368749463514,0.7353701902989725
703,minimum,4,0.28533781672259206,9.394084784499164
704,weighted_arithmetic,8,0.0,0.0
704,exponential_mean,8,0.0,0.0
704,weighted_median,8,0.0,0.0
704,minimum,8,0.0,0.0
705,weighted_arithmetic,5,0.04611560973506451,0.2837081381588889
705,exponential_mean,5,0.0,0.0
705,weighted_median,5,0.11971284672983808,0.3838550391303502
705,minimum,5,0.18925368867208037,3.2147597816108555
706,weighted_arithmetic,8,0.08180090363614864,0.49583321101275674
706,exponential_mean,8,6.938893903907228e-18,2.1422409963155557e-16
706,weighted_median,8,0.05294165788062116,0.7079468816493428
706,minimum,8,0.06725154961529607,2.5197436255016457
707,weighted_arithmetic,3,0.20884798084933773,0.6435070584980199
707,exponential_mean,3,8.326672684688674e-17,2.073057751157605e-16
707,weighted_median,3,0.13203214457834928,0.6042947718256456
707,minimum,3,0.17279018853564634,6.52349805262455
708,weighted_arithmetic,4,0.09190231086676649,0.3390491224383663
708,exponential_mean,4,0.0,0.0
708,weighted_median,4,0.10642026837016894,0.4401270515874945
708,minimum,4,0.0821761103030936,0.500947522528296
709,weighted_arithmetic,8,0.12933176743186792,0.6774989581593366
709,exponential_mean,8,3.8163916471489756e-17,2.2191385154233333e-16
709,weighted_median,8,0.2838317467885387,0.906721161634292
709,minimum,8,0.28821699202319107,4.541000771707476
710,weighted_arithmetic,2,0.06771128427522669,0.42115944838087244
710,exponential_mean,2,1.1102230246251565e-16,3.8402698042190737e-16
710,weighted_median,2,0.09387029461991098,0.4923595611899204
710,minimum,2,0.06624547591075056,2.574433217361378
711,weighted_arithmetic,3,0.03280442383935826,0.29851898185702047
711,exponential_mean,3,6.938893903907228e-17,2.4048611398903314e-16
711,weighted_median,3,0.03244415398017696,0.297274670141547
711,minimum,3,0.04254839869755438,0.6937803055376488
712,weighted_arithmetic,8,0.08896327268445858,0.777433585408727
712,exponential_mean,8,1.5829351718288365e-17,2.503462466487776e-16
712,weighted_median,8,0.25050136400681994,0.9638696200116469
712,minimum,8,0.16202694763221653,2.991901646507937
713,weighted_arithmetic,5,0.11348366740423466,0.5030073160646736
713,exponential_mean,5,6.591949208711867e-17,1.529058113080201e-16
713,weighted_median,5,0.06840992372750061,0.23849541648288167
713,minimum,5,0.27820902241253725,6.561310023157037
714,weighted_arithmetic,2,0.13520621204443048,0.6287349649785553
714,exponential_mean,2,6.938893903907228e-17,1.710398643959424e-16
714,weighted_median,2,0.20311731246341921,0.6820918334227529
714,minimum,2,0.11430389588174476,10.122609762953159
715,weighted_arithmetic,5,0.10110692268819864,0.705573349482634
715,exponential_mean,5,2.2551405187698492e-17,1.7597372282386314e-16
715,weighted_median,5,0.08695058236743389,0.5327886632598331
715,minimum,5,0.17656583680923454,4.867856297319686
716,weighted_arithmetic,8,0.049991500235860215,0.3283040556232945
716,exponential_mean,8,6.591949208711867e-17,2.2689754265740225e-16
716,weighted_median,8,0.16129724042184057,0.6728408243545875
716,minimum,8,0.08507736140473979,1.0797219903726278
717,weighted_arithmetic,4,0.09816570939647604,0.5068174706231205
717,exponential_mean,4,3.2959746043559335e-17,2.9331140088620833e-16
717,weighted_median,4,0.1943467997960755,0.6477011981848321
717,minimum,4,0.1478693134423119,2.4891558916923504
718,weighted_arithmetic,2,0.15502394589677057,0.7302605604629608
718,exponential_mean,2,5.551115123125783e-17,1.42575850626837e-16
718,weighted_median,2,0.18433719146875255,0.8487969891680758
718,minimum,2,0.1413731987893751,5.546200779939761
719,weighted_arithmetic,5,0.1785115711240983,0.7024570073299065
719,exponential_mean,5,5.551115123125783e-17,2.1798824219373759e-16
719,weighted_median,5,0.3848299747637429,0.8846770294329299
719,minimum,5,0.2312481789837678,6.127276537741376
720,weighted_arithmetic,5,0.1393913100146034,0.8270739542085297
720,exponential_mean,5,3.122502256758253e-17,1.2177425108473783e-16
720,weighted_median,5,0.08958294732740026,0.9541274151145689
720,minimum,5,0.1430121005909987,2.9501751382034787
721,weighted_arithmetic,6,0.09841066236852458,0.5726986982665517
721,exponential_mean,6,6.938893903907228e-17,2.3474282391015215e-16
721,weighted_median,6,0.13679794316022925,0.7708511890344699
721,minimum,6,0.13691675651709656,3.1516754770081326
722,weighted_arithmetic,7,0.30384433227645574,0.8438356375740499
722,exponential_mean,7,3.642919299551295e-17,2.1310576856886745e-16
722,weighted_median,7,0.31417241262336926,0.9574499536808199
722,minimum,7,0.16295430149640755,2.2309180705049623
723,weighted_arithmetic,3,0.012388095268804133,0.46482813671564305
723,exponential_mean,3,6.938893903907228e-17,2.2420835568270937e-16
723,weighted_median,3,0.23902486206039628,0.7015160582169677
723,minimum,3,0.086442453502177,4.71133535148797
724,weighted_arithmetic,2,0.2055318918631071,0.7572743629392966
724,exponential_mean,2,5.551115123125783e-17,2.749859666200739e-16
724,weighted_median,2,0.4615190293130168,0.9169092978874799
724,minimum,2,0.0621967424800502,2.9064152520735234
725,weighted_arithmetic,7,0.45739979646765383,0.9328539150019586
725,exponential_mean,7,1.474514954580286e-16,7.008752552623548e-16
725,weighted_median,7,0.5959575275901273,0.9903622935428752
725,minimum,7,0.02807240981317363,2.8157809849539395
726,weighted_arithmetic,6,0.2132997622750585,0.6693075711129057
726,exponential_mean,6,9.71445146547012e-17,2.566866320299869e-16
726,weighted_median,6,0.34944936939675386,0.7198236669521783
726,minimum,6,0.0839323960810203,2.2948096821055124
727,weighted_arithmetic,6,0.44632490203315917,0.9077674022107527
727,exponential_mean,6,1.5612511283791264e-17,2.1664179892109765e-16
727,weighted_median,6,0.4751963017912251,0.9208860237225689
727,minimum,6,0.12431469294168872,4.548465550990791
728,weighted_arithmetic,3,0.03875406251616083,0.19759368011324996
728,exponential_mean,3,8.673617379884035e-17,1.9757589298192094e-16
728,weighted_median,3,0.07176183331866316,0.4255898593142697
728,minimum,3,0.07176183331866316,0.4255898593142697
729,weighted_arithmetic,7,0.43623573693834294,0.8534582800859231
729,exponential_mean,7,8.033938098117588e-17,1.668507667661753e-16
729,weighted_median,7,0.7295831065994949,0.9854511912446821
729,minimum,7,0.08788053355245493,0.9998629135417609
730,weighted_arithmetic,2,0.22063317880307243,0.7089567848250332
730,exponential_mean,2,5.551115123125783e-17,1.7903876088171964e-16
730,weighted_median,2,0.3282197778624554,0.8308739807907599
730,minimum,2,0.12862342267311686,5.475752754053315
731,weighted_arithmetic,3,0.1674971857117592,0.7197075535193834
731,exponential_mean,3,1.249000902703301e-16,4.1722649648506933e-16
731,weighted_median,3,0.10009397089230347,0.6951652718257778
731,minimum,3,0.2319254158510199,6.767396237934756
732,weighted_arithmetic,6,0.05188319557114168,0.50511536677328
732,exponential_mean,6,6.938893903907228e-18,2.1569575891966193e-16
732,weighted_median,6,0.10301190870747737,0.6505487837243621
732,minimum,6,0.05237178602824229,2.0799336955436796
733,weighted_arithmetic,3,0.05825219989255477,0.3038223380918602
733,exponential_mean,3,2.7755575615628914e-17,1.6815808446622763e-16
733,weighted_median,3,0.07961400081001228,0.38064504164201607
733,minimum,3,0.18529311649564878,3.5409186152094096
734,weighted_arithmetic,6,0.1064599890606985,0.5557166839415653
734,exponential_mean,6,3.122502256758253e-17,3.0836182840549025e-16
734,weighted_median,6,0.24452968313861764,0.8380689433865124
734,minimum,6,0.1801616695370642,4.807234268729291
735,weighted_arithmetic,5,0.11167283226824923,0.44565808785886735
735,exponential_mean,5,4.163336342344337e-17,4.210899930935276e-16
735,weighted_median,5,0.2055856269280232,0.5441192442595476
735,minimum,5,0.10962111968530579,1.118128087591567
736,weighted_arithmetic,4,0.08504039770246269,0.4847955561905501
736,exponential_mean,4,4.163336342344337e-17,1.8726216430989592e-16
736,weighted_median,4,0.09876633298364802,0.3674473417694246
736,minimum,4,0.10834728525246166,1.4001503768667516
737,weighted_arithmetic,5,0.12169822096318422,0.6768306623381601
737,exponential_mean,5,8.673617379884035e-17,2.0163493851983788e-16
737,weighted_median,5,0.03598845975989591,0.361896111044178
737,minimum,5,0.2749176933967427,10.308376819511803
738,weighted_arithmetic,6,0.11294462336150854,0.4035948490062468
738,exponential_mean,6,6.938893903907228e-18,2.119886482063968e-16
738,weighted_median,6,0.08945597824807064,0.37202480045829905
738,minimum,6,0.09280390951969142,0.8426994468688478
739,weighted_arithmetic,2,0.1217418896521274,0.5663989954547785
739,exponential_mean,2,0.0,2.0587163975333922e-16
739,weighted_median,2,0.16267617046863653,0.5680753662986618
739,minimum,2,0.4082564715586817,12.046614376110714
740,weighted_arithmetic,7,0.11225728726415403,0.6016066981443203
740,exponential_mean,7,7.979727989493313e-17,4.459081183570121e-16
740,weighted_median,7,0.14617926702327483,0.5466684873467119
740,minimum,7,0.09348737946245352,2.3372492350339478
741,weighted_arithmetic,4,0.052924995410461445,0.4241376188778067
741,exponential_mean,4,0.0,1.8750930240900365e-16
741,weighted_median,4,0.1645057686837873,0.6795458848182379
741,minimum,4,0.1888843462169187,1.8368064146837515
742,weighted_arithmetic,3,0.1250160462933529,0.6258425051522762
742,exponential_mean,3,6.938893903907228e-17,1.6897466564237923e-16
742,weighted_median,3,0.19969450386962556,0.7325517335490174
742,minimum,3,0.24141109114973153,6.108090186326696
743,weighted_arithmetic,5,0.13950678091076768,0.7214179842178617
743,exponential_mean,5,2.7755575615628914e-17,2.2894870472417827e-16
743,weighted_median,5,0.11215604224509737,0.7514335962001146
743,minimum,5,0.07493652839900608,2.441981974815919
744,weighted_arithmetic,4,0.24207453359683723,0.7709382677320141
744,exponential_mean,4,5.551115123125783e-17,1.3675357312676772e-16
744,weighted_median,4,0.2829463106693,0.798272949706109
744,minimum,4,0.17934893749431327,6.480820283498616
745,weighted_arithmetic,2,0.09324393441698275,0.5800863589031459
745,exponential_mean,2,5.551115123125783e-17,3.601558393566008e-16
745,weighted_median,2,0.07693657354987046,0.5512102252185648
745,minimum,2,0.15274930795986613,10.628424523345881
746,weighted_arithmetic,6,0.22972943958375874,0.6844982191573835
746,exponential_mean,6,1.222980050563649e-16,4.254241418188058e-16
746,weighted_median,6,0.20790363689643043,0.7953203123841809
746,minimum,6,0.05099329244717245,1.467364122806688
747,weighted_arithmetic,7,0.07697824883691859,0.4743656789906967
747,exponential_mean,7,4.5102810375396984e-17,2.861271185952823e-16
747,weighted_median,7,0.10330456292747286,0.39234757264413345
747,minimum,7,0.17486766386683145,2.7732024177790415
748,weighted_arithmetic,4,0.12426801095770115,0.5507988252629196
748,exponential_mean,4,6.245004513516506e-17,1.6391071862980536e-16
748,weighted_median,4,0.12971643905258173,0.6350543821224515
748,minimum,4,0.16468422124621793,5.291544517569446
749,weighted_arithmetic,6,0.07026971403331016,0.4649801029924788
749,exponential_mean,6,4.163336342344337e-17,2.612891472204123e-16
749,weighted_median,6,0.20840339191749024,0.7054616515499607
749,minimum,6,0.15649981154799358,3.819843480175043
750,weighted_arithmetic,7,0.1516159079191873,0.6196038695477166
750,exponential_mean,7,3.2959746043559335e-17,3.365752318381763e-16
750,weighted_median,7,0.23738010188084452,0.7375278271471376
750,minimum,7,0.174490861416643,2.6620202907605144
751,weighted_arithmetic,6,0.3367568670307825,0.8035454144943119
751,exponential_mean,6,2.0816681711721685e-17,1.735261258178045e-16
751,weighted_median,6,0.4395884952028395,0.8611859648632472
751,minimum,6,0.19312950416809715,3.748357616043893
752,weighted_arithmetic,7,0.0,0.0
752,exponential_mean,7,0.0,0.0
752,weighted_median,7,0.0,0.0
752,minimum,7,0.0,0.0
753,weighted_arithmetic,7,0.0941190783152756,0.6507893446316411
753,exponential_mean,7,1.0408340855860843e-17,1.4475789347286428e-16
753,weighted_median,7,0.18686732932826797,0.6840135010910425
753,minimum,7,0.19244425209509539,4.370129301895138
754,weighted_arithmetic,8,0.12657756877356685,0.7683240913835314
754,exponential_mean,8,8.673617379884035e-18,2.2046384294791033e-16
754,weighted_median,8,0.19016918652776837,0.8290421514359155
754,minimum,8,0.10142941242150494,2.1862117897238043
755,weighted_arithmetic,7,0.1463308045825446,0.887121473928776
755,exponential_mean,7,9.107298248878237e-17,3.7740277992482725e-16
755,weighted_median,7,0.24947861998941603,0.9810082164954963
755,minimum,7,0.11631474161903496,3.053856168002564
756,weighted_arithmetic,3,0.09524266182368399,0.6878175380875222
756,exponential_mean,3,9.71445146547012e-17,2.2958333059969144e-16
756,weighted_median,3,0.08147504966203707,0.6028073900270636
756,minimum,3,0.07162479951808746,5.37178109670621
757,weighted_arithmetic,2,0.04030438125688246,0.5913438725407876
757,exponential_mean,2,1.3877787807814457e-16,3.3573092527971525e-16
757,weighted_median,2,0.04962159912838249,0.6654850896386135
757,minimum,2,0.10975420514493057,5.393165977743112
758,weighted_arithmetic,2,0.03628818620670202,0.4560863575795753
758,exponential_mean,2,1.1102230246251565e-16,3.002531555014103e-16
758,weighted_median,2,0.055306477587495045,0.3564940061076085
758,minimum,2,0.04675359279739273,5.603483203128875
759,weighted_arithmetic,3,0.04004137366854876,0.41837431339618125
759,exponential_mean,3,1.3877787807814457e-17,1.1615469341540804e-16
759,weighted_median,3,0.21902613557249545,0.675060229199067
759,minimum,3,0.1659387564249034,2.6392555804470654
760,weighted_arithmetic,5,0.10474838568963668,0.5542283384121814
760,exponential_mean,5,1.0408340855860843e-17,3.774883051516726e-16
760,weighted_median,5,0.3077368008991164,0.8656677054437042
760,minimum,5,0.10957401143661671,2.7326335127415993
761,weighted_arithmetic,8,0.10657948805700315,0.4957381616156996
761,exponential_mean,8,1.1731067506293158e-16,3.4912117542014833e-16
761,weighted_median,8,0.23374747537039836,0.6957208338721458
761,minimum,8,0.2290340974718392,5.079645251054011
762,weighted_arithmetic,6,0.24717893224161602,0.8156157172209425
762,exponential_mean,6,9.71445146547012e-17,2.370760999140011e-16
762,weighted_median,6,0.3967861736814312,0.9018204350100187
762,minimum,6,0.24788704964876018,10.705110294745609
763,weighted_arithmetic,4,0.09933614097754002,0.5756542155915129
763,exponential_mean,4,4.185020385794047e-17,2.046044245140203e-16
763,weighted_median,4,0.12876224926923985,0.4380658935271486
763,minimum,4,0.04097420827385377,2.195665803834503
764,weighted_arithmetic,8,0.10203249001386219,0.505460292258161
764,exponential_mean,8,3.469446951953614e-17,3.2460420577244966e-16
764,weighted_median,8,0.18067385373350245,0.5392613805872281
764,minimum,8,0.07268462368710793,1.5406774050458114
765,weighted_arithmetic,6,0.1808843258250368,0.6931600449725716
765,exponential_mean,6,1.3877787807814457e-16,3.501036359357926e-16
765,weighted_median,6,0.27354500853236186,0.7781508271545138
765,minimum,6,0.15552172562613187,4.171731940245251
766,weighted_arithmetic,4,0.056111345100271125,0.7948028589658677
766,exponential_mean,4,6.245004513516506e-17,2.0139247339034037e-16
766,weighted_median,4,0.22140633207211613,0.9582954673563492
766,minimum,4,0.06864433406378323,2.9033863281243817
767,weighted_arithmetic,3,0.3870373849334321,0.8391272068792184
767,exponential_mean,3,2.7755575615628914e-17,2.445084343008969e-16
767,weighted_median,3,0.5882552341743252,0.9442834290175275
767,minimum,3,0.14115541270886367,6.305314251617667
768,weighted_arithmetic,8,0.06636712430841996,0.2998975642211961
768,exponential_mean,8,6.938893903907228e-18,1.7354150012525142e-16
768,weighted_median,8,0.051625543955183074,0.33226635414598876
768,minimum,8,0.1017716443250472,0.6857419420605769
769,weighted_arithmetic,6,0.0,0.0
769,exponential_mean,6,0.0,0.0
769,weighted_median,6,0.0,0.0
769,minimum,6,0.0,0.0
770,weighted_arithmetic,5,0.1808422557163408,0.699970647961481
770,exponential_mean,5,6.245004513516506e-17,2.3733447646510653e-16
770,weighted_median,5,0.18037059452925908,0.7662035019276506
770,minimum,5,0.06731145781025291,5.073185103611213
771,weighted_arithmetic,7,0.10297824574765742,0.4640299514070864
771,exponential_mean,7,5.204170427930421e-18,1.9861103390750764e-16
771,weighted_median,7,0.22300906914887206,0.6912360200856088
771,minimum,7,0.13308435782516184,2.920205093141017
772,weighted_arithmetic,4,0.05880361302943634,0.5711553670442855
772,exponential_mean,4,3.469446951953614e-17,1.4915749749989935e-16
772,weighted_median,4,0.13527141518104913,0.8229447925419627
772,minimum,4,0.11569674035029745,1.717681557928542
773,weighted_arithmetic,8,0.06192386171284918,0.2723719137304348
773,exponential_mean,8,0.0,0.0
773,weighted_median,8,0.11120687326379748,0.6323302056577504
773,minimum,8,0.11120687326379748,0.6323302056577504
774,weighted_arithmetic,5,0.0982672733082328,0.6191153052363091
774,exponential_mean,5,6.938893903907228e-17,2.6892352578664233e-16
774,weighted_median,5,0.1331357695623016,0.700145950451182
774,minimum,5,0.07355151340194166,3.174275256065928
775,weighted_arithmetic,6,0.08772355908898363,0.4698446699349903
775,exponential_mean,6,8.413408858487514e-17,2.806390751797433e-16
775,weighted_median,6,0.1871530013933844,0.6960332748311779
775,minimum,6,0.16986281874107648,3.510174827245283
776,weighted_arithmetic,8,0.2774696757876238,0.9596545894354003
776,exponential_mean,8,8.326672684688674e-17,3.339240837122662e-16
776,weighted_median,8,0.36153884245542756,0.9928597663636888
776,minimum,8,0.21454210747288532,4.543064708653651
777,weighted_arithmetic,8,0.09113068194285165,0.7683344825438605
777,exponential_mean,8,5.551115123125783e-17,2.928878130036082e-16
777,weighted_median,8,0.13031357100537097,0.8607607836560206
777,minimum,8,0.2048101229174639,5.540129951185792
778,weighted_arithmetic,3,0.09103976010567227,0.52320832143652
778,exponential_mean,3,6.591949208711867e-17,1.7219949311912517e-16
778,weighted_median,3,0.1354679801456546,0.6523415493227327
778,minimum,3,0.08571734611351918,3.438398157701331
779,weighted_arithmetic,4,0.028327579333164186,0.3628569226715006
779,exponential_mean,4,3.122502256758253e-17,2.1346052657911965e-16
779,weighted_median,4,0.17244792309947443,0.45716088021107554
779,minimum,4,0.20288141139225738,2.4644837553376497
780,weighted_arithmetic,5,0.09727297583863283,0.5366938667509693
780,exponential_mean,5,0.0,0.0
780,weighted_median,5,0.33013115753490574,0.7334745268984147
780,minimum,5,0.19650471079371068,4.636728444494296
781,weighted_arithmetic,5,0.042034165737911765,0.42767012345469924
781,exponential_mean,5,1.1449174941446927e-16,3.635896747564599e-16
781,weighted_median,5,0.18084313327119295,0.5175896371223273
781,minimum,5,0.07010112049109146,2.7417275477258225
782,weighted_arithmetic,2,0.026345547817590353,0.48583174475689267
782,exponential_mean,2,2.7755575615628914e-17,1.5029460099558916e-16
782,weighted_median,2,0.050418961562867126,0.5498683440415406
782,minimum,2,0.05712612138547615,9.267036305777713
783,weighted_arithmetic,5,0.12958197933736879,0.7970858679270922
783,exponential_mean,5,4.163336342344337e-17,1.8245009806967262e-16
783,weighted_median,5,0.1904817715773909,0.8066529163829775
783,minimum,5,0.22128343297651032,6.175985024316609
784,weighted_arithmetic,8,0.1959827075065103,0.67188795969335
784,exponential_mean,8,7.979727989493313e-17,2.7169841801100536e-16
784,weighted_median,8,0.14119865785265623,0.8511431397270264
784,minimum,8,0.032833977188434414,0.9615696160901717
785,weighted_arithmetic,6,0.12019170924211325,0.6308583802253771
785,exponential_mean,6,7.502679033599691e-17,1.9673645743559312e-16
785,weighted_median,6,0.2869147113069636,0.8975258917563838
785,minimum,6,0.09284838995635186,1.3626960625494804
786,weighted_arithmetic,8,0.2120078910421258,0.7093068672101346
786,exponential_mean,8,1.0234868508263162e-16,2.0958291515910448e-16
786,weighted_median,8,0.2731620812722953,0.919620751360295
786,minimum,8,0.10317754416492662,2.8831585384006138
787,weighted_arithmetic,7,0.0695499713400929,0.5350513249693629
787,exponential_mean,7,3.968179951296946e-17,3.3821325812768734e-16
787,weighted_median,7,0.06924878024413307,0.7981040527899841
787,minimum,7,0.014959140680622028,1.5361297255828665
788,weighted_arithmetic,4,0.058456709393699194,0.5835908451279448
788,exponential_mean,4,2.7755575615628914e-17,1.8427124578177164e-16
788,weighted_median,4,0.14763632446147087,0.4803647948865142
788,minimum,4,0.0726316387944513,2.947115568948208
789,weighted_arithmetic,3,0.11069379807683377,0.5403784509029389
789,exponential_mean,3,9.020562075079397e-17,2.1051749974344202e-16
789,weighted_median,3,0.1025187636128152,0.4695895483512047
789,minimum,3,0.16678798404896222,3.986361522176492
790,weighted_arithmetic,3,0.07963065158324498,0.4069993979551516
790,exponential_mean,3,1.3877787807814457e-16,4.1202100798391346e-16
790,weighted_median,3,0.11340060476618027,0.5471388629645942
790,minimum,3,0.1376855531226467,3.3576713321144784
791,weighted_arithmetic,3,0.10977768068513251,0.6481725145403667
791,exponential_mean,3,3.469446951953614e-17,2.406545621135746e-16
791,weighted_median,3,0.10323885104685365,0.6140315726021379
791,minimum,3,0.09524013118114277,4.878242828955508
792,weighted_arithmetic,5,0.48197247669757715,0.927549117208208
792,exponential_mean,5,2.7755575615628914e-17,3.511611701000276e-16
792,weighted_median,5,0.577295065309535,0.983206648468494
792,minimum,5,0.13413227518960968,9.253700650897095
793,weighted_arithmetic,5,0.11094115135657398,0.6211599433855031
793,exponential_mean,5,7.806255641895632e-17,2.8070510522797693e-16
793,weighted_median,5,0.12106891947094868,0.4990751813394536
793,minimum,5,0.09829531835771411,3.19346233902834
794,weighted_arithmetic,4,0.055521140330645244,0.5922309074283929
794,exponential_mean,4,1.3877787807814457e-16,4.309500222766932e-16
794,weighted_median,4,0.31696237185365317,0.8598260010511329
794,minimum,4,0.20097748619198838,3.636909418013291
795,weighted_arithmetic,6,0.16707739797142268,0.760954863703612
795,exponential_mean,6,7.28583859910259e-17,2.473963401944898e-16
795,weighted_median,6,0.4412021302060458,0.9382721592788371
795,minimum,6,0.2843178836569678,8.296835199144148
796,weighted_arithmetic,4,0.15254309768383523,0.7719155092871219
796,exponential_mean,4,5.551115123125783e-17,2.0956867219378277e-16
796,weighted_median,4,0.3117178278377908,0.8003103164361721
796,minimum,4,0.22617819103701245,5.005104407806117
797,weighted_arithmetic,3,0.14704337773556123,0.6382585818866907
797,exponential_mean,3,1.1102230246251565e-16,3.596398020965835e-16
797,weighted_median,3,0.08913886112419478,0.48009588783515644
797,minimum,3,0.04115338615656705,2.257075323060823
798,weighted_arithmetic,8,0.10496598944513814,0.44652750814515263
798,exponential_mean,8,4.163336342344337e-17,2.193893795733761e-16
798,weighted_median,8,0.26565920243495644,0.7963207084888287
798,minimum,8,0.14523474635449463,1.9468114176556945
799,weighted_arithmetic,6,0.1391712038190489,0.6454412404011921
799,exponential_mean,6,6.938893903907228e-17,2.026853883787707e-16
799,weighted_median,6,0.21626728082226837,0.7788281021467512
799,minimum,6,0.25726089578865446,5.442833797606362
