sample_index,coarse_count,mean_macro_row_tv,maximum_macro_row_tv
558,3,0.13707796469328415,0.271073971641399
559,3,0.09871018329299674,0.12626609533597838
560,7,0.13837535055966876,0.3059458553418027
561,2,0.05311070694553047,0.09695465067587869
562,3,0.06095819595910476,0.13031300909620494
563,3,0.03005503316444474,0.051222000738408185
564,3,0.1540566491132632,0.22343830238910262
565,4,0.05411513963708898,0.09790116754422942
566,4,0.05649939661880887,0.10698250769279215
567,3,0.07255712671802463,0.14191391150733984
568,2,0.04506200671452473,0.06354254344163826
569,3,0.11067812033478919,0.2137625574382651
570,4,0.05398794704570178,0.09531218393704066
571,6,0.14924971156289982,0.21735983062916076
572,4,0.07991420976505886,0.17444259618262858
573,3,0.04025566618000009,0.04871015265200912
574,3,0.08266767962245396,0.11171951898468274
575,2,0.029548619065737025,0.05059260927161535
576,5,0.09865306284160429,0.13691984960505146
577,2,0.03613572236806817,0.04233696267537146
578,3,0.11016403035197479,0.2226322154918133
579,2,0.0026959865195566035,0.004472211974030499
580,5,0.12910743672305044,0.3908414317400558
581,2,0.1787230334768617,0.21126383618567351
582,3,0.08496540643897939,0.09908464573629898
583,3,0.13689837196806812,0.3080942898165503
584,4,0.12616389900664832,0.2963064782840461
585,2,0.0708052804709463,0.08560002442413187
586,7,0.16068972025633263,0.22334860436071124
587,3,0.06459571015536203,0.08365389831718849
588,3,0.11760879274974567,0.15838105344351486
589,2,0.09952562697802861,0.12932403861292513
590,2,0.07467087133510407,0.1132347277570277
591,2,0.04378598203977148,0.06461696298948993
592,2,0.018674868895226043,0.03113190123772605
593,3,0.12339167163139686,0.2319810418023003
594,5,0.17325586970806423,0.27824931741336056
595,2,0.011623476427767218,0.0189298636038068
596,4,0.0884456657648036,0.14299466726803206
597,6,0.11252261798415449,0.24203284613239942
598,2,0.05610923262647842,0.0682256343209611
599,5,0.15176671967957372,0.25082854373844043
600,2,0.08279801208651677,0.15961750791034476
601,3,0.06776841829445444,0.10925785863898034
602,2,0.035259749044411565,0.04492744970517301
603,5,0.09465129511377277,0.11401570730365834
604,5,0.14687217682411052,0.25875958812257294
605,4,0.20566050353188176,0.2523507493058308
606,7,0.16391263992012492,0.24856201801618633
607,3,0.0663486725715614,0.10999850514870187
608,7,0.16469302690211424,0.2544871220913455
609,7,0.14208632512870303,0.24034590000288408
610,3,0.10667177919543802,0.20302088052651412
611,2,0.06308844381307481,0.09979918727372869
612,4,0.021899374143238615,0.04969123410593275
