sample_index,operator,size,group_count,direct_score,hierarchical_score,absolute_associativity_error,associative_at_tolerance
289,minimum,28,2,-3.3122243089047574,-3.3122243089047574,0.0,True
290,weighted_arithmetic,31,5,0.30734465559615204,0.30734465559615193,1.1102230246251565e-16,True
290,exponential_mean,31,5,-0.5964031526198823,-0.5964031526198823,0.0,True
290,weighted_median,31,5,0.5093255138001365,0.600080336386981,0.09075482258684453,False
290,minimum,31,5,-2.356816820230285,-2.356816820230285,0.0,True
291,weighted_arithmetic,7,6,0.2572463316323125,0.2572463316323125,0.0,True
291,exponential_mean,7,6,-0.0016668848958496518,-0.0016668848958496518,0.0,True
291,weighted_median,7,6,-0.0016706551040561635,-0.10324020455329315,0.10156954944923699,False
291,minimum,7,6,-0.6100088728363754,-0.6100088728363754,0.0,True
292,weighted_arithmetic,22,5,-0.502558672330872,-0.5025586723308718,2.220446049250313e-16,True
292,exponential_mean,22,5,-1.3784122653853852,-1.3784122653853847,4.440892098500626e-16,True
292,weighted_median,22,5,-0.7773282534109087,-0.7773282534109087,0.0,True
292,minimum,22,5,-3.004271680531723,-3.004271680531723,0.0,True
293,weighted_arithmetic,17,3,0.2738048466209337,0.2738048466209337,0.0,True
293,exponential_mean,17,3,-0.6790376460462957,-0.6790376460462958,1.1102230246251565e-16,True
293,weighted_median,17,3,-0.19843270652995032,-0.635161954200176,0.43672924767022564,False
293,minimum,17,3,-2.0553549103924005,-2.0553549103924005,0.0,True
294,weighted_arithmetic,24,6,-0.24901675927331593,-0.24901675927331599,5.551115123125783e-17,True
294,exponential_mean,24,6,-0.8144312330704763,-0.8144312330704763,0.0,True
294,weighted_median,24,6,-0.4488025947259804,-0.7604506600680491,0.3116480653420687,False
294,minimum,24,6,-2.1440941105204305,-2.1440941105204305,0.0,True
295,weighted_arithmetic,31,4,0.12982785977663225,0.1298278597766322,5.551115123125783e-17,True
295,exponential_mean,31,4,-0.5090803577863688,-0.5090803577863688,0.0,True
295,weighted_median,31,4,0.2862258744655536,0.2862258744655536,0.0,True
295,minimum,31,4,-2.8987896899735266,-2.8987896899735266,0.0,True
296,weighted_arithmetic,18,3,0.2665278843247377,0.26652788432473773,5.551115123125783e-17,True
296,exponential_mean,18,3,-1.0647527864701072,-1.0647527864701067,4.440892098500626e-16,True
296,weighted_median,18,3,0.820785192763339,0.10132762576632733,0.7194575669970117,False
296,minimum,18,3,-2.61317835030077,-2.61317835030077,0.0,True
297,weighted_arithmetic,31,7,0.09547343738404016,0.09547343738404011,4.163336342344337e-17,True
297,exponential_mean,31,7,-0.7402388150385331,-0.7402388150385331,0.0,True
297,weighted_median,31,7,0.30453351659739997,0.30453351659739997,0.0,True
297,minimum,31,7,-2.7898196573405794,-2.7898196573405794,0.0,True
298,weighted_arithmetic,17,6,0.38170115126275855,0.38170115126275866,1.1102230246251565e-16,True
298,exponential_mean,17,6,-0.3057627527039749,-0.3057627527039749,0.0,True
298,weighted_median,17,6,0.43882691861314177,0.5448202411890168,0.10599332257587507,False
298,minimum,17,6,-1.7998299530170727,-1.7998299530170727,0.0,True
299,weighted_arithmetic,30,4,0.257490931426762,0.2574909314267619,1.1102230246251565e-16,True
299,exponential_mean,30,4,-0.20095929891500397,-0.2009592989150037,2.7755575615628914e-16,True
299,weighted_median,30,4,0.3366957627003125,0.48004233600311536,0.14334657330280287,False
299,minimum,30,4,-1.5516715422945695,-1.5516715422945695,0.0,True
300,weighted_arithmetic,15,6,-1.024242901595099,-1.0242429015950991,2.220446049250313e-16,True
300,exponential_mean,15,6,-1.491633165983175,-1.4916331659831752,2.220446049250313e-16,True
300,weighted_median,15,6,-1.1713820128224053,-1.1713820128224053,0.0,True
300,minimum,15,6,-2.184691847652313,-2.184691847652313,0.0,True
301,weighted_arithmetic,24,2,-0.10837563918132381,-0.10837563918132383,1.3877787807814457e-17,True
301,exponential_mean,24,2,-0.599744784456629,-0.5997447844566287,3.3306690738754696e-16,True
301,weighted_median,24,2,-0.5297443118290707,-0.5297443118290707,0.0,True
301,minimum,24,2,-1.8624110269547216,-1.8624110269547216,0.0,True
302,weighted_arithmetic,30,7,0.20836162658502788,0.20836162658502783,5.551115123125783e-17,True
302,exponential_mean,30,7,-0.4012252993181399,-0.4012252993181399,0.0,True
302,weighted_median,30,7,0.17530829397403208,-0.22701285165363205,0.40232114562766413,False
302,minimum,30,7,-2.100146693125334,-2.100146693125334,0.0,True
303,weighted_arithmetic,7,6,-0.15461855327198032,-0.15461855327198035,2.7755575615628914e-17,True
303,exponential_mean,7,6,-0.6427836963015261,-0.6427836963015263,2.220446049250313e-16,True
303,weighted_median,7,6,-0.3217961402513035,-0.3217961402513035,0.0,True
303,minimum,7,6,-1.5941178138820853,-1.5941178138820853,0.0,True
304,weighted_arithmetic,11,5,0.3901538055704624,0.39015380557046253,1.1102230246251565e-16,True
304,exponential_mean,11,5,-0.3869864097604788,-0.3869864097604788,0.0,True
304,weighted_median,11,5,0.8269463295973463,0.8269463295973463,0.0,True
304,minimum,11,5,-1.7251087131124818,-1.7251087131124818,0.0,True
305,weighted_arithmetic,5,4,-0.30909480281979707,-0.309094802819797,5.551115123125783e-17,True
305,exponential_mean,5,4,-0.5536815575364249,-0.5536815575364249,0.0,True
305,weighted_median,5,4,-0.7203366739664899,-0.7203366739664899,0.0,True
305,minimum,5,4,-0.7746138441389075,-0.7746138441389075,0.0,True
306,weighted_arithmetic,11,7,0.43778412007333906,0.43778412007333894,1.1102230246251565e-16,True
306,exponential_mean,11,7,-0.6120864001971518,-0.6120864001971518,0.0,True
306,weighted_median,11,7,1.2705960439161075,1.2705960439161075,0.0,True
306,minimum,11,7,-2.1270159722955366,-2.1270159722955366,0.0,True
307,weighted_arithmetic,32,3,-0.22896333818004272,-0.2289633381800428,8.326672684688674e-17,True
307,exponential_mean,32,3,-0.8392233198374901,-0.83922331983749,1.1102230246251565e-16,True
307,weighted_median,32,3,-0.2211445469263217,-0.3540678167877375,0.1329232698614158,False
307,minimum,32,3,-2.372415976898717,-2.372415976898717,0.0,True
308,weighted_arithmetic,10,2,-0.20095031427892582,-0.20095031427892582,0.0,True
308,exponential_mean,10,2,-1.087785341807553,-1.0877853418075527,2.220446049250313e-16,True
308,weighted_median,10,2,-0.6457765051549226,0.29614251229078037,0.9419190174457029,False
308,minimum,10,2,-2.44623291000831,-2.44623291000831,0.0,True
309,weighted_arithmetic,8,7,-0.013549285464322386,-0.01354928546432248,9.367506770274758e-17,True
309,exponential_mean,8,7,-1.5187474790835342,-1.5187474790835342,0.0,True
309,weighted_median,8,7,0.6968486577689913,0.6968486577689913,0.0,True
309,minimum,8,7,-2.7907199715270408,-2.7907199715270408,0.0,True
310,weighted_arithmetic,28,3,0.0836988160145397,0.08369881601453975,5.551115123125783e-17,True
310,exponential_mean,28,3,-0.4825352685067868,-0.48253526850678696,1.6653345369377348e-16,True
310,weighted_median,28,3,0.2011388505287703,0.2561873072011287,0.05504845667235839,False
310,minimum,28,3,-1.8941381773015256,-1.8941381773015256,0.0,True
311,weighted_arithmetic,5,5,-0.05237193282326219,-0.05237193282326219,0.0,True
311,exponential_mean,5,5,-0.08432542051773813,-0.08432542051773813,0.0,True
311,weighted_median,5,5,0.05455361344135867,0.05455361344135867,0.0,True
311,minimum,5,5,-0.44922811513763994,-0.44922811513763994,0.0,True
312,weighted_arithmetic,34,4,-0.08399381924614151,-0.08399381924614141,9.71445146547012e-17,True
312,exponential_mean,34,4,-1.0008044176259958,-1.0008044176259956,2.220446049250313e-16,True
312,weighted_median,34,4,-0.061381417722460876,0.024342309035362046,0.08572372675782292,False
312,minimum,34,4,-2.6425946982787534,-2.6425946982787534,0.0,True
313,weighted_arithmetic,11,4,1.0317068402637772,1.031706840263777,2.220446049250313e-16,True
313,exponential_mean,11,4,0.21601313332445643,0.2160131333244565,8.326672684688674e-17,True
313,weighted_median,11,4,0.2617689322611108,2.0439528781360052,1.7821839458748945,False
313,minimum,11,4,-0.8640346395862621,-0.8640346395862621,0.0,True
314,weighted_arithmetic,18,3,0.44969054851773427,0.44969054851773416,1.1102230246251565e-16,True
314,exponential_mean,18,3,-0.2432336325600236,-0.2432336325600236,0.0,True
314,weighted_median,18,3,0.2798039504904279,0.40890273837724816,0.12909878788682028,False
314,minimum,18,3,-1.1267393828895191,-1.1267393828895191,0.0,True
315,weighted_arithmetic,30,2,-0.047618081221608426,-0.047618081221608426,0.0,True
315,exponential_mean,30,2,-0.7796631679398682,-0.7796631679398685,2.220446049250313e-16,True
315,weighted_median,30,2,0.13645484436918653,0.13645484436918653,0.0,True
315,minimum,30,2,-3.6312273544655866,-3.6312273544655866,0.0,True
316,weighted_arithmetic,21,7,0.1293276611954104,0.1293276611954105,1.1102230246251565e-16,True
316,exponential_mean,21,7,-1.4960418261159014,-1.4960418261159014,0.0,True
316,weighted_median,21,7,0.6870148275360385,0.6870148275360385,0.0,True
316,minimum,21,7,-3.2424426924769203,-3.2424426924769203,0.0,True
317,weighted_arithmetic,16,3,-0.5804226805703911,-0.5804226805703911,0.0,True
317,exponential_mean,16,3,-1.790456414271261,-1.790456414271261,0.0,True
317,weighted_median,16,3,0.06438826703760661,-0.16961047126214998,0.2339987382997566,False
317,minimum,16,3,-3.3501824793714916,-3.3501824793714916,0.0,True
318,weighted_arithmetic,34,3,-0.026789213389985717,-0.026789213389985734,1.734723475976807e-17,True
318,exponential_mean,34,3,-1.384857679769564,-1.384857679769564,0.0,True
318,weighted_median,34,3,-0.04585852907443994,0.026746809210980906,0.07260533828542085,False
318,minimum,34,3,-3.1782367235795355,-3.1782367235795355,0.0,True
319,weighted_arithmetic,24,6,-0.24212735132337831,-0.24212735132337826,5.551115123125783e-17,True
319,exponential_mean,24,6,-0.7187244969589666,-0.7187244969589666,0.0,True
319,weighted_median,24,6,-0.45682336233843385,-0.3952339790256194,0.06158938331281444,False
319,minimum,24,6,-2.011554845013856,-2.011554845013856,0.0,True
320,weighted_arithmetic,20,4,-0.1274051881938612,-0.12740518819386126,5.551115123125783e-17,True
320,exponential_mean,20,4,-1.3787215123450878,-1.3787215123450876,2.220446049250313e-16,True
320,weighted_median,20,4,-0.2001063299054295,0.6436321130376957,0.8437384429431253,False
320,minimum,20,4,-3.348925196383246,-3.348925196383246,0.0,True
321,weighted_arithmetic,21,6,0.3231368757472221,0.3231368757472222,1.1102230246251565e-16,True
321,exponential_mean,21,6,-0.43421739315569996,-0.4342173931557001,1.6653345369377348e-16,True
321,weighted_median,21,6,0.3057266829889112,0.5777265908704992,0.27199990788158795,False
321,minimum,21,6,-2.2739610118509415,-2.2739610118509415,0.0,True
322,weighted_arithmetic,27,2,-0.377689852113548,-0.377689852113548,0.0,True
322,exponential_mean,27,2,-1.132912579350752,-1.1329125793507522,2.220446049250313e-16,True
322,weighted_median,27,2,-0.32466397857682594,-0.2889570135015542,0.03570696507527171,False
322,minimum,27,2,-2.1138943472801253,-2.1138943472801253,0.0,True
323,weighted_arithmetic,30,7,-0.5205385325988365,-0.5205385325988365,0.0,True
323,exponential_mean,30,7,-1.4310579596684274,-1.4310579596684274,0.0,True
323,weighted_median,30,7,-0.42907280527134134,0.09297153535646306,0.5220443406278044,False
323,minimum,30,7,-3.0602916038931727,-3.0602916038931727,0.0,True
324,weighted_arithmetic,19,5,-0.01243562952668361,-0.012435629526683568,4.163336342344337e-17,True
324,exponential_mean,19,5,-0.9030244809739999,-0.9030244809739998,1.1102230246251565e-16,True
324,weighted_median,19,5,0.08761257143310917,0.08761257143310917,0.0,True
324,minimum,19,5,-2.2286917156585218,-2.2286917156585218,0.0,True
325,weighted_arithmetic,29,3,-0.7736890649825572,-0.7736890649825575,3.3306690738754696e-16,True
325,exponential_mean,29,3,-1.585152300987286,-1.585152300987286,0.0,True
325,weighted_median,29,3,-1.2836163540319705,-1.563215352274289,0.2795989982423186,False
325,minimum,29,3,-2.5238500705864317,-2.5238500705864317,0.0,True
326,weighted_arithmetic,27,4,-0.060042381785898505,-0.06004238178589854,3.469446951953614e-17,True
326,exponential_mean,27,4,-0.6641751703491329,-0.6641751703491329,0.0,True
326,weighted_median,27,4,0.13034017625822628,0.17568756570761762,0.045347389449391345,False
326,minimum,27,4,-1.718310190764873,-1.718310190764873,0.0,True
327,weighted_arithmetic,8,5,0.03870916184457288,0.038709161844572904,2.0816681711721685e-17,True
327,exponential_mean,8,5,-0.9379393856937968,-0.9379393856937966,1.1102230246251565e-16,True
327,weighted_median,8,5,0.5337910067988257,0.8935124227729401,0.35972141597411433,False
327,minimum,8,5,-2.2574636489616453,-2.2574636489616453,0.0,True
328,weighted_arithmetic,5,4,-1.2835625071146364,-1.2835625071146364,0.0,True
328,exponential_mean,5,4,-2.073142526577752,-2.0731425265777523,4.440892098500626e-16,True
328,weighted_median,5,4,-0.8933436747158047,-0.8933436747158047,0.0,True
328,minimum,5,4,-2.844108406510445,-2.844108406510445,0.0,True
329,weighted_arithmetic,6,4,-0.011110611606567681,-0.011110611606567676,5.204170427930421e-18,True
329,exponential_mean,6,4,-0.11309488204178582,-0.11309488204178579,2.7755575615628914e-17,True
329,weighted_median,6,4,-0.11127269797054978,-0.11127269797054978,0.0,True
329,minimum,6,4,-0.6815775609692748,-0.6815775609692748,0.0,True
330,weighted_arithmetic,14,6,0.11136994551528469,0.11136994551528472,2.7755575615628914e-17,True
330,exponential_mean,14,6,-1.2226438708863763,-1.2226438708863763,0.0,True
330,weighted_median,14,6,-0.201872236101077,-0.8005055188432055,0.5986332827421286,False
330,minimum,14,6,-2.8114894452629917,-2.8114894452629917,0.0,True
331,weighted_arithmetic,14,4,0.0934992288674298,0.09349922886742981,1.3877787807814457e-17,True
331,exponential_mean,14,4,-0.580031981543972,-0.5800319815439721,1.1102230246251565e-16,True
331,weighted_median,14,4,-0.5190946133137821,-0.8859054559044719,0.36681084259068975,False
331,minimum,14,4,-1.411336452250779,-1.411336452250779,0.0,True
332,weighted_arithmetic,5,3,-0.0007588223258914372,-0.0007588223258914007,3.65376132127615e-17,True
332,exponential_mean,5,3,-0.42300566152724395,-0.4230056615272441,1.6653345369377348e-16,True
332,weighted_median,5,3,0.6526785880980799,0.6526785880980799,0.0,True
332,minimum,5,3,-1.0644284933545938,-1.0644284933545938,0.0,True
333,weighted_arithmetic,12,2,0.16782625679252774,0.1678262567925277,5.551115123125783e-17,True
333,exponential_mean,12,2,-0.8184849728390761,-0.8184849728390761,0.0,True
333,weighted_median,12,2,0.03545003657769148,0.5811406430258172,0.5456906064481257,False
333,minimum,12,2,-2.1318029529149065,-2.1318029529149065,0.0,True
334,weighted_arithmetic,6,4,-0.5691714261138138,-0.5691714261138139,1.1102230246251565e-16,True
334,exponential_mean,6,4,-0.970601989925483,-0.9706019899254829,1.1102230246251565e-16,True
334,weighted_median,6,4,-0.5283588159535506,-0.5283588159535506,0.0,True
334,minimum,6,4,-1.5991492025521583,-1.5991492025521583,0.0,True
335,weighted_arithmetic,12,3,-0.35788864181291136,-0.35788864181291136,0.0,True
335,exponential_mean,12,3,-1.7026586078426162,-1.7026586078426167,4.440892098500626e-16,True
335,weighted_median,12,3,-0.20671195242929738,-0.20671195242929738,0.0,True
335,minimum,12,3,-3.586413542471853,-3.586413542471853,0.0,True
336,weighted_arithmetic,25,7,0.08173486105179051,0.08173486105179054,2.7755575615628914e-17,True
336,exponential_mean,25,7,-0.3261534964976711,-0.3261534964976714,2.7755575615628914e-16,True
336,weighted_median,25,7,0.28015796475366056,0.15447489197625927,0.1256830727774013,False
336,minimum,25,7,-1.5268339267455617,-1.5268339267455617,0.0,True
337,weighted_arithmetic,12,4,0.28512880908044774,0.28512880908044774,0.0,True
337,exponential_mean,12,4,0.09165860520768651,0.09165860520768643,8.326672684688674e-17,True
337,weighted_median,12,4,0.5128648222216313,0.5128648222216313,0.0,True
337,minimum,12,4,-0.7945025950465143,-0.7945025950465143,0.0,True
338,weighted_arithmetic,9,3,-1.1439293710951892,-1.1439293710951894,2.220446049250313e-16,True
338,exponential_mean,9,3,-1.2795776143464672,-1.2795776143464672,0.0,True
338,weighted_median,9,3,-1.14344138318288,-1.14344138318288,0.0,True
338,minimum,9,3,-2.020176915007021,-2.020176915007021,0.0,True
339,weighted_arithmetic,29,3,-0.39050322971823814,-0.3905032297182383,1.6653345369377348e-16,True
339,exponential_mean,29,3,-0.8838988774333065,-0.8838988774333068,2.220446049250313e-16,True
339,weighted_median,29,3,-0.4191287410122406,-0.4191287410122406,0.0,True
339,minimum,29,3,-2.1831575913428365,-2.1831575913428365,0.0,True
340,weighted_arithmetic,14,2,0.5814373749854357,0.5814373749854358,1.1102230246251565e-16,True
340,exponential_mean,14,2,-0.1080741292579706,-0.10807412925797055,4.163336342344337e-17,True
340,weighted_median,14,2,0.5092645046192955,0.5092645046192955,0.0,True
340,minimum,14,2,-2.2657383048992656,-2.2657383048992656,0.0,True
341,weighted_arithmetic,31,7,0.3418469911152983,0.34184699111529826,5.551115123125783e-17,True
341,exponential_mean,31,7,-0.4272212357329634,-0.4272212357329632,1.6653345369377348e-16,True
341,weighted_median,31,7,0.3961237613490069,0.5922041311116693,0.19608036976266235,False
341,minimum,31,7,-1.6550828257037549,-1.6550828257037549,0.0,True
342,weighted_arithmetic,14,2,-0.1761757804539357,-0.17617578045393567,2.7755575615628914e-17,True
342,exponential_mean,14,2,-1.0708258351207527,-1.0708258351207527,0.0,True
342,weighted_median,14,2,0.3696754774063589,0.011867716605210382,0.3578077608011485,False
342,minimum,14,2,-2.1450289447879003,-2.1450289447879003,0.0,True
343,weighted_arithmetic,10,4,-0.9061144505352954,-0.9061144505352956,2.220446049250313e-16,True
343,exponential_mean,10,4,-1.3041489101712695,-1.3041489101712695,0.0,True
343,weighted_median,10,4,-0.8981607123142507,-0.18078668962301694,0.7173740226912337,False
343,minimum,10,4,-1.9440225970241087,-1.9440225970241087,0.0,True
344,weighted_arithmetic,11,2,-0.37364731574814264,-0.3736473157481426,5.551115123125783e-17,True
344,exponential_mean,11,2,-0.5469698977975609,-0.5469698977975609,0.0,True
344,weighted_median,11,2,-0.3646993506082152,-0.3646993506082152,0.0,True
344,minimum,11,2,-0.9612155166059309,-0.9612155166059309,0.0,True
345,weighted_arithmetic,27,7,0.2630584405101139,0.2630584405101139,0.0,True
345,exponential_mean,27,7,-0.5053829924410025,-0.505382992441002,4.440892098500626e-16,True
345,weighted_median,27,7,0.4415519040961401,0.37433922158838445,0.06721268250775564,False
345,minimum,27,7,-2.2773237588912867,-2.2773237588912867,0.0,True
346,weighted_arithmetic,29,4,0.13840204896107566,0.13840204896107566,0.0,True
346,exponential_mean,29,4,-0.764886909601368,-0.7648869096013677,2.220446049250313e-16,True
346,weighted_median,29,4,0.18298488804502067,0.09720255744883725,0.08578233059618341,False
346,minimum,29,4,-2.8482042788305875,-2.8482042788305875,0.0,True
347,weighted_arithmetic,17,6,0.40490246661113743,0.4049024666111373,1.1102230246251565e-16,True
347,exponential_mean,17,6,-0.7373651152578974,-0.7373651152578976,2.220446049250313e-16,True
347,weighted_median,17,6,1.291040515390784,-0.27979925380495524,1.5708397691957392,False
347,minimum,17,6,-2.116180573847139,-2.116180573847139,0.0,True
348,weighted_arithmetic,10,5,-0.39015045370442053,-0.39015045370442036,1.6653345369377348e-16,True
348,exponential_mean,10,5,-0.7367225917471268,-0.7367225917471265,3.3306690738754696e-16,True
348,weighted_median,10,5,-0.7161313600388228,-0.7161313600388228,0.0,True
348,minimum,10,5,-1.7855241469501286,-1.7855241469501286,0.0,True
349,weighted_arithmetic,26,6,-0.09720651514706315,-0.09720651514706316,1.3877787807814457e-17,True
349,exponential_mean,26,6,-1.6564911775726767,-1.6564911775726763,4.440892098500626e-16,True
349,weighted_median,26,6,-0.1681062031783319,0.29671554607967954,0.46482174925801145,False
349,minimum,26,6,-3.8842616245751964,-3.8842616245751964,0.0,True
350,weighted_arithmetic,5,3,-0.06972999951144536,-0.06972999951144536,0.0,True
350,exponential_mean,5,3,-0.41567915765977687,-0.41567915765977703,1.6653345369377348e-16,True
350,weighted_median,5,3,-0.30996109374818065,-0.8393683536220015,0.5294072598738209,False
350,minimum,5,3,-0.8393683536220015,-0.8393683536220015,0.0,True
351,weighted_arithmetic,29,2,-0.4835306836479858,-0.4835306836479858,0.0,True
351,exponential_mean,29,2,-1.5130389849067882,-1.5130389849067882,0.0,True
351,weighted_median,29,2,-0.47213406962845045,-0.9811586149101048,0.5090245452816544,False
351,minimum,29,2,-3.2430492928626697,-3.2430492928626697,0.0,True
352,weighted_arithmetic,11,7,-0.3862803517203975,-0.3862803517203977,2.220446049250313e-16,True
352,exponential_mean,11,7,-1.6204794269274898,-1.6204794269274907,8.881784197001252e-16,True
352,weighted_median,11,7,-0.6037328180642604,-0.6037328180642604,0.0,True
352,minimum,11,7,-2.5243335384796537,-2.5243335384796537,0.0,True
353,weighted_arithmetic,34,3,-0.3088446138184192,-0.30884461381841916,5.551115123125783e-17,True
353,exponential_mean,34,3,-1.209897608358355,-1.2098976083583546,4.440892098500626e-16,True
353,weighted_median,34,3,-0.6242201115233031,0.23553545243782303,0.8597555639611262,False
353,minimum,34,3,-2.622711645337474,-2.622711645337474,0.0,True
354,weighted_arithmetic,6,4,-0.10470280495779608,-0.10470280495779606,1.3877787807814457e-17,True
354,exponential_mean,6,4,-0.4697985822010079,-0.4697985822010076,2.7755575615628914e-16,True
354,weighted_median,6,4,0.005903776077509655,0.005903776077509655,0.0,True
354,minimum,6,4,-1.5829695353532869,-1.5829695353532869,0.0,True
355,weighted_arithmetic,24,5,-0.1563825052720872,-0.1563825052720872,0.0,True
355,exponential_mean,24,5,-1.1436652509698224,-1.1436652509698222,2.220446049250313e-16,True
355,weighted_median,24,5,0.05933066031249204,0.05933066031249204,0.0,True
355,minimum,24,5,-2.8126342041253563,-2.8126342041253563,0.0,True
356,weighted_arithmetic,26,5,0.5033263586166868,0.5033263586166867,1.1102230246251565e-16,True
356,exponential_mean,26,5,-0.15327679082458517,-0.1532767908245848,3.608224830031759e-16,True
356,weighted_median,26,5,0.6632524662342613,0.6732626040742496,0.010010137839988387,False
356,minimum,26,5,-1.3009761229764065,-1.3009761229764065,0.0,True
357,weighted_arithmetic,11,7,-0.07022020369830924,-0.0702202036983093,5.551115123125783e-17,True
357,exponential_mean,11,7,-0.949606633528971,-0.949606633528971,0.0,True
357,weighted_median,11,7,-0.15279357695926837,-0.7780313596002248,0.6252377826409565,False
357,minimum,11,7,-2.217531485595737,-2.217531485595737,0.0,True
358,weighted_arithmetic,25,7,0.8523394396884835,0.8523394396884831,3.3306690738754696e-16,True
358,exponential_mean,25,7,-0.38441438518241994,-0.38441438518241994,0.0,True
358,weighted_median,25,7,1.5585168972554044,0.5054711620674726,1.0530457351879319,False
358,minimum,25,7,-2.637813531014783,-2.637813531014783,0.0,True
359,weighted_arithmetic,10,5,0.5998875760926332,0.5998875760926331,1.1102230246251565e-16,True
359,exponential_mean,10,5,-0.942201721279844,-0.9422017212798437,3.3306690738754696e-16,True
359,weighted_median,10,5,0.7985695746207326,0.37477483360745445,0.4237947410132782,False
359,minimum,10,5,-2.720540777495492,-2.720540777495492,0.0,True
360,weighted_arithmetic,8,4,0.2808121723352891,0.2808121723352891,0.0,True
360,exponential_mean,8,4,-0.4768151100969048,-0.4768151100969048,0.0,True
360,weighted_median,8,4,0.3332681175506324,1.729039818595977,1.3957717010453445,False
360,minimum,8,4,-1.2972198939818307,-1.2972198939818307,0.0,True
361,weighted_arithmetic,30,3,0.038525184537692644,0.038525184537692624,2.0816681711721685e-17,True
361,exponential_mean,30,3,-0.5668381859130216,-0.5668381859130218,2.220446049250313e-16,True
361,weighted_median,30,3,0.3247160485786425,0.3334384109695146,0.008722362390872096,False
361,minimum,30,3,-2.0879453632318836,-2.0879453632318836,0.0,True
362,weighted_arithmetic,19,7,0.09099136568777194,0.09099136568777197,2.7755575615628914e-17,True
362,exponential_mean,19,7,-0.8182806928994845,-0.8182806928994844,1.1102230246251565e-16,True
362,weighted_median,19,7,-0.3066242121639989,-0.5371527655194746,0.23052855335547567,False
362,minimum,19,7,-1.975037807226075,-1.975037807226075,0.0,True
363,weighted_arithmetic,12,6,-0.4877870383156724,-0.4877870383156724,0.0,True
363,exponential_mean,12,6,-0.5632708224750246,-0.5632708224750246,0.0,True
363,weighted_median,12,6,-0.45046631398576054,-0.45046631398576054,0.0,True
363,minimum,12,6,-1.3801119393352892,-1.3801119393352892,0.0,True
364,weighted_arithmetic,34,4,-0.21727496231365181,-0.21727496231365184,2.7755575615628914e-17,True
364,exponential_mean,34,4,-0.7463461817656615,-0.7463461817656616,1.1102230246251565e-16,True
364,weighted_median,34,4,-0.19915005190848697,-0.12801369710397398,0.071136354804513,False
364,minimum,34,4,-1.8840439161911346,-1.8840439161911346,0.0,True
365,weighted_arithmetic,25,4,-0.21998521055069678,-0.21998521055069675,2.7755575615628914e-17,True
365,exponential_mean,25,4,-1.420753160653922,-1.4207531606539223,2.220446049250313e-16,True
365,weighted_median,25,4,0.29021592568938964,0.6498496666183793,0.35963374092898964,False
365,minimum,25,4,-2.92147096744398,-2.92147096744398,0.0,True
366,weighted_arithmetic,34,4,-0.15334038558233515,-0.1533403855823351,5.551115123125783e-17,True
366,exponential_mean,34,4,-0.8898594313148458,-0.8898594313148458,0.0,True
366,weighted_median,34,4,-0.08669673568770823,0.15034785379722115,0.2370445894849294,False
366,minimum,34,4,-2.382524847215175,-2.382524847215175,0.0,True
367,weighted_arithmetic,13,3,-0.8146723783189347,-0.8146723783189348,1.1102230246251565e-16,True
367,exponential_mean,13,3,-1.2290196331933996,-1.2290196331933996,0.0,True
367,weighted_median,13,3,-0.8544864714516844,-0.7208868704199403,0.13359960103174418,False
367,minimum,13,3,-1.9524083462887243,-1.9524083462887243,0.0,True
368,weighted_arithmetic,24,2,0.5062669473824963,0.5062669473824963,0.0,True
368,exponential_mean,24,2,-0.17051673084508662,-0.17051673084508695,3.3306690738754696e-16,True
368,weighted_median,24,2,0.6485151630275316,1.0808647226060604,0.4323495595785287,False
368,minimum,24,2,-1.7249349957285658,-1.7249349957285658,0.0,True
369,weighted_arithmetic,12,7,-0.186708339395604,-0.18670833939560408,8.326672684688674e-17,True
369,exponential_mean,12,7,-0.5272873781737634,-0.5272873781737631,2.220446049250313e-16,True
369,weighted_median,12,7,-0.21361785281302192,-0.21361785281302192,0.0,True
369,minimum,12,7,-2.0898412353566584,-2.0898412353566584,0.0,True
370,weighted_arithmetic,14,5,-0.10479872255442031,-0.10479872255442028,2.7755575615628914e-17,True
370,exponential_mean,14,5,-0.9461153214714588,-0.9461153214714587,1.1102230246251565e-16,True
370,weighted_median,14,5,-0.41923158046407827,-1.6608999323652476,1.2416683519011693,False
370,minimum,14,5,-1.6608999323652476,-1.6608999323652476,0.0,True
371,weighted_arithmetic,21,7,-0.38364464180497915,-0.3836446418049791,5.551115123125783e-17,True
371,exponential_mean,21,7,-0.9311625923374821,-0.9311625923374823,2.220446049250313e-16,True
371,weighted_median,21,7,-0.1098033513078827,0.1454036609090564,0.2552070122169391,False
371,minimum,21,7,-2.075898487841102,-2.075898487841102,0.0,True
372,weighted_arithmetic,31,3,0.23913893036830222,0.2391389303683022,2.7755575615628914e-17,True
372,exponential_mean,31,3,-0.7310231173599078,-0.7310231173599082,4.440892098500626e-16,True
372,weighted_median,31,3,0.15862040331434948,0.15862040331434948,0.0,True
372,minimum,31,3,-2.4493936711801547,-2.4493936711801547,0.0,True
373,weighted_arithmetic,20,4,-0.09576213118059071,-0.09576213118059071,0.0,True
373,exponential_mean,20,4,-0.5244503451798286,-0.5244503451798286,0.0,True
373,weighted_median,20,4,0.13079544372124302,0.13079544372124302,0.0,True
373,minimum,20,4,-1.6047469521089013,-1.6047469521089013,0.0,True
