sample_index,operator,offset,absolute_gauge_covariance_error
1900,minimum,-3.1535701378674217,4.440892098500626e-16
1900,rms,-3.1535701378674217,5.340917641262144
1901,weighted_arithmetic,-1.2895805069703359,0.0
1901,exponential_mean,-1.2895805069703359,2.220446049250313e-16
1901,weighted_median,-1.2895805069703359,0.0
1901,minimum,-1.2895805069703359,0.0
1901,rms,-1.2895805069703359,1.802597778632133
1902,weighted_arithmetic,3.8354151843366973,4.440892098500626e-16
1902,exponential_mean,3.8354151843366973,4.440892098500626e-16
1902,weighted_median,3.8354151843366973,0.0
1902,minimum,3.8354151843366973,0.0
1902,rms,3.8354151843366973,2.178414547208585
1903,weighted_arithmetic,-3.5017148546671413,8.881784197001252e-16
1903,exponential_mean,-3.5017148546671413,4.440892098500626e-16
1903,weighted_median,-3.5017148546671413,0.0
1903,minimum,-3.5017148546671413,0.0
1903,rms,-3.5017148546671413,6.127317908562666
1904,weighted_arithmetic,-3.5959416256405357,4.440892098500626e-16
1904,exponential_mean,-3.5959416256405357,4.440892098500626e-16
1904,weighted_median,-3.5959416256405357,4.440892098500626e-16
1904,minimum,-3.5959416256405357,4.440892098500626e-16
1904,rms,-3.5959416256405357,6.679198753430668
1905,weighted_arithmetic,3.126434780546824,4.440892098500626e-16
1905,exponential_mean,3.126434780546824,0.0
1905,weighted_median,3.126434780546824,0.0
1905,minimum,3.126434780546824,0.0
1905,rms,3.126434780546824,1.5763935737265184
1906,weighted_arithmetic,3.0220643977883777,4.440892098500626e-16
1906,exponential_mean,3.0220643977883777,0.0
1906,weighted_median,3.0220643977883777,0.0
1906,minimum,3.0220643977883777,0.0
1906,rms,3.0220643977883777,0.9017413003822554
1907,weighted_arithmetic,0.7794595108141422,1.1102230246251565e-16
1907,exponential_mean,0.7794595108141422,0.0
1907,weighted_median,0.7794595108141422,0.0
1907,minimum,0.7794595108141422,0.0
1907,rms,0.7794595108141422,0.4302877404194847
1908,weighted_arithmetic,1.0796336515654739,0.0
1908,exponential_mean,1.0796336515654739,0.0
1908,weighted_median,1.0796336515654739,0.0
1908,minimum,1.0796336515654739,0.0
1908,rms,1.0796336515654739,0.6298668526668616
1909,weighted_arithmetic,-2.5846725024270665,0.0
1909,exponential_mean,-2.5846725024270665,4.440892098500626e-16
1909,weighted_median,-2.5846725024270665,0.0
1909,minimum,-2.5846725024270665,0.0
1909,rms,-2.5846725024270665,4.54626957993632
1910,weighted_arithmetic,-0.8535122701196745,3.3306690738754696e-16
1910,exponential_mean,-0.8535122701196745,2.220446049250313e-16
1910,weighted_median,-0.8535122701196745,0.0
1910,minimum,-0.8535122701196745,4.440892098500626e-16
1910,rms,-0.8535122701196745,1.162886395068822
1911,weighted_arithmetic,-2.8192199287046806,0.0
1911,exponential_mean,-2.8192199287046806,0.0
1911,weighted_median,-2.8192199287046806,0.0
1911,minimum,-2.8192199287046806,0.0
1911,rms,-2.8192199287046806,4.486961606134205
1912,weighted_arithmetic,-1.1342346011842466,2.220446049250313e-16
1912,exponential_mean,-1.1342346011842466,0.0
1912,weighted_median,-1.1342346011842466,0.0
1912,minimum,-1.1342346011842466,0.0
1912,rms,-1.1342346011842466,1.6913123652397846
1913,weighted_arithmetic,-2.1124442278778446,0.0
1913,exponential_mean,-2.1124442278778446,0.0
1913,weighted_median,-2.1124442278778446,0.0
1913,minimum,-2.1124442278778446,0.0
1913,rms,-2.1124442278778446,3.8499414424463154
1914,weighted_arithmetic,2.0395265696930442,0.0
1914,exponential_mean,2.0395265696930442,4.440892098500626e-16
1914,weighted_median,2.0395265696930442,0.0
1914,minimum,2.0395265696930442,0.0
1914,rms,2.0395265696930442,0.575349864866884
1915,weighted_arithmetic,-1.762894690214483,2.220446049250313e-16
1915,exponential_mean,-1.762894690214483,0.0
1915,weighted_median,-1.762894690214483,0.0
1915,minimum,-1.762894690214483,0.0
1915,rms,-1.762894690214483,2.8368481878706575
1916,weighted_arithmetic,0.9736501352384144,0.0
1916,exponential_mean,0.9736501352384144,2.220446049250313e-16
1916,weighted_median,0.9736501352384144,0.0
1916,minimum,0.9736501352384144,0.0
1916,rms,0.9736501352384144,0.551824756702666
1917,weighted_arithmetic,3.156540957135581,4.440892098500626e-16
1917,exponential_mean,3.156540957135581,0.0
1917,weighted_median,3.156540957135581,0.0
1917,minimum,3.156540957135581,0.0
1917,rms,3.156540957135581,0.6260005979945404
1918,weighted_arithmetic,1.3415358330799494,2.220446049250313e-16
1918,exponential_mean,1.3415358330799494,0.0
1918,weighted_median,1.3415358330799494,0.0
1918,minimum,1.3415358330799494,0.0
1918,rms,1.3415358330799494,0.8028982439469721
1919,weighted_arithmetic,-2.9520380533451895,4.440892098500626e-16
1919,exponential_mean,-2.9520380533451895,8.881784197001252e-16
1919,weighted_median,-2.9520380533451895,0.0
1919,minimum,-2.9520380533451895,0.0
1919,rms,-2.9520380533451895,5.176844216704166
