sample_index,coarse_count,mean_macro_row_tv,maximum_macro_row_tv
443,2,0.0371323690244086,0.03862566131348455
444,6,0.10044094543455206,0.35802951822419415
445,6,0.1148514926975681,0.3390601741172341
446,4,0.19700540914749923,0.3620580276226837
447,3,0.171746891072083,0.3417310767539116
448,2,0.035500701485754155,0.04953107967236012
449,6,0.10023026174157207,0.25727643331389527
450,5,0.17205585176830765,0.3342461346341048
451,2,0.054193577698978646,0.06330218459601486
452,5,0.07690230405476212,0.1371143536839273
453,3,0.09524166962247876,0.20929573192865505
454,2,0.032669321507872356,0.062472250568652826
455,3,0.07771418059760811,0.128466389427903
456,2,0.10903140186882951,0.18720157121704478
457,5,0.10265941055107727,0.3289415132925621
458,5,0.13736561227990118,0.24077618875273638
459,4,0.1318139390510171,0.21452433634342094
460,7,0.0808498657372403,0.18571242649999414
461,3,0.05209966420341281,0.07759867548077831
462,6,0.11708317845945694,0.1745916554158101
463,3,0.08662303664166655,0.15253661905340213
464,7,0.16485787990642375,0.3474710475855558
465,3,0.10006253139097482,0.1429198755470231
466,7,0.1395871088823655,0.3278902343502007
467,4,0.06496612242749489,0.11394601453189188
468,5,0.12302271042857638,0.28272828721943133
469,6,0.10554947583054176,0.2368335117794968
470,3,0.11746608193464177,0.1758178834591534
471,2,0.1345193517204611,0.25694921872397386
472,2,0.03888813028019472,0.04650441008378056
473,3,0.11725010608985427,0.19892741386457302
474,3,0.08774849755537255,0.09812886891303899
475,4,0.09759490030966204,0.16904984969579445
476,3,0.1327766189676717,0.18936259449878018
477,2,0.13192886643450044,0.2103451191897322
478,3,0.05384072647088569,0.07073652508664877
479,5,0.12603468207587265,0.26457779542424137
480,5,0.17778302653631964,0.29038217898880764
481,5,0.09951258510279597,0.18532392372246323
482,2,0.05241300665104198,0.05745417650048279
483,5,0.0845354617965824,0.1350377697055712
484,7,0.12743254919993344,0.22657610947166315
485,8,0.1702191519367247,0.29619797946511617
486,2,0.014616275163266329,0.015774853946574685
487,4,0.1291266175438235,0.28925186461802127
488,2,0.0472094114336087,0.05714703244948835
489,2,0.012674939055107817,0.02060714148179149
490,4,0.14801932793525618,0.19356851423839697
491,2,0.04971573889509548,0.06824983471248261
492,6,0.12269102046806857,0.1607531008326017
