sample_index,operator,group_count,macro_probability_tv,maximum_group_weight_relative_error
33,minimum,3,0.2060531370937401,2.665476069442068
34,weighted_arithmetic,8,0.12698733846267488,0.7173045118767809
34,exponential_mean,8,1.3877787807814457e-17,1.667465035297624e-16
34,weighted_median,8,0.1069514788974412,0.6373275584641828
34,minimum,8,0.2346127977733084,4.455051554021358
35,weighted_arithmetic,5,0.11848931426988707,0.4107286449011195
35,exponential_mean,5,5.204170427930421e-17,1.9361761661820333e-16
35,weighted_median,5,0.3129216077554598,0.7051713998981484
35,minimum,5,0.15009352305383605,1.4996547011223411
36,weighted_arithmetic,3,0.16028266054384072,0.5863010553700623
36,exponential_mean,3,0.0,0.0
36,weighted_median,3,0.23394154558817354,0.6049428533228158
36,minimum,3,0.10451033911433913,1.8764576551087075
37,weighted_arithmetic,2,0.016718941762595377,0.12433054595028212
37,exponential_mean,2,1.3877787807814457e-17,1.4853331609515315e-16
37,weighted_median,2,0.08993183728219815,0.3474805101516562
37,minimum,2,0.051539623244821656,0.6939561478106935
38,weighted_arithmetic,4,0.065678650914532,0.5766473289868088
38,exponential_mean,4,1.457167719820518e-16,6.039807251392194e-16
38,weighted_median,4,0.3099246328163242,0.6512240420918761
38,minimum,4,0.053579497685630424,1.9149433790212342
39,weighted_arithmetic,8,0.18010537165582724,0.5732302369747974
39,exponential_mean,8,1.1102230246251565e-16,3.487768096728282e-16
39,weighted_median,8,0.22955223712562947,0.6247308319625197
39,minimum,8,0.16214510538490365,1.143099716864806
40,weighted_arithmetic,2,0.21698108291889862,0.6463323895167381
40,exponential_mean,2,0.0,0.0
40,weighted_median,2,0.208972092997921,0.663960560524168
40,minimum,2,0.14081189744144554,2.0665707431511766
41,weighted_arithmetic,7,0.3653791324412853,0.8702372396870063
41,exponential_mean,7,9.194034422677078e-17,3.759394433509658e-16
41,weighted_median,7,0.4671925015814361,0.9343488136219019
41,minimum,7,0.1676045355864832,4.90303672658496
42,weighted_arithmetic,5,0.1994742215669182,0.6049170328484113
42,exponential_mean,5,6.245004513516506e-17,1.544149753029155e-16
42,weighted_median,5,0.15416602669644108,0.5832546790973248
42,minimum,5,0.22521490820588147,4.148029848065633
43,weighted_arithmetic,5,0.08059983449974104,0.4925943169203628
43,exponential_mean,5,1.8041124150158794e-16,1.490725341154306e-16
43,weighted_median,5,0.08368609735482124,0.8493501198432946
43,minimum,5,0.037711852770280566,1.563775496551972
44,weighted_arithmetic,4,0.06153945811902119,0.5485606357117281
44,exponential_mean,4,1.249000902703301e-16,3.098010021920364e-16
44,weighted_median,4,0.1282384076353679,0.65424988046276
44,minimum,4,0.1261371812949933,4.1492625126819105
45,weighted_arithmetic,8,0.22125969128188447,0.7375658429406949
