sample_index,macro_count,clone_count,conservative_tv,ontic_branching_tv
2867,13,5,0.0,0.2171945701357466
2868,7,8,0.0,0.4285714285714285
2869,8,3,0.0,0.175
2870,10,7,0.0,0.3375
2871,16,2,0.0,0.05514705882352942
2872,18,5,0.0,0.1717171717171717
2873,13,6,0.0,0.25641025641025644
2874,18,6,0.0,0.20531400966183572
2875,12,6,0.0,0.26960784313725494
2876,16,2,0.0,0.05514705882352942
2877,3,8,0.0,0.4666666666666667
2878,13,3,0.0,0.12307692307692314
2879,11,3,0.0,0.13986013986013984
2880,8,4,0.0,0.23863636363636362
2881,5,6,0.0,0.39999999999999997
2882,19,5,0.0,0.16475972540045764
2883,19,7,0.0,0.22736842105263158
2884,4,3,0.0,0.25
2885,4,4,0.0,0.3214285714285714
2886,12,4,0.0,0.18333333333333332
2887,10,7,0.0,0.3375
2888,15,6,0.0,0.2333333333333333
2889,6,7,0.0,0.4166666666666668
2890,18,5,0.0,0.1717171717171717
2891,5,8,0.0,0.4666666666666667
2892,13,3,0.0,0.12307692307692314
2893,6,5,0.0,0.3333333333333333
2894,9,7,0.0,0.35555555555555557
2895,8,8,0.0,0.4083333333333333
2896,14,5,0.0,0.20634920634920634
2897,14,3,0.0,0.11607142857142855
2898,8,8,0.0,0.4083333333333333
2899,5,8,0.0,0.4666666666666667
2900,16,4,0.0,0.1480263157894737
2901,10,2,0.0,0.08181818181818183
2902,14,5,0.0,0.20634920634920634
2903,15,2,0.0,0.05833333333333333
2904,8,2,0.0,0.09722222222222224
2905,15,3,0.0,0.10980392156862746
2906,14,2,0.0,0.061904761904761886
2907,19,8,0.0,0.25506072874493924
2908,11,3,0.0,0.13986013986013984
2909,11,6,0.0,0.2840909090909091
2910,9,2,0.0,0.08888888888888885
2911,13,8,0.0,0.3230769230769231
2912,9,2,0.0,0.08888888888888885
2913,12,3,0.0,0.13095238095238096
2914,16,8,0.0,0.28532608695652173
2915,11,5,0.0,0.24242424242424243
2916,17,2,0.0,0.05228758169934642
2917,6,2,0.0,0.11904761904761904
2918,11,6,0.0,0.2840909090909091
2919,4,8,0.0,0.47727272727272724
2920,19,7,0.0,0.22736842105263158
2921,4,7,0.0,0.45
2922,17,7,0.0,0.24552429667519182
2923,17,8,0.0,0.2745098039215686
2924,4,3,0.0,0.25
2925,6,8,0.0,0.4487179487179488
2926,14,6,0.0,0.24436090225563908
2927,14,4,0.0,0.1638655462184874
2928,7,8,0.0,0.4285714285714285
2929,11,4,0.0,0.19480519480519484
2930,11,7,0.0,0.32085561497326204
2931,10,6,0.0,0.30000000000000004
2932,5,5,0.0,0.3555555555555556
2933,4,3,0.0,0.25000000000000006
2934,16,8,0.0,0.28532608695652173
2935,10,7,0.0,0.3375
2936,18,8,0.0,0.2644444444444444
2937,14,2,0.0,0.061904761904761886
2938,16,5,0.0,0.1875
2939,15,3,0.0,0.10980392156862745
2940,14,5,0.0,0.20634920634920637
2941,8,4,0.0,0.23863636363636362
2942,15,8,0.0,0.296969696969697
2943,4,8,0.0,0.47727272727272724
2944,3,6,0.0,0.41666666666666663
2945,18,5,0.0,0.17171717171717168
2946,13,2,0.0,0.06593406593406598
2947,18,4,0.0,0.13492063492063489
2948,11,6,0.0,0.2840909090909091
2949,14,5,0.0,0.20634920634920634
2950,16,3,0.0,0.10416666666666669
2951,8,3,0.0,0.175
2952,6,4,0.0,0.27777777777777785
2953,18,2,0.0,0.049707602339181284
2954,4,8,0.0,0.4772727272727273
2955,7,5,0.0,0.3116883116883117
2956,14,8,0.0,0.3095238095238096
2957,11,2,0.0,0.07575757575757579
2958,10,8,0.0,0.37058823529411766
2959,18,3,0.0,0.09444444444444439
2960,13,8,0.0,0.3230769230769231
2961,10,3,0.0,0.15000000000000002
2962,17,3,0.0,0.09907120743034056
2963,8,8,0.0,0.4083333333333333
2964,12,3,0.0,0.13095238095238096
2965,17,6,0.0,0.213903743315508
2966,16,7,0.0,0.2556818181818181
2967,18,4,0.0,0.13492063492063489
2968,13,5,0.0,0.2171945701357466
2969,13,6,0.0,0.2564102564102565
2970,8,8,0.0,0.4083333333333333
2971,14,4,0.0,0.1638655462184874
2972,14,3,0.0,0.11607142857142855
2973,15,5,0.0,0.1964912280701754
2974,14,4,0.0,0.16386554621848742
2975,7,3,0.0,0.19047619047619047
2976,19,2,0.0,0.04736842105263153
2977,15,2,0.0,0.05833333333333333
2978,15,8,0.0,0.29696969696969705
2979,15,7,0.0,0.26666666666666666
2980,12,7,0.0,0.3055555555555556
2981,7,7,0.0,0.39560439560439553
2982,17,2,0.0,0.05228758169934642
2983,10,5,0.0,0.2571428571428572
2984,7,3,0.0,0.19047619047619047
2985,11,4,0.0,0.19480519480519484
2986,13,2,0.0,0.06593406593406598
2987,11,4,0.0,0.19480519480519484
2988,13,3,0.0,0.12307692307692311
2989,9,3,0.0,0.1616161616161616
2990,17,6,0.0,0.213903743315508
2991,7,3,0.0,0.19047619047619047
2992,9,8,0.0,0.38888888888888884
2993,18,6,0.0,0.20531400966183572
2994,10,3,0.0,0.15000000000000005
2995,8,2,0.0,0.09722222222222224
2996,3,8,0.0,0.4666666666666667
2997,8,2,0.0,0.09722222222222224
2998,4,7,0.0,0.45
2999,13,5,0.0,0.2171945701357466
