sample_index,score,maximum_probability_error
2787,row_mad,1.1102230246251565e-16
2787,row_rank,0.0
2787,global_zscore,0.0
2788,raw,0.0
2788,min_shift,0.0
2788,row_zscore,0.0
2788,row_mad,0.0
2788,row_rank,0.0
2788,global_zscore,5.551115123125783e-17
2789,raw,0.0
2789,min_shift,0.0
2789,row_zscore,0.0
2789,row_mad,0.0
2789,row_rank,2.7755575615628914e-17
2789,global_zscore,5.551115123125783e-17
2790,raw,0.0
2790,min_shift,0.0
2790,row_zscore,2.0816681711721685e-17
2790,row_mad,0.0
2790,row_rank,5.551115123125783e-17
2790,global_zscore,0.0
2791,raw,0.0
2791,min_shift,0.0
2791,row_zscore,5.551115123125783e-17
2791,row_mad,1.1102230246251565e-16
2791,row_rank,0.0
2791,global_zscore,1.1102230246251565e-16
2792,raw,0.0
2792,min_shift,0.0
2792,row_zscore,2.7755575615628914e-17
2792,row_mad,0.0
2792,row_rank,0.0
2792,global_zscore,0.0
2793,raw,5.551115123125783e-17
2793,min_shift,5.551115123125783e-17
2793,row_zscore,2.7755575615628914e-17
2793,row_mad,5.551115123125783e-17
2793,row_rank,2.7755575615628914e-17
2793,global_zscore,0.0
2794,raw,0.0
2794,min_shift,0.0
2794,row_zscore,0.0
2794,row_mad,1.1102230246251565e-16
2794,row_rank,0.0
2794,global_zscore,5.551115123125783e-17
2795,raw,0.0
2795,min_shift,0.0
2795,row_zscore,1.1102230246251565e-16
2795,row_mad,1.1102230246251565e-16
2795,row_rank,0.0
2795,global_zscore,0.0
2796,raw,0.0
2796,min_shift,0.0
2796,row_zscore,1.1102230246251565e-16
2796,row_mad,0.0
2796,row_rank,0.0
2796,global_zscore,5.551115123125783e-17
2797,raw,2.7755575615628914e-17
2797,min_shift,2.7755575615628914e-17
2797,row_zscore,5.551115123125783e-17
2797,row_mad,0.0
2797,row_rank,0.0
2797,global_zscore,0.0
2798,raw,1.1102230246251565e-16
2798,min_shift,1.1102230246251565e-16
2798,row_zscore,1.1102230246251565e-16
2798,row_mad,0.0
2798,row_rank,0.0
2798,global_zscore,1.3877787807814457e-17
2799,raw,0.0
2799,min_shift,0.0
2799,row_zscore,0.0
2799,row_mad,0.0
2799,row_rank,2.7755575615628914e-17
2799,global_zscore,5.551115123125783e-17
2800,raw,0.0
2800,min_shift,0.0
2800,row_zscore,0.0
2800,row_mad,0.0
2800,row_rank,0.0
2800,global_zscore,0.0
2801,raw,0.0
2801,min_shift,0.0
2801,row_zscore,4.163336342344337e-17
2801,row_mad,5.551115123125783e-17
2801,row_rank,0.0
2801,global_zscore,5.551115123125783e-17
2802,raw,0.0
2802,min_shift,0.0
2802,row_zscore,5.551115123125783e-17
2802,row_mad,5.551115123125783e-17
2802,row_rank,0.0
2802,global_zscore,0.0
2803,raw,0.0
2803,min_shift,0.0
2803,row_zscore,5.551115123125783e-17
2803,row_mad,0.0
2803,row_rank,5.551115123125783e-17
2803,global_zscore,0.0
2804,raw,0.0
2804,min_shift,0.0
2804,row_zscore,5.551115123125783e-17
2804,row_mad,1.1102230246251565e-16
2804,row_rank,0.0
2804,global_zscore,0.0
2805,raw,0.0
2805,min_shift,0.0
2805,row_zscore,1.1102230246251565e-16
2805,row_mad,0.0
2805,row_rank,2.7755575615628914e-17
2805,global_zscore,0.0
2806,raw,0.0
2806,min_shift,0.0
2806,row_zscore,0.0
2806,row_mad,1.1102230246251565e-16
2806,row_rank,0.0
2806,global_zscore,0.0
2807,raw,0.0
2807,min_shift,0.0
2807,row_zscore,2.220446049250313e-16
2807,row_mad,2.220446049250313e-16
2807,row_rank,0.0
2807,global_zscore,0.0
2808,raw,1.1102230246251565e-16
2808,min_shift,1.1102230246251565e-16
2808,row_zscore,0.0
2808,row_mad,0.0
2808,row_rank,0.0
2808,global_zscore,1.3877787807814457e-17
2809,raw,5.551115123125783e-17
2809,min_shift,5.551115123125783e-17
2809,row_zscore,0.0
2809,row_mad,1.1102230246251565e-16
2809,row_rank,2.7755575615628914e-17
2809,global_zscore,0.0
2810,raw,1.1102230246251565e-16
2810,min_shift,1.1102230246251565e-16
2810,row_zscore,0.0
2810,row_mad,0.0
2810,row_rank,0.0
2810,global_zscore,0.0
2811,raw,5.551115123125783e-17
2811,min_shift,5.551115123125783e-17
2811,row_zscore,5.551115123125783e-17
2811,row_mad,0.0
2811,row_rank,0.0
2811,global_zscore,0.0
2812,raw,5.551115123125783e-17
2812,min_shift,5.551115123125783e-17
2812,row_zscore,5.551115123125783e-17
2812,row_mad,0.0
2812,row_rank,0.0
2812,global_zscore,0.0
2813,raw,0.0
2813,min_shift,0.0
2813,row_zscore,5.551115123125783e-17
2813,row_mad,0.0
2813,row_rank,0.0
2813,global_zscore,0.0
2814,raw,0.0
2814,min_shift,0.0
2814,row_zscore,2.7755575615628914e-17
2814,row_mad,0.0
2814,row_rank,0.0
2814,global_zscore,0.0
2815,raw,0.0
2815,min_shift,0.0
2815,row_zscore,1.1102230246251565e-16
2815,row_mad,0.0
2815,row_rank,0.0
2815,global_zscore,0.0
2816,raw,5.551115123125783e-17
2816,min_shift,5.551115123125783e-17
2816,row_zscore,1.1102230246251565e-16
2816,row_mad,1.1102230246251565e-16
2816,row_rank,0.0
2816,global_zscore,0.0
2817,raw,0.0
2817,min_shift,0.0
2817,row_zscore,5.551115123125783e-17
2817,row_mad,0.0
2817,row_rank,5.551115123125783e-17
2817,global_zscore,0.0
2818,raw,2.7755575615628914e-17
2818,min_shift,2.7755575615628914e-17
2818,row_zscore,2.7755575615628914e-17
2818,row_mad,5.551115123125783e-17
2818,row_rank,2.7755575615628914e-17
2818,global_zscore,5.551115123125783e-17
2819,raw,5.551115123125783e-17
2819,min_shift,5.551115123125783e-17
2819,row_zscore,1.1102230246251565e-16
2819,row_mad,1.1102230246251565e-16
2819,row_rank,0.0
2819,global_zscore,0.0
2820,raw,0.0
2820,min_shift,0.0
2820,row_zscore,0.0
2820,row_mad,1.1102230246251565e-16
2820,row_rank,0.0
2820,global_zscore,0.0
2821,raw,5.551115123125783e-17
2821,min_shift,5.551115123125783e-17
2821,row_zscore,0.0
2821,row_mad,1.1102230246251565e-16
2821,row_rank,0.0
2821,global_zscore,0.0
2822,raw,5.551115123125783e-17
2822,min_shift,5.551115123125783e-17
2822,row_zscore,5.551115123125783e-17
2822,row_mad,0.0
2822,row_rank,2.7755575615628914e-17
2822,global_zscore,5.551115123125783e-17
2823,raw,0.0
2823,min_shift,0.0
2823,row_zscore,2.7755575615628914e-17
2823,row_mad,5.551115123125783e-17
2823,row_rank,0.0
2823,global_zscore,0.0
2824,raw,0.0
2824,min_shift,0.0
2824,row_zscore,1.3877787807814457e-17
2824,row_mad,0.0
2824,row_rank,0.0
2824,global_zscore,0.0
2825,raw,0.0
2825,min_shift,0.0
2825,row_zscore,0.0
2825,row_mad,0.0
2825,row_rank,5.551115123125783e-17
2825,global_zscore,0.0
2826,raw,0.0
2826,min_shift,0.0
2826,row_zscore,0.0
2826,row_mad,2.220446049250313e-16
2826,row_rank,0.0
2826,global_zscore,0.0
2827,raw,0.0
2827,min_shift,0.0
2827,row_zscore,0.0
2827,row_mad,0.0
2827,row_rank,0.0
2827,global_zscore,0.0
2828,raw,0.0
2828,min_shift,0.0
2828,row_zscore,1.3877787807814457e-17
2828,row_mad,2.7755575615628914e-17
2828,row_rank,0.0
2828,global_zscore,0.0
2829,raw,5.551115123125783e-17
2829,min_shift,5.551115123125783e-17
2829,row_zscore,1.1102230246251565e-16
2829,row_mad,0.0
2829,row_rank,2.7755575615628914e-17
2829,global_zscore,5.551115123125783e-17
2830,raw,0.0
2830,min_shift,0.0
2830,row_zscore,0.0
2830,row_mad,0.0
2830,row_rank,0.0
2830,global_zscore,0.0
2831,raw,0.0
2831,min_shift,0.0
2831,row_zscore,5.551115123125783e-17
2831,row_mad,0.0
2831,row_rank,0.0
2831,global_zscore,0.0
2832,raw,2.7755575615628914e-17
2832,min_shift,2.7755575615628914e-17
2832,row_zscore,1.3877787807814457e-17
2832,row_mad,0.0
2832,row_rank,0.0
2832,global_zscore,0.0
2833,raw,0.0
2833,min_shift,0.0
2833,row_zscore,0.0
2833,row_mad,1.1102230246251565e-16
2833,row_rank,0.0
2833,global_zscore,1.1102230246251565e-16
2834,raw,1.1102230246251565e-16
2834,min_shift,1.1102230246251565e-16
2834,row_zscore,1.3877787807814457e-17
2834,row_mad,0.0
2834,row_rank,0.0
2834,global_zscore,1.1102230246251565e-16
2835,raw,0.0
2835,min_shift,0.0
2835,row_zscore,1.1102230246251565e-16
2835,row_mad,1.1102230246251565e-16
2835,row_rank,0.0
2835,global_zscore,0.0
2836,raw,0.0
2836,min_shift,0.0
2836,row_zscore,5.551115123125783e-17
2836,row_mad,0.0
2836,row_rank,2.7755575615628914e-17
2836,global_zscore,0.0
2837,raw,0.0
2837,min_shift,0.0
2837,row_zscore,5.551115123125783e-17
2837,row_mad,0.0
2837,row_rank,0.0
2837,global_zscore,0.0
2838,raw,0.0
2838,min_shift,0.0
2838,row_zscore,5.551115123125783e-17
2838,row_mad,0.0
2838,row_rank,0.0
2838,global_zscore,0.0
2839,raw,1.1102230246251565e-16
2839,min_shift,1.1102230246251565e-16
2839,row_zscore,2.7755575615628914e-17
2839,row_mad,0.0
2839,row_rank,0.0
2839,global_zscore,0.0
2840,raw,0.0
2840,min_shift,0.0
2840,row_zscore,5.551115123125783e-17
2840,row_mad,0.0
2840,row_rank,0.0
2840,global_zscore,5.551115123125783e-17
2841,raw,0.0
2841,min_shift,0.0
2841,row_zscore,5.551115123125783e-17
2841,row_mad,0.0
2841,row_rank,0.0
2841,global_zscore,0.0
2842,raw,0.0
2842,min_shift,0.0
2842,row_zscore,0.0
2842,row_mad,0.0
2842,row_rank,0.0
2842,global_zscore,5.551115123125783e-17
2843,raw,0.0
2843,min_shift,0.0
2843,row_zscore,0.0
2843,row_mad,5.551115123125783e-17
2843,row_rank,5.551115123125783e-17
2843,global_zscore,0.0
2844,raw,0.0
2844,min_shift,0.0
2844,row_zscore,0.0
2844,row_mad,0.0
2844,row_rank,0.0
2844,global_zscore,0.0
2845,raw,1.1102230246251565e-16
2845,min_shift,1.1102230246251565e-16
2845,row_zscore,5.551115123125783e-17
2845,row_mad,0.0
2845,row_rank,0.0
2845,global_zscore,0.0
2846,raw,5.551115123125783e-17
2846,min_shift,5.551115123125783e-17
2846,row_zscore,1.1102230246251565e-16
2846,row_mad,0.0
2846,row_rank,5.551115123125783e-17
2846,global_zscore,0.0
2847,raw,0.0
2847,min_shift,0.0
2847,row_zscore,1.1102230246251565e-16
2847,row_mad,1.1102230246251565e-16
2847,row_rank,0.0
2847,global_zscore,0.0
2848,raw,1.1102230246251565e-16
2848,min_shift,1.1102230246251565e-16
2848,row_zscore,1.1102230246251565e-16
2848,row_mad,1.1102230246251565e-16
2848,row_rank,0.0
2848,global_zscore,2.7755575615628914e-17
2849,raw,1.1102230246251565e-16
2849,min_shift,1.1102230246251565e-16
2849,row_zscore,1.3877787807814457e-17
2849,row_mad,1.1102230246251565e-16
2849,row_rank,0.0
2849,global_zscore,0.0
2850,raw,0.0
2850,min_shift,0.0
2850,row_zscore,5.551115123125783e-17
2850,row_mad,0.0
2850,row_rank,0.0
2850,global_zscore,5.551115123125783e-17
2851,raw,0.0
2851,min_shift,0.0
2851,row_zscore,5.551115123125783e-17
2851,row_mad,0.0
2851,row_rank,2.7755575615628914e-17
2851,global_zscore,5.551115123125783e-17
2852,raw,5.551115123125783e-17
2852,min_shift,5.551115123125783e-17
2852,row_zscore,1.1102230246251565e-16
2852,row_mad,0.0
2852,row_rank,0.0
2852,global_zscore,0.0
2853,raw,0.0
2853,min_shift,0.0
2853,row_zscore,4.163336342344337e-17
2853,row_mad,1.1102230246251565e-16
2853,row_rank,2.7755575615628914e-17
2853,global_zscore,0.0
2854,raw,5.551115123125783e-17
2854,min_shift,5.551115123125783e-17
2854,row_zscore,0.0
2854,row_mad,5.551115123125783e-17
2854,row_rank,0.0
2854,global_zscore,0.0
2855,raw,5.551115123125783e-17
2855,min_shift,5.551115123125783e-17
2855,row_zscore,1.3877787807814457e-17
2855,row_mad,0.0
2855,row_rank,0.0
2855,global_zscore,5.551115123125783e-17
2856,raw,0.0
2856,min_shift,0.0
2856,row_zscore,2.7755575615628914e-17
2856,row_mad,0.0
2856,row_rank,0.0
2856,global_zscore,1.1102230246251565e-16
2857,raw,2.7755575615628914e-17
2857,min_shift,2.7755575615628914e-17
2857,row_zscore,1.3877787807814457e-17
2857,row_mad,0.0
2857,row_rank,0.0
2857,global_zscore,0.0
2858,raw,0.0
2858,min_shift,0.0
2858,row_zscore,0.0
2858,row_mad,0.0
2858,row_rank,5.551115123125783e-17
2858,global_zscore,5.551115123125783e-17
2859,raw,2.7755575615628914e-17
2859,min_shift,2.7755575615628914e-17
2859,row_zscore,0.0
2859,row_mad,0.0
2859,row_rank,2.7755575615628914e-17
2859,global_zscore,0.0
2860,raw,1.1102230246251565e-16
2860,min_shift,1.1102230246251565e-16
2860,row_zscore,5.551115123125783e-17
2860,row_mad,1.1102230246251565e-16
2860,row_rank,0.0
2860,global_zscore,0.0
2861,raw,0.0
2861,min_shift,0.0
2861,row_zscore,5.551115123125783e-17
2861,row_mad,5.551115123125783e-17
2861,row_rank,0.0
2861,global_zscore,0.0
2862,raw,5.551115123125783e-17
2862,min_shift,5.551115123125783e-17
2862,row_zscore,5.551115123125783e-17
2862,row_mad,0.0
2862,row_rank,5.551115123125783e-17
2862,global_zscore,0.0
2863,raw,0.0
2863,min_shift,0.0
2863,row_zscore,0.0
2863,row_mad,0.0
2863,row_rank,0.0
2863,global_zscore,5.551115123125783e-17
2864,raw,0.0
2864,min_shift,0.0
2864,row_zscore,0.0
2864,row_mad,0.0
2864,row_rank,0.0
2864,global_zscore,1.1102230246251565e-16
2865,raw,1.1102230246251565e-16
2865,min_shift,1.1102230246251565e-16
2865,row_zscore,0.0
2865,row_mad,1.1102230246251565e-16
2865,row_rank,0.0
2865,global_zscore,2.7755575615628914e-17
2866,raw,0.0
2866,min_shift,0.0
2866,row_zscore,0.0
2866,row_mad,2.220446049250313e-16
2866,row_rank,0.0
2866,global_zscore,0.0
2867,raw,1.1102230246251565e-16
2867,min_shift,1.1102230246251565e-16
2867,row_zscore,2.7755575615628914e-17
2867,row_mad,0.0
2867,row_rank,0.0
2867,global_zscore,0.0
2868,raw,0.0
2868,min_shift,0.0
2868,row_zscore,5.551115123125783e-17
2868,row_mad,5.551115123125783e-17
2868,row_rank,0.0
2868,global_zscore,5.551115123125783e-17
2869,raw,2.7755575615628914e-17
2869,min_shift,2.7755575615628914e-17
2869,row_zscore,0.0
2869,row_mad,0.0
2869,row_rank,0.0
2869,global_zscore,2.7755575615628914e-17
2870,raw,5.551115123125783e-17
2870,min_shift,5.551115123125783e-17
2870,row_zscore,5.551115123125783e-17
2870,row_mad,0.0
2870,row_rank,0.0
2870,global_zscore,0.0
2871,raw,0.0
2871,min_shift,0.0
2871,row_zscore,1.1102230246251565e-16
2871,row_mad,0.0
2871,row_rank,0.0
2871,global_zscore,1.1102230246251565e-16
2872,raw,0.0
2872,min_shift,0.0
2872,row_zscore,5.551115123125783e-17
2872,row_mad,0.0
2872,row_rank,0.0
2872,global_zscore,0.0
2873,raw,0.0
2873,min_shift,0.0
2873,row_zscore,0.0
2873,row_mad,1.1102230246251565e-16
2873,row_rank,5.551115123125783e-17
2873,global_zscore,0.0
2874,raw,5.551115123125783e-17
2874,min_shift,5.551115123125783e-17
2874,row_zscore,5.551115123125783e-17
2874,row_mad,0.0
2874,row_rank,0.0
2874,global_zscore,5.551115123125783e-17
2875,raw,0.0
2875,min_shift,0.0
2875,row_zscore,0.0
2875,row_mad,0.0
2875,row_rank,5.551115123125783e-17
2875,global_zscore,2.7755575615628914e-17
2876,raw,5.551115123125783e-17
2876,min_shift,5.551115123125783e-17
2876,row_zscore,1.1102230246251565e-16
2876,row_mad,0.0
2876,row_rank,2.7755575615628914e-17
2876,global_zscore,5.551115123125783e-17
2877,raw,5.551115123125783e-17
2877,min_shift,5.551115123125783e-17
2877,row_zscore,5.551115123125783e-17
2877,row_mad,0.0
2877,row_rank,0.0
2877,global_zscore,0.0
2878,raw,0.0
2878,min_shift,0.0
2878,row_zscore,5.551115123125783e-17
2878,row_mad,5.551115123125783e-17
2878,row_rank,0.0
2878,global_zscore,0.0
2879,raw,5.551115123125783e-17
2879,min_shift,5.551115123125783e-17
2879,row_zscore,5.551115123125783e-17
2879,row_mad,0.0
2879,row_rank,2.7755575615628914e-17
2879,global_zscore,5.551115123125783e-17
2880,raw,0.0
2880,min_shift,0.0
2880,row_zscore,0.0
2880,row_mad,1.1102230246251565e-16
2880,row_rank,0.0
2880,global_zscore,0.0
2881,raw,0.0
2881,min_shift,0.0
2881,row_zscore,0.0
2881,row_mad,0.0
2881,row_rank,0.0
2881,global_zscore,0.0
2882,raw,5.551115123125783e-17
2882,min_shift,5.551115123125783e-17
2882,row_zscore,5.551115123125783e-17
2882,row_mad,1.1102230246251565e-16
2882,row_rank,5.551115123125783e-17
2882,global_zscore,5.551115123125783e-17
2883,raw,1.1102230246251565e-16
2883,min_shift,1.1102230246251565e-16
2883,row_zscore,0.0
2883,row_mad,0.0
2883,row_rank,0.0
2883,global_zscore,0.0
2884,raw,1.1102230246251565e-16
2884,min_shift,1.1102230246251565e-16
2884,row_zscore,0.0
2884,row_mad,0.0
2884,row_rank,0.0
2884,global_zscore,0.0
2885,raw,0.0
2885,min_shift,0.0
2885,row_zscore,5.551115123125783e-17
2885,row_mad,1.1102230246251565e-16
2885,row_rank,0.0
2885,global_zscore,0.0
2886,raw,1.3877787807814457e-17
2886,min_shift,1.3877787807814457e-17
2886,row_zscore,1.1102230246251565e-16
2886,row_mad,0.0
2886,row_rank,0.0
2886,global_zscore,2.7755575615628914e-17
2887,raw,0.0
2887,min_shift,0.0
2887,row_zscore,2.7755575615628914e-17
2887,row_mad,0.0
2887,row_rank,0.0
2887,global_zscore,0.0
2888,raw,5.551115123125783e-17
2888,min_shift,5.551115123125783e-17
2888,row_zscore,0.0
2888,row_mad,1.1102230246251565e-16
2888,row_rank,2.7755575615628914e-17
2888,global_zscore,5.551115123125783e-17
2889,raw,0.0
2889,min_shift,0.0
2889,row_zscore,2.0816681711721685e-17
2889,row_mad,5.551115123125783e-17
2889,row_rank,0.0
2889,global_zscore,0.0
2890,raw,0.0
2890,min_shift,0.0
2890,row_zscore,5.551115123125783e-17
2890,row_mad,0.0
2890,row_rank,5.551115123125783e-17
2890,global_zscore,5.551115123125783e-17
2891,raw,0.0
2891,min_shift,0.0
2891,row_zscore,5.551115123125783e-17
2891,row_mad,5.551115123125783e-17
2891,row_rank,0.0
2891,global_zscore,2.7755575615628914e-17
2892,raw,0.0
2892,min_shift,0.0
2892,row_zscore,4.163336342344337e-17
2892,row_mad,0.0
2892,row_rank,5.551115123125783e-17
2892,global_zscore,0.0
2893,raw,0.0
2893,min_shift,0.0
2893,row_zscore,2.7755575615628914e-17
2893,row_mad,0.0
2893,row_rank,0.0
2893,global_zscore,5.551115123125783e-17
2894,raw,0.0
2894,min_shift,0.0
2894,row_zscore,2.220446049250313e-16
2894,row_mad,0.0
2894,row_rank,0.0
2894,global_zscore,0.0
2895,raw,0.0
2895,min_shift,0.0
2895,row_zscore,0.0
2895,row_mad,5.551115123125783e-17
2895,row_rank,0.0
2895,global_zscore,0.0
2896,raw,1.1102230246251565e-16
2896,min_shift,1.1102230246251565e-16
2896,row_zscore,5.204170427930421e-18
2896,row_mad,2.220446049250313e-16
2896,row_rank,0.0
2896,global_zscore,0.0
2897,raw,0.0
2897,min_shift,0.0
2897,row_zscore,1.1102230246251565e-16
2897,row_mad,2.220446049250313e-16
2897,row_rank,5.551115123125783e-17
2897,global_zscore,0.0
2898,raw,0.0
2898,min_shift,0.0
2898,row_zscore,5.551115123125783e-17
2898,row_mad,0.0
2898,row_rank,0.0
2898,global_zscore,0.0
2899,raw,1.1102230246251565e-16
2899,min_shift,1.1102230246251565e-16
2899,row_zscore,1.1102230246251565e-16
2899,row_mad,0.0
2899,row_rank,0.0
2899,global_zscore,5.551115123125783e-17
2900,raw,0.0
2900,min_shift,0.0
2900,row_zscore,2.0816681711721685e-17
2900,row_mad,0.0
2900,row_rank,2.7755575615628914e-17
2900,global_zscore,0.0
2901,raw,0.0
2901,min_shift,0.0
2901,row_zscore,0.0
2901,row_mad,2.220446049250313e-16
2901,row_rank,5.551115123125783e-17
2901,global_zscore,2.7755575615628914e-17
2902,raw,0.0
2902,min_shift,0.0
2902,row_zscore,1.1102230246251565e-16
2902,row_mad,1.1102230246251565e-16
2902,row_rank,0.0
2902,global_zscore,0.0
2903,raw,0.0
2903,min_shift,0.0
2903,row_zscore,1.6653345369377348e-16
2903,row_mad,2.7755575615628914e-17
2903,row_rank,2.7755575615628914e-17
2903,global_zscore,1.1102230246251565e-16
2904,raw,0.0
2904,min_shift,0.0
2904,row_zscore,0.0
2904,row_mad,1.1102230246251565e-16
2904,row_rank,0.0
2904,global_zscore,0.0
2905,raw,0.0
2905,min_shift,0.0
2905,row_zscore,1.1102230246251565e-16
2905,row_mad,0.0
2905,row_rank,0.0
2905,global_zscore,1.1102230246251565e-16
2906,raw,2.7755575615628914e-17
2906,min_shift,2.7755575615628914e-17
2906,row_zscore,1.3877787807814457e-17
2906,row_mad,0.0
2906,row_rank,0.0
2906,global_zscore,0.0
2907,raw,0.0
2907,min_shift,0.0
2907,row_zscore,0.0
2907,row_mad,0.0
2907,row_rank,0.0
2907,global_zscore,0.0
2908,raw,0.0
2908,min_shift,0.0
2908,row_zscore,2.7755575615628914e-17
2908,row_mad,5.551115123125783e-17
2908,row_rank,0.0
2908,global_zscore,5.551115123125783e-17
2909,raw,0.0
2909,min_shift,0.0
2909,row_zscore,5.551115123125783e-17
2909,row_mad,5.551115123125783e-17
2909,row_rank,0.0
2909,global_zscore,5.551115123125783e-17
2910,raw,2.7755575615628914e-17
2910,min_shift,2.7755575615628914e-17
2910,row_zscore,2.7755575615628914e-17
2910,row_mad,0.0
2910,row_rank,0.0
2910,global_zscore,0.0
2911,raw,5.551115123125783e-17
2911,min_shift,5.551115123125783e-17
2911,row_zscore,2.0816681711721685e-17
2911,row_mad,0.0
2911,row_rank,2.7755575615628914e-17
2911,global_zscore,0.0
2912,raw,5.551115123125783e-17
2912,min_shift,5.551115123125783e-17
2912,row_zscore,2.7755575615628914e-17
2912,row_mad,0.0
2912,row_rank,0.0
2912,global_zscore,5.551115123125783e-17
2913,raw,0.0
2913,min_shift,0.0
2913,row_zscore,0.0
2913,row_mad,1.6653345369377348e-16
2913,row_rank,0.0
2913,global_zscore,2.7755575615628914e-17
2914,raw,0.0
2914,min_shift,0.0
2914,row_zscore,2.7755575615628914e-17
2914,row_mad,2.220446049250313e-16
2914,row_rank,5.551115123125783e-17
2914,global_zscore,0.0
2915,raw,0.0
2915,min_shift,0.0
2915,row_zscore,0.0
2915,row_mad,0.0
2915,row_rank,0.0
2915,global_zscore,5.551115123125783e-17
2916,raw,0.0
2916,min_shift,0.0
2916,row_zscore,5.551115123125783e-17
2916,row_mad,1.1102230246251565e-16
2916,row_rank,0.0
2916,global_zscore,0.0
2917,raw,0.0
2917,min_shift,0.0
2917,row_zscore,1.1102230246251565e-16
2917,row_mad,0.0
2917,row_rank,5.551115123125783e-17
2917,global_zscore,0.0
2918,raw,0.0
2918,min_shift,0.0
2918,row_zscore,0.0
2918,row_mad,0.0
2918,row_rank,5.551115123125783e-17
2918,global_zscore,1.1102230246251565e-16
2919,raw,0.0
2919,min_shift,0.0
2919,row_zscore,1.1102230246251565e-16
2919,row_mad,0.0
2919,row_rank,5.551115123125783e-17
2919,global_zscore,0.0
2920,raw,0.0
2920,min_shift,0.0
2920,row_zscore,2.7755575615628914e-17
2920,row_mad,1.1102230246251565e-16
2920,row_rank,5.551115123125783e-17
2920,global_zscore,1.1102230246251565e-16
2921,raw,0.0
2921,min_shift,0.0
2921,row_zscore,0.0
2921,row_mad,1.1102230246251565e-16
2921,row_rank,0.0
2921,global_zscore,0.0
2922,raw,0.0
2922,min_shift,0.0
2922,row_zscore,0.0
2922,row_mad,1.1102230246251565e-16
2922,row_rank,0.0
