n,sample_index,model,relation_identical,order_degree_parity_identical,independent_bit_identical_under_coupling,rank_half_bit_identical,moving_threshold_bit_identical,fixed_threshold_bit_identical,fixed_threshold_hamming_fraction
128,137,beta_skew,True,True,True,True,True,False,0.4375
128,138,power_anisotropic,True,True,True,True,True,False,0.2890625
128,138,beta_skew,True,True,True,True,True,False,0.34375
128,139,power_anisotropic,True,True,True,True,True,False,0.2265625
128,139,beta_skew,True,True,True,True,True,False,0.28125
128,140,power_anisotropic,True,True,True,True,True,False,0.34375
128,140,beta_skew,True,True,True,True,True,False,0.375
128,141,power_anisotropic,True,True,True,True,True,False,0.3515625
128,141,beta_skew,True,True,True,True,True,False,0.3984375
128,142,power_anisotropic,True,True,True,True,True,False,0.3359375
128,142,beta_skew,True,True,True,True,True,False,0.375
128,143,power_anisotropic,True,True,True,True,True,False,0.28125
128,143,beta_skew,True,True,True,True,True,False,0.3125
128,144,power_anisotropic,True,True,True,True,True,False,0.4140625
128,144,beta_skew,True,True,True,True,True,False,0.4609375
128,145,power_anisotropic,True,True,True,True,True,False,0.328125
128,145,beta_skew,True,True,True,True,True,False,0.3515625
128,146,power_anisotropic,True,True,True,True,True,False,0.3828125
128,146,beta_skew,True,True,True,True,True,False,0.421875
128,147,power_anisotropic,True,True,True,True,True,False,0.3125
128,147,beta_skew,True,True,True,True,True,False,0.3671875
128,148,power_anisotropic,True,True,True,True,True,False,0.40625
128,148,beta_skew,True,True,True,True,True,False,0.4296875
128,149,power_anisotropic,True,True,True,True,True,False,0.3203125
128,149,beta_skew,True,True,True,True,True,False,0.3984375
128,150,power_anisotropic,True,True,True,True,True,False,0.3828125
128,150,beta_skew,True,True,True,True,True,False,0.4375
128,151,power_anisotropic,True,True,True,True,True,False,0.28125
128,151,beta_skew,True,True,True,True,True,False,0.296875
128,152,power_anisotropic,True,True,True,True,True,False,0.3046875
128,152,beta_skew,True,True,True,True,True,False,0.328125
128,153,power_anisotropic,True,True,True,True,True,False,0.375
128,153,beta_skew,True,True,True,True,True,False,0.4140625
128,154,power_anisotropic,True,True,True,True,True,False,0.328125
128,154,beta_skew,True,True,True,True,True,False,0.390625
128,155,power_anisotropic,True,True,True,True,True,False,0.390625
128,155,beta_skew,True,True,True,True,True,False,0.4453125
128,156,power_anisotropic,True,True,True,True,True,False,0.3203125
128,156,beta_skew,True,True,True,True,True,False,0.375
128,157,power_anisotropic,True,True,True,True,True,False,0.3515625
128,157,beta_skew,True,True,True,True,True,False,0.421875
128,158,power_anisotropic,True,True,True,True,True,False,0.2734375
128,158,beta_skew,True,True,True,True,True,False,0.34375
128,159,power_anisotropic,True,True,True,True,True,False,0.3125
128,159,beta_skew,True,True,True,True,True,False,0.359375
128,160,power_anisotropic,True,True,True,True,True,False,0.3046875
128,160,beta_skew,True,True,True,True,True,False,0.3359375
128,161,power_anisotropic,True,True,True,True,True,False,0.3046875
128,161,beta_skew,True,True,True,True,True,False,0.359375
128,162,power_anisotropic,True,True,True,True,True,False,0.359375
128,162,beta_skew,True,True,True,True,True,False,0.421875
128,163,power_anisotropic,True,True,True,True,True,False,0.359375
128,163,beta_skew,True,True,True,True,True,False,0.4375
128,164,power_anisotropic,True,True,True,True,True,False,0.3515625
128,164,beta_skew,True,True,True,True,True,False,0.3984375
128,165,power_anisotropic,True,True,True,True,True,False,0.3203125
128,165,beta_skew,True,True,True,True,True,False,0.3515625
128,166,power_anisotropic,True,True,True,True,True,False,0.421875
128,166,beta_skew,True,True,True,True,True,False,0.5
128,167,power_anisotropic,True,True,True,True,True,False,0.3046875
128,167,beta_skew,True,True,True,True,True,False,0.34375
128,168,power_anisotropic,True,True,True,True,True,False,0.3515625
128,168,beta_skew,True,True,True,True,True,False,0.4140625
128,169,power_anisotropic,True,True,True,True,True,False,0.3203125
128,169,beta_skew,True,True,True,True,True,False,0.3828125
128,170,power_anisotropic,True,True,True,True,True,False,0.3125
128,170,beta_skew,True,True,True,True,True,False,0.359375
128,171,power_anisotropic,True,True,True,True,True,False,0.390625
128,171,beta_skew,True,True,True,True,True,False,0.4140625
128,172,power_anisotropic,True,True,True,True,True,False,0.3203125
128,172,beta_skew,True,True,True,True,True,False,0.3828125
128,173,power_anisotropic,True,True,True,True,True,False,0.375
128,173,beta_skew,True,True,True,True,True,False,0.453125
128,174,power_anisotropic,True,True,True,True,True,False,0.390625
128,174,beta_skew,True,True,True,True,True,False,0.40625
128,175,power_anisotropic,True,True,True,True,True,False,0.3046875
128,175,beta_skew,True,True,True,True,True,False,0.375
128,176,power_anisotropic,True,True,True,True,True,False,0.3203125
128,176,beta_skew,True,True,True,True,True,False,0.359375
128,177,power_anisotropic,True,True,True,True,True,False,0.3046875
128,177,beta_skew,True,True,True,True,True,False,0.34375
128,178,power_anisotropic,True,True,True,True,True,False,0.2734375
128,178,beta_skew,True,True,True,True,True,False,0.328125
128,179,power_anisotropic,True,True,True,True,True,False,0.3515625
128,179,beta_skew,True,True,True,True,True,False,0.421875
128,180,power_anisotropic,True,True,True,True,True,False,0.3125
128,180,beta_skew,True,True,True,True,True,False,0.3515625
128,181,power_anisotropic,True,True,True,True,True,False,0.3671875
128,181,beta_skew,True,True,True,True,True,False,0.4140625
128,182,power_anisotropic,True,True,True,True,True,False,0.3359375
128,182,beta_skew,True,True,True,True,True,False,0.3671875
128,183,power_anisotropic,True,True,True,True,True,False,0.3125
128,183,beta_skew,True,True,True,True,True,False,0.3984375
128,184,power_anisotropic,True,True,True,True,True,False,0.3359375
128,184,beta_skew,True,True,True,True,True,False,0.3828125
128,185,power_anisotropic,True,True,True,True,True,False,0.3359375
128,185,beta_skew,True,True,True,True,True,False,0.3984375
128,186,power_anisotropic,True,True,True,True,True,False,0.28125
128,186,beta_skew,True,True,True,True,True,False,0.3359375
128,187,power_anisotropic,True,True,True,True,True,False,0.3359375
128,187,beta_skew,True,True,True,True,True,False,0.390625
128,188,power_anisotropic,True,True,True,True,True,False,0.40625
128,188,beta_skew,True,True,True,True,True,False,0.4453125
128,189,power_anisotropic,True,True,True,True,True,False,0.296875
128,189,beta_skew,True,True,True,True,True,False,0.34375
128,190,power_anisotropic,True,True,True,True,True,False,0.4140625
128,190,beta_skew,True,True,True,True,True,False,0.4296875
128,191,power_anisotropic,True,True,True,True,True,False,0.3515625
128,191,beta_skew,True,True,True,True,True,False,0.375
128,192,power_anisotropic,True,True,True,True,True,False,0.328125
128,192,beta_skew,True,True,True,True,True,False,0.40625
128,193,power_anisotropic,True,True,True,True,True,False,0.3515625
128,193,beta_skew,True,True,True,True,True,False,0.421875
128,194,power_anisotropic,True,True,True,True,True,False,0.2578125
128,194,beta_skew,True,True,True,True,True,False,0.3046875
128,195,power_anisotropic,True,True,True,True,True,False,0.3046875
128,195,beta_skew,True,True,True,True,True,False,0.3515625
128,196,power_anisotropic,True,True,True,True,True,False,0.421875
128,196,beta_skew,True,True,True,True,True,False,0.46875
128,197,power_anisotropic,True,True,True,True,True,False,0.28125
128,197,beta_skew,True,True,True,True,True,False,0.328125
128,198,power_anisotropic,True,True,True,True,True,False,0.3828125
128,198,beta_skew,True,True,True,True,True,False,0.4375
128,199,power_anisotropic,True,True,True,True,True,False,0.3359375
128,199,beta_skew,True,True,True,True,True,False,0.3359375
128,200,power_anisotropic,True,True,True,True,True,False,0.296875
128,200,beta_skew,True,True,True,True,True,False,0.3203125
128,201,power_anisotropic,True,True,True,True,True,False,0.34375
128,201,beta_skew,True,True,True,True,True,False,0.4296875
128,202,power_anisotropic,True,True,True,True,True,False,0.4140625
128,202,beta_skew,True,True,True,True,True,False,0.484375
128,203,power_anisotropic,True,True,True,True,True,False,0.328125
128,203,beta_skew,True,True,True,True,True,False,0.390625
128,204,power_anisotropic,True,True,True,True,True,False,0.390625
128,204,beta_skew,True,True,True,True,True,False,0.453125
128,205,power_anisotropic,True,True,True,True,True,False,0.34375
128,205,beta_skew,True,True,True,True,True,False,0.390625
128,206,power_anisotropic,True,True,True,True,True,False,0.4140625
128,206,beta_skew,True,True,True,True,True,False,0.4453125
128,207,power_anisotropic,True,True,True,True,True,False,0.3515625
128,207,beta_skew,True,True,True,True,True,False,0.421875
128,208,power_anisotropic,True,True,True,True,True,False,0.359375
128,208,beta_skew,True,True,True,True,True,False,0.40625
128,209,power_anisotropic,True,True,True,True,True,False,0.28125
128,209,beta_skew,True,True,True,True,True,False,0.34375
128,210,power_anisotropic,True,True,True,True,True,False,0.28125
128,210,beta_skew,True,True,True,True,True,False,0.34375
128,211,power_anisotropic,True,True,True,True,True,False,0.328125
128,211,beta_skew,True,True,True,True,True,False,0.359375
128,212,power_anisotropic,True,True,True,True,True,False,0.390625
128,212,beta_skew,True,True,True,True,True,False,0.4140625
128,213,power_anisotropic,True,True,True,True,True,False,0.28125
128,213,beta_skew,True,True,True,True,True,False,0.328125
128,214,power_anisotropic,True,True,True,True,True,False,0.359375
128,214,beta_skew,True,True,True,True,True,False,0.390625
128,215,power_anisotropic,True,True,True,True,True,False,0.4140625
128,215,beta_skew,True,True,True,True,True,False,0.4609375
128,216,power_anisotropic,True,True,True,True,True,False,0.3359375
128,216,beta_skew,True,True,True,True,True,False,0.3984375
128,217,power_anisotropic,True,True,True,True,True,False,0.3515625
128,217,beta_skew,True,True,True,True,True,False,0.4140625
128,218,power_anisotropic,True,True,True,True,True,False,0.3046875
128,218,beta_skew,True,True,True,True,True,False,0.3671875
128,219,power_anisotropic,True,True,True,True,True,False,0.375
128,219,beta_skew,True,True,True,True,True,False,0.421875
128,220,power_anisotropic,True,True,True,True,True,False,0.4140625
128,220,beta_skew,True,True,True,True,True,False,0.4609375
128,221,power_anisotropic,True,True,True,True,True,False,0.3515625
128,221,beta_skew,True,True,True,True,True,False,0.4375
128,222,power_anisotropic,True,True,True,True,True,False,0.28125
128,222,beta_skew,True,True,True,True,True,False,0.34375
128,223,power_anisotropic,True,True,True,True,True,False,0.3203125
128,223,beta_skew,True,True,True,True,True,False,0.390625
128,224,power_anisotropic,True,True,True,True,True,False,0.34375
128,224,beta_skew,True,True,True,True,True,False,0.421875
128,225,power_anisotropic,True,True,True,True,True,False,0.3359375
128,225,beta_skew,True,True,True,True,True,False,0.3828125
128,226,power_anisotropic,True,True,True,True,True,False,0.3203125
128,226,beta_skew,True,True,True,True,True,False,0.375
128,227,power_anisotropic,True,True,True,True,True,False,0.390625
128,227,beta_skew,True,True,True,True,True,False,0.4453125
128,228,power_anisotropic,True,True,True,True,True,False,0.375
128,228,beta_skew,True,True,True,True,True,False,0.390625
128,229,power_anisotropic,True,True,True,True,True,False,0.2890625
128,229,beta_skew,True,True,True,True,True,False,0.3359375
128,230,power_anisotropic,True,True,True,True,True,False,0.4375
128,230,beta_skew,True,True,True,True,True,False,0.4609375
128,231,power_anisotropic,True,True,True,True,True,False,0.2734375
128,231,beta_skew,True,True,True,True,True,False,0.3203125
128,232,power_anisotropic,True,True,True,True,True,False,0.3046875
128,232,beta_skew,True,True,True,True,True,False,0.359375
128,233,power_anisotropic,True,True,True,True,True,False,0.3359375
128,233,beta_skew,True,True,True,True,True,False,0.390625
128,234,power_anisotropic,True,True,True,True,True,False,0.3359375
128,234,beta_skew,True,True,True,True,True,False,0.3828125
128,235,power_anisotropic,True,True,True,True,True,False,0.390625
128,235,beta_skew,True,True,True,True,True,False,0.453125
128,236,power_anisotropic,True,True,True,True,True,False,0.28125
128,236,beta_skew,True,True,True,True,True,False,0.3203125
128,237,power_anisotropic,True,True,True,True,True,False,0.3671875
128,237,beta_skew,True,True,True,True,True,False,0.3828125
128,238,power_anisotropic,True,True,True,True,True,False,0.3359375
128,238,beta_skew,True,True,True,True,True,False,0.375
128,239,power_anisotropic,True,True,True,True,True,False,0.3515625
128,239,beta_skew,True,True,True,True,True,False,0.390625
128,240,power_anisotropic,True,True,True,True,True,False,0.421875
128,240,beta_skew,True,True,True,True,True,False,0.484375
128,241,power_anisotropic,True,True,True,True,True,False,0.3359375
128,241,beta_skew,True,True,True,True,True,False,0.40625
128,242,power_anisotropic,True,True,True,True,True,False,0.3515625
128,242,beta_skew,True,True,True,True,True,False,0.390625
128,243,power_anisotropic,True,True,True,True,True,False,0.328125
128,243,beta_skew,True,True,True,True,True,False,0.3828125
128,244,power_anisotropic,True,True,True,True,True,False,0.296875
128,244,beta_skew,True,True,True,True,True,False,0.3671875
128,245,power_anisotropic,True,True,True,True,True,False,0.359375
128,245,beta_skew,True,True,True,True,True,False,0.4296875
128,246,power_anisotropic,True,True,True,True,True,False,0.375
128,246,beta_skew,True,True,True,True,True,False,0.421875
128,247,power_anisotropic,True,True,True,True,True,False,0.34375
128,247,beta_skew,True,True,True,True,True,False,0.3828125
128,248,power_anisotropic,True,True,True,True,True,False,0.3515625
128,248,beta_skew,True,True,True,True,True,False,0.390625
128,249,power_anisotropic,True,True,True,True,True,False,0.28125
128,249,beta_skew,True,True,True,True,True,False,0.328125
128,250,power_anisotropic,True,True,True,True,True,False,0.3515625
128,250,beta_skew,True,True,True,True,True,False,0.4140625
128,251,power_anisotropic,True,True,True,True,True,False,0.34375
128,251,beta_skew,True,True,True,True,True,False,0.375
128,252,power_anisotropic,True,True,True,True,True,False,0.359375
128,252,beta_skew,True,True,True,True,True,False,0.390625
128,253,power_anisotropic,True,True,True,True,True,False,0.359375
128,253,beta_skew,True,True,True,True,True,False,0.390625
128,254,power_anisotropic,True,True,True,True,True,False,0.296875
128,254,beta_skew,True,True,True,True,True,False,0.34375
128,255,power_anisotropic,True,True,True,True,True,False,0.390625
128,255,beta_skew,True,True,True,True,True,False,0.4453125
128,256,power_anisotropic,True,True,True,True,True,False,0.3203125
128,256,beta_skew,True,True,True,True,True,False,0.34375
128,257,power_anisotropic,True,True,True,True,True,False,0.3359375
128,257,beta_skew,True,True,True,True,True,False,0.390625
128,258,power_anisotropic,True,True,True,True,True,False,0.34375
128,258,beta_skew,True,True,True,True,True,False,0.40625
128,259,power_anisotropic,True,True,True,True,True,False,0.359375
128,259,beta_skew,True,True,True,True,True,False,0.3984375
128,260,power_anisotropic,True,True,True,True,True,False,0.2890625
128,260,beta_skew,True,True,True,True,True,False,0.3203125
128,261,power_anisotropic,True,True,True,True,True,False,0.3515625
128,261,beta_skew,True,True,True,True,True,False,0.40625
128,262,power_anisotropic,True,True,True,True,True,False,0.34375
128,262,beta_skew,True,True,True,True,True,False,0.421875
128,263,power_anisotropic,True,True,True,True,True,False,0.3671875
128,263,beta_skew,True,True,True,True,True,False,0.421875
128,264,power_anisotropic,True,True,True,True,True,False,0.3359375
128,264,beta_skew,True,True,True,True,True,False,0.359375
128,265,power_anisotropic,True,True,True,True,True,False,0.3203125
128,265,beta_skew,True,True,True,True,True,False,0.3515625
128,266,power_anisotropic,True,True,True,True,True,False,0.3046875
128,266,beta_skew,True,True,True,True,True,False,0.3828125
128,267,power_anisotropic,True,True,True,True,True,False,0.296875
128,267,beta_skew,True,True,True,True,True,False,0.3828125
128,268,power_anisotropic,True,True,True,True,True,False,0.3203125
128,268,beta_skew,True,True,True,True,True,False,0.3671875
128,269,power_anisotropic,True,True,True,True,True,False,0.421875
128,269,beta_skew,True,True,True,True,True,False,0.4609375
128,270,power_anisotropic,True,True,True,True,True,False,0.296875
128,270,beta_skew,True,True,True,True,True,False,0.34375
128,271,power_anisotropic,True,True,True,True,True,False,0.2890625
128,271,beta_skew,True,True,True,True,True,False,0.3203125
128,272,power_anisotropic,True,True,True,True,True,False,0.40625
128,272,beta_skew,True,True,True,True,True,False,0.46875
128,273,power_anisotropic,True,True,True,True,True,False,0.359375
128,273,beta_skew,True,True,True,True,True,False,0.4140625
128,274,power_anisotropic,True,True,True,True,True,False,0.3359375
128,274,beta_skew,True,True,True,True,True,False,0.3984375
128,275,power_anisotropic,True,True,True,True,True,False,0.3203125
128,275,beta_skew,True,True,True,True,True,False,0.3671875
128,276,power_anisotropic,True,True,True,True,True,False,0.3203125
128,276,beta_skew,True,True,True,True,True,False,0.3828125
128,277,power_anisotropic,True,True,True,True,True,False,0.3359375
128,277,beta_skew,True,True,True,True,True,False,0.390625
128,278,power_anisotropic,True,True,True,True,True,False,0.3125
128,278,beta_skew,True,True,True,True,True,False,0.328125
128,279,power_anisotropic,True,True,True,True,True,False,0.3828125
128,279,beta_skew,True,True,True,True,True,False,0.4296875
128,280,power_anisotropic,True,True,True,True,True,False,0.28125
128,280,beta_skew,True,True,True,True,True,False,0.390625
128,281,power_anisotropic,True,True,True,True,True,False,0.390625
128,281,beta_skew,True,True,True,True,True,False,0.4609375
128,282,power_anisotropic,True,True,True,True,True,False,0.375
128,282,beta_skew,True,True,True,True,True,False,0.4453125
128,283,power_anisotropic,True,True,True,True,True,False,0.359375
128,283,beta_skew,True,True,True,True,True,False,0.390625
128,284,power_anisotropic,True,True,True,True,True,False,0.3828125
128,284,beta_skew,True,True,True,True,True,False,0.453125
128,285,power_anisotropic,True,True,True,True,True,False,0.3203125
128,285,beta_skew,True,True,True,True,True,False,0.3515625
128,286,power_anisotropic,True,True,True,True,True,False,0.28125
128,286,beta_skew,True,True,True,True,True,False,0.34375
128,287,power_anisotropic,True,True,True,True,True,False,0.359375
128,287,beta_skew,True,True,True,True,True,False,0.3984375
128,288,power_anisotropic,True,True,True,True,True,False,0.4765625
128,288,beta_skew,True,True,True,True,True,False,0.53125
128,289,power_anisotropic,True,True,True,True,True,False,0.34375
128,289,beta_skew,True,True,True,True,True,False,0.390625
128,290,power_anisotropic,True,True,True,True,True,False,0.34375
128,290,beta_skew,True,True,True,True,True,False,0.375
128,291,power_anisotropic,True,True,True,True,True,False,0.375
128,291,beta_skew,True,True,True,True,True,False,0.421875
128,292,power_anisotropic,True,True,True,True,True,False,0.34375
128,292,beta_skew,True,True,True,True,True,False,0.3828125
128,293,power_anisotropic,True,True,True,True,True,False,0.390625
128,293,beta_skew,True,True,True,True,True,False,0.4609375
128,294,power_anisotropic,True,True,True,True,True,False,0.28125
128,294,beta_skew,True,True,True,True,True,False,0.328125
128,295,power_anisotropic,True,True,True,True,True,False,0.4140625
128,295,beta_skew,True,True,True,True,True,False,0.4765625
128,296,power_anisotropic,True,True,True,True,True,False,0.375
128,296,beta_skew,True,True,True,True,True,False,0.421875
128,297,power_anisotropic,True,True,True,True,True,False,0.375
128,297,beta_skew,True,True,True,True,True,False,0.4140625
128,298,power_anisotropic,True,True,True,True,True,False,0.359375
128,298,beta_skew,True,True,True,True,True,False,0.421875
128,299,power_anisotropic,True,True,True,True,True,False,0.3046875
128,299,beta_skew,True,True,True,True,True,False,0.34375
256,0,power_anisotropic,True,True,True,True,True,False,0.30078125
256,0,beta_skew,True,True,True,True,True,False,0.36328125
256,1,power_anisotropic,True,True,True,True,True,False,0.3125
256,1,beta_skew,True,True,True,True,True,False,0.37109375
256,2,power_anisotropic,True,True,True,True,True,False,0.3515625
256,2,beta_skew,True,True,True,True,True,False,0.390625
256,3,power_anisotropic,True,True,True,True,True,False,0.30859375
256,3,beta_skew,True,True,True,True,True,False,0.3515625
256,4,power_anisotropic,True,True,True,True,True,False,0.3671875
256,4,beta_skew,True,True,True,True,True,False,0.4140625
256,5,power_anisotropic,True,True,True,True,True,False,0.37109375
256,5,beta_skew,True,True,True,True,True,False,0.4296875
256,6,power_anisotropic,True,True,True,True,True,False,0.34375
256,6,beta_skew,True,True,True,True,True,False,0.3984375
256,7,power_anisotropic,True,True,True,True,True,False,0.328125
256,7,beta_skew,True,True,True,True,True,False,0.37890625
256,8,power_anisotropic,True,True,True,True,True,False,0.35546875
256,8,beta_skew,True,True,True,True,True,False,0.390625
256,9,power_anisotropic,True,True,True,True,True,False,0.36328125
256,9,beta_skew,True,True,True,True,True,False,0.41796875
256,10,power_anisotropic,True,True,True,True,True,False,0.3671875
256,10,beta_skew,True,True,True,True,True,False,0.40234375
256,11,power_anisotropic,True,True,True,True,True,False,0.3984375
256,11,beta_skew,True,True,True,True,True,False,0.44140625
256,12,power_anisotropic,True,True,True,True,True,False,0.390625
256,12,beta_skew,True,True,True,True,True,False,0.44921875
256,13,power_anisotropic,True,True,True,True,True,False,0.37890625
256,13,beta_skew,True,True,True,True,True,False,0.421875
256,14,power_anisotropic,True,True,True,True,True,False,0.32421875
256,14,beta_skew,True,True,True,True,True,False,0.36328125
256,15,power_anisotropic,True,True,True,True,True,False,0.36328125
256,15,beta_skew,True,True,True,True,True,False,0.40625
256,16,power_anisotropic,True,True,True,True,True,False,0.3125
256,16,beta_skew,True,True,True,True,True,False,0.3671875
256,17,power_anisotropic,True,True,True,True,True,False,0.28125
256,17,beta_skew,True,True,True,True,True,False,0.3671875
256,18,power_anisotropic,True,True,True,True,True,False,0.328125
256,18,beta_skew,True,True,True,True,True,False,0.40625
256,19,power_anisotropic,True,True,True,True,True,False,0.3359375
256,19,beta_skew,True,True,True,True,True,False,0.37109375
256,20,power_anisotropic,True,True,True,True,True,False,0.33203125
256,20,beta_skew,True,True,True,True,True,False,0.4140625
256,21,power_anisotropic,True,True,True,True,True,False,0.33203125
256,21,beta_skew,True,True,True,True,True,False,0.3828125
256,22,power_anisotropic,True,True,True,True,True,False,0.33984375
256,22,beta_skew,True,True,True,True,True,False,0.39453125
256,23,power_anisotropic,True,True,True,True,True,False,0.33984375
256,23,beta_skew,True,True,True,True,True,False,0.39453125
256,24,power_anisotropic,True,True,True,True,True,False,0.3515625
256,24,beta_skew,True,True,True,True,True,False,0.41015625
256,25,power_anisotropic,True,True,True,True,True,False,0.3046875
256,25,beta_skew,True,True,True,True,True,False,0.3515625
256,26,power_anisotropic,True,True,True,True,True,False,0.40234375
256,26,beta_skew,True,True,True,True,True,False,0.42578125
256,27,power_anisotropic,True,True,True,True,True,False,0.3359375
256,27,beta_skew,True,True,True,True,True,False,0.37109375
256,28,power_anisotropic,True,True,True,True,True,False,0.36328125
256,28,beta_skew,True,True,True,True,True,False,0.421875
256,29,power_anisotropic,True,True,True,True,True,False,0.328125
256,29,beta_skew,True,True,True,True,True,False,0.39453125
256,30,power_anisotropic,True,True,True,True,True,False,0.38671875
256,30,beta_skew,True,True,True,True,True,False,0.4140625
256,31,power_anisotropic,True,True,True,True,True,False,0.3515625
256,31,beta_skew,True,True,True,True,True,False,0.40234375
256,32,power_anisotropic,True,True,True,True,True,False,0.3515625
256,32,beta_skew,True,True,True,True,True,False,0.40625
256,33,power_anisotropic,True,True,True,True,True,False,0.3203125
256,33,beta_skew,True,True,True,True,True,False,0.33984375
256,34,power_anisotropic,True,True,True,True,True,False,0.3515625
256,34,beta_skew,True,True,True,True,True,False,0.40625
256,35,power_anisotropic,True,True,True,True,True,False,0.375
256,35,beta_skew,True,True,True,True,True,False,0.4140625
256,36,power_anisotropic,True,True,True,True,True,False,0.3359375
256,36,beta_skew,True,True,True,True,True,False,0.421875
256,37,power_anisotropic,True,True,True,True,True,False,0.3125
256,37,beta_skew,True,True,True,True,True,False,0.37109375
256,38,power_anisotropic,True,True,True,True,True,False,0.3515625
256,38,beta_skew,True,True,True,True,True,False,0.37890625
256,39,power_anisotropic,True,True,True,True,True,False,0.34765625
256,39,beta_skew,True,True,True,True,True,False,0.39453125
256,40,power_anisotropic,True,True,True,True,True,False,0.36328125
256,40,beta_skew,True,True,True,True,True,False,0.421875
256,41,power_anisotropic,True,True,True,True,True,False,0.34375
256,41,beta_skew,True,True,True,True,True,False,0.3828125
256,42,power_anisotropic,True,True,True,True,True,False,0.328125
256,42,beta_skew,True,True,True,True,True,False,0.3828125
256,43,power_anisotropic,True,True,True,True,True,False,0.359375
256,43,beta_skew,True,True,True,True,True,False,0.40625
256,44,power_anisotropic,True,True,True,True,True,False,0.3984375
256,44,beta_skew,True,True,True,True,True,False,0.4453125
256,45,power_anisotropic,True,True,True,True,True,False,0.41015625
256,45,beta_skew,True,True,True,True,True,False,0.4609375
256,46,power_anisotropic,True,True,True,True,True,False,0.37109375
256,46,beta_skew,True,True,True,True,True,False,0.42578125
256,47,power_anisotropic,True,True,True,True,True,False,0.37109375
256,47,beta_skew,True,True,True,True,True,False,0.40625
256,48,power_anisotropic,True,True,True,True,True,False,0.296875
256,48,beta_skew,True,True,True,True,True,False,0.34765625
256,49,power_anisotropic,True,True,True,True,True,False,0.3984375
256,49,beta_skew,True,True,True,True,True,False,0.4453125
256,50,power_anisotropic,True,True,True,True,True,False,0.37890625
256,50,beta_skew,True,True,True,True,True,False,0.4140625
256,51,power_anisotropic,True,True,True,True,True,False,0.33203125
256,51,beta_skew,True,True,True,True,True,False,0.37890625
256,52,power_anisotropic,True,True,True,True,True,False,0.3828125
256,52,beta_skew,True,True,True,True,True,False,0.41796875
256,53,power_anisotropic,True,True,True,True,True,False,0.2734375
256,53,beta_skew,True,True,True,True,True,False,0.32421875
256,54,power_anisotropic,True,True,True,True,True,False,0.35546875
256,54,beta_skew,True,True,True,True,True,False,0.37890625
256,55,power_anisotropic,True,True,True,True,True,False,0.33984375
256,55,beta_skew,True,True,True,True,True,False,0.39453125
256,56,power_anisotropic,True,True,True,True,True,False,0.34765625
256,56,beta_skew,True,True,True,True,True,False,0.41796875
256,57,power_anisotropic,True,True,True,True,True,False,0.37109375
256,57,beta_skew,True,True,True,True,True,False,0.43359375
256,58,power_anisotropic,True,True,True,True,True,False,0.32421875
256,58,beta_skew,True,True,True,True,True,False,0.37890625
256,59,power_anisotropic,True,True,True,True,True,False,0.33984375
256,59,beta_skew,True,True,True,True,True,False,0.37109375
256,60,power_anisotropic,True,True,True,True,True,False,0.3359375
256,60,beta_skew,True,True,True,True,True,False,0.390625
256,61,power_anisotropic,True,True,True,True,True,False,0.3671875
256,61,beta_skew,True,True,True,True,True,False,0.4140625
256,62,power_anisotropic,True,True,True,True,True,False,0.3671875
256,62,beta_skew,True,True,True,True,True,False,0.42578125
256,63,power_anisotropic,True,True,True,True,True,False,0.3359375
256,63,beta_skew,True,True,True,True,True,False,0.3984375
256,64,power_anisotropic,True,True,True,True,True,False,0.36328125
256,64,beta_skew,True,True,True,True,True,False,0.40234375
256,65,power_anisotropic,True,True,True,True,True,False,0.29296875
256,65,beta_skew,True,True,True,True,True,False,0.32421875
256,66,power_anisotropic,True,True,True,True,True,False,0.359375
256,66,beta_skew,True,True,True,True,True,False,0.421875
256,67,power_anisotropic,True,True,True,True,True,False,0.29296875
256,67,beta_skew,True,True,True,True,True,False,0.33203125
256,68,power_anisotropic,True,True,True,True,True,False,0.3046875
256,68,beta_skew,True,True,True,True,True,False,0.33984375
256,69,power_anisotropic,True,True,True,True,True,False,0.3203125
256,69,beta_skew,True,True,True,True,True,False,0.359375
256,70,power_anisotropic,True,True,True,True,True,False,0.3671875
256,70,beta_skew,True,True,True,True,True,False,0.3984375
256,71,power_anisotropic,True,True,True,True,True,False,0.3671875
256,71,beta_skew,True,True,True,True,True,False,0.40625
256,72,power_anisotropic,True,True,True,True,True,False,0.3359375
256,72,beta_skew,True,True,True,True,True,False,0.37890625
256,73,power_anisotropic,True,True,True,True,True,False,0.32421875
256,73,beta_skew,True,True,True,True,True,False,0.37109375
256,74,power_anisotropic,True,True,True,True,True,False,0.36328125
256,74,beta_skew,True,True,True,True,True,False,0.41015625
256,75,power_anisotropic,True,True,True,True,True,False,0.3359375
256,75,beta_skew,True,True,True,True,True,False,0.359375
256,76,power_anisotropic,True,True,True,True,True,False,0.3359375
256,76,beta_skew,True,True,True,True,True,False,0.39453125
256,77,power_anisotropic,True,True,True,True,True,False,0.3359375
256,77,beta_skew,True,True,True,True,True,False,0.390625
256,78,power_anisotropic,True,True,True,True,True,False,0.33984375
256,78,beta_skew,True,True,True,True,True,False,0.3828125
256,79,power_anisotropic,True,True,True,True,True,False,0.3203125
256,79,beta_skew,True,True,True,True,True,False,0.359375
256,80,power_anisotropic,True,True,True,True,True,False,0.375
256,80,beta_skew,True,True,True,True,True,False,0.421875
